year,state,county,subgroup_type,subgroup,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2019,40,077,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,077,race-ethnicity,White neighborhoods,0,1,0.4090092954990216,1
2019,40,077,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,079,all,All,0,1,0.43908767318328673,1
2019,40,079,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,079,race-ethnicity,White neighborhoods,0,1,0.43908767318328673,1
2019,40,079,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,081,all,All,0,1,0.34417300007835144,1
2019,40,081,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,081,race-ethnicity,White neighborhoods,0,1,0.34417300007835144,1
2019,40,081,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,083,all,All,0,1,0.33774883960804536,1
2019,40,083,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,083,race-ethnicity,White neighborhoods,0,1,0.33774883960804536,1
2019,40,083,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,085,all,All,0,1,0.3853580171358629,1
2019,40,085,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,085,race-ethnicity,White neighborhoods,0,1,0.4,1
2019,40,085,race-ethnicity,Mixed neighborhoods,0,1,0.35,1
2019,40,087,all,All,0.0023752425838647075,1,0.34654837815359024,1
2019,40,087,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,087,race-ethnicity,White neighborhoods,0.0023752425838647075,1,0.34654837815359024,1
2019,40,087,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,089,all,All,0,1,0.46683615372449794,1
2019,40,089,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,089,race-ethnicity,White neighborhoods,0,1,0.5023280957186104,1
2019,40,089,race-ethnicity,Mixed neighborhoods,0,1,0.4237099316868103,1
2019,40,091,all,All,0,1,0.41114086705896485,1
2019,40,091,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,091,race-ethnicity,White neighborhoods,0,1,0.4170072784358499,1
2019,40,091,race-ethnicity,Mixed neighborhoods,0,1,0.38,1
2019,40,093,all,All,0,1,0.36433877681716303,1
2019,40,093,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,093,race-ethnicity,White neighborhoods,0,1,0.36433877681716303,1
2019,40,093,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,095,all,All,0,1,0.3894237288135594,1
2019,40,095,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,095,race-ethnicity,White neighborhoods,0,1,0.40049766718507,1
2019,40,095,race-ethnicity,Mixed neighborhoods,0,1,0.36000000000000004,1
2019,40,097,all,All,0,1,0.35997059375586565,1
2019,40,097,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,097,race-ethnicity,White neighborhoods,0,1,0.35714532722399933,1
2019,40,097,race-ethnicity,Mixed neighborhoods,0,1,0.3673709239130435,1
2019,40,099,all,All,0,1,0.34966208476517757,1
2019,40,099,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,099,race-ethnicity,White neighborhoods,0,1,0.34966208476517757,1
2019,40,099,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,101,all,All,0.002965998322787223,1,0.36469238392925213,1
2019,40,101,race-ethnicity,Neighborhoods of color,0.007464485578992682,1,0.2998579423159707,1
2019,40,101,race-ethnicity,White neighborhoods,0.0018095685537546002,1,0.3911533944092084,1
2019,40,101,race-ethnicity,Mixed neighborhoods,0.0033536804308797125,1,0.3478770197486534,1
2019,40,103,all,All,0,1,0.33090808416389805,1
2019,40,103,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,103,race-ethnicity,White neighborhoods,0,1,0.33090808416389805,1
2019,40,103,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,105,all,All,0,1,0.40772627470114664,1
2019,40,105,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,105,race-ethnicity,White neighborhoods,0,1,0.40772627470114664,1
2019,40,105,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,107,all,All,0,1,0.45292505030181085,1
2019,40,107,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,107,race-ethnicity,White neighborhoods,0,1,0.48569586243954854,1
2019,40,107,race-ethnicity,Mixed neighborhoods,0,1,0.4240898345153664,1
2019,40,109,all,All,0.017432204794906644,1,0.2817286533806414,1
2019,40,109,race-ethnicity,Neighborhoods of color,0.02214580949175362,1,0.26329370582295514,1
2019,40,109,race-ethnicity,White neighborhoods,0.014539996826907821,1,0.2945981278756148,1
2019,40,109,race-ethnicity,Mixed neighborhoods,0.018947360872059667,1,0.27228155479059096,1
2019,40,111,all,All,0,1,0.3133645748437925,1
2019,40,111,race-ethnicity,Neighborhoods of color,0,1,0.27,1
2019,40,111,race-ethnicity,White neighborhoods,0,1,0.3324699599465955,1
2019,40,111,race-ethnicity,Mixed neighborhoods,0,1,0.2775783404361996,1
2019,40,113,all,All,0.0033762251546843344,1,0.32752559820401905,1
2019,40,113,race-ethnicity,Neighborhoods of color,0.02,1,0.26,1
2019,40,113,race-ethnicity,White neighborhoods,0.0013857830735330124,1,0.3437296988492614,1
2019,40,113,race-ethnicity,Mixed neighborhoods,0,1,0.31489406779661017,1
2019,40,115,all,All,0,1,0.42041529501139535,1
2019,40,115,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,115,race-ethnicity,White neighborhoods,0,1,0.42251326445127063,1
2019,40,115,race-ethnicity,Mixed neighborhoods,0,1,0.4,1
2019,40,117,all,All,0,1,0.32646544748341155,1
2019,40,117,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,117,race-ethnicity,White neighborhoods,0,1,0.3306293313354561,1
2019,40,117,race-ethnicity,Mixed neighborhoods,0,1,0.3,1
2019,40,119,all,All,0.0031255684032740036,1,0.3683155774977264,1
2019,40,119,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,119,race-ethnicity,White neighborhoods,0.0030433210623192217,1,0.3698507757033921,1
2019,40,119,race-ethnicity,Mixed neighborhoods,0.01,2,0.24,2
2019,40,121,all,All,0,1,0.35668219577907495,1
2019,40,121,race-ethnicity,Neighborhoods of color,0,3,0.2700000000000001,3
2019,40,121,race-ethnicity,White neighborhoods,0,1,0.3650574785245073,1
2019,40,121,race-ethnicity,Mixed neighborhoods,0,1,0.29,1
2019,40,123,all,All,0,1,0.34768735116963156,1
2019,40,123,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,123,race-ethnicity,White neighborhoods,0,1,0.3672520440810522,1
2019,40,123,race-ethnicity,Mixed neighborhoods,0,1,0.27493721083939193,1
2019,40,125,all,All,0.0033510823011922678,1,0.35488135200833426,1
2019,40,125,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,125,race-ethnicity,White neighborhoods,0.0033510823011922678,1,0.35488135200833426,1
2019,40,125,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,127,all,All,0,1,0.4669175787357606,1
2019,40,127,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,127,race-ethnicity,White neighborhoods,0,1,0.4669175787357606,1
2019,40,127,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,129,all,All,0,1,0.4,1
2019,40,129,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,129,race-ethnicity,White neighborhoods,0,1,0.4,1
2019,40,129,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,131,all,All,0.0011022874406560208,1,0.33317796000575456,1
2019,40,131,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,131,race-ethnicity,White neighborhoods,0.0011665296428245181,1,0.33627721445753783,1
2019,40,131,race-ethnicity,Mixed neighborhoods,0,1,0.28,1
2019,40,133,all,All,0,1,0.430279059783192,1
2019,40,133,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,133,race-ethnicity,White neighborhoods,0,1,0.438542232570172,1
2019,40,133,race-ethnicity,Mixed neighborhoods,0,1,0.39000000000000007,1
2019,40,135,all,All,0,1,0.3921410107276722,1
2019,40,135,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,135,race-ethnicity,White neighborhoods,0,1,0.41549480221412177,1
2019,40,135,race-ethnicity,Mixed neighborhoods,0,1,0.3706979050452461,1
2019,40,137,all,All,0,1,0.3663773923444977,1
2019,40,137,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,137,race-ethnicity,White neighborhoods,0,1,0.3663773923444977,1
2019,40,137,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,139,all,All,0,1,0.3758274231678487,1
2019,40,139,race-ethnicity,Neighborhoods of color,0,1,0.36150862068965517,1
2019,40,139,race-ethnicity,White neighborhoods,0,1,0.3939423076923077,1
2019,40,139,race-ethnicity,Mixed neighborhoods,0,1,0.39,1
2019,40,141,all,All,0,1,0.4271927324545779,1
2019,40,141,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,141,race-ethnicity,White neighborhoods,0,1,0.4305958702064897,1
2019,40,141,race-ethnicity,Mixed neighborhoods,0,1,0.42200539568345324,1
2019,40,143,all,All,0.017283474695342773,1,0.2837836072840682,1
2019,40,143,race-ethnicity,Neighborhoods of color,0.020761870127508696,1,0.26201786485442186,1
2019,40,143,race-ethnicity,White neighborhoods,0.014343808782711527,1,0.2979548058600428,1
2019,40,143,race-ethnicity,Mixed neighborhoods,0.02447125855203819,1,0.2539705655894582,1
2019,40,145,all,All,0.0035548479868529174,1,0.33151259928786647,1
2019,40,145,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,145,race-ethnicity,White neighborhoods,0.003340290798457566,1,0.33289454133795604,1
2019,40,145,race-ethnicity,Mixed neighborhoods,0.01,1,0.29,1
2019,40,147,all,All,0.004032754827670497,1,0.3053727694940112,1
2019,40,147,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,147,race-ethnicity,White neighborhoods,0.004172905706191826,1,0.30555949008498584,1
2019,40,147,race-ethnicity,Mixed neighborhoods,0,1,0.3,1
2019,40,149,all,All,0,1,0.36743134469696975,1
2019,40,149,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,149,race-ethnicity,White neighborhoods,0,1,0.36743134469696975,1
2019,40,149,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,151,all,All,0,1,0.341203901249619,1
2019,40,151,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,151,race-ethnicity,White neighborhoods,0,1,0.341203901249619,1
2019,40,151,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,40,153,all,All,0,1,0.32344629753168785,1
2019,40,153,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,40,153,race-ethnicity,White neighborhoods,0,1,0.32344629753168785,1
2019,40,153,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,001,all,All,0.0018682271348071087,1,0.38325386504840336,1
2019,41,001,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,001,race-ethnicity,White neighborhoods,0.0018682271348071087,1,0.38325386504840336,1
2019,41,001,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,003,all,All,0.014429699311271627,1,0.2781359538607984,1
2019,41,003,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,003,race-ethnicity,White neighborhoods,0.014429699311271627,1,0.2781359538607984,1
2019,41,003,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,005,all,All,0.03805696025614962,1,0.24128595751168938,1
2019,41,005,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,005,race-ethnicity,White neighborhoods,0.036385954471060855,1,0.24276362860081643,1
2019,41,005,race-ethnicity,Mixed neighborhoods,0.1294938053097345,1,0.1604283185840708,1
2019,41,007,all,All,0.00650379746835443,1,0.32173037974683544,1
2019,41,007,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,007,race-ethnicity,White neighborhoods,0.00650379746835443,1,0.32173037974683544,1
2019,41,007,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,009,all,All,0.007117075898530832,1,0.2705830918611154,1
2019,41,009,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,009,race-ethnicity,White neighborhoods,0.007117075898530832,1,0.2705830918611154,1
2019,41,009,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,011,all,All,0.004411470860314524,1,0.3646297872340425,1
2019,41,011,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,011,race-ethnicity,White neighborhoods,0.004411470860314524,1,0.3646297872340425,1
2019,41,011,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,013,all,All,0,1,0.37781810596579063,1
2019,41,013,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,013,race-ethnicity,White neighborhoods,0,1,0.37781810596579063,1
2019,41,013,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,015,all,All,0.0018907642708135787,1,0.33604399772425564,1
2019,41,015,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,015,race-ethnicity,White neighborhoods,0.0018907642708135787,1,0.33604399772425564,1
2019,41,015,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,017,all,All,0.009804427597887012,1,0.28014086589513015,1
2019,41,017,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,017,race-ethnicity,White neighborhoods,0.009804427597887012,1,0.28014086589513015,1
2019,41,017,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,019,all,All,0.005154655051038366,1,0.36314083949313625,1
2019,41,019,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,019,race-ethnicity,White neighborhoods,0.005154655051038366,1,0.36314083949313625,1
2019,41,019,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,021,all,All,0,1,0.43,1
2019,41,021,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,021,race-ethnicity,White neighborhoods,0,1,0.43,1
2019,41,021,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,023,all,All,0,1,0.42075421472936997,1
2019,41,023,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,023,race-ethnicity,White neighborhoods,0,1,0.42075421472936997,1
2019,41,023,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,025,all,All,0,1,0.4364488286066584,1
2019,41,025,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,025,race-ethnicity,White neighborhoods,0,1,0.4364488286066584,1
2019,41,025,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,027,all,All,0.006319767441860465,1,0.2992186046511628,1
2019,41,027,race-ethnicity,Neighborhoods of color,0,1,0.33,1
2019,41,027,race-ethnicity,White neighborhoods,0.007918123543123544,1,0.29143356643356644,1
2019,41,027,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,029,all,All,0.01632098457633073,1,0.30067610294534286,1
2019,41,029,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,029,race-ethnicity,White neighborhoods,0.015764287126754994,1,0.3022390629180286,1
2019,41,029,race-ethnicity,Mixed neighborhoods,0.03738556338028169,1,0.24153609154929576,1
2019,41,031,all,All,0,1,0.3638559426735854,1
2019,41,031,race-ethnicity,Neighborhoods of color,0,1,0.4,1
2019,41,031,race-ethnicity,White neighborhoods,0,1,0.3707086349099478,1
2019,41,031,race-ethnicity,Mixed neighborhoods,0,1,0.31,1
2019,41,033,all,All,0.007186185277861797,1,0.3612882558363352,1
2019,41,033,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,033,race-ethnicity,White neighborhoods,0.007186185277861797,1,0.3612882558363352,1
2019,41,033,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,035,all,All,0.008931363408161802,1,0.3545610700710034,1
2019,41,035,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,035,race-ethnicity,White neighborhoods,0.008481390926378701,1,0.3580630263515349,1
2019,41,035,race-ethnicity,Mixed neighborhoods,0.014403020292590845,1,0.3119773478055687,1
2019,41,037,all,All,0,1,0.4538122332859175,1
2019,41,037,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,037,race-ethnicity,White neighborhoods,0,1,0.4538122332859175,1
2019,41,037,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,039,all,All,0.028712708125426763,1,0.29698782761699677,1
2019,41,039,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,039,race-ethnicity,White neighborhoods,0.028712708125426763,1,0.29698782761699677,1
2019,41,039,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,041,all,All,0.004172222743919617,1,0.3565916987510564,1
2019,41,041,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,041,race-ethnicity,White neighborhoods,0.004172222743919617,1,0.3565916987510564,1
2019,41,041,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,043,all,All,0.008476822578618986,1,0.3188731627653783,1
2019,41,043,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,043,race-ethnicity,White neighborhoods,0.008476822578618986,1,0.3188731627653783,1
2019,41,043,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,045,all,All,0.005207712184456371,1,0.37471079308288613,1
2019,41,045,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,045,race-ethnicity,White neighborhoods,0.005311278195488722,1,0.3848511278195489,1
2019,41,045,race-ethnicity,Mixed neighborhoods,0.005005861664712779,1,0.35494724501758496,1
2019,41,047,all,All,0.03636091767058066,1,0.2859853606465715,1
2019,41,047,race-ethnicity,Neighborhoods of color,0.03988161341016239,1,0.27733577789418545,1
2019,41,047,race-ethnicity,White neighborhoods,0.03139600144676287,1,0.2926437096995474,1
2019,41,047,race-ethnicity,Mixed neighborhoods,0.04923359468814014,1,0.2700462668644487,1
2019,41,049,all,All,0,1,0.3689678675754625,1
2019,41,049,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,049,race-ethnicity,White neighborhoods,0,1,0.39,1
2019,41,049,race-ethnicity,Mixed neighborhoods,0,1,0.36,1
2019,41,051,all,All,0.09629573091294764,1,0.20209248717925155,1
2019,41,051,race-ethnicity,Neighborhoods of color,0.09431226765799257,1,0.20586121437422553,1
2019,41,051,race-ethnicity,White neighborhoods,0.09609748454771211,1,0.20019925421657495,1
2019,41,051,race-ethnicity,Mixed neighborhoods,0.09713791931934004,1,0.20905242322634013,1
2019,41,053,all,All,0.018314469559478633,1,0.30320673156244843,1
2019,41,053,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,053,race-ethnicity,White neighborhoods,0.017047363231444016,1,0.3051280133283465,1
2019,41,053,race-ethnicity,Mixed neighborhoods,0.06,1,0.24,1
2019,41,055,all,All,0,1,0.39,1
2019,41,055,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,055,race-ethnicity,White neighborhoods,0,1,0.39,1
2019,41,055,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,057,all,All,0.003642433234421365,1,0.3601734050445104,1
2019,41,057,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,057,race-ethnicity,White neighborhoods,0.003642433234421365,1,0.3601734050445104,1
2019,41,057,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,059,all,All,0.00527501114910064,1,0.34540805708339534,1
2019,41,059,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,059,race-ethnicity,White neighborhoods,0.0055142029699919905,1,0.3474440815823526,1
2019,41,059,race-ethnicity,Mixed neighborhoods,0.004911508568217998,1,0.3423138870680775,1
2019,41,061,all,All,0.006593201344788944,1,0.33321161748225625,1
2019,41,061,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,061,race-ethnicity,White neighborhoods,0.006593201344788944,1,0.33321161748225625,1
2019,41,061,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,063,all,All,0,1,0.38802738021157435,1
2019,41,063,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,063,race-ethnicity,White neighborhoods,0,1,0.38802738021157435,1
2019,41,063,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,065,all,All,0.00500242600679282,1,0.32012615235322667,1
2019,41,065,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,065,race-ethnicity,White neighborhoods,0.00500242600679282,1,0.32012615235322667,1
2019,41,065,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,067,all,All,0.04991979110078382,1,0.2306958133419766,1
2019,41,067,race-ethnicity,Neighborhoods of color,0.07855805243445693,1,0.21829588014981272,1
2019,41,067,race-ethnicity,White neighborhoods,0.04276480347115876,1,0.23608771482048657,1
2019,41,067,race-ethnicity,Mixed neighborhoods,0.06182652768480443,1,0.22112023388297655,1
2019,41,069,all,All,0,1,0.49000000000000005,1
2019,41,069,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,069,race-ethnicity,White neighborhoods,0,1,0.49000000000000005,1
2019,41,069,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,41,071,all,All,0.007777928711149751,1,0.26143745924798956,1
2019,41,071,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,41,071,race-ethnicity,White neighborhoods,0.007535332228416454,1,0.26544040982371553,1
2019,41,071,race-ethnicity,Mixed neighborhoods,0.010000000000000002,1,0.22477228815898423,1
2019,42,001,all,All,0.006919811920193163,1,0.28755801245393325,1
2019,42,001,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2019,42,001,race-ethnicity,White neighborhoods,0.006919811920193163,1,0.28755801245393325,1
2019,42,001,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2019,42,003,all,All,0.05256573371175957,1,0.2434807706157059,1
