year,state,county,subgroup_type,subgroup,mean_tcost,mean_transit,mean_tcost_quality,mean_transit_quality
2016,29,077,race-ethnicity,Predominantly White,36.24952639555443,53.65954155089669,1,1
2016,29,079,All,All,8.566298342541437,2.6712707182320443,1,1
2016,29,079,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,079,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,079,race-ethnicity,Predominantly White,8.566298342541437,2.6712707182320443,1,1
2016,29,081,All,All,7.984126984126984,0,1,1
2016,29,081,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,081,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,081,race-ethnicity,Predominantly White,7.984126984126984,0,1,1
2016,29,083,All,All,10.985763377515955,6.037309769268532,1,1
2016,29,083,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,083,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,083,race-ethnicity,Predominantly White,10.985763377515955,6.037309769268532,1,1
2016,29,085,All,All,1.253322908522283,6.301798279906177,1,1
2016,29,085,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,085,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,085,race-ethnicity,Predominantly White,1.253322908522283,6.301798279906177,1,1
2016,29,087,All,All,6.694214876033058,0,1,1
2016,29,087,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,087,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,087,race-ethnicity,Predominantly White,6.694214876033058,0,1,1
2016,29,089,All,All,9.657519209659714,25.297475301866083,1,1
2016,29,089,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,089,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,089,race-ethnicity,Predominantly White,9.657519209659714,25.297475301866083,1,1
2016,29,091,All,All,2.1380090497737556,3.6528177704648295,1,1
2016,29,091,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,091,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,091,race-ethnicity,Predominantly White,2.1380090497737556,3.6528177704648295,1,1
2016,29,093,All,All,2.578699340245052,3.954759660697455,1,1
2016,29,093,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,093,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,093,race-ethnicity,Predominantly White,2.578699340245052,3.954759660697455,1,1
2016,29,095,All,All,63.50315590508658,61.24224524926587,1,1
2016,29,095,race-ethnicity,No Predominant Racial Group,65.75725576574241,65.857605597305,1,1
2016,29,095,race-ethnicity,Predominantly People of Color,67.52355473554735,73.19231242312424,1,1
2016,29,095,race-ethnicity,Predominantly White,59.45825290164936,50.00562003665241,1,1
2016,29,097,All,All,19.078317340312108,18.125811766986526,1,1
2016,29,097,race-ethnicity,No Predominant Racial Group,17,36,1,1
2016,29,097,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,097,race-ethnicity,Predominantly White,19.185283326538933,17.205870362821035,1,1
2016,29,099,All,All,39.866184538653364,27.63147132169576,1,1
2016,29,099,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,099,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,099,race-ethnicity,Predominantly White,39.866184538653364,27.63147132169576,1,1
2016,29,101,All,All,25.63627006998765,16.570605187319885,1,1
2016,29,101,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,101,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,101,race-ethnicity,Predominantly White,25.63627006998765,16.570605187319885,1,1
2016,29,103,All,All,3.3087557603686637,13.133640552995391,1,1
2016,29,103,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,103,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,103,race-ethnicity,Predominantly White,3.3087557603686637,13.133640552995391,1,1
2016,29,105,All,All,8.959531119173876,12.825844264582752,1,1
2016,29,105,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,105,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,105,race-ethnicity,Predominantly White,8.959531119173876,12.825844264582752,1,1
2016,29,107,All,All,40.145602948920484,19.9797261716693,1,1
2016,29,107,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,107,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,107,race-ethnicity,Predominantly White,40.145602948920484,19.9797261716693,1,1
2016,29,109,All,All,6.372203996421115,6.756934088875634,1,1
2016,29,109,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,109,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,109,race-ethnicity,Predominantly White,6.372203996421115,6.756934088875634,1,1
2016,29,111,All,All,16.40557939914163,31.334763948497855,1,1
2016,29,111,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,111,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,111,race-ethnicity,Predominantly White,16.40557939914163,31.334763948497855,1,1
2016,29,113,All,All,33.86980719538859,22.232756907175514,1,1
2016,29,113,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,113,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,113,race-ethnicity,Predominantly White,33.86980719538859,22.232756907175514,1,1
2016,29,115,All,All,5.2383375742154366,5.385920271416454,1,1
2016,29,115,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,115,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,115,race-ethnicity,Predominantly White,5.2383375742154366,5.385920271416454,1,1
2016,29,117,All,All,13.84349030470914,2.322714681440443,1,1
2016,29,117,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,117,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,117,race-ethnicity,Predominantly White,13.84349030470914,2.322714681440443,1,1
2016,29,119,All,All,23.644703497212365,43.025848960973136,1,1
2016,29,119,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,119,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,119,race-ethnicity,Predominantly White,23.644703497212365,43.025848960973136,3,3
2016,29,121,All,All,2.9196234612599565,5.4641564083997105,1,1
2016,29,121,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,121,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,121,race-ethnicity,Predominantly White,2.9196234612599565,5.4641564083997105,1,1
2016,29,123,All,All,3.0343316289262234,0,1,1
2016,29,123,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,123,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,123,race-ethnicity,Predominantly White,3.0343316289262234,0,1,1
2016,29,125,All,All,6.16441717791411,7.234355828220859,1,1
2016,29,125,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,125,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,125,race-ethnicity,Predominantly White,6.16441717791411,7.234355828220859,1,1
2016,29,127,All,All,19.700270374662033,2.304364619544226,1,1
2016,29,127,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,127,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,127,race-ethnicity,Predominantly White,19.700270374662033,2.304364619544226,1,1
2016,29,129,All,All,7,4.931034482758621,1,1
2016,29,129,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,129,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,129,race-ethnicity,Predominantly White,7,4.931034482758621,1,1
2016,29,131,All,All,7.085217391304348,9.112608695652174,1,1
2016,29,131,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,131,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,131,race-ethnicity,Predominantly White,7.085217391304348,9.112608695652174,2,2
2016,29,133,All,All,0,0,1,1
2016,29,133,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,133,race-ethnicity,Predominantly People of Color,0,0,1,1
2016,29,133,race-ethnicity,Predominantly White,0,0,1,1
2016,29,135,All,All,27.39212717638153,23.142316426949282,1,1
2016,29,135,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,135,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,135,race-ethnicity,Predominantly White,27.39212717638153,23.142316426949282,1,1
2016,29,137,All,All,5.369300911854103,8.343465045592705,1,1
2016,29,137,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,137,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,137,race-ethnicity,Predominantly White,5.369300911854103,8.343465045592705,1,1
2016,29,139,All,All,5.60048231511254,2.9710610932475885,1,1
2016,29,139,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,139,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,139,race-ethnicity,Predominantly White,5.60048231511254,2.9710610932475885,1,1
2016,29,141,All,All,0.7147514262428688,0,1,1
2016,29,141,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,141,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,141,race-ethnicity,Predominantly White,0.7147514262428688,0,1,1
2016,29,143,All,All,0.39690301548492257,0,1,1
2016,29,143,race-ethnicity,No Predominant Racial Group,1,0,1,1
2016,29,143,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,143,race-ethnicity,Predominantly White,0,0,1,1
2016,29,145,All,All,12.155052655164688,11.750616177459108,1,1
2016,29,145,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,145,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,145,race-ethnicity,Predominantly White,12.155052655164688,11.750616177459108,1,1
2016,29,147,All,All,10.253670473083197,0,1,1
2016,29,147,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,147,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,147,race-ethnicity,Predominantly White,10.253670473083197,0,1,1
2016,29,149,All,All,0,0,1,1
2016,29,149,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,149,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,149,race-ethnicity,Predominantly White,0,0,3,3
2016,29,151,All,All,22.506666666666668,34.712,1,1
2016,29,151,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,151,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,151,race-ethnicity,Predominantly White,22.506666666666668,34.712,1,1
2016,29,153,All,All,0,0,1,1
2016,29,153,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,153,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,153,race-ethnicity,Predominantly White,0,0,1,1
2016,29,155,All,All,0.6917385943279901,0,1,1
2016,29,155,race-ethnicity,No Predominant Racial Group,1,0,1,1
2016,29,155,race-ethnicity,Predominantly People of Color,1,0,1,1
2016,29,155,race-ethnicity,Predominantly White,0,0,1,1
2016,29,157,All,All,29.12538414259373,44.8180700676091,1,1
2016,29,157,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,157,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,157,race-ethnicity,Predominantly White,29.12538414259373,44.8180700676091,1,1
2016,29,159,All,All,12.512282638697211,11.186861716809274,1,1
2016,29,159,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,159,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,159,race-ethnicity,Predominantly White,12.512282638697211,11.186861716809274,1,1
2016,29,161,All,All,14.931887866841874,9.215724923346475,1,1
2016,29,161,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,161,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,161,race-ethnicity,Predominantly White,14.931887866841874,9.215724923346475,2,2
2016,29,163,All,All,9.812080536912752,0,1,1
2016,29,163,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,163,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,163,race-ethnicity,Predominantly White,9.812080536912752,0,1,1
2016,29,165,All,All,54.08537839823659,40.499191770756795,1,1
2016,29,165,race-ethnicity,No Predominant Racial Group,64.9171038824764,46.275970619097585,1,1
2016,29,165,race-ethnicity,Predominantly People of Color,52,30,1,1
2016,29,165,race-ethnicity,Predominantly White,52.323752151463,39.62753872633391,1,1
2016,29,167,All,All,10.247784473590926,4.707904998227579,1,1
2016,29,167,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,167,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,167,race-ethnicity,Predominantly White,10.247784473590926,4.707904998227579,1,1
2016,29,169,All,All,21.16796875,16.3046875,1,1
2016,29,169,race-ethnicity,No Predominant Racial Group,24.552581261950287,6.891013384321224,2,2
2016,29,169,race-ethnicity,Predominantly People of Color,24,53,2,2
2016,29,169,race-ethnicity,Predominantly White,17.44276901987663,25.32145305003427,2,2
2016,29,171,All,All,3.5777414075286416,0,1,1
2016,29,171,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,171,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,171,race-ethnicity,Predominantly White,3.5777414075286416,0,1,1
2016,29,173,All,All,9.754122938530735,21.83808095952024,1,1
2016,29,173,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,173,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,173,race-ethnicity,Predominantly White,9.754122938530735,21.83808095952024,1,1
2016,29,175,All,All,10.384135472370767,9.649732620320856,1,1
2016,29,175,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,175,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,175,race-ethnicity,Predominantly White,10.384135472370767,9.649732620320856,1,1
2016,29,177,All,All,38.0248,15.0284,1,1
2016,29,177,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,177,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,177,race-ethnicity,Predominantly White,38.0248,15.0284,1,1
2016,29,179,All,All,2,4.238683127572016,1,1
2016,29,179,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,179,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,179,race-ethnicity,Predominantly White,2,4.238683127572016,1,1
2016,29,181,All,All,1.369169510807736,6.052332195676906,1,1
2016,29,181,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,181,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,181,race-ethnicity,Predominantly White,1.369169510807736,6.052332195676906,1,1
2016,29,183,All,All,51.53880701754386,46.220023391812866,1,1
2016,29,183,race-ethnicity,No Predominant Racial Group,63.144694533762056,53.40192926045016,1,1
2016,29,183,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,183,race-ethnicity,Predominantly White,50.628254288597375,45.65655903128153,1,1
2016,29,185,All,All,1.3494391716997411,2.71786022433132,1,1
2016,29,185,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,185,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,185,race-ethnicity,Predominantly White,1.3494391716997411,2.71786022433132,1,1
2016,29,186,All,All,18.631756756756758,18.506756756756758,1,1
2016,29,186,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,186,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,186,race-ethnicity,Predominantly White,18.631756756756758,18.506756756756758,1,1
2016,29,187,All,All,12.945777351247601,7.482725527831094,1,1
2016,29,187,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,187,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,187,race-ethnicity,Predominantly White,12.945777351247601,7.482725527831094,1,1
2016,29,189,All,All,58.81823712748698,57.95382546323969,1,1
2016,29,189,race-ethnicity,No Predominant Racial Group,64.56631636788241,63.44240675870596,1,1
2016,29,189,race-ethnicity,Predominantly People of Color,57.974946628155216,56.53481727991963,1,1
2016,29,189,race-ethnicity,Predominantly White,57.616261607123974,57.21964168623221,1,1
2016,29,195,All,All,9.099160545645331,8.4501573976915,1,1
2016,29,195,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,195,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,195,race-ethnicity,Predominantly White,9.099160545645331,8.4501573976915,1,1
2016,29,197,All,All,3,0,1,1
2016,29,197,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,197,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,197,race-ethnicity,Predominantly White,3,0,1,1
2016,29,199,All,All,7.394366197183099,7.211267605633803,1,1
2016,29,199,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,199,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,199,race-ethnicity,Predominantly White,7.394366197183099,7.211267605633803,1,1
2016,29,201,All,All,8.539883782356048,7.055467511885896,1,1
2016,29,201,race-ethnicity,No Predominant Racial Group,14,0,1,1
2016,29,201,race-ethnicity,Predominantly People of Color,11,0,1,1
2016,29,201,race-ethnicity,Predominantly White,6.656203288490284,9.98206278026906,1,1
2016,29,203,All,All,0,0,1,1
2016,29,203,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,203,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,203,race-ethnicity,Predominantly White,0,0,1,1
2016,29,205,All,All,4.837171052631579,3.5690789473684212,1,1
2016,29,205,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,205,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,205,race-ethnicity,Predominantly White,4.837171052631579,3.5690789473684212,1,1
2016,29,207,All,All,5.297063903281519,2.835924006908463,1,1
2016,29,207,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,207,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,207,race-ethnicity,Predominantly White,5.297063903281519,2.835924006908463,1,1
2016,29,209,All,All,6.003979307600478,19.70951054516514,1,1
2016,29,209,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,209,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,209,race-ethnicity,Predominantly White,6.003979307600478,19.70951054516514,1,1
2016,29,211,All,All,8.519434628975265,12.286219081272085,1,1
2016,29,211,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,29,211,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,29,211,race-ethnicity,Predominantly White,8.519434628975265,12.286219081272085,1,1
