year,state,place,subgroup_type,subgroup,index_transportation_cost,index_transportation_cost_quality
2019,06,59451,race-ethnicity,Mixed Race and Ethnicity Tracts,0.29284631951433837,1
2019,06,59920,race-ethnicity,All,0.2991916745542246,1
2019,06,59920,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,59920,race-ethnicity,Majority White-NH Tracts,0.2991916745542246,1
2019,06,59920,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,60102,race-ethnicity,All,0.17363004742777555,1
2019,06,60102,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,60102,race-ethnicity,Majority White-NH Tracts,0.18310945732526385,1
2019,06,60102,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16766191387233806,1
2019,06,60466,race-ethnicity,All,0.3124074107476348,1
2019,06,60466,race-ethnicity,Majority Non-White Tracts,0.31,2
2019,06,60466,race-ethnicity,Majority White-NH Tracts,0.3136326606259296,1
2019,06,60466,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3099744829863944,1
2019,06,60620,race-ethnicity,All,0.17440076558712636,1
2019,06,60620,race-ethnicity,Majority Non-White Tracts,0.16603086799007283,1
2019,06,60620,race-ethnicity,Majority White-NH Tracts,0.17999999999999997,1
2019,06,60620,race-ethnicity,Mixed Race and Ethnicity Tracts,0.17954881818667,1
2019,06,62000,race-ethnicity,All,0.29965613212372005,1
2019,06,62000,race-ethnicity,Majority Non-White Tracts,0.24496587039287254,1
2019,06,62000,race-ethnicity,Majority White-NH Tracts,0.3061376796940906,1
2019,06,62000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.29605710221358256,1
2019,06,62938,race-ethnicity,All,0.2473443039725832,1
2019,06,62938,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,62938,race-ethnicity,Majority White-NH Tracts,0.2473443039725832,1
2019,06,62938,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,64000,race-ethnicity,All,0.2287875415549776,1
2019,06,64000,race-ethnicity,Majority Non-White Tracts,0.24118099045937905,1
2019,06,64000,race-ethnicity,Majority White-NH Tracts,0.21363919133671044,1
2019,06,64000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23227010418560207,1
2019,06,64224,race-ethnicity,All,0.295073685810352,1
2019,06,64224,race-ethnicity,Majority Non-White Tracts,0.29581044418173397,1
2019,06,64224,race-ethnicity,Majority White-NH Tracts,0.2796103752468293,1
2019,06,64224,race-ethnicity,Mixed Race and Ethnicity Tracts,0.30135396141352494,1
2019,06,65000,race-ethnicity,All,0.28060020900473354,1
2019,06,65000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,65000,race-ethnicity,Majority White-NH Tracts,0.2898999481797386,1
2019,06,65000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2711443203049501,1
2019,06,65042,race-ethnicity,All,0.21381074980832313,1
2019,06,65042,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,65042,race-ethnicity,Majority White-NH Tracts,0.21381074980832313,1
2019,06,65042,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,66000,race-ethnicity,All,0.22293168205252942,1
2019,06,66000,race-ethnicity,Majority Non-White Tracts,0.26674792861695346,1
2019,06,66000,race-ethnicity,Majority White-NH Tracts,0.21851546997064009,1
2019,06,66000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22767789524749546,1
2019,06,67000,race-ethnicity,All,0.11340343973020858,1
2019,06,67000,race-ethnicity,Majority Non-White Tracts,0.12621956866089923,1
2019,06,67000,race-ethnicity,Majority White-NH Tracts,0.10980697768619785,1
2019,06,67000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.10954433128201438,1
2019,06,68000,race-ethnicity,All,0.16132115529904734,1
2019,06,68000,race-ethnicity,Majority Non-White Tracts,0.1666714274058279,1
2019,06,68000,race-ethnicity,Majority White-NH Tracts,0.16464884481047012,1
2019,06,68000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.15341687981473692,1
2019,06,68084,race-ethnicity,All,0.18068833863685127,1
2019,06,68084,race-ethnicity,Majority Non-White Tracts,0.1844905407862666,1
2019,06,68084,race-ethnicity,Majority White-NH Tracts,0.18,1
2019,06,68084,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1784138518262978,1
2019,06,68196,race-ethnicity,All,0.24640495241515536,1
2019,06,68196,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,68196,race-ethnicity,Majority White-NH Tracts,0.24640495241515536,1
2019,06,68196,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,68252,race-ethnicity,All,0.17145856971715595,1
2019,06,68252,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,68252,race-ethnicity,Majority White-NH Tracts,0.177009867009867,1
2019,06,68252,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16968592143143735,1
2019,06,68378,race-ethnicity,All,0.19951490133808106,1
2019,06,68378,race-ethnicity,Majority Non-White Tracts,0.20491882669388325,1
2019,06,68378,race-ethnicity,Majority White-NH Tracts,0.20851207447876893,1
2019,06,68378,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1942845959348255,1
2019,06,69000,race-ethnicity,All,0.27247321365033317,1
2019,06,69000,race-ethnicity,Majority Non-White Tracts,0.2755374527027092,1
2019,06,69000,race-ethnicity,Majority White-NH Tracts,0.2466488222751253,2
2019,06,69000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.27488927730883467,1
2019,06,69070,race-ethnicity,All,0.22214239143192901,1
2019,06,69070,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,69070,race-ethnicity,Majority White-NH Tracts,0.22214239143192901,1
2019,06,69070,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,69084,race-ethnicity,All,0.15332432361907,1
2019,06,69084,race-ethnicity,Majority Non-White Tracts,0.15014142028298424,1
2019,06,69084,race-ethnicity,Majority White-NH Tracts,0.14526883684550337,1
2019,06,69084,race-ethnicity,Mixed Race and Ethnicity Tracts,0.159797978480837,1
2019,06,69088,race-ethnicity,All,0.2622309955524169,1
2019,06,69088,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,69088,race-ethnicity,Majority White-NH Tracts,0.2624972437922237,1
2019,06,69088,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2563108299764198,2
2019,06,69196,race-ethnicity,All,0.2716131338116707,1
2019,06,69196,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,69196,race-ethnicity,Majority White-NH Tracts,0.2716131338116707,1
2019,06,69196,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,70000,race-ethnicity,All,0.15363239091571212,1
2019,06,70000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,70000,race-ethnicity,Majority White-NH Tracts,0.1532175936809441,1
2019,06,70000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16,1
2019,06,70098,race-ethnicity,All,0.22083841751725872,1
2019,06,70098,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,70098,race-ethnicity,Majority White-NH Tracts,0.22141562527428654,1
2019,06,70098,race-ethnicity,Mixed Race and Ethnicity Tracts,0.21944200222207097,1
2019,06,72016,race-ethnicity,All,0.2372401979165859,1
2019,06,72016,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,72016,race-ethnicity,Majority White-NH Tracts,0.2372401979165859,1
2019,06,72016,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,73080,race-ethnicity,All,0.2535403597690167,1
2019,06,73080,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,73080,race-ethnicity,Majority White-NH Tracts,0.25257576645758834,1
2019,06,73080,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2558870507701084,1
2019,06,75000,race-ethnicity,All,0.2842942513676321,1
2019,06,75000,race-ethnicity,Majority Non-White Tracts,0.28096414153407745,1
2019,06,75000,race-ethnicity,Majority White-NH Tracts,0.28239057230108083,1
2019,06,75000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.286573289296116,1
2019,06,77000,race-ethnicity,All,0.15112916527314976,1
2019,06,77000,race-ethnicity,Majority Non-White Tracts,0.14686565159353174,1
2019,06,77000,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,06,77000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.15418880625218098,1
2019,06,78120,race-ethnicity,All,0.3248893280708586,1
2019,06,78120,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,78120,race-ethnicity,Majority White-NH Tracts,0.329055980183745,1
2019,06,78120,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3030257241441585,1
2019,06,78582,race-ethnicity,All,0.22983807963679798,1
2019,06,78582,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,78582,race-ethnicity,Majority White-NH Tracts,0.22983807963679798,1
2019,06,78582,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,80000,race-ethnicity,All,0.24106104304057901,1
2019,06,80000,race-ethnicity,Majority Non-White Tracts,0.2329885209130492,1
2019,06,80000,race-ethnicity,Majority White-NH Tracts,0.24428702010968922,1
2019,06,80000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24178183640514506,1
2019,06,80238,race-ethnicity,All,0.32949460438181777,1
2019,06,80238,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,80238,race-ethnicity,Majority White-NH Tracts,0.3051732368946373,1
2019,06,80238,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3469471771142928,1
2019,06,80854,race-ethnicity,All,0.23846427384965518,1
2019,06,80854,race-ethnicity,Majority Non-White Tracts,0.22999999999999998,1
2019,06,80854,race-ethnicity,Majority White-NH Tracts,0.25782226055153606,2
2019,06,80854,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23530039892417,1
2019,06,81344,race-ethnicity,All,0.2793157953322697,1
2019,06,81344,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,81344,race-ethnicity,Majority White-NH Tracts,0.3060426065162908,1
2019,06,81344,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24050586843781277,1
2019,06,81554,race-ethnicity,All,0.2356054716580462,1
2019,06,81554,race-ethnicity,Majority Non-White Tracts,NA,1
2019,06,81554,race-ethnicity,Majority White-NH Tracts,0.23188850484842863,1
2019,06,81554,race-ethnicity,Mixed Race and Ethnicity Tracts,0.27865898245284787,2
2019,06,81666,race-ethnicity,All,0.22626690894722815,1
2019,06,81666,race-ethnicity,Majority Non-White Tracts,0.22312215984770245,1
2019,06,81666,race-ethnicity,Majority White-NH Tracts,0.23000000000000004,1
2019,06,81666,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2290314799421492,1
2019,06,82590,race-ethnicity,All,0.30010242721817987,1
2019,06,82590,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,82590,race-ethnicity,Majority White-NH Tracts,0.29191533058805064,1
2019,06,82590,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3256741318078823,1
2019,06,82954,race-ethnicity,All,0.3628768530815053,1
2019,06,82954,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,82954,race-ethnicity,Majority White-NH Tracts,0.36254463111659363,1
2019,06,82954,race-ethnicity,Mixed Race and Ethnicity Tracts,0.37,1
2019,06,82996,race-ethnicity,All,0.2463752496426598,1
2019,06,82996,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,06,82996,race-ethnicity,Majority White-NH Tracts,0.2463752496426598,1
2019,06,82996,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,06,84200,race-ethnicity,All,0.2706602290310112,1
2019,06,84200,race-ethnicity,Majority Non-White Tracts,0.2712565252037665,1
2019,06,84200,race-ethnicity,Majority White-NH Tracts,0.29,1
2019,06,84200,race-ethnicity,Mixed Race and Ethnicity Tracts,0.26908075345873583,1
2019,06,84550,race-ethnicity,All,0.2485563663241131,1
2019,06,84550,race-ethnicity,Majority Non-White Tracts,0.23981341116596397,1
2019,06,84550,race-ethnicity,Majority White-NH Tracts,0.27737394316758834,1
2019,06,84550,race-ethnicity,Mixed Race and Ethnicity Tracts,0.254037318010224,1
2019,06,85292,race-ethnicity,All,0.2620258304144791,1
2019,06,85292,race-ethnicity,Majority Non-White Tracts,0.23904853951890034,1
2019,06,85292,race-ethnicity,Majority White-NH Tracts,0.2787264067293967,1
2019,06,85292,race-ethnicity,Mixed Race and Ethnicity Tracts,0.26126503416380836,1
2019,08,03455,race-ethnicity,All,0.2167413580805333,1
2019,08,03455,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,03455,race-ethnicity,Majority White-NH Tracts,0.2167413580805333,1
2019,08,03455,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,04000,race-ethnicity,All,0.20853899251479482,1
2019,08,04000,race-ethnicity,Majority Non-White Tracts,0.17403878942881498,1
2019,08,04000,race-ethnicity,Majority White-NH Tracts,0.2159777579789729,1
2019,08,04000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2025158045919849,1
2019,08,07850,race-ethnicity,All,0.17803457904731182,1
2019,08,07850,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,07850,race-ethnicity,Majority White-NH Tracts,0.17803457904731182,1
2019,08,07850,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,12815,race-ethnicity,All,0.22159651361784408,1
2019,08,12815,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,12815,race-ethnicity,Majority White-NH Tracts,0.22305071923054465,1
2019,08,12815,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16,1
2019,08,16000,race-ethnicity,All,0.2319287139804617,1
2019,08,16000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,16000,race-ethnicity,Majority White-NH Tracts,0.2330271422275966,1
2019,08,16000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22211198046723268,1
2019,08,20000,race-ethnicity,All,0.18286821602581751,1
2019,08,20000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,20000,race-ethnicity,Majority White-NH Tracts,0.17949683296840788,1
2019,08,20000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.20171924531601845,1
2019,08,27425,race-ethnicity,All,0.22448131908082578,1
2019,08,27425,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,27425,race-ethnicity,Majority White-NH Tracts,0.22448131908082578,1
2019,08,27425,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,32155,race-ethnicity,All,0.2345872741314184,1
2019,08,32155,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,32155,race-ethnicity,Majority White-NH Tracts,0.2345872741314184,1
2019,08,32155,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,43000,race-ethnicity,All,0.19754016434530244,1
2019,08,43000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,43000,race-ethnicity,Majority White-NH Tracts,0.19754016434530244,1
2019,08,43000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,45970,race-ethnicity,All,0.2081742640638358,1
2019,08,45970,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,45970,race-ethnicity,Majority White-NH Tracts,0.2081742640638358,1
2019,08,45970,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,46465,race-ethnicity,All,0.23897312442130916,1
2019,08,46465,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,46465,race-ethnicity,Majority White-NH Tracts,0.23897312442130916,1
2019,08,46465,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,62000,race-ethnicity,All,0.3059430506189483,1
2019,08,62000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,62000,race-ethnicity,Majority White-NH Tracts,0.30769318972090626,1
2019,08,62000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.28459639582387086,1
2019,08,77290,race-ethnicity,All,0.22608948391143344,1
2019,08,77290,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,77290,race-ethnicity,Majority White-NH Tracts,0.22608948391143344,1
2019,08,77290,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,08,83835,race-ethnicity,All,0.21937117833464803,1
2019,08,83835,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,08,83835,race-ethnicity,Majority White-NH Tracts,0.21937117833464803,1
2019,08,83835,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,09,08000,race-ethnicity,All,0.16796378213989493,1
2019,09,08000,race-ethnicity,Majority Non-White Tracts,0.16764926432994376,1
2019,09,08000,race-ethnicity,Majority White-NH Tracts,0.17372509355719634,1
2019,09,08000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1657421807499568,1
2019,09,18430,race-ethnicity,All,0.19258366666666668,1
2019,09,18430,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,09,18430,race-ethnicity,Majority White-NH Tracts,0.20769381151408928,1
2019,09,18430,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1778042990900699,1
2019,09,37000,race-ethnicity,All,0.14798693510387664,1
2019,09,37000,race-ethnicity,Majority Non-White Tracts,0.15195125855376365,1
2019,09,37000,race-ethnicity,Majority White-NH Tracts,0.15901502504173623,1
2019,09,37000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1425108520704287,1
2019,09,52000,race-ethnicity,All,0.18440531142607317,1
2019,09,52000,race-ethnicity,Majority Non-White Tracts,0.18014771997430956,1
2019,09,52000,race-ethnicity,Majority White-NH Tracts,0.19779796761970375,1
2019,09,52000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18033542798913044,1
2019,09,55990,race-ethnicity,All,0.18552110451341153,1
2019,09,55990,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,09,55990,race-ethnicity,Majority White-NH Tracts,0.18553370256152055,1
2019,09,55990,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18535491905354917,1
2019,09,73000,race-ethnicity,All,0.178795913799068,1
2019,09,73000,race-ethnicity,Majority Non-White Tracts,0.16,1
2019,09,73000,race-ethnicity,Majority White-NH Tracts,0.19757980198019803,1
2019,09,73000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1588420424829105,1
2019,09,80000,race-ethnicity,All,0.21176954833036127,1
2019,09,80000,race-ethnicity,Majority Non-White Tracts,0.18,1
2019,09,80000,race-ethnicity,Majority White-NH Tracts,0.2214154374208311,1
2019,09,80000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.19839561566566247,1
2019,11,50000,race-ethnicity,All,0.12229919897603961,1
2019,11,50000,race-ethnicity,Majority Non-White Tracts,0.13055061141872565,1
2019,11,50000,race-ethnicity,Majority White-NH Tracts,0.11755022124084633,1
2019,11,50000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.11338262665930335,1
2019,12,07300,race-ethnicity,All,0.2398337532512437,1
2019,12,07300,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,12,07300,race-ethnicity,Majority White-NH Tracts,0.2398337532512437,1
2019,12,07300,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,12,07875,race-ethnicity,All,0.2509447103349058,1
2019,12,07875,race-ethnicity,Majority Non-White Tracts,0.24457147216267933,1
2019,12,07875,race-ethnicity,Majority White-NH Tracts,0.24695245786775633,1
2019,12,07875,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2703507917765227,1
2019,12,10275,race-ethnicity,All,0.2840906342106828,1
2019,12,10275,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,12,10275,race-ethnicity,Majority White-NH Tracts,0.2840906342106828,1
2019,12,10275,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,12,12875,race-ethnicity,All,0.2378945892612007,1
2019,12,12875,race-ethnicity,Majority Non-White Tracts,0.23,1
2019,12,12875,race-ethnicity,Majority White-NH Tracts,0.23784726961331185,1
2019,12,12875,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24,1
2019,12,14400,race-ethnicity,All,0.27184854657745794,1
2019,12,14400,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,12,14400,race-ethnicity,Majority White-NH Tracts,0.27889149797879953,1
2019,12,14400,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2536440163151957,1
2019,12,16475,race-ethnicity,All,0.2706565204066725,1
2019,12,16475,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,12,16475,race-ethnicity,Majority White-NH Tracts,0.27444635317841326,1
