year,state,county,subgroup_type,subgroup,index_transportation_cost,index_transportation_cost_quality
2015,47,157,race-ethnicity,Majority Non-White Tracts,25.934397005608563,1
2015,47,157,race-ethnicity,Majority White-NH Tracts,28.50356248950445,1
2015,47,157,race-ethnicity,Mixed Race and Ethnicity Tracts,27.15419526649413,1
2015,47,159,race-ethnicity,All,31.567531425514844,1
2015,47,159,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,159,race-ethnicity,Majority White-NH Tracts,31.567531425514844,1
2015,47,159,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,161,race-ethnicity,All,37.317871759890856,1
2015,47,161,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,161,race-ethnicity,Majority White-NH Tracts,37.317871759890856,1
2015,47,161,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,163,race-ethnicity,All,33.93628521100254,1
2015,47,163,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,163,race-ethnicity,Majority White-NH Tracts,33.93628521100254,1
2015,47,163,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,165,race-ethnicity,All,29.33810172206648,1
2015,47,165,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,165,race-ethnicity,Majority White-NH Tracts,29.458089248079126,1
2015,47,165,race-ethnicity,Mixed Race and Ethnicity Tracts,26,1
2015,47,167,race-ethnicity,All,32.99073001158749,1
2015,47,167,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,167,race-ethnicity,Majority White-NH Tracts,33.544887410136056,1
2015,47,167,race-ethnicity,Mixed Race and Ethnicity Tracts,31.02466273187184,1
2015,47,169,race-ethnicity,All,31.217361585782637,1
2015,47,169,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,169,race-ethnicity,Majority White-NH Tracts,31.217361585782637,1
2015,47,169,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,171,race-ethnicity,All,37.362681744749594,1
2015,47,171,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,171,race-ethnicity,Majority White-NH Tracts,37.362681744749594,1
2015,47,171,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,173,race-ethnicity,All,33.82415776499589,1
2015,47,173,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,173,race-ethnicity,Majority White-NH Tracts,33.82415776499589,1
2015,47,173,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,175,race-ethnicity,All,40.888888888888886,1
2015,47,175,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,175,race-ethnicity,Majority White-NH Tracts,40.888888888888886,1
2015,47,175,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,177,race-ethnicity,All,42.293276291424554,1
2015,47,177,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,177,race-ethnicity,Majority White-NH Tracts,42.293276291424554,1
2015,47,177,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,179,race-ethnicity,All,33.65456514305255,1
2015,47,179,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,179,race-ethnicity,Majority White-NH Tracts,33.65456514305255,1
2015,47,179,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,181,race-ethnicity,All,49.19607843137255,1
2015,47,181,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,181,race-ethnicity,Majority White-NH Tracts,49.19607843137255,1
2015,47,181,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,183,race-ethnicity,All,38.50197397280304,1
2015,47,183,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,183,race-ethnicity,Majority White-NH Tracts,38.50197397280304,1
2015,47,183,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,185,race-ethnicity,All,44.02250539512897,1
2015,47,185,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,185,race-ethnicity,Majority White-NH Tracts,44.02250539512897,1
2015,47,185,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,187,race-ethnicity,All,29.450056132876593,1
2015,47,187,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,187,race-ethnicity,Majority White-NH Tracts,29.450056132876593,1
2015,47,187,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,47,189,race-ethnicity,All,29.92076895436579,1
2015,47,189,race-ethnicity,Majority Non-White Tracts,NA,1
2015,47,189,race-ethnicity,Majority White-NH Tracts,30.013978939623858,1
2015,47,189,race-ethnicity,Mixed Race and Ethnicity Tracts,26,1
2015,48,001,race-ethnicity,All,34.83658959192209,1
2015,48,001,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,001,race-ethnicity,Majority White-NH Tracts,35.16187507950642,1
2015,48,001,race-ethnicity,Mixed Race and Ethnicity Tracts,29.798029556650246,1
2015,48,003,race-ethnicity,All,23.924397370343318,1
2015,48,003,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,003,race-ethnicity,Majority White-NH Tracts,23.924397370343318,1
2015,48,003,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,005,race-ethnicity,All,33.667168034528984,1
2015,48,005,race-ethnicity,Majority Non-White Tracts,30,1
2015,48,005,race-ethnicity,Majority White-NH Tracts,33.87014734807964,1
2015,48,005,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,007,race-ethnicity,All,31.19076637058459,1
2015,48,007,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,007,race-ethnicity,Majority White-NH Tracts,31.19076637058459,1
2015,48,007,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,009,race-ethnicity,All,35.61940298507463,1
2015,48,009,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,009,race-ethnicity,Majority White-NH Tracts,35.61940298507463,1
2015,48,009,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,011,race-ethnicity,All,35,1
2015,48,011,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,011,race-ethnicity,Majority White-NH Tracts,35,1
2015,48,011,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,013,race-ethnicity,All,31.7651500358003,1
2015,48,013,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,013,race-ethnicity,Majority White-NH Tracts,31.7651500358003,1
2015,48,013,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,015,race-ethnicity,All,29.573111070846167,1
2015,48,015,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,015,race-ethnicity,Majority White-NH Tracts,29.573111070846167,1
2015,48,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,017,race-ethnicity,All,43,1
2015,48,017,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,017,race-ethnicity,Majority White-NH Tracts,43,1
2015,48,017,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,019,race-ethnicity,All,32.505185721177035,1
2015,48,019,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,019,race-ethnicity,Majority White-NH Tracts,32.505185721177035,1
2015,48,019,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,021,race-ethnicity,All,27.265812838846546,1
2015,48,021,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,021,race-ethnicity,Majority White-NH Tracts,27.265812838846546,1
2015,48,021,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,023,race-ethnicity,All,41,1
2015,48,023,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,023,race-ethnicity,Majority White-NH Tracts,41,1
2015,48,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,025,race-ethnicity,All,33.59141748459256,1
2015,48,025,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,025,race-ethnicity,Majority White-NH Tracts,33.59141748459256,1
2015,48,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,027,race-ethnicity,All,28.18250427879538,1
2015,48,027,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,027,race-ethnicity,Majority White-NH Tracts,29.531723120348985,1
2015,48,027,race-ethnicity,Mixed Race and Ethnicity Tracts,26.411121873157583,1
2015,48,029,race-ethnicity,All,26.386716244014924,1
2015,48,029,race-ethnicity,Majority Non-White Tracts,25.510759493670886,1
2015,48,029,race-ethnicity,Majority White-NH Tracts,26.380943936493697,1
2015,48,029,race-ethnicity,Mixed Race and Ethnicity Tracts,26.53710107696868,1
2015,48,031,race-ethnicity,All,30.513928914505282,1
2015,48,031,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,031,race-ethnicity,Majority White-NH Tracts,30.513928914505282,1
2015,48,031,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,033,race-ethnicity,All,26,1
2015,48,033,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,033,race-ethnicity,Majority White-NH Tracts,26,1
2015,48,033,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,035,race-ethnicity,All,34.53821974567796,1
2015,48,035,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,035,race-ethnicity,Majority White-NH Tracts,34.53821974567796,1
2015,48,035,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,037,race-ethnicity,All,33.080244143254646,1
2015,48,037,race-ethnicity,Majority Non-White Tracts,28.760510744316413,1
2015,48,037,race-ethnicity,Majority White-NH Tracts,34.70984624122683,1
2015,48,037,race-ethnicity,Mixed Race and Ethnicity Tracts,28.353046917131046,1
2015,48,039,race-ethnicity,All,26.946546973602345,1
2015,48,039,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,039,race-ethnicity,Majority White-NH Tracts,27.063977520783986,1
2015,48,039,race-ethnicity,Mixed Race and Ethnicity Tracts,26.563253240354733,1
2015,48,041,race-ethnicity,All,31.846015326708006,1
2015,48,041,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,041,race-ethnicity,Majority White-NH Tracts,31.84160128102482,1
2015,48,041,race-ethnicity,Mixed Race and Ethnicity Tracts,31.87017882187938,1
2015,48,043,race-ethnicity,All,36.522981366459625,1
2015,48,043,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,043,race-ethnicity,Majority White-NH Tracts,36.522981366459625,1
2015,48,043,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,045,race-ethnicity,All,45,1
2015,48,045,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,045,race-ethnicity,Majority White-NH Tracts,45,1
2015,48,045,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,047,race-ethnicity,All,58.74230769230769,1
2015,48,047,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,047,race-ethnicity,Majority White-NH Tracts,58.74230769230769,1
2015,48,047,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,049,race-ethnicity,All,34.881007897705906,1
2015,48,049,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,049,race-ethnicity,Majority White-NH Tracts,34.881007897705906,1
2015,48,049,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,051,race-ethnicity,All,38.887517575378844,1
2015,48,051,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,051,race-ethnicity,Majority White-NH Tracts,38.887517575378844,1
2015,48,051,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,053,race-ethnicity,All,30.876741440377803,1
2015,48,053,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,053,race-ethnicity,Majority White-NH Tracts,30.876741440377803,1
2015,48,053,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,055,race-ethnicity,All,26.070355794715283,1
2015,48,055,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,055,race-ethnicity,Majority White-NH Tracts,26.079104208054904,1
2015,48,055,race-ethnicity,Mixed Race and Ethnicity Tracts,26,1
2015,48,057,race-ethnicity,All,31.469602201651238,1
2015,48,057,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,057,race-ethnicity,Majority White-NH Tracts,31.469602201651238,1
2015,48,057,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,059,race-ethnicity,All,34.648207851318034,1
2015,48,059,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,059,race-ethnicity,Majority White-NH Tracts,34.648207851318034,1
2015,48,059,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,061,race-ethnicity,All,41.415130019736246,1
2015,48,061,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,061,race-ethnicity,Majority White-NH Tracts,41.415130019736246,1
2015,48,061,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,063,race-ethnicity,All,41.25818099751749,1
2015,48,063,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,063,race-ethnicity,Majority White-NH Tracts,41.25818099751749,1
2015,48,063,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,065,race-ethnicity,All,35.21543829044919,1
2015,48,065,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,065,race-ethnicity,Majority White-NH Tracts,35.21543829044919,1
2015,48,065,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,067,race-ethnicity,All,40.57685399024891,1
2015,48,067,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,067,race-ethnicity,Majority White-NH Tracts,40.57685399024891,1
2015,48,067,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,069,race-ethnicity,All,41.6641343462615,1
2015,48,069,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,069,race-ethnicity,Majority White-NH Tracts,41.6641343462615,1
2015,48,069,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,071,race-ethnicity,All,28.77354432324474,1
2015,48,071,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,071,race-ethnicity,Majority White-NH Tracts,28.77354432324474,1
2015,48,071,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,073,race-ethnicity,All,38.91099328783349,1
2015,48,073,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,073,race-ethnicity,Majority White-NH Tracts,39.072947619879976,1
2015,48,073,race-ethnicity,Mixed Race and Ethnicity Tracts,34,1
2015,48,075,race-ethnicity,All,36.63780844834797,1
2015,48,075,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,075,race-ethnicity,Majority White-NH Tracts,36.63780844834797,1
2015,48,075,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,077,race-ethnicity,All,35.2836468885673,1
2015,48,077,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,077,race-ethnicity,Majority White-NH Tracts,35.2836468885673,1
2015,48,077,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,079,race-ethnicity,All,40,1
2015,48,079,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,079,race-ethnicity,Majority White-NH Tracts,40,1
2015,48,079,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,081,race-ethnicity,All,34.02873204247346,1
2015,48,081,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,081,race-ethnicity,Majority White-NH Tracts,34.02873204247346,1
2015,48,081,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,083,race-ethnicity,All,40.82613803230543,1
2015,48,083,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,083,race-ethnicity,Majority White-NH Tracts,40.82613803230543,1
2015,48,083,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,085,race-ethnicity,All,24.58399683481184,1
2015,48,085,race-ethnicity,Majority Non-White Tracts,20.69012527634488,1
2015,48,085,race-ethnicity,Majority White-NH Tracts,24.966278839700344,1
2015,48,085,race-ethnicity,Mixed Race and Ethnicity Tracts,22.76868051972419,1
2015,48,087,race-ethnicity,All,39,1
2015,48,087,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,087,race-ethnicity,Majority White-NH Tracts,39,1
2015,48,087,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,089,race-ethnicity,All,35.18727961342562,1
2015,48,089,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,089,race-ethnicity,Majority White-NH Tracts,35.18727961342562,1
2015,48,089,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,091,race-ethnicity,All,31.255557325203068,1
2015,48,091,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,091,race-ethnicity,Majority White-NH Tracts,31.255557325203068,1
2015,48,091,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,093,race-ethnicity,All,41.267435045907405,1
2015,48,093,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,093,race-ethnicity,Majority White-NH Tracts,41.267435045907405,1
2015,48,093,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,095,race-ethnicity,All,34,1
2015,48,095,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,095,race-ethnicity,Majority White-NH Tracts,34,1
2015,48,095,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,097,race-ethnicity,All,30.73510069872585,1
2015,48,097,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,097,race-ethnicity,Majority White-NH Tracts,30.73510069872585,1
2015,48,097,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,099,race-ethnicity,All,30.350542855833982,1
2015,48,099,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,099,race-ethnicity,Majority White-NH Tracts,30.755402252206554,1
2015,48,099,race-ethnicity,Mixed Race and Ethnicity Tracts,26.576832151300238,1
2015,48,101,race-ethnicity,All,39,1
2015,48,101,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,101,race-ethnicity,Majority White-NH Tracts,39,1
2015,48,101,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,103,race-ethnicity,All,27,1
2015,48,103,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,103,race-ethnicity,Majority White-NH Tracts,NA,1
2015,48,103,race-ethnicity,Mixed Race and Ethnicity Tracts,27,1
2015,48,105,race-ethnicity,All,31,1
2015,48,105,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,105,race-ethnicity,Majority White-NH Tracts,NA,1
2015,48,105,race-ethnicity,Mixed Race and Ethnicity Tracts,31,1
2015,48,107,race-ethnicity,All,34.902238465052534,1
2015,48,107,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,107,race-ethnicity,Majority White-NH Tracts,34.902238465052534,1
2015,48,107,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,109,race-ethnicity,All,46,1
2015,48,109,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,109,race-ethnicity,Majority White-NH Tracts,46,1
2015,48,109,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,111,race-ethnicity,All,38.27127659574468,1
2015,48,111,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,111,race-ethnicity,Majority White-NH Tracts,38.27127659574468,1
2015,48,111,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,113,race-ethnicity,All,22.3997644332839,1
2015,48,113,race-ethnicity,Majority Non-White Tracts,21.910682792467288,1
2015,48,113,race-ethnicity,Majority White-NH Tracts,22.724231766961623,1
2015,48,113,race-ethnicity,Mixed Race and Ethnicity Tracts,22.05225374730124,1
2015,48,115,race-ethnicity,All,35.1758034026465,1
2015,48,115,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,115,race-ethnicity,Majority White-NH Tracts,35.356227855001364,1
2015,48,115,race-ethnicity,Mixed Race and Ethnicity Tracts,34,1
2015,48,117,race-ethnicity,All,35.270907329673875,1
2015,48,117,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,117,race-ethnicity,Majority White-NH Tracts,35.270907329673875,1
2015,48,117,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,119,race-ethnicity,All,36.33195020746888,1
2015,48,119,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,119,race-ethnicity,Majority White-NH Tracts,36.33195020746888,1
2015,48,119,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,48,121,race-ethnicity,All,24.7704946069381,1
2015,48,121,race-ethnicity,Majority Non-White Tracts,23,1
2015,48,121,race-ethnicity,Majority White-NH Tracts,25.28765492425925,1
2015,48,121,race-ethnicity,Mixed Race and Ethnicity Tracts,21.00863916421109,1
2015,48,123,race-ethnicity,All,31.94292593117122,1
2015,48,123,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,123,race-ethnicity,Majority White-NH Tracts,32.74887245174094,1
2015,48,123,race-ethnicity,Mixed Race and Ethnicity Tracts,29,1
2015,48,125,race-ethnicity,All,39,1
2015,48,125,race-ethnicity,Majority Non-White Tracts,NA,1
2015,48,125,race-ethnicity,Majority White-NH Tracts,39,1
2015,48,125,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
