year,state,place,subgroup_type,subgroup,index_transit_trips,index_transit_trips_quality
2019,29,35000,race-ethnicity,Mixed Race and Ethnicity Tracts,75.66,1
2019,29,38000,race-ethnicity,All,96.21,1
2019,29,38000,race-ethnicity,Majority Non-White Tracts,83.89,1
2019,29,38000,race-ethnicity,Majority White-NH Tracts,96.51,1
2019,29,38000,race-ethnicity,Mixed Race and Ethnicity Tracts,86.22,1
2019,29,41348,race-ethnicity,All,87.76,1
2019,29,41348,race-ethnicity,Majority Non-White Tracts,55.06,1
2019,29,41348,race-ethnicity,Majority White-NH Tracts,88.15,1
2019,29,41348,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,29,54074,race-ethnicity,All,86.2,1
2019,29,54074,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,29,54074,race-ethnicity,Majority White-NH Tracts,85.59,1
2019,29,54074,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,29,65000,race-ethnicity,All,0,1
2019,29,65000,race-ethnicity,Majority Non-White Tracts,5.13,1
2019,29,65000,race-ethnicity,Majority White-NH Tracts,4.64,1
2019,29,65000,race-ethnicity,Mixed Race and Ethnicity Tracts,4.35,1
2019,29,70000,race-ethnicity,All,90.48,1
2019,29,70000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,29,70000,race-ethnicity,Majority White-NH Tracts,92.46,1
2019,29,70000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,30,06550,race-ethnicity,All,99.73,1
2019,30,06550,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,30,06550,race-ethnicity,Majority White-NH Tracts,91.4,1
2019,30,06550,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,31,28000,race-ethnicity,All,100,1
2019,31,28000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,31,28000,race-ethnicity,Majority White-NH Tracts,92.65,1
2019,31,28000,race-ethnicity,Mixed Race and Ethnicity Tracts,85.29,1
2019,31,37000,race-ethnicity,All,99.83,1
2019,31,37000,race-ethnicity,Majority Non-White Tracts,72.91,1
2019,31,37000,race-ethnicity,Majority White-NH Tracts,90.5,1
2019,31,37000,race-ethnicity,Mixed Race and Ethnicity Tracts,79.41,1
2019,32,31900,race-ethnicity,All,90.7,1
2019,32,31900,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,32,31900,race-ethnicity,Majority White-NH Tracts,92.82,1
2019,32,31900,race-ethnicity,Mixed Race and Ethnicity Tracts,83.02,2
2019,32,40000,race-ethnicity,All,94.57,1
2019,32,40000,race-ethnicity,Majority Non-White Tracts,77.71,1
2019,32,40000,race-ethnicity,Majority White-NH Tracts,94.43,1
2019,32,40000,race-ethnicity,Mixed Race and Ethnicity Tracts,85.93,1
2019,32,51800,race-ethnicity,All,92.25,1
2019,32,51800,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,32,51800,race-ethnicity,Majority White-NH Tracts,94.7,1
2019,32,51800,race-ethnicity,Mixed Race and Ethnicity Tracts,79.93,1
2019,32,60600,race-ethnicity,All,99.22,1
2019,32,60600,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,32,60600,race-ethnicity,Majority White-NH Tracts,96.68,1
2019,32,60600,race-ethnicity,Mixed Race and Ethnicity Tracts,92.82,1
2019,32,68400,race-ethnicity,All,96.12,1
2019,32,68400,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,32,68400,race-ethnicity,Majority White-NH Tracts,94.55,1
2019,32,68400,race-ethnicity,Mixed Race and Ethnicity Tracts,95.21,2
2019,33,45140,race-ethnicity,All,94.27,1
2019,33,45140,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,33,45140,race-ethnicity,Majority White-NH Tracts,71.2,1
2019,33,45140,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,33,50260,race-ethnicity,All,92.71,1
2019,33,50260,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,33,50260,race-ethnicity,Majority White-NH Tracts,70.79,1
2019,33,50260,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,34,13690,race-ethnicity,All,93.03,1
2019,34,13690,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,34,13690,race-ethnicity,Majority White-NH Tracts,99.21,1
2019,34,13690,race-ethnicity,Mixed Race and Ethnicity Tracts,97.4,1
2019,34,21000,race-ethnicity,All,94.31,1
2019,34,21000,race-ethnicity,Majority Non-White Tracts,93.58,1
2019,34,21000,race-ethnicity,Majority White-NH Tracts,99.32,1
2019,34,21000,race-ethnicity,Mixed Race and Ethnicity Tracts,98.15,1
2019,34,36000,race-ethnicity,All,99.08,1
2019,34,36000,race-ethnicity,Majority Non-White Tracts,98.71,1
2019,34,36000,race-ethnicity,Majority White-NH Tracts,99.95,1
2019,34,36000,race-ethnicity,Mixed Race and Ethnicity Tracts,99.51,1
2019,34,51000,race-ethnicity,All,98.72,1
2019,34,51000,race-ethnicity,Majority Non-White Tracts,98.32,1
2019,34,51000,race-ethnicity,Majority White-NH Tracts,99.91,1
2019,34,51000,race-ethnicity,Mixed Race and Ethnicity Tracts,99.39,1
2019,34,57000,race-ethnicity,All,94.86,1
2019,34,57000,race-ethnicity,Majority Non-White Tracts,96.31,1
2019,34,57000,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,34,57000,race-ethnicity,Mixed Race and Ethnicity Tracts,96.77,1
2019,34,74000,race-ethnicity,All,90.28,1
2019,34,74000,race-ethnicity,Majority Non-White Tracts,92.95,1
2019,34,74000,race-ethnicity,Majority White-NH Tracts,99.37,1
2019,34,74000,race-ethnicity,Mixed Race and Ethnicity Tracts,95.62,1
2019,35,02000,race-ethnicity,All,27.31,1
2019,35,02000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,35,02000,race-ethnicity,Majority White-NH Tracts,9.88,1
2019,35,02000,race-ethnicity,Mixed Race and Ethnicity Tracts,10.99,1
2019,35,39380,race-ethnicity,All,99.77,1
2019,35,39380,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,35,39380,race-ethnicity,Majority White-NH Tracts,90.44,1
2019,35,39380,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,35,63460,race-ethnicity,All,72.01,1
2019,35,63460,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,35,63460,race-ethnicity,Majority White-NH Tracts,38.26,1
2019,35,63460,race-ethnicity,Mixed Race and Ethnicity Tracts,6.6,2
2019,35,70500,race-ethnicity,All,98.65,1
2019,35,70500,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,35,70500,race-ethnicity,Majority White-NH Tracts,81.47,1
2019,35,70500,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,36,01000,race-ethnicity,All,99.75,1
2019,36,01000,race-ethnicity,Majority Non-White Tracts,93.91,1
2019,36,01000,race-ethnicity,Majority White-NH Tracts,98.82,1
2019,36,01000,race-ethnicity,Mixed Race and Ethnicity Tracts,95.99,1
2019,36,11000,race-ethnicity,All,98.47,1
2019,36,11000,race-ethnicity,Majority Non-White Tracts,89.31,1
2019,36,11000,race-ethnicity,Majority White-NH Tracts,97.59,1
2019,36,11000,race-ethnicity,Mixed Race and Ethnicity Tracts,91.75,1
2019,36,50617,race-ethnicity,All,99.32,1
2019,36,50617,race-ethnicity,Majority Non-White Tracts,93.86,1
2019,36,50617,race-ethnicity,Majority White-NH Tracts,97.51,1
2019,36,50617,race-ethnicity,Mixed Race and Ethnicity Tracts,96.05,1
2019,36,51000,race-ethnicity,All,100,1
2019,36,51000,race-ethnicity,Majority Non-White Tracts,99.42,1
2019,36,51000,race-ethnicity,Majority White-NH Tracts,99.99,1
2019,36,51000,race-ethnicity,Mixed Race and Ethnicity Tracts,99.94,1
2019,36,63000,race-ethnicity,All,6.62,1
2019,36,63000,race-ethnicity,Majority Non-White Tracts,2.47,1
2019,36,63000,race-ethnicity,Majority White-NH Tracts,2.2,1
2019,36,63000,race-ethnicity,Mixed Race and Ethnicity Tracts,2.06,1
2019,36,73000,race-ethnicity,All,97.03,1
2019,36,73000,race-ethnicity,Majority Non-White Tracts,86.24,1
2019,36,73000,race-ethnicity,Majority White-NH Tracts,96.7,1
2019,36,73000,race-ethnicity,Mixed Race and Ethnicity Tracts,90.57,1
2019,36,84000,race-ethnicity,All,99.83,1
2019,36,84000,race-ethnicity,Majority Non-White Tracts,95.83,1
2019,36,84000,race-ethnicity,Majority White-NH Tracts,98.95,1
2019,36,84000,race-ethnicity,Mixed Race and Ethnicity Tracts,96.66,1
2019,37,02140,race-ethnicity,All,99.05,1
2019,37,02140,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,37,02140,race-ethnicity,Majority White-NH Tracts,91.13,1
2019,37,02140,race-ethnicity,Mixed Race and Ethnicity Tracts,85.01,1
2019,37,10740,race-ethnicity,All,93.5,1
2019,37,10740,race-ethnicity,Majority Non-White Tracts,38.76,2
2019,37,10740,race-ethnicity,Majority White-NH Tracts,82.83,1
2019,37,10740,race-ethnicity,Mixed Race and Ethnicity Tracts,55.2,1
2019,37,12000,race-ethnicity,All,99.73,1
2019,37,12000,race-ethnicity,Majority Non-White Tracts,85.33,1
2019,37,12000,race-ethnicity,Majority White-NH Tracts,96.76,1
2019,37,12000,race-ethnicity,Mixed Race and Ethnicity Tracts,87.72,1
2019,37,14100,race-ethnicity,All,96.89,1
2019,37,14100,race-ethnicity,Majority Non-White Tracts,64.45,1
2019,37,14100,race-ethnicity,Majority White-NH Tracts,85.18,1
2019,37,14100,race-ethnicity,Mixed Race and Ethnicity Tracts,73.62,1
2019,37,19000,race-ethnicity,All,99.59,1
2019,37,19000,race-ethnicity,Majority Non-White Tracts,76.32,1
2019,37,19000,race-ethnicity,Majority White-NH Tracts,95.38,1
2019,37,19000,race-ethnicity,Mixed Race and Ethnicity Tracts,83.68,1
2019,37,22920,race-ethnicity,All,99.19,1
2019,37,22920,race-ethnicity,Majority Non-White Tracts,72.1,1
2019,37,22920,race-ethnicity,Majority White-NH Tracts,91.69,1
2019,37,22920,race-ethnicity,Mixed Race and Ethnicity Tracts,75.97,1
2019,37,25580,race-ethnicity,All,22.06,1
2019,37,25580,race-ethnicity,Majority Non-White Tracts,7.26,1
2019,37,25580,race-ethnicity,Majority White-NH Tracts,4.68,2
2019,37,25580,race-ethnicity,Mixed Race and Ethnicity Tracts,5.59,1
2019,37,28000,race-ethnicity,All,29.09,1
2019,37,28000,race-ethnicity,Majority Non-White Tracts,9.35,1
2019,37,28000,race-ethnicity,Majority White-NH Tracts,7.82,1
2019,37,28000,race-ethnicity,Mixed Race and Ethnicity Tracts,6.83,1
2019,37,28080,race-ethnicity,All,92.29,1
2019,37,28080,race-ethnicity,Majority Non-White Tracts,57.24,1
2019,37,28080,race-ethnicity,Majority White-NH Tracts,79.69,1
2019,37,28080,race-ethnicity,Mixed Race and Ethnicity Tracts,57.55,2
2019,37,31400,race-ethnicity,All,28.96,1
2019,37,31400,race-ethnicity,Majority Non-White Tracts,11.12,1
2019,37,31400,race-ethnicity,Majority White-NH Tracts,4.78,1
2019,37,31400,race-ethnicity,Mixed Race and Ethnicity Tracts,6.78,1
2019,37,55000,race-ethnicity,All,95.67,1
2019,37,55000,race-ethnicity,Majority Non-White Tracts,57.81,1
2019,37,55000,race-ethnicity,Majority White-NH Tracts,84.44,1
2019,37,55000,race-ethnicity,Mixed Race and Ethnicity Tracts,65.02,1
2019,37,74440,race-ethnicity,All,9.47,1
2019,37,74440,race-ethnicity,Majority Non-White Tracts,2.47,1
2019,37,74440,race-ethnicity,Majority White-NH Tracts,2.2,1
2019,37,74440,race-ethnicity,Mixed Race and Ethnicity Tracts,2.06,1
2019,37,75000,race-ethnicity,All,28.69,1
2019,37,75000,race-ethnicity,Majority Non-White Tracts,9.16,1
2019,37,75000,race-ethnicity,Majority White-NH Tracts,7.65,1
2019,37,75000,race-ethnicity,Mixed Race and Ethnicity Tracts,6.81,1
2019,38,25700,race-ethnicity,All,99.75,1
2019,38,25700,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,38,25700,race-ethnicity,Majority White-NH Tracts,94.42,1
2019,38,25700,race-ethnicity,Mixed Race and Ethnicity Tracts,83.3,1
2019,39,01000,race-ethnicity,All,94.6,1
2019,39,01000,race-ethnicity,Majority Non-White Tracts,70.66,1
2019,39,01000,race-ethnicity,Majority White-NH Tracts,90.76,1
2019,39,01000,race-ethnicity,Mixed Race and Ethnicity Tracts,76.5,1
2019,39,15000,race-ethnicity,All,9.63,1
2019,39,15000,race-ethnicity,Majority Non-White Tracts,5.27,1
2019,39,15000,race-ethnicity,Majority White-NH Tracts,4.74,1
2019,39,15000,race-ethnicity,Mixed Race and Ethnicity Tracts,4.53,1
2019,39,16000,race-ethnicity,All,99.75,1
2019,39,16000,race-ethnicity,Majority Non-White Tracts,90.75,1
2019,39,16000,race-ethnicity,Majority White-NH Tracts,98.29,1
2019,39,16000,race-ethnicity,Mixed Race and Ethnicity Tracts,94.03,1
2019,39,18000,race-ethnicity,All,96.26,1
2019,39,18000,race-ethnicity,Majority Non-White Tracts,74.45,1
2019,39,18000,race-ethnicity,Majority White-NH Tracts,93.09,1
2019,39,18000,race-ethnicity,Mixed Race and Ethnicity Tracts,78.2,1
2019,39,21000,race-ethnicity,All,99.25,1
2019,39,21000,race-ethnicity,Majority Non-White Tracts,85.47,1
2019,39,21000,race-ethnicity,Majority White-NH Tracts,96.85,1
2019,39,21000,race-ethnicity,Mixed Race and Ethnicity Tracts,90.89,1
2019,39,61000,race-ethnicity,All,97.92,1
2019,39,61000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,39,61000,race-ethnicity,Majority White-NH Tracts,95.08,1
2019,39,61000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,39,77000,race-ethnicity,All,79.73,1
2019,39,77000,race-ethnicity,Majority Non-White Tracts,56.76,1
2019,39,77000,race-ethnicity,Majority White-NH Tracts,73.76,1
2019,39,77000,race-ethnicity,Mixed Race and Ethnicity Tracts,59.52,1
2019,40,09050,race-ethnicity,All,99.59,1
2019,40,09050,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,40,09050,race-ethnicity,Majority White-NH Tracts,88.51,1
2019,40,09050,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,40,23200,race-ethnicity,All,81.31,1
2019,40,23200,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,40,23200,race-ethnicity,Majority White-NH Tracts,48.95,1
2019,40,23200,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,40,41850,race-ethnicity,All,98.36,1
2019,40,41850,race-ethnicity,Majority Non-White Tracts,52.16,1
2019,40,41850,race-ethnicity,Majority White-NH Tracts,76.37,1
2019,40,41850,race-ethnicity,Mixed Race and Ethnicity Tracts,57.79,1
2019,40,52500,race-ethnicity,All,99.86,1
2019,40,52500,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,40,52500,race-ethnicity,Majority White-NH Tracts,89.47,1
2019,40,52500,race-ethnicity,Mixed Race and Ethnicity Tracts,78.88,1
2019,40,55000,race-ethnicity,All,96.86,1
2019,40,55000,race-ethnicity,Majority Non-White Tracts,46.98,1
2019,40,55000,race-ethnicity,Majority White-NH Tracts,73.59,1
2019,40,55000,race-ethnicity,Mixed Race and Ethnicity Tracts,45.23,1
2019,40,75000,race-ethnicity,All,100,1
2019,40,75000,race-ethnicity,Majority Non-White Tracts,69.51,1
2019,40,75000,race-ethnicity,Majority White-NH Tracts,94.41,1
2019,40,75000,race-ethnicity,Mixed Race and Ethnicity Tracts,82.81,1
2019,41,05350,race-ethnicity,All,97.34,1
2019,41,05350,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,05350,race-ethnicity,Majority White-NH Tracts,98.65,1
2019,41,05350,race-ethnicity,Mixed Race and Ethnicity Tracts,95.27,1
2019,41,05800,race-ethnicity,All,96.01,1
2019,41,05800,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,05800,race-ethnicity,Majority White-NH Tracts,98.1,1
2019,41,05800,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,41,23850,race-ethnicity,All,99.2,1
2019,41,23850,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,23850,race-ethnicity,Majority White-NH Tracts,99.39,1
2019,41,23850,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,41,31250,race-ethnicity,All,99.47,1
2019,41,31250,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,31250,race-ethnicity,Majority White-NH Tracts,99.58,1
2019,41,31250,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,41,34100,race-ethnicity,All,94.95,1
2019,41,34100,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,34100,race-ethnicity,Majority White-NH Tracts,97.51,1
2019,41,34100,race-ethnicity,Mixed Race and Ethnicity Tracts,94.78,1
2019,41,47000,race-ethnicity,All,83.51,1
2019,41,47000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,47000,race-ethnicity,Majority White-NH Tracts,88.95,1
2019,41,47000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,41,59000,race-ethnicity,All,99.73,1
2019,41,59000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,59000,race-ethnicity,Majority White-NH Tracts,99.74,1
2019,41,59000,race-ethnicity,Mixed Race and Ethnicity Tracts,98.88,1
2019,41,64900,race-ethnicity,All,21.54,1
2019,41,64900,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,64900,race-ethnicity,Majority White-NH Tracts,16.78,1
2019,41,64900,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,42,02000,race-ethnicity,All,93.25,1
2019,42,02000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,42,02000,race-ethnicity,Majority White-NH Tracts,95.18,1
2019,42,02000,race-ethnicity,Mixed Race and Ethnicity Tracts,89.79,1
2019,42,06088,race-ethnicity,All,90.75,1
2019,42,06088,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,42,06088,race-ethnicity,Majority White-NH Tracts,93.82,1
2019,42,06088,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,42,24000,race-ethnicity,All,87.52,1
2019,42,24000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,42,24000,race-ethnicity,Majority White-NH Tracts,90.87,1
2019,42,24000,race-ethnicity,Mixed Race and Ethnicity Tracts,79.9,1
2019,42,60000,race-ethnicity,All,99.49,1
2019,42,60000,race-ethnicity,Majority Non-White Tracts,99.19,1
2019,42,60000,race-ethnicity,Majority White-NH Tracts,99.94,1
2019,42,60000,race-ethnicity,Mixed Race and Ethnicity Tracts,99.8,1
2019,42,61000,race-ethnicity,All,94.38,1
2019,42,61000,race-ethnicity,Majority Non-White Tracts,85.38,1
2019,42,61000,race-ethnicity,Majority White-NH Tracts,97.47,1
2019,42,61000,race-ethnicity,Mixed Race and Ethnicity Tracts,89.59,1
2019,42,63624,race-ethnicity,All,4.51,1
2019,42,63624,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,42,63624,race-ethnicity,Majority White-NH Tracts,2.2,1
2019,42,63624,race-ethnicity,Mixed Race and Ethnicity Tracts,2.06,1
2019,42,69000,race-ethnicity,All,90.53,1
2019,42,69000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,42,69000,race-ethnicity,Majority White-NH Tracts,93.75,1
2019,42,69000,race-ethnicity,Mixed Race and Ethnicity Tracts,78.29,1
2019,44,19180,race-ethnicity,All,76.47,1
2019,44,19180,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,44,19180,race-ethnicity,Majority White-NH Tracts,93.47,1
2019,44,19180,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,44,54640,race-ethnicity,All,94.12,1
2019,44,54640,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,44,54640,race-ethnicity,Majority White-NH Tracts,95.46,1
2019,44,54640,race-ethnicity,Mixed Race and Ethnicity Tracts,89.85,1
2019,44,59000,race-ethnicity,All,100,1
2019,44,59000,race-ethnicity,Majority Non-White Tracts,89.45,1
2019,44,59000,race-ethnicity,Majority White-NH Tracts,97.49,1
2019,44,59000,race-ethnicity,Mixed Race and Ethnicity Tracts,89.36,1
2019,44,74300,race-ethnicity,All,97.06,1
2019,44,74300,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,44,74300,race-ethnicity,Majority White-NH Tracts,97.32,1
2019,44,74300,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,45,13330,race-ethnicity,All,99.75,1
2019,45,13330,race-ethnicity,Majority Non-White Tracts,83.7,1
2019,45,13330,race-ethnicity,Majority White-NH Tracts,93.06,1
2019,45,13330,race-ethnicity,Mixed Race and Ethnicity Tracts,85.32,1
2019,45,16000,race-ethnicity,All,10.13,1
2019,45,16000,race-ethnicity,Majority Non-White Tracts,5.32,1
2019,45,16000,race-ethnicity,Majority White-NH Tracts,7.7,1
2019,45,16000,race-ethnicity,Mixed Race and Ethnicity Tracts,4.5,2
2019,45,48535,race-ethnicity,All,99.24,1
2019,45,48535,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,45,48535,race-ethnicity,Majority White-NH Tracts,91.45,1
2019,45,48535,race-ethnicity,Mixed Race and Ethnicity Tracts,52.26,2
2019,45,50875,race-ethnicity,All,99.49,1
2019,45,50875,race-ethnicity,Majority Non-White Tracts,75.46,1
2019,45,50875,race-ethnicity,Majority White-NH Tracts,92.65,1
2019,45,50875,race-ethnicity,Mixed Race and Ethnicity Tracts,76.64,1
2019,46,59020,race-ethnicity,All,99.74,1
2019,46,59020,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,46,59020,race-ethnicity,Majority White-NH Tracts,86.47,1
2019,46,59020,race-ethnicity,Mixed Race and Ethnicity Tracts,64.99,1
2019,47,14000,race-ethnicity,All,94.63,1
2019,47,14000,race-ethnicity,Majority Non-White Tracts,61.84,1
2019,47,14000,race-ethnicity,Majority White-NH Tracts,83.39,1
2019,47,14000,race-ethnicity,Mixed Race and Ethnicity Tracts,67.36,1
2019,47,15160,race-ethnicity,All,0.7,1
2019,47,15160,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,15160,race-ethnicity,Majority White-NH Tracts,4.43,1
2019,47,15160,race-ethnicity,Mixed Race and Ethnicity Tracts,4.15,1
2019,47,27740,race-ethnicity,All,1.17,1
2019,47,27740,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,27740,race-ethnicity,Majority White-NH Tracts,4.82,1
2019,47,27740,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,40000,race-ethnicity,All,97.66,1
2019,47,40000,race-ethnicity,Majority Non-White Tracts,77.9,1
2019,47,40000,race-ethnicity,Majority White-NH Tracts,93.4,1
2019,47,40000,race-ethnicity,Mixed Race and Ethnicity Tracts,82.06,1
2019,47,48000,race-ethnicity,All,97.43,1
2019,47,48000,race-ethnicity,Majority Non-White Tracts,71.86,1
