year,state,county,r_black_nh_hv_hh,black_nh_wealth_quality,r_hispanic_hv_hh,hispanic_wealth_quality,r_other_nh_hv_hh,other_nh_wealth_quality,r_white_nh_hv_hh,white_nh_wealth_quality
2017,37,013,4.5%:12.2%,2,0.9%:2.6%,3,1.2%:1.9%,3,93.4%:83.3%,2
2017,37,015,7.8%:29.5%,3,2.0%:4.0%,3,1.4%:1.8%,3,88.8%:64.8%,3
2017,37,017,20.6%:32.0%,3,1.7%:3.0%,3,4.5%:5.8%,3,73.2%:59.2%,3
2017,37,019,3.5%:8.0%,1,1.6%:3.4%,3,3.0%:2.2%,3,91.9%:86.4%,1
2017,37,021,2.0%:5.8%,3,2.3%:4.8%,3,2.6%:2.9%,3,93.1%:86.5%,1
2017,37,023,1.6%:4.6%,3,0.9%:5.8%,3,2.5%:4.4%,3,95.0%:85.1%,2
2017,37,025,7.2%:16.8%,1,4.5%:6.5%,3,10.0%:4.9%,3,78.4%:71.8%,1
2017,37,027,1.8%:4.4%,3,0.4%:3.3%,3,1.2%:1.1%,3,96.5%:91.2%,2
2017,37,029,11.1%:25.0%,3,3.1%:2.7%,3,1.6%:1.5%,3,84.2%:70.9%,3
2017,37,031,4.5%:12.2%,2,0.9%:2.6%,3,1.2%:1.9%,3,93.4%:83.3%,2
2017,37,033,17.7%:31.0%,3,3.3%:3.7%,3,0.7%:0.8%,3,78.2%:64.5%,3
2017,37,035,3.0%:6.7%,3,2.5%:7.1%,3,2.2%:3.8%,3,92.3%:82.4%,1
2017,37,037,7.3%:16.5%,2,2.8%:9.0%,3,1.8%:2.0%,3,88.1%:72.5%,2
2017,37,039,1.3%:2.0%,3,1.2%:2.2%,3,1.5%:2.1%,3,96.0%:93.7%,3
2017,37,041,11.1%:25.0%,3,3.1%:2.7%,3,1.6%:1.5%,3,84.2%:70.9%,3
2017,37,043,1.3%:2.0%,3,1.2%:2.2%,3,1.5%:2.1%,3,96.0%:93.7%,3
2017,37,045,3.6%:11.6%,2,2.0%:2.9%,3,0.7%:0.8%,3,93.7%:84.7%,2
2017,37,047,20.6%:32.0%,2,1.7%:3.0%,3,4.5%:5.8%,2,73.2%:59.2%,2
2017,37,049,11.3%:22.8%,1,1.9%:5.8%,3,0.3%:1.8%,3,86.6%:69.6%,1
2017,37,051,29.5%:37.2%,1,8.7%:9.7%,1,5.9%:7.5%,1,55.9%:45.7%,1
2017,37,053,11.1%:25.0%,3,3.1%:2.7%,3,1.6%:1.5%,3,84.2%:70.9%,3
2017,37,055,7.8%:29.5%,3,2.0%:4.0%,3,1.4%:1.8%,3,88.8%:64.8%,3
2017,37,057,2.9%:7.9%,1,1.6%:3.8%,3,5.2%:4.9%,3,90.3%:83.3%,1
2017,37,059,1.6%:4.8%,3,1.4%:4.7%,3,0.5%:1.6%,3,96.6%:88.8%,2
2017,37,061,15.3%:24.7%,2,5.0%:11.8%,3,2.9%:3.4%,3,76.8%:60.1%,2
2017,37,063,20.9%:38.0%,1,4.2%:8.1%,3,5.7%:6.3%,1,69.2%:47.6%,1
2017,37,065,25.8%:46.3%,2,0.4%:3.1%,3,0.5%:1.4%,3,73.4%:49.1%,2
2017,37,067,11.5%:24.6%,1,4.3%:8.8%,1,2.1%:3.1%,3,82.1%:63.5%,1
2017,37,069,26.7%:39.2%,2,4.4%:3.9%,3,0.3%:2.4%,3,68.7%:54.6%,2
2017,37,071,7.8%:15.3%,1,1.4%:4.5%,3,4.0%:3.6%,3,86.8%:76.6%,1
2017,37,073,11.1%:25.0%,3,3.1%:2.7%,3,1.6%:1.5%,3,84.2%:70.9%,3
2017,37,075,0.3%:0.3%,3,1.2%:2.2%,3,5.3%:7.6%,3,93.3%:89.9%,3
2017,37,077,17.7%:31.0%,2,3.3%:3.7%,3,0.7%:0.8%,3,78.2%:64.5%,2
2017,37,079,36.4%:38.7%,3,4.0%:7.3%,3,0.5%:1.9%,3,59.1%:52.1%,3
2017,37,081,14.4%:32.0%,1,2.5%:5.2%,1,6.6%:5.7%,1,76.5%:57.0%,1
2017,37,083,38.5%:51.3%,2,0.2%:1.4%,3,4.4%:5.6%,2,56.9%:41.7%,2
2017,37,085,14.6%:21.6%,1,8.5%:9.5%,3,3.8%:3.2%,3,73.1%:65.7%,1
2017,37,087,0.3%:0.3%,3,1.2%:2.2%,3,5.3%:7.6%,3,93.3%:89.9%,2
2017,37,089,1.2%:3.5%,3,3.2%:5.5%,3,0.4%:1.0%,3,95.1%:90.0%,1
2017,37,091,38.5%:51.3%,3,0.2%:1.4%,3,4.4%:5.6%,3,56.9%:41.7%,3
2017,37,093,27.4%:34.9%,2,2.3%:6.4%,3,13.6%:9.3%,3,56.8%:49.4%,2
2017,37,095,7.8%:29.5%,3,2.0%:4.0%,3,1.4%:1.8%,3,88.8%:64.8%,3
2017,37,097,4.5%:12.9%,1,2.4%:4.8%,3,1.6%:2.1%,3,91.5%:80.1%,1
2017,37,099,1.1%:1.8%,3,1.2%:2.2%,3,2.0%:2.9%,3,95.6%:93.1%,3
2017,37,101,9.7%:16.2%,1,4.6%:8.4%,3,1.9%:1.9%,3,83.8%:73.5%,1
2017,37,103,29.2%:31.5%,3,3.6%:5.3%,3,0.6%:1.7%,3,66.7%:61.5%,3
2017,37,105,7.3%:16.5%,2,2.8%:9.0%,3,1.8%:2.0%,3,88.1%:72.5%,2
2017,37,107,29.2%:31.5%,2,3.6%:5.3%,3,0.6%:1.7%,3,66.7%:61.5%,2
2017,37,109,3.3%:8.7%,3,2.2%:2.9%,3,1.1%:0.8%,3,93.4%:87.5%,2
2017,37,111,1.6%:4.6%,3,0.9%:5.8%,3,2.5%:4.4%,3,95.0%:85.1%,3
2017,37,113,1.3%:2.0%,3,1.2%:2.2%,3,1.5%:2.1%,3,96.0%:93.7%,3
2017,37,115,0.3%:0.3%,3,1.2%:2.2%,3,5.3%:7.6%,3,93.3%:89.9%,3
2017,37,117,7.8%:29.5%,3,2.0%:4.0%,3,1.4%:1.8%,3,88.8%:64.8%,3
2017,37,119,13.6%:30.9%,1,4.7%:9.4%,1,5.4%:7.1%,1,76.3%:52.6%,1
2017,37,121,0.7%:0.4%,3,1.1%:3.3%,3,0.8%:1.1%,3,97.4%:95.2%,3
2017,37,123,3.7%:12.6%,3,3.8%:6.1%,3,2.0%:2.1%,3,90.5%:79.2%,3
2017,37,125,3.7%:12.6%,3,3.8%:6.1%,3,2.0%:2.1%,3,90.5%:79.2%,1
2017,37,127,25.8%:46.3%,2,0.4%:3.1%,3,0.5%:1.4%,3,73.4%:49.1%,2
2017,37,129,4.6%:12.7%,1,1.6%:3.4%,3,1.7%:3.3%,3,92.1%:80.6%,1
2017,37,131,38.5%:51.3%,3,0.2%:1.4%,3,4.4%:5.6%,3,56.9%:41.7%,3
2017,37,133,15.0%:19.1%,1,4.9%:8.7%,3,2.8%:5.3%,3,77.3%:66.9%,1
2017,37,135,5.4%:12.3%,3,1.7%:5.2%,3,9.6%:7.8%,3,83.3%:74.7%,1
2017,37,137,4.5%:12.2%,3,0.9%:2.6%,3,1.2%:1.9%,3,93.4%:83.3%,3
2017,37,139,11.1%:25.0%,2,3.1%:2.7%,3,1.6%:1.5%,3,84.2%:70.9%,2
2017,37,141,8.5%:14.9%,2,1.3%:2.8%,3,1.4%:1.6%,3,88.7%:80.7%,2
2017,37,143,11.1%:25.0%,3,3.1%:2.7%,3,1.6%:1.5%,3,84.2%:70.9%,3
2017,37,145,17.7%:31.0%,3,3.3%:3.7%,3,0.7%:0.8%,3,78.2%:64.5%,3
2017,37,147,16.9%:33.6%,1,2.3%:4.1%,3,0.8%:3.4%,3,80.1%:58.9%,1
2017,37,149,3.9%:14.4%,3,1.7%:2.9%,3,0.2%:0.8%,3,94.2%:81.9%,3
2017,37,151,2.4%:7.8%,3,2.9%:7.3%,3,0.6%:2.5%,3,94.1%:82.4%,1
2017,37,153,27.4%:34.9%,2,2.3%:6.4%,3,13.6%:9.3%,3,56.8%:49.4%,2
2017,37,155,18.7%:26.0%,1,2.6%:5.8%,3,39.1%:38.3%,1,39.6%:29.9%,1
2017,37,157,10.0%:13.8%,2,4.2%:3.4%,3,1.2%:1.9%,3,84.6%:80.9%,2
2017,37,159,9.3%:14.7%,1,3.1%:4.8%,3,1.9%:2.5%,3,85.6%:78.0%,1
2017,37,161,3.9%:14.4%,2,1.7%:2.9%,3,0.2%:0.8%,3,94.2%:81.9%,2
2017,37,163,15.3%:24.7%,2,5.0%:11.8%,3,2.9%:3.4%,3,76.8%:60.1%,2
2017,37,165,27.4%:34.9%,3,2.3%:6.4%,3,13.6%:9.3%,3,56.8%:49.4%,3
2017,37,167,4.5%:8.8%,3,1.6%:4.4%,3,2.9%:2.6%,3,91.1%:84.2%,2
2017,37,169,10.0%:13.8%,3,4.2%:3.4%,3,1.2%:1.9%,3,84.6%:80.9%,3
2017,37,171,1.1%:2.9%,3,1.6%:5.0%,3,1.3%:1.3%,3,96.0%:90.8%,2
2017,37,173,0.3%:0.3%,3,1.2%:2.2%,3,5.3%:7.6%,3,93.3%:89.9%,3
2017,37,175,1.2%:3.5%,3,3.2%:5.5%,3,0.4%:1.0%,3,95.1%:90.0%,3
2017,37,177,7.8%:29.5%,3,2.0%:4.0%,3,1.4%:1.8%,3,88.8%:64.8%,3
2017,37,179,6.1%:13.6%,1,5.1%:7.4%,1,6.4%:5.1%,1,82.4%:73.9%,1
2017,37,181,26.7%:39.2%,2,4.4%:3.9%,3,0.3%:2.4%,3,68.7%:54.6%,2
2017,37,183,10.3%:19.2%,1,3.5%:7.4%,1,9.3%:8.6%,1,76.9%:64.8%,1
2017,37,185,29.6%:42.7%,3,3.3%:3.1%,3,1.3%:3.3%,3,65.7%:50.8%,3
2017,37,187,7.8%:29.5%,3,2.0%:4.0%,3,1.4%:1.8%,3,88.8%:64.8%,3
2017,37,189,0.7%:0.4%,3,1.1%:3.3%,3,0.8%:1.1%,3,97.4%:95.2%,2
2017,37,191,19.7%:28.1%,1,3.8%:8.7%,3,2.0%:3.2%,3,74.5%:60.1%,1
2017,37,193,1.1%:2.9%,3,1.6%:5.0%,3,1.3%:1.3%,3,96.0%:90.8%,2
2017,37,195,36.4%:38.7%,1,4.0%:7.3%,3,0.5%:1.9%,3,59.1%:52.1%,1
2017,37,197,1.6%:4.8%,3,1.4%:4.7%,3,0.5%:1.6%,3,96.6%:88.8%,2
2017,37,199,0.7%:0.4%,3,1.1%:3.3%,3,0.8%:1.1%,3,97.4%:95.2%,3
2017,38,001,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,003,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,005,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,007,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,009,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,011,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,013,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,015,0.0%:2.4%,3,0.9%:3.1%,3,1.5%:5.3%,3,97.6%:89.2%,2
2017,38,017,0.2%:4.9%,3,1.6%:1.6%,3,4.8%:7.1%,3,93.4%:86.4%,1
2017,38,019,0.0%:2.7%,3,2.6%:3.3%,3,1.5%:6.5%,3,95.9%:87.4%,3
2017,38,021,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,023,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,025,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,027,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,029,0.0%:2.4%,3,0.9%:3.1%,3,1.5%:5.3%,3,97.6%:89.2%,3
2017,38,031,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,033,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,035,0.0%:2.7%,3,2.6%:3.3%,3,1.5%:6.5%,3,95.9%:87.4%,2
2017,38,037,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,039,0.0%:2.7%,3,2.6%:3.3%,3,1.5%:6.5%,3,95.9%:87.4%,3
2017,38,041,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,043,0.0%:2.4%,3,0.9%:3.1%,3,1.5%:5.3%,3,97.6%:89.2%,3
2017,38,045,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,047,0.0%:2.4%,3,0.9%:3.1%,3,1.5%:5.3%,3,97.6%:89.2%,3
2017,38,049,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,051,0.0%:2.4%,3,0.9%:3.1%,3,1.5%:5.3%,3,97.6%:89.2%,3
2017,38,053,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,055,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,057,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,059,0.0%:2.4%,3,0.9%:3.1%,3,1.5%:5.3%,3,97.6%:89.2%,3
2017,38,061,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,063,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,065,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,067,0.0%:2.7%,3,2.6%:3.3%,3,1.5%:6.5%,3,95.9%:87.4%,3
2017,38,069,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,071,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,073,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,075,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,077,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,079,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,081,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,083,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,085,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,087,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,089,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,38,091,0.0%:2.7%,3,2.6%:3.3%,3,1.5%:6.5%,3,95.9%:87.4%,3
2017,38,093,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,095,0.0%:2.7%,3,2.6%:3.3%,3,1.5%:6.5%,3,95.9%:87.4%,3
2017,38,097,0.0%:2.7%,3,2.6%:3.3%,3,1.5%:6.5%,3,95.9%:87.4%,3
2017,38,099,0.0%:2.7%,3,2.6%:3.3%,3,1.5%:6.5%,3,95.9%:87.4%,3
2017,38,101,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,2,93.2%:86.3%,2
2017,38,103,0.0%:0.2%,3,0.0%:1.3%,3,9.6%:10.9%,3,90.4%:87.6%,3
2017,38,105,0.0%:1.8%,3,1.4%:4.3%,3,5.3%:7.6%,3,93.2%:86.3%,3
2017,39,001,0.3%:1.7%,3,1.0%:0.6%,3,0.6%:1.5%,3,98.1%:96.2%,3
2017,39,003,5.8%:11.6%,3,2.3%:3.0%,3,1.1%:3.9%,3,90.8%:81.6%,1
2017,39,005,0.0%:0.8%,3,2.8%:3.0%,3,1.8%:1.3%,3,95.3%:94.9%,2
2017,39,007,0.8%:3.7%,3,1.9%:3.3%,3,1.1%:1.6%,3,96.2%:91.5%,1
2017,39,009,1.8%:2.0%,3,0.2%:0.5%,3,1.7%:4.0%,3,96.2%:93.6%,2
2017,39,011,0.0%:0.6%,3,0.4%:1.4%,3,0.4%:1.2%,3,99.2%:96.8%,2
2017,39,013,0.4%:4.5%,3,0.4%:0.7%,3,0.9%:1.7%,3,98.3%:93.1%,2
2017,39,015,0.8%:0.7%,3,0.2%:0.3%,3,2.7%:2.9%,3,96.3%:96.1%,2
2017,39,017,4.7%:7.7%,1,1.5%:3.5%,3,4.6%:4.5%,1,89.2%:84.3%,1
2017,39,019,1.0%:1.4%,3,0.6%:1.0%,3,2.6%:2.4%,3,95.9%:95.2%,3
2017,39,021,3.5%:1.6%,3,0.4%:1.0%,3,0.9%:1.6%,3,95.3%:95.8%,3
2017,39,023,4.6%:9.8%,3,0.4%:1.8%,3,1.0%:1.8%,3,94.0%:86.6%,1
2017,39,025,0.5%:1.6%,3,0.6%:1.6%,3,2.1%:3.1%,3,96.8%:93.7%,1
2017,39,027,0.3%:1.7%,3,1.0%:0.6%,3,0.6%:1.5%,3,98.1%:96.2%,2
2017,39,029,0.2%:1.0%,3,0.2%:1.0%,3,0.0%:0.6%,3,99.7%:97.4%,1
2017,39,031,0.3%:0.5%,3,0.4%:0.6%,3,1.2%:2.0%,3,98.1%:96.9%,3
2017,39,033,0.3%:0.6%,3,1.7%:2.9%,3,0.6%:1.1%,3,97.4%:95.3%,2
2017,39,035,9.9%:29.6%,1,2.3%:4.7%,1,4.2%:4.4%,1,83.6%:61.3%,1
2017,39,037,0.1%:1.3%,3,1.1%:1.5%,3,1.1%:1.3%,3,97.7%:95.9%,2
2017,39,039,0.6%:1.0%,3,2.4%:4.5%,3,1.1%:1.0%,3,95.9%:93.6%,3
2017,39,041,2.2%:2.5%,3,0.9%:1.9%,3,7.6%:6.3%,1,89.3%:89.2%,1
2017,39,043,1.6%:6.8%,3,4.4%:5.7%,3,0.5%:0.9%,3,93.5%:86.6%,2
2017,39,045,3.9%:5.1%,3,0.9%:1.7%,3,2.0%:3.0%,3,93.3%:90.2%,1
2017,39,047,1.1%:2.4%,3,0.2%:0.3%,3,1.3%:4.2%,3,97.4%:93.1%,3
2017,39,049,8.2%:21.1%,1,1.6%:4.3%,1,5.6%:6.7%,1,84.6%:67.9%,1
2017,39,051,0.0%:1.5%,3,2.5%:6.7%,3,1.6%:1.4%,3,95.9%:90.5%,2
2017,39,053,1.8%:2.0%,3,0.2%:0.5%,3,1.7%:4.0%,3,96.2%:93.6%,3
2017,39,055,0.5%:1.3%,3,1.0%:1.0%,3,1.1%:0.8%,3,97.5%:96.9%,1
2017,39,057,3.5%:4.3%,3,0.0%:1.6%,3,7.3%:6.4%,3,89.2%:87.7%,1
2017,39,059,0.3%:0.5%,3,0.4%:0.6%,3,1.2%:2.0%,3,98.1%:96.9%,3
2017,39,061,10.1%:26.9%,1,1.7%:2.3%,3,3.3%:4.5%,1,84.9%:66.3%,1
2017,39,063,0.0%:1.2%,3,1.9%:5.2%,3,0.9%:2.4%,3,97.2%:91.2%,2
2017,39,065,3.5%:1.6%,3,0.4%:1.0%,3,0.9%:1.6%,3,95.3%:95.8%,3
2017,39,067,0.3%:1.5%,3,0.0%:0.3%,3,0.1%:1.1%,3,99.6%:97.1%,3
2017,39,069,0.6%:1.0%,3,2.4%:4.5%,3,1.1%:1.0%,3,95.9%:93.6%,3
2017,39,071,0.3%:1.7%,3,1.0%:0.6%,3,0.6%:1.5%,3,98.1%:96.2%,2
2017,39,073,0.1%:0.9%,3,0.2%:0.4%,3,0.8%:1.0%,3,98.9%:97.8%,3
2017,39,075,0.3%:0.5%,3,0.4%:0.6%,3,1.2%:2.0%,3,98.1%:96.9%,2
2017,39,077,0.0%:0.8%,3,2.8%:3.0%,3,1.8%:1.3%,3,95.3%:94.9%,2
2017,39,079,0.1%:0.9%,3,0.2%:0.4%,3,0.8%:1.0%,3,98.9%:97.8%,3
2017,39,081,0.4%:4.5%,3,0.4%:0.7%,3,0.9%:1.7%,3,98.3%:93.1%,2
2017,39,083,0.9%:1.3%,3,0.1%:1.0%,3,1.4%:3.5%,3,97.7%:94.2%,2
2017,39,085,0.8%:4.1%,3,1.7%:2.7%,3,1.3%:2.9%,3,96.2%:90.4%,1
2017,39,087,1.5%:3.5%,3,0.2%:0.5%,3,0.6%:1.6%,3,97.8%:94.5%,2
2017,39,089,3.3%:4.1%,3,1.6%:1.3%,3,1.0%:2.4%,3,94.1%:92.3%,1
2017,39,091,3.5%:1.6%,3,0.4%:1.0%,3,0.9%:1.6%,3,95.3%:95.8%,2
2017,39,093,2.1%:7.4%,1,4.4%:7.4%,3,2.2%:2.5%,3,91.3%:82.7%,1
2017,39,095,6.0%:19.8%,1,3.0%:5.0%,1,2.1%:3.4%,1,88.8%:71.8%,1
2017,39,097,1.5%:1.3%,3,0.1%:0.3%,3,4.2%:3.7%,3,94.3%:94.7%,3
2017,39,099,5.4%:13.4%,1,1.9%:4.0%,3,1.2%:3.2%,3,91.4%:79.4%,1
2017,39,101,0.9%:1.3%,3,0.1%:1.0%,3,1.4%:3.5%,3,97.7%:94.2%,2
2017,39,103,0.2%:3.1%,3,0.7%:1.1%,3,0.9%:1.4%,3,98.2%:94.4%,1
2017,39,105,1.8%:2.0%,3,0.2%:0.5%,3,1.7%:4.0%,3,96.2%:93.6%,3
2017,39,107,0.0%:0.6%,3,0.4%:1.4%,3,0.4%:1.2%,3,99.2%:96.8%,2
2017,39,109,1.1%:3.2%,3,0.7%:1.4%,3,1.1%:1.7%,3,97.2%:93.8%,1
2017,39,111,1.2%:1.0%,3,0.5%:0.2%,3,2.4%:1.0%,3,96.0%:97.9%,3
2017,39,113,7.9%:21.4%,1,1.1%:1.9%,3,4.8%:4.9%,1,86.2%:71.9%,1
2017,39,115,1.2%:1.0%,3,0.5%:0.2%,3,2.4%:1.0%,3,96.0%:97.9%,3
2017,39,117,0.9%:1.3%,3,0.1%:1.0%,3,1.4%:3.5%,3,97.7%:94.2%,3
2017,39,119,1.0%:2.2%,3,0.1%:0.2%,3,0.5%:2.1%,3,98.4%:95.6%,2
2017,39,121,1.2%:1.0%,3,0.5%:0.2%,3,2.4%:1.0%,3,96.0%:97.9%,3
2017,39,123,1.6%:2.0%,3,1.8%:4.9%,3,0.9%:0.6%,3,95.7%:92.5%,2
2017,39,125,0.6%:1.0%,3,2.4%:4.5%,3,1.1%:1.0%,3,95.9%:93.6%,3
2017,39,127,1.0%:2.2%,3,0.1%:0.2%,3,0.5%:2.1%,3,98.4%:95.6%,3
2017,39,129,1.5%:1.3%,3,0.1%:0.3%,3,4.2%:3.7%,3,94.3%:94.7%,2
2017,39,131,0.1%:0.9%,3,0.2%:0.4%,3,0.8%:1.0%,3,98.9%:97.8%,3
2017,39,133,3.3%:4.2%,3,1.1%:1.0%,3,1.2%:2.4%,3,94.3%:92.4%,1
2017,39,135,0.1%:1.3%,3,1.1%:1.5%,3,1.1%:1.3%,3,97.7%:95.9%,3
2017,39,137,0.0%:1.2%,3,1.9%:5.2%,3,0.9%:2.4%,3,97.2%:91.2%,3
2017,39,139,4.3%:7.1%,3,0.4%:1.4%,3,1.4%:1.9%,3,93.9%:89.6%,1
2017,39,141,1.1%:2.4%,3,0.2%:0.3%,3,1.3%:4.2%,3,97.4%:93.1%,2
2017,39,143,1.6%:6.8%,3,4.4%:5.7%,3,0.5%:0.9%,3,93.5%:86.6%,2
2017,39,145,1.5%:3.5%,3,0.2%:0.5%,3,0.6%:1.6%,3,97.8%:94.5%,2
2017,39,147,0.3%:0.6%,3,1.7%:2.9%,3,0.6%:1.1%,3,97.4%:95.3%,2
2017,39,149,0.1%:1.3%,3,1.1%:1.5%,3,1.1%:1.3%,3,97.7%:95.9%,3
2017,39,151,1.5%:5.7%,3,0.9%:1.5%,3,2.7%:3.7%,3,94.9%:89.1%,1
2017,39,153,6.2%:14.8%,1,2.3%:1.8%,3,4.1%:4.5%,1,87.4%:79.0%,1
2017,39,155,3.3%:6.5%,3,0.5%:1.4%,3,3.1%:2.9%,3,93.1%:89.2%,1
2017,39,157,0.3%:1.5%,3,0.0%:0.3%,3,0.1%:1.1%,3,99.6%:97.1%,1
2017,39,159,1.5%:1.3%,3,0.1%:0.3%,3,4.2%:3.7%,3,94.3%:94.7%,3
2017,39,161,0.0%:0.6%,3,0.4%:1.4%,3,0.4%:1.2%,3,99.2%:96.8%,3
2017,39,163,0.1%:0.9%,3,0.2%:0.4%,3,0.8%:1.0%,3,98.9%:97.8%,3
2017,39,165,4.0%:2.9%,3,1.1%:1.5%,3,9.7%:6.4%,3,85.1%:89.1%,1
2017,39,167,1.2%:1.0%,3,0.5%:0.2%,3,2.4%:1.0%,3,96.0%:97.9%,2
2017,39,169,0.1%:0.3%,3,1.0%:0.9%,3,0.8%:1.8%,3,98.1%:97.0%,1
2017,39,171,0.6%:1.0%,3,2.4%:4.5%,3,1.1%:1.0%,3,95.9%:93.6%,3
2017,39,173,0.7%:1.9%,3,2.3%:5.4%,2,1.7%:1.8%,3,95.2%:90.9%,2
2017,39,175,0.3%:0.6%,3,1.7%:2.9%,3,0.6%:1.1%,3,97.4%:95.3%,3
2017,40,001,0.6%:0.5%,3,2.1%:3.0%,3,34.7%:37.4%,3,62.6%:59.1%,3
2017,40,003,0.8%:1.7%,3,4.7%:9.2%,3,2.9%:3.9%,3,91.6%:85.2%,3
2017,40,005,1.6%:1.3%,3,3.3%:5.7%,3,20.6%:20.8%,3,74.5%:72.3%,3
2017,40,007,0.8%:1.7%,3,4.7%:9.2%,3,2.9%:3.9%,3,91.6%:85.2%,3
2017,40,009,0.9%:2.1%,3,5.8%:13.4%,3,4.3%:9.1%,3,89.0%:75.4%,3
2017,40,011,0.8%:1.7%,3,4.7%:9.2%,3,2.9%:3.9%,3,91.6%:85.2%,3
2017,40,013,1.6%:1.3%,3,3.3%:5.7%,3,20.6%:20.8%,2,74.5%:72.3%,2
2017,40,015,0.1%:3.2%,3,4.9%:6.9%,3,10.9%:12.2%,3,84.0%:77.7%,3
2017,40,017,2.2%:3.0%,3,6.3%:7.1%,3,4.1%:6.1%,3,87.5%:83.8%,1
2017,40,019,2.3%:3.0%,3,3.4%:5.2%,3,13.5%:13.1%,2,80.8%:78.8%,2
2017,40,021,0.6%:0.5%,3,2.1%:3.0%,3,34.7%:37.4%,2,62.6%:59.1%,2
2017,40,023,3.2%:5.1%,3,0.9%:4.1%,3,20.5%:18.7%,3,75.5%:72.1%,3
2017,40,025,0.8%:1.7%,3,4.7%:9.2%,3,2.9%:3.9%,3,91.6%:85.2%,3
2017,40,027,2.3%:4.3%,3,5.1%:6.3%,3,10.2%:10.9%,1,82.3%:78.4%,1
2017,40,029,1.6%:1.3%,3,3.3%:5.7%,3,20.6%:20.8%,3,74.5%:72.3%,3
2017,40,031,11.4%:16.7%,3,4.2%:10.1%,1,6.8%:12.2%,1,77.6%:61.0%,1
2017,40,033,0.1%:3.2%,3,4.9%:6.9%,3,10.9%:12.2%,3,84.0%:77.7%,3
