year,state,place,r_black_nh_hv_hh,black_nh_wealth_quality,r_hispanic_hv_hh,hispanic_wealth_quality,r_other_nh_hv_hh,other_nh_wealth_quality,r_white_nh_hv_hh,white_nh_wealth_quality
2018,06,53896,4.3%:6.2%,1,51.9%:60.7%,1,16.5%:11.8%,1,27.3%:21.3%,1
2018,06,53980,1.2%:2.0%,3,16.6%:30.5%,2,18.2%:14.7%,2,63.9%:52.8%,2
2018,06,54652,6.7%:2.7%,3,42.0%:56.6%,2,11.8%:9.2%,2,39.5%:31.4%,2
2018,06,55156,8.2%:13.4%,2,46.2%:49.2%,2,7.9%:6.6%,2,37.6%:30.8%,2
2018,06,56000,4.4%:8.3%,1,16.8%:26.9%,1,20.6%:21.9%,1,58.2%:42.9%,1
2018,06,56700,7.5%:8.8%,3,38.8%:48.4%,3,11.0%:8.2%,3,42.8%:34.7%,3
2018,06,57456,7.9%:12.8%,3,24.2%:31.5%,3,16.1%:16.9%,3,51.8%:38.9%,3
2018,06,57792,1.1%:3.2%,3,5.1%:9.2%,3,35.5%:30.3%,3,58.2%:57.3%,3
2018,06,58072,4.9%:5.2%,1,48.4%:59.8%,1,22.1%:16.6%,1,24.6%:18.3%,1
2018,06,59444,7.5%:9.8%,2,9.6%:13.5%,2,16.0%:17.1%,2,66.9%:59.6%,2
2018,06,59451,4.9%:10.0%,2,32.0%:33.1%,2,13.4%:15.5%,2,49.7%:41.4%,2
2018,06,59920,0.1%:1.0%,3,5.2%:7.8%,3,4.8%:5.6%,3,90.0%:85.5%,3
2018,06,60102,1.7%:2.5%,3,7.9%:16.7%,2,24.0%:20.7%,2,66.4%:60.1%,2
2018,06,60466,15.5%:15.8%,2,55.9%:60.5%,2,7.9%:6.9%,2,20.7%:16.9%,2
2018,06,60620,13.8%:17.6%,2,21.2%:30.6%,2,25.8%:21.0%,2,39.2%:30.7%,2
2018,06,62000,3.4%:6.2%,2,40.5%:45.8%,2,10.0%:9.0%,2,46.1%:38.9%,2
2018,06,62938,1.2%:1.8%,3,7.3%:10.7%,3,16.0%:11.5%,3,75.5%:76.0%,3
2018,06,64000,6.8%:12.4%,2,15.1%:21.3%,2,23.2%:20.4%,2,54.9%:45.9%,2
2018,06,64224,0.3%:0.8%,3,53.8%:72.2%,3,11.1%:8.1%,3,34.8%:18.9%,3
2018,06,65000,6.3%:11.1%,2,55.7%:59.5%,2,6.9%:6.0%,2,31.0%:23.4%,2
2018,06,65042,2.8%:1.9%,3,18.9%:29.8%,2,6.7%:7.1%,2,71.6%:61.3%,2
2018,06,66000,1.9%:6.5%,1,11.6%:23.1%,1,17.4%:17.3%,1,69.2%:53.0%,1
2018,06,67000,2.4%:4.8%,1,6.3%:11.9%,1,39.2%:35.6%,1,52.2%:47.7%,1
2018,06,68000,1.6%:3.3%,2,12.9%:24.0%,2,40.7%:37.1%,2,44.8%:35.6%,2
2018,06,68084,4.9%:11.7%,2,10.8%:17.7%,2,34.4%:30.2%,2,50.0%:40.4%,2
2018,06,68196,0.2%:0.7%,3,19.8%:30.9%,2,14.4%:12.6%,2,65.7%:55.8%,2
2018,06,68252,0.7%:1.7%,3,5.6%:10.6%,3,38.0%:34.8%,3,55.6%:52.9%,3
2018,06,68378,1.5%:2.0%,3,2.3%:4.2%,3,36.8%:35.5%,3,59.4%:58.3%,3
2018,06,69000,0.2%:1.0%,3,56.9%:65.8%,1,15.7%:16.2%,1,27.3%:17.0%,1
2018,06,69070,0.6%:1.8%,3,9.4%:23.8%,3,5.6%:8.4%,3,84.4%:66.1%,3
2018,06,69084,0.0%:2.4%,3,11.9%:13.5%,2,42.2%:46.5%,2,45.9%:37.5%,2
2018,06,69088,1.2%:2.3%,3,18.4%:25.5%,2,16.4%:14.3%,2,63.9%:57.8%,2
2018,06,69196,1.4%:1.5%,3,36.7%:51.9%,2,9.8%:6.8%,2,52.1%:39.8%,2
2018,06,70000,0.0%:4.1%,3,5.8%:11.7%,3,12.6%:10.3%,1,81.6%:74.0%,1
2018,06,70098,0.6%:0.8%,3,13.6%:28.1%,3,8.7%:7.9%,3,77.0%:63.2%,3
2018,06,72016,0.2%:0.8%,3,15.2%:18.7%,2,14.0%:11.8%,2,70.5%:68.7%,2
2018,06,73080,6.0%:5.6%,2,84.6%:89.8%,2,6.3%:2.3%,2,3.0%:2.3%,2
2018,06,75000,6.2%:12.7%,2,31.7%:38.3%,2,22.4%:21.3%,2,39.8%:27.7%,2
2018,06,77000,0.0%:1.5%,3,6.7%:10.5%,2,51.6%:52.9%,2,41.7%:35.1%,2
2018,06,78120,3.5%:5.0%,3,14.2%:20.6%,3,11.9%:11.5%,3,70.4%:62.8%,3
2018,06,78582,0.6%:1.2%,3,5.7%:12.5%,2,12.0%:11.6%,2,81.7%:74.7%,2
2018,06,80000,0.5%:2.1%,1,11.4%:16.2%,1,37.2%:39.8%,1,50.9%:41.9%,1
2018,06,80238,5.6%:4.9%,3,24.6%:30.5%,3,22.4%:18.8%,3,47.3%:45.8%,3
2018,06,80854,0.8%:1.9%,3,7.0%:15.7%,3,40.2%:35.0%,3,52.0%:47.4%,3
2018,06,81344,2.2%:5.4%,3,31.2%:44.2%,2,12.6%:14.5%,2,54.0%:35.8%,2
2018,06,81554,8.7%:9.5%,3,12.5%:18.8%,3,12.6%:11.3%,3,66.3%:60.4%,3
2018,06,81666,12.6%:18.2%,2,14.0%:19.9%,2,24.4%:21.6%,2,49.1%:40.2%,2
2018,06,82590,8.0%:17.3%,3,41.3%:41.9%,3,9.3%:8.3%,3,41.4%:32.5%,3
2018,06,82954,0.1%:1.3%,3,31.1%:42.1%,3,4.5%:6.9%,3,64.2%:49.8%,3
2018,06,82996,1.5%:3.7%,3,14.6%:29.1%,3,7.6%:7.7%,3,76.3%:59.6%,3
2018,06,84200,3.4%:2.7%,3,38.1%:49.1%,2,39.3%:31.3%,2,19.2%:16.9%,2
2018,06,84550,1.0%:1.5%,3,10.7%:23.3%,2,41.1%:40.6%,2,47.2%:34.7%,2
2018,06,85292,1.1%:1.0%,3,44.5%:55.8%,2,26.4%:19.3%,2,28.0%:23.9%,2
2018,08,3455,0.1%:1.7%,3,7.3%:10.7%,2,2.5%:2.7%,2,90.1%:85.0%,2
2018,08,4000,9.8%:17.2%,3,16.1%:24.6%,3,8.6%:8.5%,3,65.5%:49.8%,3
2018,08,7850,0.5%:0.5%,3,0.9%:7.8%,3,4.9%:7.6%,3,93.6%:84.0%,3
2018,08,12815,1.4%:3.4%,3,4.9%:10.0%,2,7.6%:8.6%,2,86.2%:78.1%,2
2018,08,16000,3.4%:6.3%,2,8.5%:15.4%,2,4.9%:6.2%,2,83.2%:72.1%,2
2018,08,20000,3.7%:8.3%,2,13.2%:20.0%,2,5.3%:7.1%,2,77.8%:64.6%,2
2018,08,27425,0.0%:0.6%,3,4.0%:8.6%,3,4.5%:6.7%,3,91.4%:84.1%,3
2018,08,32155,0.2%:1.3%,3,13.4%:23.9%,3,2.2%:2.6%,3,84.2%:72.3%,3
2018,08,43000,0.4%:1.4%,3,9.6%:15.4%,2,4.7%:5.1%,2,85.3%:78.1%,2
2018,08,45970,0.2%:1.0%,3,8.1%:15.2%,3,4.1%:3.7%,3,87.7%:80.2%,3
2018,08,46465,0.1%:0.3%,3,4.1%:7.9%,3,2.3%:2.1%,3,93.5%:89.7%,3
2018,08,62000,1.2%:1.8%,3,30.6%:38.6%,3,2.9%:3.3%,3,65.3%:56.3%,3
2018,08,77290,2.0%:2.2%,3,21.7%:31.7%,2,6.0%:7.2%,2,70.3%:58.8%,2
2018,08,83835,0.6%:2.4%,3,11.5%:18.1%,2,3.5%:4.8%,2,84.4%:74.8%,2
2018,09,8000,25.4%:31.3%,1,34.8%:38.6%,1,7.1%:7.9%,3,32.7%:22.2%,1
2018,09,18430,1.5%:4.3%,3,4.6%:14.7%,3,6.5%:6.9%,3,87.3%:74.0%,3
2018,09,37000,39.2%:37.3%,1,26.8%:43.3%,3,5.1%:5.2%,3,28.9%:14.3%,1
2018,09,52000,22.8%:33.1%,1,11.8%:24.3%,3,7.5%:9.2%,3,57.9%:33.5%,1
2018,09,55990,2.9%:8.7%,2,4.8%:14.4%,2,8.7%:6.6%,2,83.6%:70.4%,2
2018,09,73000,2.0%:8.5%,3,4.3%:17.9%,2,11.1%:10.6%,2,82.6%:63.0%,2
2018,09,80000,14.5%:16.8%,3,13.0%:31.3%,3,7.7%:5.1%,3,64.8%:46.8%,1
2018,11,50000,25.5%:42.4%,1,6.7%:9.5%,1,6.9%:7.0%,1,61.0%:41.1%,1
2018,12,7300,1.1%:2.4%,1,5.2%:9.9%,1,1.3%:4.6%,1,92.4%:83.2%,1
2018,12,7875,10.2%:15.7%,3,7.2%:11.2%,3,3.4%:3.1%,3,79.1%:70.0%,3
2018,12,10275,4.1%:4.5%,2,11.5%:15.3%,2,1.8%:2.0%,2,82.6%:78.3%,2
2018,12,12875,2.8%:10.5%,3,6.0%:10.6%,2,2.9%:3.7%,2,88.3%:75.2%,2
2018,12,14400,14.4%:17.9%,3,15.6%:21.8%,3,5.7%:6.3%,3,64.3%:54.0%,3
2018,12,16475,4.9%:5.3%,2,22.8%:32.7%,2,7.7%:9.0%,2,64.6%:53.0%,2
2018,12,16725,7.2%:16.4%,3,13.3%:19.5%,2,2.7%:3.2%,3,76.8%:60.8%,2
2018,12,17200,7.0%:7.2%,3,17.1%:23.3%,3,1.7%:2.6%,3,74.2%:66.9%,3
2018,12,17935,1.9%:2.1%,3,86.0%:87.8%,3,4.8%:3.1%,3,7.3%:7.0%,3
2018,12,24000,11.2%:25.7%,2,12.2%:17.9%,2,3.0%:3.6%,2,73.6%:52.8%,2
2018,12,24125,3.7%:11.7%,2,5.9%:15.5%,2,6.3%:5.4%,3,84.1%:67.4%,2
2018,12,25175,11.1%:19.7%,2,9.6%:12.2%,2,5.6%:8.3%,2,73.7%:59.7%,2
2018,12,30000,1.1%:2.2%,2,94.2%:95.5%,2,0.9%:0.6%,3,3.8%:1.8%,2
2018,12,32000,9.9%:17.6%,2,30.6%:36.9%,2,4.2%:4.5%,2,55.3%:41.0%,2
2018,12,32275,10.6%:17.0%,3,66.7%:69.4%,3,2.5%:1.9%,3,20.1%:11.7%,3
2018,12,35000,12.5%:29.1%,1,6.6%:9.1%,1,8.3%:6.5%,1,72.6%:55.3%,1
2018,12,36950,10.4%:9.3%,3,43.7%:55.9%,3,7.0%:4.6%,3,38.9%:30.2%,3
2018,12,38250,8.6%:14.2%,3,9.7%:14.4%,3,3.7%:3.1%,3,78.0%:68.3%,3
2018,12,39425,1.2%:5.6%,3,4.9%:9.0%,2,2.6%:4.1%,2,91.2%:81.4%,2
2018,12,43975,5.4%:8.6%,3,7.8%:10.0%,3,3.4%:3.8%,3,83.4%:77.5%,3
2018,12,45000,8.3%:12.1%,1,61.3%:73.1%,1,1.7%:1.4%,1,28.8%:13.4%,1
2018,12,45025,3.1%:4.6%,3,35.6%:49.0%,2,1.2%:3.1%,3,60.1%:43.3%,2
2018,12,45060,58.9%:55.9%,2,31.8%:36.4%,2,2.2%:2.5%,3,7.2%:5.1%,2
2018,12,45975,29.0%:35.4%,2,33.2%:33.9%,2,9.4%:6.9%,2,28.4%:23.9%,2
2018,12,49675,0.4%:1.8%,3,1.2%:3.0%,3,1.3%:1.2%,3,97.1%:94.0%,3
2018,12,53000,9.6%:22.4%,2,19.4%:29.1%,2,6.7%:6.0%,2,64.3%:42.5%,2
2018,12,54000,13.5%:13.6%,2,9.2%:11.1%,2,4.4%:4.7%,3,72.9%:70.5%,2
2018,12,54200,6.9%:8.8%,3,6.6%:9.4%,3,4.1%:2.7%,3,82.4%:79.2%,3
2018,12,55775,14.3%:21.0%,3,37.7%:41.7%,3,8.1%:6.1%,3,39.9%:31.2%,3
2018,12,57425,16.6%:23.2%,2,21.1%:29.4%,2,7.5%:7.4%,2,54.8%:40.0%,2
2018,12,58050,6.6%:18.9%,2,11.0%:15.5%,2,8.7%:4.1%,2,73.7%:61.5%,2
2018,12,58715,14.7%:16.3%,1,15.0%:15.1%,1,2.0%:3.7%,3,68.2%:64.9%,1
2018,12,63000,6.5%:15.9%,1,6.4%:6.5%,1,4.2%:5.3%,1,82.8%:72.3%,1
2018,12,69700,16.0%:22.1%,2,21.5%:29.9%,2,7.6%:7.5%,2,54.9%:40.5%,2
2018,12,70600,20.5%:41.1%,2,5.1%:5.2%,2,6.3%:6.7%,2,68.1%:47.0%,2
2018,12,71000,7.3%:22.9%,1,14.7%:24.7%,1,5.0%:5.3%,1,73.0%:47.1%,1
2018,12,76600,7.4%:25.1%,3,6.4%:19.3%,3,4.5%:3.7%,3,81.7%:51.8%,3
2018,13,3440,19.5%:27.1%,1,4.0%:6.4%,3,0.9%:5.8%,3,75.6%:60.7%,1
2018,13,4000,15.5%:45.7%,1,2.7%:4.0%,1,4.9%:6.5%,1,77.0%:43.8%,1
2018,13,4204,40.8%:56.6%,1,3.4%:4.0%,3,2.5%:4.8%,1,53.3%:34.6%,1
2018,13,19000,30.9%:48.2%,2,4.0%:5.0%,3,5.4%:4.0%,3,59.6%:42.8%,2
2018,13,42425,4.1%:8.4%,2,3.8%:5.4%,3,24.7%:27.8%,2,67.4%:58.4%,2
2018,13,49008,30.9%:53.1%,1,2.3%:2.3%,3,3.1%:2.8%,3,63.7%:41.8%,1
2018,13,67284,5.5%:11.5%,2,3.8%:10.2%,2,7.2%:9.7%,2,83.4%:68.6%,2
2018,13,68516,4.2%:14.1%,1,2.0%:7.0%,3,10.4%:10.3%,1,83.5%:68.6%,1
2018,13,69000,23.3%:41.8%,2,3.0%:5.2%,3,3.2%:5.8%,3,70.5%:47.3%,2
2018,13,72122,86.0%:82.1%,2,1.7%:4.5%,3,3.1%:3.0%,3,9.2%:10.4%,2
2018,13,80508,18.9%:31.3%,3,2.3%:4.5%,3,1.6%:5.4%,3,77.2%:58.9%,3
2018,15,71550,0.1%:0.9%,3,2.7%:7.0%,2,77.5%:70.5%,2,19.7%:21.6%,2
2018,16,8830,0.2%:0.4%,3,2.4%:8.4%,3,3.5%:3.9%,3,94.0%:87.3%,3
2018,16,52120,0.8%:0.6%,3,3.5%:8.0%,3,4.9%:5.6%,3,90.8%:85.8%,3
2018,16,56260,2.0%:1.6%,3,3.8%:9.5%,3,6.1%:5.6%,3,88.2%:83.2%,3
2018,17,2154,0.6%:1.4%,3,5.8%:14.6%,3,10.7%:13.7%,3,82.9%:70.3%,3
2018,17,3012,4.2%:7.5%,2,23.0%:37.0%,2,9.3%:6.8%,2,63.5%:48.7%,2
2018,17,6613,3.5%:7.5%,3,3.1%:3.3%,3,5.9%:6.3%,3,87.6%:82.9%,3
2018,17,12385,5.0%:12.3%,3,3.7%:3.8%,3,9.4%:12.1%,3,81.9%:71.8%,3
2018,17,14000,12.0%:29.2%,1,17.1%:21.3%,1,9.5%:9.2%,1,61.5%:40.3%,1
2018,17,14351,3.3%:10.6%,3,32.1%:49.1%,2,5.4%:3.3%,3,59.2%:37.0%,2
2018,17,23074,2.3%:5.8%,3,15.3%:24.7%,3,10.0%:9.3%,3,72.3%:60.2%,3
2018,17,24582,4.3%:8.2%,3,4.0%:7.0%,3,15.8%:19.4%,3,75.9%:65.4%,3
2018,17,38570,7.3%:17.3%,3,14.7%:20.7%,3,3.0%:3.6%,3,75.0%:58.4%,3
2018,17,51622,4.6%:7.6%,3,6.6%:10.8%,3,15.6%:14.5%,3,73.2%:67.1%,3
2018,17,59000,4.9%:16.2%,3,1.6%:3.6%,3,4.5%:5.5%,3,89.0%:74.6%,3
2018,17,65000,7.7%:17.5%,3,8.8%:11.3%,3,3.7%:3.9%,3,79.9%:67.2%,3
2018,17,68003,1.1%:4.6%,3,8.5%:12.0%,2,19.5%:21.4%,2,70.8%:62.0%,2
2018,17,72000,2.2%:12.4%,3,2.2%:1.6%,3,3.0%:3.0%,3,92.6%:83.1%,3
2018,17,79293,4.5%:15.0%,3,13.1%:29.5%,3,7.4%:9.8%,3,75.0%:45.7%,3
2018,18,5860,1.4%:3.2%,3,1.7%:2.9%,3,4.0%:8.8%,3,92.9%:85.0%,3
2018,18,10342,1.7%:5.5%,3,3.4%:3.4%,3,6.2%:8.1%,1,88.7%:83.0%,1
2018,18,22000,2.0%:9.3%,3,1.3%:2.6%,3,0.6%:2.3%,3,96.1%:85.8%,3
2018,18,23278,2.3%:5.0%,3,2.6%:2.7%,3,7.1%:7.2%,3,88.0%:85.0%,3
2018,18,25000,7.2%:14.4%,2,4.0%:7.2%,2,3.2%:6.0%,2,85.6%:72.3%,2
2018,18,31000,9.2%:25.2%,2,39.3%:36.4%,2,4.1%:0.8%,3,47.4%:37.6%,2
2018,18,36003,13.3%:27.8%,1,3.2%:7.4%,1,3.2%:5.3%,1,80.4%:59.5%,1
2018,18,71000,8.2%:22.4%,2,6.9%:11.4%,2,1.8%:3.3%,3,83.1%:62.9%,2
2018,19,12000,1.2%:5.7%,3,1.8%:2.6%,3,1.4%:2.1%,3,95.5%:89.6%,3
2018,19,19000,1.4%:6.3%,3,2.3%:5.2%,3,2.5%:3.3%,3,93.7%:85.3%,3
2018,19,21000,3.0%:9.4%,3,5.2%:8.4%,2,5.6%:7.5%,2,86.3%:74.8%,2
2018,19,73335,0.0%:3.2%,3,10.6%:9.8%,3,3.3%:5.3%,3,86.1%:81.7%,3
2018,20,36000,21.6%:22.8%,1,14.1%:23.1%,1,5.9%:7.0%,3,58.5%:47.2%,1
2018,20,38900,2.2%:4.0%,3,2.4%:3.5%,3,6.1%:8.3%,3,89.4%:84.1%,3
2018,20,52575,2.7%:3.9%,3,4.1%:9.9%,3,4.5%:5.1%,3,88.8%:81.2%,3
2018,20,53775,1.9%:3.9%,3,1.7%:4.8%,3,5.5%:7.8%,2,90.8%:83.5%,2
2018,20,71000,3.3%:12.3%,3,7.0%:12.2%,2,2.5%:4.3%,2,87.3%:71.2%,2
2018,20,79000,6.0%:11.4%,3,9.4%:15.1%,3,3.8%:6.2%,3,80.8%:67.3%,3
2018,21,46027,4.1%:14.3%,1,2.8%:5.3%,3,4.3%:4.6%,3,88.9%:75.8%,1
2018,21,48006,8.8%:18.7%,1,3.7%:5.0%,1,3.3%:4.6%,1,84.1%:71.6%,1
2018,22,5000,16.2%:44.0%,2,3.2%:3.6%,3,2.2%:3.7%,3,78.4%:48.7%,2
2018,22,40735,8.4%:18.5%,3,0.4%:3.4%,3,5.6%:3.1%,3,85.5%:75.0%,3
2018,22,41155,17.6%:36.1%,3,1.6%:3.6%,3,1.7%:2.0%,3,79.1%:58.3%,3
2018,22,55000,32.9%:55.8%,1,3.4%:5.0%,1,3.0%:4.8%,1,60.7%:34.3%,1
2018,22,70000,19.7%:44.8%,3,2.2%:2.2%,3,2.7%:2.7%,3,75.3%:50.3%,3
2018,24,4000,36.5%:57.4%,1,3.0%:4.0%,1,5.6%:5.3%,1,54.8%:33.4%,1
2018,24,30325,11.2%:10.1%,3,8.7%:11.7%,3,5.6%:5.4%,3,74.5%:72.7%,3
2018,25,7000,14.8%:20.4%,1,8.3%:17.9%,1,9.1%:11.4%,1,67.8%:50.3%,1
2018,25,9000,32.2%:34.8%,2,5.1%:7.3%,3,5.2%:8.1%,3,57.5%:49.9%,2
2018,25,11000,5.1%:6.9%,3,7.9%:9.8%,1,5.2%:17.5%,1,81.8%:65.8%,1
2018,25,23000,2.4%:3.7%,3,3.4%:6.8%,3,3.5%:4.4%,3,90.8%:85.1%,1
2018,25,34550,1.4%:2.8%,3,24.6%:42.7%,3,4.1%:3.2%,3,69.9%:51.2%,3
2018,25,37000,5.1%:8.9%,3,5.7%:16.7%,3,13.9%:18.8%,3,75.4%:55.6%,1
2018,25,37490,5.8%:8.4%,3,16.4%:33.6%,2,3.7%:4.5%,2,74.1%:53.6%,2
2018,25,45000,0.3%:3.7%,3,7.2%:16.4%,3,3.9%:10.1%,3,88.6%:69.8%,2
2018,25,45560,1.7%:2.1%,3,5.6%:4.5%,3,15.0%:14.9%,2,77.7%:78.4%,2
2018,25,55745,4.1%:6.7%,2,2.2%:2.8%,3,16.6%:22.8%,2,77.1%:67.6%,2
2018,25,62535,7.2%:6.0%,3,5.0%:15.5%,3,14.5%:9.9%,2,73.2%:68.5%,2
2018,25,67000,14.1%:17.3%,1,24.0%:45.4%,1,3.9%:3.7%,3,58.1%:33.6%,1
2018,25,82000,7.4%:9.3%,3,7.8%:20.9%,3,8.1%:9.7%,3,76.7%:60.2%,1
2018,26,3000,2.1%:5.5%,1,0.7%:4.2%,3,10.6%:16.5%,1,86.6%:73.8%,1
2018,26,21000,0.7%:4.8%,2,5.3%:3.9%,2,3.3%:5.6%,3,90.7%:85.6%,2
2018,26,22000,59.1%:77.8%,1,6.5%:5.0%,1,4.7%:3.9%,1,29.7%:13.3%,1
2018,26,27440,29.2%:41.7%,2,0.5%:1.6%,3,8.8%:10.7%,2,61.5%:46.1%,2
2018,26,29000,50.3%:55.9%,1,1.6%:2.0%,3,1.6%:3.1%,3,46.5%:39.0%,1
2018,26,34000,8.4%:16.2%,1,5.9%:10.4%,1,2.6%:5.4%,1,83.1%:67.9%,1
2018,26,46000,12.4%:18.9%,2,8.4%:11.0%,2,3.7%:6.8%,2,75.5%:63.3%,2
2018,26,49000,7.0%:18.2%,1,2.1%:1.6%,3,6.6%:4.3%,3,84.3%:75.9%,1
2018,26,69035,1.8%:4.9%,2,0.9%:2.2%,3,20.3%:17.1%,2,77.0%:75.8%,2
2018,26,74900,30.6%:42.3%,2,0.4%:1.6%,3,8.7%:10.7%,2,60.3%:45.4%,2
2018,26,76460,1.3%:3.4%,3,0.4%:0.6%,3,8.9%:8.5%,3,89.4%:87.5%,1
2018,26,80700,1.6%:3.8%,2,0.8%:1.9%,3,20.6%:17.6%,2,76.9%:76.7%,2
2018,26,84000,3.8%:17.0%,3,1.6%:2.5%,3,7.4%:5.4%,3,87.2%:75.1%,1
2018,26,86000,8.1%:23.5%,2,1.8%:1.6%,3,4.3%:3.1%,3,85.9%:71.8%,2
2018,26,88940,1.2%:7.4%,3,4.1%:9.6%,3,4.4%:4.8%,3,90.3%:78.2%,3
2018,27,6616,1.8%:5.6%,3,2.9%:7.3%,3,4.3%:8.5%,2,91.1%:78.6%,2
2018,27,7966,9.8%:21.8%,3,1.5%:4.1%,3,14.9%:11.4%,3,73.8%:62.7%,2
2018,27,17000,0.0%:1.6%,3,1.6%:1.4%,3,2.6%:4.8%,2,95.8%:92.2%,2
2018,27,43000,2.9%:15.9%,1,2.0%:6.1%,3,4.3%:8.7%,1,90.8%:69.3%,1
2018,27,51730,2.2%:5.3%,3,0.7%:2.9%,3,12.9%:11.8%,2,84.3%:79.9%,2
2018,27,54880,0.5%:6.2%,3,3.5%:3.3%,3,6.4%:7.1%,3,89.7%:83.3%,3
2018,27,58000,4.7%:15.4%,3,4.1%:6.7%,1,11.6%:16.0%,1,79.6%:61.8%,1
2018,27,71428,1.3%:2.8%,3,3.0%:4.3%,3,8.6%:9.5%,3,87.1%:83.5%,3
2018,28,36000,45.0%:73.1%,2,0.2%:1.2%,3,2.9%:1.8%,3,52.0%:23.9%,2
2018,29,15670,1.5%:9.4%,3,1.5%:1.8%,3,7.7%:9.7%,3,89.3%:79.1%,3
2018,29,35000,7.3%:14.2%,3,3.4%:5.8%,3,2.7%:3.8%,3,86.5%:76.2%,3
2018,29,38000,11.2%:28.2%,2,4.9%:7.4%,2,3.0%:4.3%,2,81.0%:60.1%,2
2018,29,41348,4.0%:6.0%,2,1.4%:2.4%,2,3.7%:3.9%,2,91.0%:87.7%,2
2018,29,54074,2.1%:3.0%,3,1.6%:2.1%,3,3.0%:3.1%,3,93.4%:91.8%,3
2018,29,65000,29.3%:42.1%,1,2.6%:3.7%,3,3.5%:5.9%,1,64.6%:48.3%,1
2018,29,70000,1.7%:2.4%,3,1.1%:3.3%,3,4.0%:4.8%,3,93.3%:89.5%,2
2018,30,6550,0.0%:0.0%,3,5.3%:4.8%,3,5.9%:8.0%,2,88.7%:87.2%,2
2018,31,28000,0.7%:4.5%,3,3.6%:5.8%,3,1.9%:4.7%,3,93.8%:85.0%,3
2018,31,37000,3.3%:11.3%,2,6.7%:11.2%,2,4.7%:5.5%,2,85.3%:72.0%,2
2018,32,31900,2.0%:5.3%,3,10.8%:15.4%,3,15.3%:12.9%,3,72.0%:66.4%,3
2018,32,40000,6.8%:14.3%,2,25.2%:36.5%,2,10.1%:9.5%,2,57.9%:39.8%,2
2018,32,51800,18.2%:22.6%,2,29.8%:36.8%,2,11.6%:9.7%,2,40.3%:30.9%,2
2018,32,60600,0.5%:2.5%,3,8.4%:18.0%,2,6.4%:10.0%,2,84.7%:69.4%,2
2018,32,68400,0.9%:2.1%,3,10.6%:19.1%,3,6.0%:9.1%,3,82.5%:69.7%,3
2018,33,45140,2.3%:4.8%,3,1.2%:8.1%,3,6.4%:4.7%,3,90.1%:82.4%,1
2018,33,50260,0.4%:1.4%,3,2.6%:8.5%,3,7.4%:6.6%,3,89.5%:83.6%,3
2018,34,13690,1.8%:4.2%,2,30.0%:50.1%,2,6.6%:5.7%,2,61.6%:40.0%,2
2018,34,21000,13.3%:15.0%,1,47.1%:65.1%,1,3.3%:5.1%,1,36.3%:14.7%,1
2018,34,36000,16.8%:20.5%,1,12.6%:24.4%,1,34.1%:27.9%,1,36.5%:27.2%,1
2018,34,51000,41.7%:50.0%,1,35.2%:36.6%,1,4.4%:4.4%,1,18.6%:9.0%,1
2018,34,57000,25.7%:30.0%,1,52.5%:56.0%,1,10.6%:4.7%,3,11.2%:9.3%,1
2018,34,74000,33.9%:46.5%,3,10.9%:23.4%,3,3.8%:2.6%,3,51.3%:27.5%,3
2018,35,2000,1.5%:2.9%,2,30.7%:38.2%,2,5.3%:7.3%,2,62.5%:51.6%,2
2018,35,39380,2.1%:5.9%,3,38.8%:51.5%,3,3.7%:5.4%,3,55.4%:37.2%,3
2018,35,63460,2.3%:3.7%,3,34.4%:41.3%,3,11.2%:8.1%,3,52.2%:46.9%,3
2018,35,70500,0.3%:1.0%,3,23.4%:40.3%,3,3.4%:5.0%,3,72.9%:53.7%,3
2018,36,1000,10.2%:27.0%,3,2.9%:7.6%,3,9.6%:8.5%,3,77.3%:56.9%,1
2018,36,11000,18.6%:35.6%,1,5.9%:10.6%,1,8.0%:6.8%,1,67.5%:47.1%,1
2018,36,50617,10.8%:30.0%,2,9.8%:17.4%,2,7.6%:6.9%,2,71.7%:45.7%,2
2018,36,51000,12.9%:21.4%,1,9.7%:25.4%,1,18.2%:15.4%,1,59.1%:37.9%,1
2018,36,63000,21.4%:35.9%,1,10.8%:15.4%,1,5.4%:5.0%,1,62.3%:43.7%,1
2018,36,73000,20.0%:28.8%,1,2.6%:8.3%,3,4.3%:7.5%,1,73.0%:55.3%,1
2018,36,84000,9.2%:17.3%,1,20.7%:37.1%,1,7.4%:5.5%,1,62.7%:40.1%,1
2018,37,2140,4.2%:7.9%,3,0.8%:4.9%,3,1.9%:2.0%,3,93.2%:85.2%,3
2018,37,10740,2.7%:9.2%,2,2.8%:5.6%,2,14.0%:11.2%,2,80.5%:74.0%,2
2018,37,12000,12.1%:33.1%,1,5.4%:10.8%,1,7.2%:8.1%,1,75.2%:48.0%,1
2018,37,14100,11.5%:17.6%,2,6.1%:7.4%,3,8.6%:4.9%,3,73.7%:70.1%,2
2018,37,19000,23.8%:35.5%,2,3.5%:6.5%,2,7.1%:9.1%,2,65.6%:48.9%,2
2018,37,22920,33.5%:44.2%,2,6.7%:9.7%,2,8.4%:6.3%,2,51.4%:39.8%,2
2018,37,25580,6.3%:20.9%,2,1.2%:5.8%,3,4.0%:2.9%,3,88.4%:70.5%,2
2018,37,28000,14.1%:36.8%,2,2.1%:5.3%,2,5.9%:7.5%,2,77.9%:50.4%,2
