year,state,place,state_name,place_name,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality
2019,04,71510,Arizona,Surprise city,3.9%:4.3%,3,11.3%:14.0%,1,3.8%:4.1%,1,81.0%:77.7%,1
2019,04,73000,Arizona,Tempe city,0.6%:7.7%,3,12.9%:19.6%,3,7.6%:12.1%,3,78.9%:60.6%,3
2019,04,77000,Arizona,Tucson city,1.5%:4.1%,2,25.3%:34.3%,2,5.0%:6.9%,2,68.2%:54.7%,2
2019,04,85540,Arizona,Yuma city,1.0%:2.0%,3,49.0%:51.8%,2,3.8%:4.5%,3,46.2%:41.7%,2
2019,05,23290,Arkansas,Fayetteville city,0.7%:3.6%,3,8.6%:12.2%,3,3.5%:7.7%,3,87.3%:76.5%,2
2019,05,24550,Arkansas,Fort Smith city,2.2%:4.9%,3,6.5%:9.6%,3,4.4%:6.8%,3,87.0%:78.7%,2
2019,05,35710,Arkansas,Jonesboro city,4.7%:8.7%,2,2.0%:4.6%,3,1.7%:3.2%,3,91.6%:83.4%,2
2019,05,41000,Arkansas,Little Rock city,18.4%:39.7%,1,1.6%:4.4%,3,8.9%:4.9%,1,71.0%:51.0%,1
2019,05,66080,Arkansas,Springdale city,0.7%:3.4%,3,8.5%:12.2%,3,3.6%:7.6%,3,87.2%:76.8%,3
2019,06,00562,California,Alameda city,3.4%:10.6%,3,10.4%:16.2%,2,40.3%:33.9%,2,45.9%:39.2%,2
2019,06,00884,California,Alhambra city,0.3%:3.1%,3,16.5%:27.0%,2,52.9%:46.4%,2,30.3%:23.5%,2
2019,06,02000,California,Anaheim city,1.3%:4.4%,3,24.6%:38.4%,3,29.7%:23.1%,3,44.4%:34.2%,3
2019,06,02252,California,Antioch city,21.4%:20.3%,1,14.7%:22.1%,1,26.7%:17.9%,1,37.2%:39.7%,1
2019,06,02364,California,Apple Valley town,3.4%:4.5%,2,35.1%:41.8%,2,3.5%:4.9%,2,58.0%:48.8%,2
2019,06,03526,California,Bakersfield city,4.5%:7.0%,2,38.4%:48.5%,2,10.5%:7.7%,2,46.7%:36.8%,2
2019,06,04982,California,Bellflower city,10.0%:14.7%,3,56.9%:58.7%,2,11.7%:10.5%,2,21.4%:16.1%,2
2019,06,06000,California,Berkeley city,4.2%:5.3%,3,4.8%:10.3%,3,14.7%:29.2%,1,76.4%:55.2%,1
2019,06,08786,California,Buena Park city,0.8%:2.7%,3,11.5%:21.4%,3,30.8%:29.4%,3,56.8%:46.4%,3
2019,06,08954,California,Burbank city,0.6%:2.7%,3,11.6%:17.3%,3,20.5%:15.7%,1,67.3%:64.3%,1
2019,06,11194,California,Carlsbad city,0.4%:0.8%,3,3.7%:12.0%,1,14.9%:12.3%,1,81.0%:74.9%,1
2019,06,11530,California,Carson city,33.4%:26.0%,1,19.8%:28.4%,1,37.4%:33.4%,1,9.4%:12.2%,1
2019,06,13014,California,Chico city,1.1%:1.7%,3,6.7%:14.1%,3,6.2%:4.6%,3,86.0%:79.6%,1
2019,06,13210,California,Chino city,1.8%:3.8%,3,28.0%:34.7%,2,36.0%:28.6%,2,34.2%:32.9%,2
2019,06,13214,California,Chino Hills city,1.8%:3.7%,3,26.9%:33.1%,2,36.8%:29.6%,2,34.5%:33.5%,2
2019,06,13392,California,Chula Vista city,3.0%:6.4%,1,42.0%:49.6%,1,26.0%:18.4%,1,29.0%:25.6%,1
2019,06,13588,California,Citrus Heights city,2.6%:3.9%,3,10.0%:13.8%,1,5.3%:8.0%,1,82.2%:74.2%,1
2019,06,14218,California,Clovis city,2.0%:2.3%,3,22.9%:26.0%,1,15.2%:12.6%,1,60.0%:59.1%,1
2019,06,15044,California,Compton city,41.5%:34.7%,2,55.0%:59.4%,2,2.5%:4.0%,3,1.1%:1.9%,3
2019,06,16000,California,Concord city,2.4%:6.0%,3,11.3%:19.4%,3,17.4%:16.9%,3,69.0%:57.6%,3
2019,06,16350,California,Corona city,5.3%:4.9%,2,31.2%:41.4%,2,13.9%:12.3%,2,49.6%:41.4%,2
2019,06,16532,California,Costa Mesa city,0.3%:0.7%,3,9.7%:20.0%,2,24.3%:21.6%,2,65.8%:57.7%,2
2019,06,17918,California,Daly City city,2.3%:3.9%,3,17.7%:22.2%,2,49.8%:48.2%,2,30.2%:25.8%,2
2019,06,19766,California,Downey city,1.2%:3.2%,3,65.8%:72.8%,1,11.1%:8.0%,1,21.8%:16.1%,1
2019,06,21712,California,El Cajon city,0.5%:4.6%,3,11.2%:18.1%,2,5.5%:7.1%,2,82.8%:70.1%,2
2019,06,22020,California,Elk Grove city,6.8%:9.6%,1,13.9%:14.3%,1,35.7%:33.1%,1,43.5%:42.9%,1
2019,06,22230,California,El Monte city,0.0%:0.6%,3,34.3%:55.8%,1,54.7%:37.6%,1,11.0%:6.0%,1
2019,06,22804,California,Escondido city,1.7%:3.0%,3,20.1%:39.2%,1,9.5%:7.8%,1,68.7%:50.1%,1
2019,06,23182,California,Fairfield city,16.9%:18.6%,1,14.5%:20.8%,1,22.8%:19.4%,1,45.8%:41.1%,1
2019,06,24638,California,Folsom city,0.7%:7.8%,3,7.3%:9.7%,3,15.9%:14.3%,2,76.1%:68.2%,2
2019,06,24680,California,Fontana city,9.8%:9.4%,1,55.4%:64.6%,1,9.0%:8.6%,1,25.8%:17.3%,1
2019,06,26000,California,Fremont city,2.5%:3.7%,3,6.1%:11.8%,2,66.1%:57.8%,2,25.3%:26.7%,2
2019,06,27000,California,Fresno city,3.7%:7.8%,3,31.6%:40.8%,3,14.9%:14.6%,3,49.8%:36.8%,3
2019,06,28000,California,Fullerton city,1.1%:2.4%,3,13.4%:29.6%,3,28.5%:23.3%,3,57.0%:44.8%,3
2019,06,29000,California,Garden Grove city,0.7%:1.2%,3,24.6%:30.0%,3,48.8%:46.3%,3,25.9%:22.5%,3
2019,06,30000,California,Glendale city,0.1%:1.6%,3,9.6%:17.0%,2,22.1%:17.5%,2,68.3%:63.8%,2
2019,06,32548,California,Hawthorne city,13.4%:21.9%,2,44.2%:51.5%,2,13.9%:11.7%,2,28.4%:14.8%,2
2019,06,33000,California,Hayward city,6.0%:11.3%,3,21.0%:32.5%,1,45.0%:32.1%,1,28.0%:24.2%,1
2019,06,33182,California,Hemet city,5.3%:7.1%,2,28.1%:32.5%,2,8.8%:6.8%,2,57.9%:53.5%,2
2019,06,33434,California,Hesperia city,3.4%:4.6%,2,35.3%:41.9%,2,3.5%:4.9%,2,57.9%:48.6%,2
2019,06,36000,California,Huntington Beach city,0.3%:1.8%,3,5.9%:14.0%,3,15.1%:17.2%,3,78.7%:67.0%,3
2019,06,36448,California,Indio city,1.9%:4.8%,3,41.6%:56.7%,2,1.1%:2.1%,2,55.4%:36.5%,2
2019,06,36546,California,Inglewood city,48.9%:44.1%,1,35.1%:40.2%,1,5.9%:6.7%,1,10.1%:9.0%,1
2019,06,36770,California,Irvine city,0.7%:1.9%,3,4.9%:11.7%,2,40.8%:35.5%,2,53.6%:50.8%,2
2019,06,37692,California,Jurupa Valley city,4.8%:6.0%,3,49.2%:55.0%,2,21.3%:13.7%,2,24.7%:25.3%,2
2019,06,39496,California,Lake Forest city,0.9%:1.5%,3,9.2%:18.9%,3,37.9%:29.7%,3,52.0%:49.9%,3
2019,06,39892,California,Lakewood city,6.7%:10.0%,2,19.8%:26.8%,2,41.2%:34.8%,2,32.4%:28.5%,2
2019,06,40130,California,Lancaster city,10.4%:23.8%,1,28.0%:33.5%,1,8.5%:7.3%,1,53.0%:35.4%,1
2019,06,41992,California,Livermore city,0.6%:1.3%,3,7.8%:12.6%,2,35.0%:32.4%,2,56.6%:53.6%,2
2019,06,43000,California,Long Beach city,6.3%:14.0%,2,20.6%:31.6%,2,15.7%:14.5%,2,57.4%:40.0%,2
2019,06,44000,California,Los Angeles city,6.4%:10.5%,1,19.5%:35.8%,1,13.3%:16.2%,1,60.9%:37.6%,1
2019,06,45484,California,Manteca city,4.7%:6.7%,3,27.3%:33.3%,3,25.6%:19.6%,3,42.4%:40.4%,3
2019,06,46842,California,Menifee city,8.2%:6.6%,2,31.4%:34.4%,2,9.3%:9.1%,2,51.2%:49.9%,2
2019,06,46898,California,Merced city,2.8%:6.0%,3,34.5%:47.0%,2,11.5%:9.5%,3,51.2%:37.6%,2
2019,06,47766,California,Milpitas city,1.8%:2.7%,3,5.0%:13.2%,2,77.5%:69.0%,2,15.7%:15.1%,2
2019,06,48256,California,Mission Viejo city,1.2%:2.3%,3,11.1%:12.4%,1,13.4%:12.8%,1,74.2%:72.5%,1
2019,06,48354,California,Modesto city,1.2%:4.1%,3,30.6%:35.7%,1,10.0%:8.8%,1,58.1%:51.4%,1
2019,06,49270,California,Moreno Valley city,15.0%:19.9%,1,46.2%:48.8%,1,12.3%:11.0%,1,26.5%:20.3%,1
2019,06,49670,California,Mountain View city,0.1%:1.9%,3,1.9%:9.5%,3,33.4%:34.0%,2,64.6%:54.7%,2
2019,06,50076,California,Murrieta city,5.5%:6.0%,3,22.3%:25.8%,2,9.1%:9.8%,2,63.1%:58.4%,2
2019,06,50258,California,Napa city,0.9%:1.7%,3,11.9%:23.6%,2,7.4%:10.4%,2,79.8%:64.3%,2
2019,06,51182,California,Newport Beach city,0.5%:1.1%,3,3.3%:10.4%,3,24.4%:18.8%,3,71.9%:69.7%,3
2019,06,52526,California,Norwalk city,4.2%:7.9%,3,58.0%:59.3%,1,18.3%:15.0%,1,19.6%:17.8%,1
2019,06,53000,California,Oakland city,13.5%:24.8%,3,9.0%:18.3%,3,22.5%:21.2%,3,54.9%:35.8%,3
2019,06,53322,California,Oceanside city,2.7%:5.9%,3,20.8%:29.1%,2,10.4%:8.0%,2,66.1%:57.0%,2
2019,06,53896,California,Ontario city,4.3%:5.8%,3,56.4%:62.6%,1,14.8%:10.8%,1,24.5%:20.8%,1
2019,06,53980,California,Orange city,0.6%:1.5%,3,16.5%:30.6%,2,19.3%:17.1%,2,63.6%:50.8%,2
2019,06,54652,California,Oxnard city,4.3%:3.3%,3,39.4%:53.6%,1,9.8%:7.8%,1,46.6%:35.3%,1
2019,06,55156,California,Palmdale city,9.4%:15.5%,1,45.7%:48.9%,1,9.2%:7.4%,1,35.7%:28.2%,1
2019,06,56000,California,Pasadena city,2.5%:5.6%,3,12.2%:24.7%,3,23.2%:23.0%,3,62.1%:46.6%,3
2019,06,56700,California,Perris city,10.4%:9.2%,2,42.3%:58.2%,2,6.9%:4.9%,2,40.3%:27.7%,2
2019,06,57456,California,Pittsburg city,4.7%:11.1%,3,25.3%:34.5%,2,21.6%:17.9%,2,48.5%:36.5%,2
2019,06,57792,California,Pleasanton city,0.6%:1.3%,3,7.8%:12.6%,3,35.0%:32.4%,3,56.6%:53.6%,3
2019,06,58072,California,Pomona city,9.9%:7.8%,1,57.0%:60.0%,1,17.6%:13.7%,1,15.6%:18.5%,1
2019,06,59444,California,Rancho Cordova city,6.5%:13.2%,3,10.0%:15.7%,2,22.2%:18.1%,2,61.3%:53.0%,2
2019,06,59451,California,Rancho Cucamonga city,6.7%:10.9%,3,25.6%:33.8%,1,18.0%:14.9%,1,49.7%:40.5%,1
2019,06,59920,California,Redding city,0.0%:1.1%,3,5.6%:6.6%,2,6.5%:7.8%,2,88.0%:84.5%,2
2019,06,60102,California,Redwood City city,0.6%:3.1%,3,5.3%:14.9%,2,18.0%:20.1%,2,76.1%:62.0%,2
2019,06,60466,California,Rialto city,16.9%:18.2%,2,59.2%:59.6%,2,5.8%:5.5%,2,18.0%:16.7%,2
2019,06,60620,California,Richmond city,12.2%:20.8%,2,24.8%:33.2%,2,24.5%:19.9%,2,38.5%:26.0%,2
2019,06,62000,California,Riverside city,4.5%:7.2%,2,37.3%:45.6%,2,10.8%:12.1%,2,47.4%:35.1%,2
2019,06,62938,California,Roseville city,2.4%:3.8%,3,9.1%:10.8%,1,12.4%:11.1%,1,76.0%:74.3%,1
2019,06,64000,California,Sacramento city,7.1%:13.3%,2,15.8%:22.8%,2,22.2%:22.2%,2,54.9%:41.8%,2
2019,06,64224,California,Salinas city,1.0%:2.1%,3,60.2%:70.3%,1,12.2%:7.1%,1,26.5%:20.5%,1
2019,06,65000,California,San Bernardino city,6.2%:16.1%,3,58.9%:55.1%,3,10.2%:8.3%,3,24.7%:20.4%,3
2019,06,65042,California,San Buenaventura (Ventura) city,3.6%:2.6%,3,16.1%:27.5%,1,5.3%:5.2%,3,75.0%:64.7%,1
2019,06,66000,California,San Diego city,2.6%:6.8%,1,12.0%:23.0%,1,18.9%:17.2%,1,66.5%:53.1%,1
2019,06,67000,California,San Francisco city,2.3%:6.0%,2,6.2%:12.4%,2,39.9%:34.7%,2,51.7%:46.9%,2
2019,06,68000,California,San Jose city,1.2%:3.4%,1,11.9%:24.1%,1,43.5%:37.4%,1,43.5%:35.2%,1
2019,06,68084,California,San Leandro city,3.4%:10.6%,2,10.4%:16.3%,2,40.3%:33.9%,2,45.9%:39.2%,2
2019,06,68196,California,San Marcos city,1.5%:1.5%,3,13.3%:25.2%,2,12.0%:10.3%,2,73.2%:62.9%,2
2019,06,68252,California,San Mateo city,0.2%:1.3%,3,5.6%:13.7%,2,31.9%:31.4%,2,62.3%:53.7%,2
2019,06,68378,California,San Ramon city,1.1%:1.9%,3,5.2%:4.7%,3,37.1%:34.4%,2,56.5%:59.0%,2
2019,06,69000,California,Santa Ana city,0.6%:1.6%,3,52.8%:64.5%,2,20.0%:18.2%,2,26.7%:15.6%,2
2019,06,69070,California,Santa Barbara city,0.7%:1.8%,3,12.8%:22.6%,2,5.7%:13.3%,3,80.8%:62.3%,2
2019,06,69084,California,Santa Clara city,1.4%:1.9%,3,5.4%:13.4%,1,51.9%:51.3%,1,41.4%:33.4%,1
2019,06,69088,California,Santa Clarita city,1.6%:4.9%,3,22.4%:28.1%,1,13.4%:12.3%,1,62.6%:54.7%,1
2019,06,69196,California,Santa Maria city,1.0%:0.9%,3,34.5%:51.3%,2,10.0%:7.2%,2,54.5%:40.5%,2
2019,06,70000,California,Santa Monica city,2.1%:4.6%,3,12.1%:13.2%,3,10.7%:11.0%,3,75.1%:71.2%,3
2019,06,70098,California,Santa Rosa city,0.7%:2.0%,3,12.7%:25.3%,1,7.1%:6.9%,1,79.5%:65.9%,1
2019,06,72016,California,Simi Valley city,0.8%:1.7%,3,13.1%:18.5%,1,15.3%:13.2%,1,70.8%:66.6%,1
2019,06,73080,California,South Gate city,8.9%:7.8%,3,85.1%:86.2%,2,1.9%:1.1%,3,4.1%:5.0%,3
2019,06,75000,California,Stockton city,6.7%:11.5%,3,27.5%:36.3%,3,21.6%:20.9%,3,44.3%:31.3%,3
2019,06,77000,California,Sunnyvale city,0.1%:1.7%,3,4.9%:11.8%,3,47.7%:46.9%,3,47.3%:39.6%,3
2019,06,78120,California,Temecula city,1.9%:3.3%,1,16.2%:18.1%,1,12.6%:17.0%,1,69.4%:61.6%,1
2019,06,78582,California,Thousand Oaks city,0.5%:1.7%,3,7.0%:13.6%,1,8.7%:9.3%,1,83.8%:75.4%,1
2019,06,80000,California,Torrance city,0.3%:2.6%,3,14.0%:16.6%,2,36.1%:37.9%,2,49.6%:42.9%,2
2019,06,80238,California,Tracy city,4.7%:6.7%,3,27.3%:33.3%,2,25.6%:19.6%,2,42.4%:40.3%,2
2019,06,80854,California,Tustin city,0.9%:1.5%,3,9.2%:19.0%,3,38.2%:30.0%,3,51.6%:49.6%,3
2019,06,81344,California,Upland city,6.4%:7.0%,3,32.6%:43.8%,2,13.0%:12.3%,2,48.0%:36.9%,2
2019,06,81554,California,Vacaville city,4.8%:10.6%,2,20.5%:22.9%,2,10.5%:11.6%,2,64.3%:55.0%,2
2019,06,81666,California,Vallejo city,13.1%:21.6%,1,14.6%:19.7%,1,25.7%:20.5%,1,46.7%:38.2%,1
2019,06,82590,California,Victorville city,11.5%:20.3%,2,48.9%:48.4%,2,10.5%:6.5%,2,29.1%:24.8%,2
2019,06,82954,California,Visalia city,2.7%:1.2%,3,41.0%:49.2%,1,13.3%:6.9%,3,42.9%:42.7%,1
2019,06,82996,California,Vista city,1.0%:3.0%,3,18.5%:35.5%,2,7.0%:6.5%,2,73.5%:55.1%,2
2019,06,84200,California,West Covina city,7.0%:5.8%,3,43.3%:51.5%,2,31.5%:24.6%,2,18.2%:18.1%,2
2019,06,84550,California,Westminster city,0.1%:3.0%,3,15.9%:26.0%,2,37.4%:40.4%,2,46.6%:30.6%,2
2019,06,85292,California,Whittier city,0.5%:0.4%,3,46.5%:52.6%,2,23.4%:20.0%,2,29.6%:27.0%,2
2019,08,03455,Colorado,Arvada city,0.2%:0.4%,3,6.5%:14.0%,1,3.3%:3.9%,1,90.0%:81.7%,1
2019,08,04000,Colorado,Aurora city,10.0%:14.4%,3,12.7%:22.0%,3,10.2%:9.5%,3,67.1%:54.1%,3
2019,08,07850,Colorado,Boulder city,1.6%:1.6%,3,1.9%:7.7%,3,3.6%:8.5%,3,92.9%:82.2%,2
2019,08,12815,Colorado,Centennial city,2.3%:4.4%,3,4.4%:8.0%,2,6.5%:9.0%,2,86.8%:78.6%,2
2019,08,16000,Colorado,Colorado Springs city,4.2%:6.5%,3,10.1%:14.6%,3,4.6%:5.7%,3,81.2%:73.2%,3
2019,08,20000,Colorado,Denver city,4.9%:7.7%,1,14.6%:21.9%,1,4.9%:7.0%,1,75.6%:63.3%,1
2019,08,27425,Colorado,Fort Collins city,NA%:1.3%,NA,8.1%:10.2%,2,3.1%:5.2%,3,88.8%:83.4%,2
2019,08,32155,Colorado,Greeley city,0.0%:1.7%,3,13.7%:22.9%,2,3.4%:5.1%,3,82.9%:70.4%,2
2019,08,43000,Colorado,Lakewood city,0.3%:1.1%,3,8.3%:16.9%,3,3.9%:5.6%,3,87.5%:76.4%,3
2019,08,45970,Colorado,Longmont city,0.1%:0.7%,3,8.4%:14.9%,2,4.1%:3.5%,3,87.5%:80.9%,2
2019,08,46465,Colorado,Loveland city,NA,NA,3.5%:7.1%,3,3.0%:2.4%,3,93.5%:90.6%,2
2019,08,62000,Colorado,Pueblo city,2.2%:2.6%,3,28.4%:38.1%,3,4.2%:3.9%,3,65.2%:55.4%,3
2019,08,77290,Colorado,Thornton city,1.2%:1.4%,3,23.7%:29.8%,2,10.4%:8.0%,2,64.8%:60.8%,2
2019,08,83835,Colorado,Westminster city,0.9%:1.3%,3,10.7%:17.4%,2,9.9%:7.4%,2,78.5%:74.0%,2
2019,09,08000,Connecticut,Bridgeport city,33.8%:30.9%,1,24.4%:38.2%,1,2.5%:4.4%,3,39.4%:26.5%,1
2019,09,18430,Connecticut,Danbury city,1.6%:5.7%,3,6.6%:13.2%,3,6.8%:6.7%,2,84.9%:74.4%,2
2019,09,37000,Connecticut,Hartford city,54.3%:37.3%,3,20.2%:33.6%,3,1.3%:5.0%,3,24.2%:24.1%,3
2019,09,52000,Connecticut,New Haven city,27.3%:29.2%,1,11.7%:27.1%,3,5.8%:8.5%,3,55.2%:35.2%,1
2019,09,55990,Connecticut,Norwalk city,2.1%:10.2%,3,6.7%:14.2%,3,6.2%:8.3%,3,85.0%:67.3%,2
2019,09,73000,Connecticut,Stamford city,2.8%:9.8%,3,6.0%:16.1%,3,5.6%:9.7%,3,85.6%:64.5%,3
2019,09,80000,Connecticut,Waterbury city,15.6%:18.8%,3,20.9%:33.4%,3,0.9%:3.5%,3,62.6%:44.3%,2
2019,11,50000,District of Columbia,Washington city,28.5%:41.2%,1,7.7%:8.4%,1,5.9%:8.0%,1,57.9%:42.4%,1
2019,12,07300,Florida,Boca Raton city,0.8%:4.5%,3,5.4%:9.3%,2,5.5%:5.1%,2,88.3%:81.2%,2
2019,12,07875,Florida,Boynton Beach city,10.7%:15.6%,2,8.4%:11.3%,2,1.9%:2.4%,3,78.9%:70.7%,2
2019,12,10275,Florida,Cape Coral city,5.3%:4.7%,1,11.8%:15.3%,1,3.6%:2.5%,3,79.3%:77.5%,1
2019,12,12875,Florida,Clearwater city,4.6%:9.0%,3,4.2%:10.6%,2,2.5%:3.9%,2,88.7%:76.4%,2
2019,12,14400,Florida,Coral Springs city,11.7%:18.6%,1,23.2%:24.3%,1,8.9%:7.9%,1,56.2%:49.2%,1
2019,12,16475,Florida,Davie town,4.2%:8.3%,2,23.3%:34.5%,2,13.5%:10.7%,2,59.0%:46.5%,2
2019,12,16725,Florida,Deerfield Beach city,6.3%:14.5%,3,10.6%:14.0%,2,4.7%:5.7%,3,78.4%:65.8%,2
2019,12,17200,Florida,Deltona city,7.4%:8.8%,3,23.3%:25.3%,2,4.3%:4.0%,3,64.9%:61.9%,2
2019,12,17935,Florida,Doral city,0.1%:1.6%,3,89.9%:89.1%,2,2.2%:2.7%,3,7.8%:6.5%,3
2019,12,24000,Florida,Fort Lauderdale city,8.0%:24.3%,3,10.8%:16.1%,3,5.0%:3.7%,3,76.2%:56.0%,3
2019,12,24125,Florida,Fort Myers city,3.8%:14.6%,2,8.5%:17.2%,2,5.1%:2.6%,2,82.6%:65.6%,2
2019,12,25175,Florida,Gainesville city,15.8%:22.0%,1,7.4%:10.1%,1,6.1%:8.7%,1,70.7%:59.2%,1
2019,12,30000,Florida,Hialeah city,2.6%:3.3%,2,92.5%:93.3%,2,0.7%:0.5%,3,4.2%:2.9%,2
2019,12,32000,Florida,Hollywood city,11.7%:19.8%,2,33.9%:34.4%,2,3.3%:3.0%,2,51.1%:42.8%,2
2019,12,32275,Florida,Homestead city,10.1%:18.6%,3,39.2%:55.5%,3,1.9%:0.9%,3,48.8%:24.9%,3
2019,12,35000,Florida,Jacksonville city,13.9%:28.7%,3,6.8%:9.7%,3,7.1%:6.9%,3,72.2%:54.8%,3
2019,12,36950,Florida,Kissimmee city,13.7%:13.7%,2,33.6%:50.2%,2,9.3%:5.1%,2,43.5%:30.9%,2
2019,12,38250,Florida,Lakeland city,7.6%:16.1%,2,11.7%:16.1%,2,5.1%:3.0%,2,75.7%:64.9%,2
2019,12,39425,Florida,Largo city,2.5%:7.0%,2,6.9%:11.2%,2,3.8%:4.0%,2,86.9%:77.8%,2
2019,12,43975,Florida,Melbourne city,4.2%:6.2%,2,5.7%:8.6%,2,6.6%:5.6%,2,83.5%:79.7%,2
2019,12,45000,Florida,Miami city,9.0%:13.5%,2,57.8%:69.9%,2,2.4%:2.7%,2,30.8%:13.9%,2
2019,12,45025,Florida,Miami Beach city,4.8%:6.1%,3,33.0%:51.2%,2,3.3%:4.6%,3,58.9%:38.1%,2
2019,12,45060,Florida,Miami Gardens city,48.4%:52.0%,2,40.3%:39.1%,2,1.4%:2.6%,3,9.9%:6.3%,2
2019,12,45975,Florida,Miramar city,29.8%:32.5%,2,36.3%:38.7%,2,6.0%:5.7%,3,27.9%:23.1%,2
2019,12,49675,Florida,North Port city,1.8%:2.3%,3,4.8%:4.1%,3,1.0%:1.4%,3,92.4%:92.2%,3
2019,12,53000,Florida,Orlando city,11.3%:20.1%,3,15.8%:29.5%,3,6.9%:5.9%,3,66.1%:44.5%,3
2019,12,54000,Florida,Palm Bay city,12.2%:12.5%,1,12.8%:14.5%,1,3.6%:5.5%,3,71.4%:67.4%,1
2019,12,54200,Florida,Palm Coast city,5.5%:7.8%,2,6.8%:8.4%,3,3.4%:3.9%,3,84.4%:80.0%,2
2019,12,55775,Florida,Pembroke Pines city,15.4%:19.6%,2,39.2%:43.1%,2,7.8%:6.8%,2,37.5%:30.5%,2
2019,12,57425,Florida,Plantation city,16.9%:26.0%,2,22.4%:27.7%,2,7.2%:6.6%,2,53.5%:39.7%,2
2019,12,58050,Florida,Pompano Beach city,7.2%:16.9%,2,8.7%:16.7%,2,2.6%:3.0%,2,81.4%:63.4%,2
2019,12,58715,Florida,Port St. Lucie city,15.1%:15.7%,1,17.9%:18.5%,1,4.0%:3.7%,3,63.0%:62.0%,1
2019,12,63000,Florida,St. Petersburg city,7.2%:14.9%,3,5.6%:7.3%,3,2.3%:4.0%,3,84.9%:73.8%,3
2019,12,69700,Florida,Sunrise city,16.1%:25.2%,2,23.3%:28.4%,2,7.4%:6.8%,2,53.1%:39.7%,2
2019,12,70600,Florida,Tallahassee city,18.9%:33.7%,1,2.7%:7.2%,3,6.2%:5.8%,1,72.2%:53.3%,1
2019,12,71000,Florida,Tampa city,8.4%:19.8%,2,18.1%:24.5%,2,6.3%:6.4%,2,67.3%:49.4%,2
2019,12,76600,Florida,West Palm Beach city,14.9%:29.6%,2,8.4%:21.4%,2,3.9%:2.9%,2,72.9%:46.1%,2
2019,13,03440,Georgia,Athens-Clarke County unified government (balance),20.3%:25.9%,2,4.7%:8.3%,3,2.5%:8.0%,3,72.5%:57.8%,2
2019,13,04000,Georgia,Atlanta city,17.4%:44.6%,3,3.8%:4.2%,3,7.2%:8.2%,3,71.6%:43.1%,3
2019,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),41.8%:53.0%,1,3.7%:4.1%,3,4.5%:4.6%,3,49.9%:38.2%,1
2019,13,19000,Georgia,Columbus city,33.7%:43.2%,3,3.2%:7.0%,3,5.3%:5.5%,3,57.7%:44.3%,3
2019,13,42425,Georgia,Johns Creek city,4.0%:11.2%,2,9.0%:9.1%,2,24.6%:25.4%,2,62.4%:54.3%,2
2019,13,49008,Georgia,Macon-Bibb County,19.7%:51.2%,1,2.1%:2.9%,3,3.9%:3.2%,3,74.3%:42.6%,1
2019,13,67284,Georgia,Roswell city,5.3%:12.5%,2,5.8%:7.9%,2,6.8%:9.3%,2,82.2%:70.3%,2
2019,13,68516,Georgia,Sandy Springs city,3.8%:22.3%,3,4.6%:7.6%,3,6.0%:12.0%,3,85.6%:58.1%,1
2019,13,69000,Georgia,Savannah city,21.9%:43.9%,3,8.3%:4.6%,3,4.8%:4.1%,3,65.0%:47.4%,3
2019,13,80508,Georgia,Warner Robins city,16.2%:31.3%,2,3.3%:4.2%,3,6.6%:5.7%,3,73.9%:58.7%,2
2019,15,71550,Hawaii,Urban Honolulu CDP,0.5%:2.9%,3,1.7%:7.2%,3,78.3%:68.5%,1,19.5%:21.4%,1
2019,16,08830,Idaho,Boise City city,0.2%:0.7%,3,3.0%:7.3%,2,4.8%:5.8%,2,92.0%:86.2%,2
2019,16,52120,Idaho,Meridian city,0.4%:0.9%,3,4.1%:9.2%,3,3.8%:4.7%,3,91.7%:85.3%,3
2019,16,56260,Idaho,Nampa city,NA%:0.1%,NA,9.8%:17.2%,2,2.6%:3.8%,3,87.7%:78.9%,2
2019,17,02154,Illinois,Arlington Heights village,0.7%:2.8%,3,7.1%:15.3%,3,9.2%:13.4%,3,83.0%:68.5%,3
2019,17,03012,Illinois,Aurora city,4.4%:8.3%,2,18.8%:29.8%,2,11.4%:8.1%,2,65.4%:53.8%,2
2019,17,06613,Illinois,Bloomington city,4.2%:7.4%,3,1.5%:5.0%,3,2.3%:5.1%,3,92.1%:82.5%,2
2019,17,12385,Illinois,Champaign city,4.1%:12.4%,3,0.8%:5.5%,3,10.6%:12.6%,3,84.4%:69.5%,3
2019,17,14000,Illinois,Chicago city,13.0%:29.9%,1,16.1%:20.7%,1,11.5%:8.6%,1,59.4%:40.8%,1
2019,17,14351,Illinois,Cicero town,8.5%:13.3%,3,31.3%:47.1%,2,4.0%:4.5%,3,56.2%:35.2%,2
2019,17,23074,Illinois,Elgin city,1.5%:5.1%,3,15.7%:26.8%,2,8.7%:6.7%,2,74.1%:61.4%,2
2019,17,24582,Illinois,Evanston city,2.8%:9.8%,3,4.4%:7.5%,3,16.5%:18.3%,2,76.3%:64.5%,2
2019,17,38570,Illinois,Joliet city,10.1%:17.4%,2,15.1%:19.9%,2,2.9%:2.7%,2,71.9%:60.0%,2
