year,state,county,share_poverty_exposure,share_poverty_exposure_quality
2021,28,109,0,1
2021,28,111,0,1
2021,28,113,0.42688128772635814,1
2021,28,115,0,1
2021,28,117,0,1
2021,28,119,0,1
2021,28,121,0.020209684094357843,1
2021,28,123,0,1
2021,28,125,0,1
2021,28,127,0,1
2021,28,129,0,1
2021,28,131,0,1
2021,28,133,0.2193345708981865,1
2021,28,135,0.5480113636363636,1
2021,28,137,0,1
2021,28,139,0,1
2021,28,141,0,1
2021,28,143,0.30142630744849447,1
2021,28,145,0,1
2021,28,147,0.24992963692654094,1
2021,28,149,0.1021397328289396,1
2021,28,151,0.3687719812426729,1
2021,28,153,0,1
2021,28,155,0,1
2021,28,157,0,1
2021,28,159,0,1
2021,28,161,0,1
2021,28,163,0.4722085587801279,1
2021,29,001,0.47318372004564474,1
2021,29,003,0,1
2021,29,005,0,1
2021,29,007,0,1
2021,29,009,0,1
2021,29,011,0,1
2021,29,013,0,1
2021,29,015,0,1
2021,29,017,0,1
2021,29,019,0.2511429651782338,1
2021,29,021,0,1
2021,29,023,0.1261904761904762,1
2021,29,025,0,1
2021,29,027,0,1
2021,29,029,0,1
2021,29,031,0.196242542961446,1
2021,29,033,0,1
2021,29,035,0,2
2021,29,037,0,1
2021,29,039,0,1
2021,29,041,0,1
2021,29,043,0,1
2021,29,045,0,1
2021,29,047,0,1
2021,29,049,0,1
2021,29,051,0,1
2021,29,053,0,1
2021,29,055,0,1
2021,29,057,0,1
2021,29,059,0,1
2021,29,061,0,1
2021,29,063,0,1
2021,29,065,0,1
2021,29,067,0,1
2021,29,069,0,1
2021,29,071,0,1
2021,29,073,0,1
2021,29,075,0,1
2021,29,077,0.1604671381911319,1
2021,29,079,0,1
2021,29,081,0,1
2021,29,083,0,1
2021,29,085,0,1
2021,29,087,0,1
2021,29,089,0,1
2021,29,091,0,1
2021,29,093,0,1
2021,29,095,0.10771663235637428,1
2021,29,097,0,1
2021,29,099,0,1
2021,29,101,0.11846391222355564,1
2021,29,103,0,1
2021,29,105,0,1
2021,29,107,0,1
2021,29,109,0,1
2021,29,111,0,1
2021,29,113,0,1
2021,29,115,0,1
2021,29,117,0,1
2021,29,119,0,1
2021,29,121,0,1
2021,29,123,0,1
2021,29,125,0,1
2021,29,127,0,1
2021,29,129,0,2
2021,29,131,0,1
2021,29,133,0,1
2021,29,135,0,1
2021,29,137,0,1
2021,29,139,0,1
2021,29,141,0,1
2021,29,143,0,1
2021,29,145,0,1
2021,29,147,0,1
2021,29,149,0,1
2021,29,151,0,1
2021,29,153,0,1
2021,29,155,0.288159111933395,1
2021,29,157,0,1
2021,29,159,0,1
2021,29,161,0.13996670508387757,1
2021,29,163,0,1
2021,29,165,0,1
2021,29,167,0,1
2021,29,169,0,1
2021,29,171,0,2
2021,29,173,0,1
2021,29,175,0.5110512129380054,1
2021,29,177,0,1
2021,29,179,0,1
2021,29,181,0,1
2021,29,183,0,1
2021,29,185,0,1
2021,29,186,0,1
2021,29,187,0,1
2021,29,189,0.07039271388596295,1
2021,29,195,0,1
2021,29,197,0,1
2021,29,199,0,2
2021,29,201,0,1
2021,29,203,0,1
2021,29,205,0,1
2021,29,207,0,1
2021,29,209,0,1
2021,29,211,0,1
2021,29,213,0,1
2021,29,215,0,1
2021,29,217,0,1
2021,29,219,0,1
2021,29,221,0,1
2021,29,223,0,1
2021,29,225,0,1
2021,29,227,0,2
2021,29,229,0,1
2021,29,510,0.10425270870414212,1
2021,30,001,0,1
2021,30,003,0,1
2021,30,005,0.375139353400223,1
2021,30,007,0,2
2021,30,009,0,1
2021,30,011,0,1
2021,30,013,0.10190063981934512,1
2021,30,015,0,1
2021,30,017,0,1
2021,30,019,0,2
2021,30,021,0,2
2021,30,023,0,1
2021,30,025,0,2
2021,30,027,0,1
2021,30,029,0,1
2021,30,031,0,1
2021,30,033,0,2
2021,30,035,0.5647120972002113,1
2021,30,037,0,2
2021,30,039,0,2
2021,30,041,0,1
2021,30,043,0,1
2021,30,045,0,2
2021,30,047,0,1
2021,30,049,0,1
2021,30,051,0,2
2021,30,053,0,1
2021,30,055,0,2
2021,30,057,0,1
2021,30,059,0,2
2021,30,061,0,1
2021,30,063,0,1
2021,30,065,0,1
2021,30,067,0,1
2021,30,069,0,2
2021,30,071,0,1
2021,30,073,0,1
2021,30,075,0,1
2021,30,077,0,2
2021,30,079,0,2
2021,30,081,0,1
2021,30,083,0,1
2021,30,085,0.5331557134399053,1
2021,30,087,0,1
2021,30,089,0,1
2021,30,091,0,1
2021,30,093,0.28023598820059,1
2021,30,095,0,1
2021,30,097,0,2
2021,30,099,0,2
2021,30,101,0,2
2021,30,103,0,2
2021,30,105,0,1
2021,30,107,0,2
2021,30,109,0,2
2021,30,111,0,1
2021,31,001,0,1
2021,31,003,0,1
2021,31,005,0,2
2021,31,007,NA,NA
2021,31,009,NA,NA
2021,31,011,0,1
2021,31,013,0,1
2021,31,015,0,1
2021,31,017,0,2
2021,31,019,0,1
2021,31,021,0,1
2021,31,023,0,1
2021,31,025,0,1
2021,31,027,0,1
2021,31,029,0,2
2021,31,031,0,2
2021,31,033,0,1
2021,31,035,0,1
2021,31,037,0,2
2021,31,039,0,1
2021,31,041,0,1
2021,31,043,0,1
2021,31,045,0,2
2021,31,047,0,1
2021,31,049,0,2
2021,31,051,0,1
2021,31,053,0,1
2021,31,055,0.09091508982628635,1
2021,31,057,0,2
2021,31,059,0,1
2021,31,061,0,1
2021,31,063,0,1
2021,31,065,0,1
2021,31,067,0,1
2021,31,069,0,2
2021,31,071,0,2
2021,31,073,0,2
2021,31,075,0,2
2021,31,077,0,1
2021,31,079,0,1
2021,31,081,0,1
2021,31,083,0,2
2021,31,085,0,2
2021,31,087,0,1
2021,31,089,0,1
2021,31,091,0,3
2021,31,093,0,1
2021,31,095,0,1
2021,31,097,0,2
2021,31,099,0,2
2021,31,101,0,1
2021,31,103,0,2
2021,31,105,0,1
2021,31,107,0,1
2021,31,109,0.08413598502319776,1
2021,31,111,0,1
2021,31,113,0,2
2021,31,115,0,2
2021,31,117,0,3
2021,31,119,0,1
2021,31,121,0,1
2021,31,123,0,1
2021,31,125,0,1
2021,31,127,0,2
2021,31,129,0,2
2021,31,131,0,1
2021,31,133,0,1
2021,31,135,0,2
2021,31,137,0,1
2021,31,139,0,1
2021,31,141,0,1
2021,31,143,0,2
2021,31,145,0,1
2021,31,147,0,1
2021,31,149,0,2
2021,31,151,0,1
2021,31,153,0,1
2021,31,155,0,1
2021,31,157,0,1
2021,31,159,0,1
2021,31,161,0,1
2021,31,163,0,1
2021,31,165,0,2
2021,31,167,0,2
2021,31,169,0,1
2021,31,171,0,2
2021,31,173,0,1
2021,31,175,0,1
2021,31,177,0,1
2021,31,179,0,1
2021,31,181,0,1
2021,31,183,0,2
2021,31,185,0,1
2021,32,001,0,1
2021,32,003,0.028437361487420976,1
2021,32,005,0,1
2021,32,007,0,1
2021,32,009,0,3
2021,32,011,0,3
2021,32,013,0,1
2021,32,015,0,2
2021,32,017,0,2
2021,32,019,0,1
2021,32,021,0,1
2021,32,023,0,1
2021,32,027,0,2
2021,32,029,0,2
2021,32,031,0.06827875021711022,1
2021,32,033,0,1
2021,32,510,0,1
2021,33,001,0,1
2021,33,003,0,1
2021,33,005,0,1
2021,33,007,0,1
2021,33,009,0,1
2021,33,011,0,1
2021,33,013,0,1
2021,33,015,0,1
2021,33,017,0.05811641359363702,1
2021,33,019,0,1
2021,34,001,0.15851026986706448,1
2021,34,003,0,1
2021,34,005,0,1
2021,34,007,0.10034437338327012,1
2021,34,009,0,1
2021,34,011,0.16741838967534498,1
2021,34,013,0.12535437535437535,1
2021,34,015,0,1
2021,34,017,0,1
2021,34,019,0,1
2021,34,021,0.16029278527490343,1
2021,34,023,0.0903059026281775,1
2021,34,025,0,1
2021,34,027,0,1
2021,34,029,0.10167542958750403,1
2021,34,031,0.14264548852108916,1
2021,34,033,0.2745549230955553,1
2021,34,035,0,1
2021,34,037,0,1
2021,34,039,0.029805704836709385,1
2021,34,041,0,1
2021,35,001,0.07389015698513998,1
2021,35,003,0,2
2021,35,005,0.15459410567573678,1
2021,35,006,0,1
2021,35,007,0,1
2021,35,009,0.1997634662939469,1
2021,35,011,0,2
2021,35,013,0.11297393845904036,1
2021,35,015,0.1583511656718099,1
2021,35,017,0,1
2021,35,019,0,2
2021,35,021,0,2
2021,35,023,0,1
2021,35,025,0,1
2021,35,027,0,1
2021,35,028,0,2
2021,35,029,0,1
2021,35,031,0.43288740698572764,1
2021,35,033,0,2
2021,35,035,0.06894553881807648,1
2021,35,037,0,1
2021,35,039,0.2193051055747961,1
2021,35,041,0,1
2021,35,043,0.13466018771217467,1
2021,35,045,0.08786537380550871,1
2021,35,047,0,1
2021,35,049,0,1
2021,35,051,0.5126831011075385,1
2021,35,053,0.21756914686404363,1
2021,35,055,0,1
2021,35,057,0,1
2021,35,059,0,1
2021,35,061,0.13554925010133767,1
2021,36,001,0.11735626928791862,1
2021,36,003,0,1
2021,36,005,0.2759544576448728,1
2021,36,007,0.29876738663349545,1
2021,36,009,0,1
2021,36,011,0,1
2021,36,013,0.15310059282958502,1
2021,36,015,0.16286504233627094,1
2021,36,017,0,1
2021,36,019,0.1318216339372898,1
2021,36,021,0,1
2021,36,023,0,1
2021,36,025,0,1
2021,36,027,0.01803298618146452,1
2021,36,029,0.1680807352110909,1
2021,36,031,0,1
2021,36,033,0,1
2021,36,035,0,1
2021,36,037,0,1
2021,36,039,0,1
2021,36,041,0,2
2021,36,043,0,1
2021,36,045,0,1
2021,36,047,0.19730672546071515,1
2021,36,049,0,1
2021,36,051,0,1
2021,36,053,0,1
2021,36,055,0.25229137482489494,1
2021,36,057,0.06844106463878327,1
2021,36,059,0,1
2021,36,061,0.10902221358822993,1
2021,36,063,0.15602154674874952,1
2021,36,065,0.23964719129238082,1
2021,36,067,0.24996419762908745,1
2021,36,069,0,1
2021,36,071,0.15468822272637167,1
2021,36,073,0,1
2021,36,075,0.05474926892667605,1
2021,36,077,0,1
2021,36,079,0,1
2021,36,081,0.01242840800127357,1
2021,36,083,0.17680542778288869,1
2021,36,085,0.07388329819816236,1
2021,36,087,0.438636225758832,1
2021,36,089,2.4140012070006034e-4,1
2021,36,091,0,1
2021,36,093,0.08360128617363344,1
2021,36,095,0,1
2021,36,097,0,1
2021,36,099,0,1
2021,36,101,0,1
2021,36,103,0.011349764429333845,1
2021,36,105,0,1
2021,36,107,0,1
2021,36,109,0.19404337973454192,1
2021,36,111,0.09784599284904509,1
2021,36,113,0,1
2021,36,115,0,1
2021,36,117,0,1
2021,36,119,0.03604884681111153,1
2021,36,121,0,1
2021,36,123,0,1
2021,37,001,0.08508301296945629,1
2021,37,003,0,1
2021,37,005,0,1
2021,37,007,0.3165881737310309,1
2021,37,009,0,1
2021,37,011,0,1
2021,37,013,0,1
2021,37,015,0.2178438661710037,1
2021,37,017,0.1815068493150685,1
2021,37,019,0,1
2021,37,021,0,1
2021,37,023,0,1
2021,37,025,0.06501893755462756,1
2021,37,027,0,1
2021,37,029,0,2
2021,37,031,0,1
2021,37,033,0,1
2021,37,035,0.07053385028332836,1
2021,37,037,0,1
2021,37,039,0,1
2021,37,041,0,1
2021,37,043,0,1
2021,37,045,0,1
2021,37,047,0,1
2021,37,049,0,1
2021,37,051,0.07359708831300635,1
2021,37,053,0,1
2021,37,055,0,1
2021,37,057,0.06358093816100535,1
2021,37,059,0,1
2021,37,061,0,1
2021,37,063,0.10782492383146318,1
2021,37,065,0,1
2021,37,067,0.21661972317741182,1
2021,37,069,0,1
2021,37,071,0,1
2021,37,073,0,1
2021,37,075,0,1
2021,37,077,0,1
2021,37,079,0,1
2021,37,081,0.10655824971387506,1
2021,37,083,0.16044391597304797,1
2021,37,085,0,1
2021,37,087,0,1
2021,37,089,0,1
2021,37,091,0,1
2021,37,093,0,1
2021,37,095,0,2
2021,37,097,0,1
2021,37,099,0,1
2021,37,101,0,1
2021,37,103,0,1
2021,37,105,0.13681377825618946,1
2021,37,107,0.06363636363636363,1
2021,37,109,0,1
2021,37,111,0,1
2021,37,113,0,1
2021,37,115,0,1
2021,37,117,0,1
2021,37,119,0.05416324892231976,1
2021,37,121,0,1
2021,37,123,0,1
2021,37,125,0,1
2021,37,127,0,1
2021,37,129,0.124,1
2021,37,131,0,1
2021,37,133,0,1
2021,37,135,0.22873590225563908,1
2021,37,137,0,1
2021,37,139,0.3085667884693463,1
2021,37,141,0,1
2021,37,143,0,1
2021,37,145,0,1
2021,37,147,0.30117028193155626,1
2021,37,149,0,1
2021,37,151,0.06801136628313224,1
2021,37,153,0.46604349484929414,1
2021,37,155,0.11984232945514654,1
2021,37,157,0,1
2021,37,159,0,1
2021,37,161,0.16980642931213275,1
2021,37,163,0.10196922586303117,1
2021,37,165,0.37928579902716814,1
2021,37,167,0.17929575712330473,1
2021,37,169,0,1
2021,37,171,0.10538020699683517,1
2021,37,173,0,1
2021,37,175,0,1
2021,37,177,0,2
2021,37,179,0,1
2021,37,181,0.21637426900584794,1
2021,37,183,0.05275697023030199,1
2021,37,185,0,1
2021,37,187,0.3932710280373832,1
2021,37,189,0.5909131482638579,1
2021,37,191,0.2624246107812427,1
2021,37,193,0,1
2021,37,195,0.13312799452429844,1
2021,37,197,0,1
2021,37,199,0,1
2021,38,001,0,2
2021,38,003,0,1
2021,38,005,0,1
2021,38,007,0,2
2021,38,009,0,1
2021,38,011,0,2
2021,38,013,0,2
2021,38,015,0,1
2021,38,017,0.099590649574491,1
2021,38,019,0,1
2021,38,021,0,2
2021,38,023,0,2
2021,38,025,0,1
2021,38,027,0,1
2021,38,029,0,1
2021,38,031,0,1
2021,38,033,0,2
2021,38,035,0.09830667920978363,1
2021,38,037,0,1
2021,38,039,0,2
2021,38,041,0,2
2021,38,043,0,2
2021,38,045,0,1
2021,38,047,0,2
2021,38,049,0,1
2021,38,051,0,1
2021,38,053,0,1
2021,38,055,0,1
2021,38,057,0,1
2021,38,059,0,1
2021,38,061,0,1
2021,38,063,0,2
2021,38,065,0,2
2021,38,067,0,1
2021,38,069,0,1
2021,38,071,0,1
2021,38,073,0,1
2021,38,075,0,2
2021,38,077,0,1
2021,38,079,0,1
2021,38,081,0,1
2021,38,083,0,2
2021,38,085,0,1
2021,38,087,0,2
2021,38,089,0,1
2021,38,091,0,2
2021,38,093,0,1
2021,38,095,0,2
2021,38,097,0,1
2021,38,099,0,1
2021,38,101,0,1
2021,38,103,0,2
2021,38,105,0,1
2021,39,001,0,1
2021,39,003,0.18071724353465116,1
2021,39,005,0,1
2021,39,007,0.08375237456699072,1
2021,39,009,0.30665598601806,1
2021,39,011,0,1
2021,39,013,0,1
2021,39,015,0,1
2021,39,017,0.1566078830885969,1
2021,39,019,0,1
2021,39,021,0,1
2021,39,023,0.1253167701863354,1
2021,39,025,0,1
2021,39,027,0,1
2021,39,029,0,1
2021,39,031,0,1
2021,39,033,0,1
2021,39,035,0.25334693049017426,1
2021,39,037,0,1
2021,39,039,0,1
2021,39,041,0,1
2021,39,043,0.07182628062360802,1
2021,39,045,0,1
2021,39,047,0,1
2021,39,049,0.17968135535573837,1
2021,39,051,0,1
2021,39,053,0,1
2021,39,055,0,1
2021,39,057,0,1
2021,39,059,0,1
2021,39,061,0.28327125802267966,1
2021,39,063,0,1
2021,39,065,0,1
2021,39,067,0,1
2021,39,069,0,1
2021,39,071,0,1
2021,39,073,0,1
2021,39,075,0,1
2021,39,077,0,1
2021,39,079,0,1
2021,39,081,0.1102820746132848,1
2021,39,083,0,1
2021,39,085,0,1
2021,39,087,0,1
2021,39,089,0.09692167022249314,1
2021,39,091,0,1
2021,39,093,0.2635517293157816,1
2021,39,095,0.2885986548596229,1
2021,39,097,0,1
2021,39,099,0.321689936160274,1
2021,39,101,0,1
2021,39,103,0,1
2021,39,105,0,1
2021,39,107,0,1
2021,39,109,0,1
2021,39,111,0,1
2021,39,113,0.13616618259881297,1
2021,39,115,0,1
2021,39,117,0,1
2021,39,119,0,1
2021,39,121,0.06646372399797057,1
2021,39,123,0,1
2021,39,125,0,1
2021,39,127,0,1
2021,39,129,0,1
2021,39,131,0,1
2021,39,133,0.12553179089690542,1
2021,39,135,0,1
2021,39,137,0,1
2021,39,139,0.1588697017268446,1
2021,39,141,0,1
2021,39,143,0,1
2021,39,145,0.1458172991533953,1
2021,39,147,0,1
2021,39,149,0,1
2021,39,151,0.2544318065375551,1
2021,39,153,0.10471438147017204,1
2021,39,155,0.11431267879788834,1
2021,39,157,0,1
2021,39,159,0,1
2021,39,161,0,1
2021,39,163,0,1
2021,39,165,2.689376961004034e-4,1
2021,39,167,0,1
2021,39,169,0,1
2021,39,171,0,1
2021,39,173,0.3116899458915314,1
2021,39,175,0,1
2021,40,001,0,1
2021,40,003,0,1
2021,40,005,0,1
2021,40,007,0,1
2021,40,009,0,1
2021,40,011,0,1
2021,40,013,0,1
2021,40,015,0,1
2021,40,017,0,1
2021,40,019,0,1
2021,40,021,0,1
2021,40,023,0.33189787757613043,1
2021,40,025,0,2
2021,40,027,0.04480157239066971,1
2021,40,029,0,1
2021,40,031,0.10621340273259597,1
2021,40,033,0,1
2021,40,035,0,1
2021,40,037,0,1
2021,40,039,0,1
2021,40,041,0,1
2021,40,043,0,1
2021,40,045,0,1
2021,40,047,0.21764562515232758,1
2021,40,049,0,1
2021,40,051,0.08735924446058844,1
2021,40,053,0,1
2021,40,055,0,1
2021,40,057,0,1
2021,40,059,0,2
2021,40,061,0,1
2021,40,063,0,1
2021,40,065,0,1
2021,40,067,0,1
2021,40,069,0,1
2021,40,071,0,1
2021,40,073,0,1
2021,40,075,0,1
2021,40,077,0,1
2021,40,079,0,1
2021,40,081,0,1
2021,40,083,0,1
2021,40,085,0,1
2021,40,087,0,1
2021,40,089,0,1
2021,40,091,0,1
2021,40,093,0,1
2021,40,095,0,1
2021,40,097,0,1
2021,40,099,0,1
2021,40,101,0.045663203672384634,1
2021,40,103,0,1
2021,40,105,0,1
2021,40,107,0,1
2021,40,109,0.10875890930491075,1
2021,40,111,0,1
2021,40,113,0,1
2021,40,115,0,1
2021,40,117,0,1
2021,40,119,0.3747279059643013,1
2021,40,121,0,1
2021,40,123,0,1
2021,40,125,0,1
2021,40,127,0,1
2021,40,129,0,1
2021,40,131,0,1
2021,40,133,0.16143764892772042,1
2021,40,135,0.2230405049973698,1
2021,40,137,0,1
2021,40,139,0.18835827013732323,1
2021,40,141,0,1
2021,40,143,0.08036906248654235,1
2021,40,145,0,1
2021,40,147,0,1
2021,40,149,0,1
2021,40,151,0,1
2021,40,153,0,1
2021,41,001,0,1
2021,41,003,0.26668717317748386,1
2021,41,005,0,1
2021,41,007,0,1
2021,41,009,0,1
2021,41,011,0,1
2021,41,013,0,1
2021,41,015,0,1
2021,41,017,0,1
2021,41,019,0,1
2021,41,021,0,2
2021,41,023,0,1
2021,41,025,0,1
2021,41,027,0,2
2021,41,029,0,1
2021,41,031,0,1
2021,41,033,0,1
2021,41,035,0.11367659508966367,1
2021,41,037,0,1
2021,41,039,0.12913901886300275,1
2021,41,041,0,1
2021,41,043,0,1
2021,41,045,0,1
2021,41,047,0.05249899683445539,1
2021,41,049,0,1
2021,41,051,0.056061071120924386,1
2021,41,053,0,1
2021,41,055,0,1
2021,41,057,0,1
2021,41,059,0,1
2021,41,061,0,1
2021,41,063,0,1
2021,41,065,0,1
2021,41,067,0,1
2021,41,069,0,1
2021,41,071,0,1
2021,42,001,0,1
2021,42,003,0.1556227578641525,1
2021,42,005,0,1
2021,42,007,0,1
2021,42,009,0,1
2021,42,011,0.17637444582916215,1
2021,42,013,0.10631741140215717,1
2021,42,015,0,1
2021,42,017,0,1
2021,42,019,0,1
2021,42,021,0.12978603603603603,1
2021,42,023,0,1
2021,42,025,0,1
2021,42,027,0.6086108921979344,1
2021,42,029,0,1
2021,42,031,0,1
2021,42,033,0,1
2021,42,035,0,1
2021,42,037,0.11358623731804146,1
2021,42,039,0,1
2021,42,041,0.027651833193394905,1
2021,42,043,0.12196279704512415,1
2021,42,045,0.06364677822224726,1
2021,42,047,0,1
2021,42,049,0.1537722604005025,1
2021,42,051,0,1
2021,42,053,0,1
2021,42,055,0,1
2021,42,057,0,1
2021,42,059,0,1
2021,42,061,0,1
2021,42,063,0.08078602620087336,1
2021,42,065,0,1
2021,42,067,0,1
2021,42,069,0.034929677763930925,1
2021,42,071,0,1
2021,42,073,0.11741160773849232,1
2021,42,075,0,1
2021,42,077,0.11636578600336502,1
2021,42,079,0.051433465560764516,1
2021,42,081,0.17165698770646354,1
2021,42,083,0,1
2021,42,085,0.19535605900204672,1
2021,42,087,0,1
2021,42,089,0,1
2021,42,091,0,1
2021,42,093,0,1
2021,42,095,0.05746613071311597,1
2021,42,097,0.152758652345543,1
2021,42,099,0,1
2021,42,101,0.27498075529476124,1
2021,42,103,0,1
2021,42,105,0,1
2021,42,107,0.1077128431315652,1
2021,42,109,0,1
2021,42,111,0,1
2021,42,113,0,1
2021,42,115,0,1
2021,42,117,0,1
2021,42,119,0,1
2021,42,121,0,1
2021,42,123,0,1
2021,42,125,0,1
2021,42,127,0,1
2021,42,129,0.08816435649318571,1
2021,42,131,0,1
2021,42,133,0.09554469526543066,1
2021,44,001,0,1
2021,44,003,0,1
2021,44,005,0,1
2021,44,007,0.07970523660484888,1
2021,44,009,0,1
2021,45,001,0,1
2021,45,003,0.06576129061659755,1
2021,45,005,0,1
2021,45,007,0,1
2021,45,009,0,1
2021,45,011,0.17167940172329701,1
2021,45,013,0,1
2021,45,015,0,1
2021,45,017,0,1
2021,45,019,0.06088153712214776,1
2021,45,021,0.1718185467683661,1
2021,45,023,0,1
2021,45,025,0.14308035714285713,1
2021,45,027,0,1
2021,45,029,0,1
2021,45,031,0,1
2021,45,033,0.26230444216055726,1
2021,45,035,0,1
2021,45,037,0,1
2021,45,039,0,1
2021,45,041,0.07391451258658557,1
2021,45,043,0,1
2021,45,045,0.14498644986449866,1
2021,45,047,0,1
2021,45,049,0.11409395973154363,1
2021,45,051,0,1
2021,45,053,0,1
2021,45,055,0,1
2021,45,057,0.13544642857142858,1
2021,45,059,0,1
2021,45,061,0,1
2021,45,063,0.036773911777551314,1
2021,45,065,0,1
2021,45,067,0,1
2021,45,069,0,1
2021,45,071,0,1
2021,45,073,0,1
2021,45,075,0.17538355962942992,1
2021,45,077,0.21756647864625303,1
2021,45,079,0.19698797043634228,1
2021,45,081,0,1
2021,45,083,0.15878432175436202,1
2021,45,085,0.2357579658834889,1
2021,45,087,0,1
2021,45,089,0,1
2021,45,091,1.600192023042765e-4,1
2021,46,003,0,1
2021,46,005,0,1
2021,46,007,0.6351931330472103,1
2021,46,009,0,2
2021,46,011,0,1
2021,46,013,0,1
2021,46,015,0,1
2021,46,017,0,1
2021,46,019,0,2
2021,46,021,0,2
2021,46,023,0,1
2021,46,025,0,1
2021,46,027,0,1
2021,46,029,0,1
2021,46,031,1,1
2021,46,033,0,1
2021,46,035,0,1
2021,46,037,0,1
2021,46,039,0,1
2021,46,041,0,1
2021,46,043,0,2
2021,46,045,0,2
2021,46,047,0,1
2021,46,049,0,2
2021,46,051,0,1
2021,46,053,0,1
2021,46,055,0,2
2021,46,057,0,2
2021,46,059,0,2
2021,46,061,0,2
2021,46,063,0,3
2021,46,065,0,1
2021,46,067,0,2
2021,46,069,0,2
2021,46,071,0.8484602917341977,1
2021,46,073,0,2
2021,46,075,0,2
2021,46,077,0,1
2021,46,079,0,2
2021,46,081,0,1
2021,46,083,0,1
2021,46,085,0.8613138686131386,1
2021,46,087,0,2
2021,46,089,0,1
2021,46,091,0,1
2021,46,093,0,1
2021,46,095,1,1
2021,46,097,0,2
2021,46,099,0,1
2021,46,101,0,2
2021,46,102,0.6439994237141622,1
2021,46,103,0,1
2021,46,105,0,1
2021,46,107,0,2
2021,46,109,0,1
2021,46,111,0,1
2021,46,115,0,1
2021,46,117,0,2
2021,46,119,0,2
2021,46,121,1,1
2021,46,123,0,1
2021,46,125,0,1
2021,46,127,0,1
2021,46,129,0,2
2021,46,135,0,1
2021,46,137,1,1
2021,47,001,0,1
2021,47,003,0,1
2021,47,005,0,1
2021,47,007,0,1
2021,47,009,0,1
2021,47,011,0.08422189229315698,1
2021,47,013,0,1
2021,47,015,0,1
2021,47,017,0,1
2021,47,019,0,1
2021,47,021,0,1
2021,47,023,0,1
2021,47,025,0,1
2021,47,027,0,1
2021,47,029,0,1
2021,47,031,0,1
2021,47,033,0,1
2021,47,035,0,1
2021,47,037,0.07172905743202049,1
2021,47,039,0,1
2021,47,041,0,1
2021,47,043,0,1
2021,47,045,0,1
2021,47,047,0,1
2021,47,049,0,1
2021,47,051,0,1
2021,47,053,0,1
2021,47,055,0,1
2021,47,057,0,1
2021,47,059,0,1
2021,47,061,0,1
2021,47,063,0.15333209578615184,1
2021,47,065,0.13122716335442475,1
2021,47,067,0,1
2021,47,069,0,1
2021,47,071,0,1
2021,47,073,0,1
2021,47,075,0,1
2021,47,077,0,1
2021,47,079,0,1
2021,47,081,0,1
2021,47,083,0,1
2021,47,085,0,1
2021,47,087,0,1
2021,47,089,0,1
2021,47,091,0,1
2021,47,093,0.20083355923014368,1
2021,47,095,0,1
2021,47,097,0,1
2021,47,099,0,1
2021,47,101,0,1
2021,47,103,0,1
2021,47,105,0,1
2021,47,107,0.08685588987696431,1
2021,47,109,0,1
2021,47,111,0,1
2021,47,113,0.22130037250253978,1
2021,47,115,0,1
2021,47,117,0,1
2021,47,119,0,1
2021,47,121,0,1
2021,47,123,0,1
2021,47,125,0.0727855523414901,1
2021,47,127,0,2
2021,47,129,0,1
2021,47,131,0.3278377866211863,1
2021,47,133,0,1
2021,47,135,0,1
2021,47,137,0,1
2021,47,139,0,1
2021,47,141,0.16273950264981654,1
2021,47,143,0,1
2021,47,145,0,1
2021,47,147,0,1
2021,47,149,0,1
2021,47,151,0.19720873786407767,1
2021,47,153,0,1
2021,47,155,0.09078631452581032,1
2021,47,157,0.3076709430751139,1
2021,47,159,0,1
2021,47,161,0,1
2021,47,163,0.03433777154870357,1
2021,47,165,0,1
2021,47,167,0,1
2021,47,169,0,2
2021,47,171,0,1
2021,47,173,0,1
2021,47,175,0,1
2021,47,177,0,1
2021,47,179,0.07311453586605908,1
2021,47,181,0,1
2021,47,183,0.05256018989487962,1
2021,47,185,0,1
2021,47,187,0,1
2021,47,189,0,1
2021,48,001,0.0028826751225136927,1
2021,48,003,0,1
2021,48,005,0,1
2021,48,007,0.1260268857356236,1
2021,48,009,0,1
2021,48,011,0,2
2021,48,013,0,1
2021,48,015,0,1
2021,48,017,0,2
2021,48,019,0,1
2021,48,021,0,1
2021,48,023,0,1
2021,48,025,0,1
2021,48,027,0.02640434895159203,1
2021,48,029,0.07809195635282591,1
2021,48,031,0,2
2021,48,033,NA,NA
2021,48,035,0,1
2021,48,037,0.11318642882126617,1
2021,48,039,0,1
2021,48,041,0.49911396392848706,1
2021,48,043,0,1
2021,48,045,0,2
2021,48,047,0,1
2021,48,049,0.2995841995841996,1
2021,48,051,0,1
2021,48,053,0,1
2021,48,055,0,1
2021,48,057,0,1
2021,48,059,0,1
2021,48,061,0.2624925017723084,1
2021,48,063,0,1
2021,48,065,0,2
2021,48,067,0,1
2021,48,069,0,1
2021,48,071,0,1
2021,48,073,0,1
2021,48,075,0,2
2021,48,077,0,1
2021,48,079,0,1
2021,48,081,0,1
2021,48,083,0,1
2021,48,085,0.013703946975577716,1
2021,48,087,0,2
2021,48,089,0,1
2021,48,091,0,1
2021,48,093,0,1
2021,48,095,0,2
2021,48,097,0.24432016777350576,1
2021,48,099,0.015495140160585999,1
2021,48,101,0,2
2021,48,103,0,2
2021,48,105,0,3
2021,48,107,0,1
2021,48,109,0,2
2021,48,111,0,2
