year,metro,subgroup_type,subgroup,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2015,27140,income,Economically Disadvantaged,1.0193903,.96996254,1.0688181,1
2015,27140,income,Not Economically Disadvantaged,1.1003296,1.026804,1.1738553,1
2015,27140,race-ethnicity,"Black, Non-Hispanic",.96036112,.91826528,1.002457,1
2015,27140,race-ethnicity,Hispanic,1.1671827,.96718168,1.3671837,1
2015,27140,race-ethnicity,"White, Non-Hispanic",1.1038942,1.0369513,1.1708372,1
2015,27160,all,All,.92890632,.73466629,1.1231463,1
2015,27160,gender,Female,1.050784,.8363682,1.2651998,1
2015,27160,gender,Male,.83047134,.59428406,1.0666586,1
2015,27160,income,Economically Disadvantaged,.94394577,.73410761,1.1537839,1
2015,27160,income,Not Economically Disadvantaged,1.0085831,.69816321,1.3190029,1
2015,27160,race-ethnicity,"Black, Non-Hispanic",,,,
2015,27160,race-ethnicity,Hispanic,,,,
2015,27160,race-ethnicity,"White, Non-Hispanic",.93100363,.76324952,1.0987577,1
2015,27180,all,All,.97792637,.84204817,1.1138046,1
2015,27180,gender,Female,.99160546,.84400564,1.1392052,1
2015,27180,gender,Male,.97248387,.80481285,1.1401548,1
2015,27180,income,Economically Disadvantaged,1.0029762,.86416662,1.1417857,1
2015,27180,income,Not Economically Disadvantaged,.93916148,.69772172,1.1806012,1
2015,27180,race-ethnicity,"Black, Non-Hispanic",.94604468,.79700363,1.0950857,1
2015,27180,race-ethnicity,Hispanic,1.0390834,.70536578,1.3728009,1
2015,27180,race-ethnicity,"White, Non-Hispanic",1.0141327,.84807229,1.1801932,1
2015,27220,all,All,1.2788711,.97496164,1.5827805,2
2015,27220,gender,Female,1.2296606,.90255076,1.5567704,2
2015,27220,gender,Male,1.3151227,.9367733,1.6934721,2
2015,27220,income,Economically Disadvantaged,1.4387499,.48881537,2.3886845,3
2015,27220,income,Not Economically Disadvantaged,1.2730788,.5331012,2.0130565,3
2015,27220,race-ethnicity,"Black, Non-Hispanic",,,,
2015,27220,race-ethnicity,Hispanic,1.3390352,.96170455,1.7163657,2
2015,27220,race-ethnicity,"White, Non-Hispanic",1.3137412,1.002673,1.6248094,2
2015,27260,all,All,.87573034,.84476995,.90669072,1
2015,27260,gender,Female,.89446068,.86103755,.9278838,1
2015,27260,gender,Male,.91539729,.84407061,.98672396,2
2015,27260,income,Economically Disadvantaged,.89801145,.82774431,.96827859,2
2015,27260,income,Not Economically Disadvantaged,.79730505,.75640488,.83820522,1
2015,27260,race-ethnicity,"Black, Non-Hispanic",.93228173,.85734612,1.0072174,2
2015,27260,race-ethnicity,Hispanic,.89525849,.82635516,.96416181,1
2015,27260,race-ethnicity,"White, Non-Hispanic",.85412347,.81804293,.89020401,1
2015,27300,all,All,.87607205,.69762409,1.05452,1
2015,27300,gender,Female,.97707891,.77976555,1.1743923,1
2015,27300,gender,Male,.78937924,.5727222,1.0060363,1
2015,27300,income,Economically Disadvantaged,.91123754,.69675541,1.1257197,1
2015,27300,income,Not Economically Disadvantaged,.79431283,.54989731,1.0387284,1
2015,27300,race-ethnicity,"Black, Non-Hispanic",.96878254,.40518969,1.5323755,3
2015,27300,race-ethnicity,Hispanic,,,,
2015,27300,race-ethnicity,"White, Non-Hispanic",.86831635,.70214283,1.0344899,1
2015,27340,all,All,.8273567,.73942065,.91529274,1
2015,27340,gender,Female,.84584939,.75023192,.94146687,1
2015,27340,gender,Male,.80634725,.69793183,.91476268,1
2015,27340,income,Economically Disadvantaged,.84187901,.7303614,.95339662,1
2015,27340,income,Not Economically Disadvantaged,.78256994,.66752267,.89761722,1
2015,27340,race-ethnicity,"Black, Non-Hispanic",.89487797,.75534326,1.0344127,1
2015,27340,race-ethnicity,Hispanic,.85054493,.67902184,1.022068,1
2015,27340,race-ethnicity,"White, Non-Hispanic",.80225235,.70419317,.90031153,1
2015,27380,all,All,.97567958,.84362721,1.1077319,1
2015,27380,gender,Female,1.0452439,.90663749,1.1838502,1
2015,27380,gender,Male,.9010399,.73232675,1.0697531,1
2015,27380,income,Economically Disadvantaged,.9418205,.80461758,1.0790234,1
2015,27380,income,Not Economically Disadvantaged,.96121216,.73440921,1.1880151,1
2015,27380,race-ethnicity,"Black, Non-Hispanic",.94572437,.69913375,1.192315,1
2015,27380,race-ethnicity,Hispanic,.97067481,.82005996,1.1212897,1
2015,27380,race-ethnicity,"White, Non-Hispanic",.9615587,.79895216,1.1241652,1
2015,27420,all,All,.97739404,.68574452,1.2690436,1
2015,27420,gender,Female,1.0820392,.75563437,1.408444,1
2015,27420,gender,Male,.9057709,.55535632,1.2561854,1
2015,27420,income,Economically Disadvantaged,.91384494,.48827484,1.3394151,1
2015,27420,income,Not Economically Disadvantaged,.97613508,.6304189,1.3218513,1
2015,27420,race-ethnicity,"Black, Non-Hispanic",,,,
2015,27420,race-ethnicity,Hispanic,,,,
2015,27420,race-ethnicity,"White, Non-Hispanic",.98287314,.71862549,1.2471209,1
2015,27460,all,All,.7498306,.45793414,1.0417271,3
2015,27460,gender,Female,.70581967,.38944551,1.0221938,3
2015,27460,gender,Male,.80397838,.44302872,1.1649281,3
2015,27460,income,Economically Disadvantaged,.538881,.19630976,.88145226,3
2015,27460,income,Not Economically Disadvantaged,.92116648,.51081264,1.3315203,3
2015,27460,race-ethnicity,"Black, Non-Hispanic",.43291974,-.74548072,1.6113201,3
2015,27460,race-ethnicity,Hispanic,.75270838,.16348438,1.3419324,3
2015,27460,race-ethnicity,"White, Non-Hispanic",.7802127,.50430703,1.0561184,3
2015,27500,all,All,1.0803576,.9932009,1.1675142,1
2015,27500,gender,Female,1.1456918,1.05158,1.2398036,1
2015,27500,gender,Male,1.019454,.91125464,1.1276534,1
2015,27500,income,Economically Disadvantaged,1.0748476,.96978277,1.1799124,1
2015,27500,income,Not Economically Disadvantaged,1.0167085,.89756507,1.1358519,1
2015,27500,race-ethnicity,"Black, Non-Hispanic",.93441784,.73501444,1.1338212,1
2015,27500,race-ethnicity,Hispanic,1.1573521,1.0131607,1.3015435,1
2015,27500,race-ethnicity,"White, Non-Hispanic",1.0602419,.97150689,1.1489769,1
2015,27540,all,All,1.1206093,.97596306,1.2652555,1
2015,27540,gender,Female,1.1379869,.98425215,1.2917216,1
2015,27540,gender,Male,1.1089391,.92656529,1.2913128,1
2015,27540,income,Economically Disadvantaged,.99427217,.72264206,1.2659023,1
2015,27540,income,Not Economically Disadvantaged,1.1437447,.97180653,1.3156829,1
2015,27540,race-ethnicity,"Black, Non-Hispanic",,,,
2015,27540,race-ethnicity,Hispanic,1.2560462,.94427383,1.5678185,1
2015,27540,race-ethnicity,"White, Non-Hispanic",1.1140987,.98225576,1.2459415,1
2015,27600,all,All,.94480389,.82332718,1.0662806,1
2015,27600,gender,Female,.95835215,.77834815,1.1383562,1
2015,27600,gender,Male,.78268993,.58241206,.98296779,1
2015,27600,income,Economically Disadvantaged,.95067531,.79777855,1.103572,1
2015,27600,income,Not Economically Disadvantaged,.9491697,.79018581,1.1081536,1
2015,27600,race-ethnicity,"Black, Non-Hispanic",.94025379,.46324608,1.4172615,1
2015,27600,race-ethnicity,Hispanic,1.0714183,.74153912,1.4012975,1
2015,27600,race-ethnicity,"White, Non-Hispanic",.82441241,.66547227,.98335254,1
2015,27620,all,All,.92009038,.81963813,1.0205426,1
2015,27620,gender,Female,.97265464,.86350167,1.0818076,1
2015,27620,gender,Male,.87210649,.74818981,.99602318,1
2015,27620,income,Economically Disadvantaged,.85112852,.72625399,.97600305,1
2015,27620,income,Not Economically Disadvantaged,.97186869,.83892012,1.1048173,1
2015,27620,race-ethnicity,"Black, Non-Hispanic",.70800191,.46776021,.94824362,1
2015,27620,race-ethnicity,Hispanic,.80137932,.43953046,1.1632282,1
2015,27620,race-ethnicity,"White, Non-Hispanic",.95622194,.86193776,1.0505061,1
2015,27700,all,All,.98823458,.80336946,1.1730998,1
2015,27700,gender,Female,.98853654,.71156436,1.2655087,1
2015,27700,gender,Male,1.0465211,.74583405,1.3472081,1
2015,27700,income,Economically Disadvantaged,1.0165364,.81822062,1.2148521,1
2015,27700,income,Not Economically Disadvantaged,1.0194538,.71361595,1.3252916,1
2015,27700,race-ethnicity,"Black, Non-Hispanic",.87549573,.58078438,1.1702071,1
2015,27700,race-ethnicity,Hispanic,.87377423,.42689377,1.3206547,3
2015,27700,race-ethnicity,"White, Non-Hispanic",1.0210987,.82681334,1.2153841,1
2015,27740,all,All,1.2273914,1.1142507,1.3405321,1
2015,27740,gender,Female,1.2852296,1.1636596,1.4067996,1
2015,27740,gender,Male,1.1706233,1.0295334,1.3117132,1
2015,27740,income,Economically Disadvantaged,1.1924261,1.0617876,1.3230646,1
2015,27740,income,Not Economically Disadvantaged,1.277197,1.1150523,1.4393417,1
2015,27740,race-ethnicity,"Black, Non-Hispanic",1.3211914,.9608587,1.6815242,1
2015,27740,race-ethnicity,Hispanic,1.3018541,.92664427,1.6770641,3
2015,27740,race-ethnicity,"White, Non-Hispanic",1.2233996,1.1210411,1.3257582,1
2015,27780,all,All,.85029882,.74630225,.9542954,1
2015,27780,gender,Female,.92392164,.81110799,1.0367353,1
2015,27780,gender,Male,.77150446,.64299655,.90001237,1
2015,27780,income,Economically Disadvantaged,.75612044,.59140372,.92083716,1
2015,27780,income,Not Economically Disadvantaged,.92921889,.78854984,1.069888,1
2015,27780,race-ethnicity,"Black, Non-Hispanic",.57816893,.12931417,1.0270237,1
2015,27780,race-ethnicity,Hispanic,,,,
2015,27780,race-ethnicity,"White, Non-Hispanic",.86633635,.77357405,.95909864,1
2015,27860,all,All,.86049712,.76477116,.95622307,1
2015,27860,gender,Female,.85949135,.75736302,.96161968,1
2015,27860,gender,Male,.86608154,.74585402,.98630905,1
2015,27860,income,Economically Disadvantaged,.83734429,.73334205,.94134653,1
2015,27860,income,Not Economically Disadvantaged,.85241079,.70244545,1.0023761,1
2015,27860,race-ethnicity,"Black, Non-Hispanic",.76975381,.61173105,.92777658,1
2015,27860,race-ethnicity,Hispanic,.93228543,.69780678,1.166764,1
2015,27860,race-ethnicity,"White, Non-Hispanic",.87246031,.77627075,.96864986,1
2015,27900,all,All,.95855755,.87875456,1.0383605,1
2015,27900,gender,Female,1.014185,.92700917,1.1013607,1
2015,27900,gender,Male,.9016251,.80366659,.9995836,1
2015,27900,income,Economically Disadvantaged,.91815096,.82744318,1.0088588,1
2015,27900,income,Not Economically Disadvantaged,.96020681,.84318167,1.0772319,1
2015,27900,race-ethnicity,"Black, Non-Hispanic",.95615017,.62417746,1.2881229,1
2015,27900,race-ethnicity,Hispanic,1.0245543,.85187393,1.1972346,1
2015,27900,race-ethnicity,"White, Non-Hispanic",.96048784,.88501203,1.0359637,1
2015,27920,all,All,.82227379,.65369499,.99085259,1
2015,27920,gender,Female,.89199311,.70723289,1.0767533,1
2015,27920,gender,Male,.76443398,.55807304,.97079492,1
2015,27920,income,Economically Disadvantaged,.81524122,.62409538,1.0063871,1
2015,27920,income,Not Economically Disadvantaged,.75522715,.50495183,1.0055025,1
2015,27920,race-ethnicity,"Black, Non-Hispanic",.90541637,.61898196,1.1918508,1
2015,27920,race-ethnicity,Hispanic,.85389715,.59744471,1.1103497,2
2015,27920,race-ethnicity,"White, Non-Hispanic",.80790395,.60280222,1.0130056,1
2015,27940,all,All,1.3717929,1.0958648,1.6477211,1
2015,27940,gender,Female,1.362726,1.0635256,1.6619264,1
2015,27940,gender,Male,1.4127505,1.0716783,1.7538227,1
2015,27940,income,Economically Disadvantaged,1.3840508,.95769179,1.8104099,1
2015,27940,income,Not Economically Disadvantaged,1.3357139,1.0177907,1.6536371,1
2015,27940,race-ethnicity,"Black, Non-Hispanic",,,,
2015,27940,race-ethnicity,Hispanic,,,,
2015,27940,race-ethnicity,"White, Non-Hispanic",1.3555858,1.0275531,1.6836185,1
2015,27980,all,All,.92856628,.83335733,1.0237752,1
2015,27980,gender,Female,.99977446,.89607972,1.1034693,1
2015,27980,gender,Male,.87601388,.75880611,.99322164,1
2015,27980,income,Economically Disadvantaged,.95727652,.84827083,1.0662822,1
2015,27980,income,Not Economically Disadvantaged,.84217203,.70408517,.98025888,1
2015,27980,race-ethnicity,"Black, Non-Hispanic",,,,
2015,27980,race-ethnicity,Hispanic,.95741647,.71931911,1.1955138,1
2015,27980,race-ethnicity,"White, Non-Hispanic",.80036849,.59567988,1.0050571,1
2015,28020,all,All,1.0197726,.95590788,1.0836375,1
2015,28020,gender,Female,1.0684611,.99775815,1.139164,1
2015,28020,gender,Male,.98167533,.90420657,1.059144,1
2015,28020,income,Economically Disadvantaged,1.054656,.97687143,1.1324406,1
2015,28020,income,Not Economically Disadvantaged,.94549918,.85927743,1.031721,1
2015,28020,race-ethnicity,"Black, Non-Hispanic",1.0234691,.90627563,1.1406626,1
2015,28020,race-ethnicity,Hispanic,1.243369,1.1126822,1.3740557,1
2015,28020,race-ethnicity,"White, Non-Hispanic",.95681995,.89044815,1.0231918,1
2015,28060,all,All,1.1749303,1.0437188,1.3061419,2
2015,28060,gender,Female,1.241884,1.0971924,1.3865756,2
2015,28060,gender,Male,1.1174564,.95776719,1.2771457,2
2015,28060,income,Economically Disadvantaged,1.2309555,1.0468911,1.4150199,2
2015,28060,income,Not Economically Disadvantaged,1.055041,.89163184,1.2184501,2
2015,28060,race-ethnicity,"Black, Non-Hispanic",,,,
2015,28060,race-ethnicity,Hispanic,.99691546,.48716548,1.5066655,3
2015,28060,race-ethnicity,"White, Non-Hispanic",1.1668441,1.0504516,1.2832366,2
2015,28100,all,All,.94056386,.84084421,1.0402836,1
2015,28100,gender,Female,1.0028778,.89235175,1.1134039,1
2015,28100,gender,Male,.88023496,.7594133,1.0010566,1
2015,28100,income,Economically Disadvantaged,.95220542,.83636105,1.0680498,1
2015,28100,income,Not Economically Disadvantaged,.88425541,.74227476,1.0262361,1
2015,28100,race-ethnicity,"Black, Non-Hispanic",.92586172,.77093297,1.0807904,1
2015,28100,race-ethnicity,Hispanic,1.1169014,.94467795,1.2891248,1
2015,28100,race-ethnicity,"White, Non-Hispanic",.89314461,.78157353,1.0047157,1
2015,28140,all,All,1.0451658,1.0210961,1.0692354,1
2015,28140,gender,Female,1.0761801,1.0499436,1.1024166,1
2015,28140,gender,Male,1.0146123,.98500675,1.0442178,1
2015,28140,income,Economically Disadvantaged,1.0470055,1.0159296,1.0780815,1
2015,28140,income,Not Economically Disadvantaged,1.0286312,.99778742,1.0594749,1
2015,28140,race-ethnicity,"Black, Non-Hispanic",1.0668784,1.0247524,1.1090045,1
2015,28140,race-ethnicity,Hispanic,1.1064799,1.0623229,1.1506369,1
2015,28140,race-ethnicity,"White, Non-Hispanic",1.0233675,.99754459,1.0491905,1
2015,28180,all,All,1.0689477,.92543852,1.2124568,1
2015,28180,gender,Female,1.0939028,.93165159,1.2561541,1
2015,28180,gender,Male,1.0490642,.8780759,1.2200525,1
2015,28180,income,Economically Disadvantaged,1.0722648,.9004578,1.2440718,1
2015,28180,income,Not Economically Disadvantaged,1.0129126,.81550962,1.2103157,1
2015,28180,race-ethnicity,"Black, Non-Hispanic",,,,
2015,28180,race-ethnicity,Hispanic,1.090186,.59552503,1.584847,3
2015,28180,race-ethnicity,"White, Non-Hispanic",1.096138,.8042928,1.3879832,1
2015,28260,all,All,1.0038378,.85082442,1.1568513,1
2015,28260,gender,Female,1.0548713,.88217551,1.2275672,1
2015,28260,gender,Male,.95851934,.77595514,1.1410835,1
2015,28260,income,Economically Disadvantaged,1.0413032,.8279711,1.2546352,1
2015,28260,income,Not Economically Disadvantaged,.95061177,.76404208,1.1371814,1
2015,28260,race-ethnicity,"Black, Non-Hispanic",,,,
2015,28260,race-ethnicity,Hispanic,1.0896934,.79993469,1.3794522,1
2015,28260,race-ethnicity,"White, Non-Hispanic",.9919281,.8498956,1.1339606,1
2015,28300,all,All,.88940316,.70071977,1.0780865,1
2015,28300,gender,Female,.92993337,.64059818,1.2192686,2
2015,28300,gender,Male,.84267056,.32583812,1.359503,3
2015,28300,income,Economically Disadvantaged,1.0442852,.64065444,1.4479159,2
2015,28300,income,Not Economically Disadvantaged,.88017213,.65860349,1.1017407,1
2015,28300,race-ethnicity,"Black, Non-Hispanic",,,,
2015,28300,race-ethnicity,Hispanic,,,,
2015,28300,race-ethnicity,"White, Non-Hispanic",.88139963,.64394265,1.1188565,2
2015,28340,all,All,1.0470176,.88577503,1.2082602,1
2015,28340,gender,Female,1.1217514,.94461358,1.2988893,1
2015,28340,gender,Male,.94828236,.75137419,1.1451905,1
2015,28340,income,Economically Disadvantaged,1.0151867,.82511199,1.2052613,1
2015,28340,income,Not Economically Disadvantaged,1.0282757,.80200928,1.2545422,1
2015,28340,race-ethnicity,"Black, Non-Hispanic",,,,
2015,28340,race-ethnicity,Hispanic,1.0976706,.85335684,1.3419843,1
2015,28340,race-ethnicity,"White, Non-Hispanic",1.0396563,.88471717,1.1945955,1
2015,28380,all,All,.75681525,.56952971,.9441008,1
2015,28380,gender,Female,.88514602,.67870748,1.0915846,1
2015,28380,gender,Male,.6360625,.40800038,.86412466,1
2015,28380,income,Economically Disadvantaged,.85759896,.67976499,1.0354329,1
2015,28380,income,Not Economically Disadvantaged,.59301931,.15202761,1.034011,1
2015,28380,race-ethnicity,"Black, Non-Hispanic",.47313833,.11990233,.82637435,1
2015,28380,race-ethnicity,Hispanic,.80989021,.45328993,1.1664904,1
2015,28380,race-ethnicity,"White, Non-Hispanic",.79367548,.60608399,.98126698,1
2015,28420,all,All,1.2750787,1.0913762,1.4587811,3
2015,28420,gender,Female,1.202629,1.0027953,1.4024626,3
2015,28420,gender,Male,1.3334924,1.1069019,1.5600829,3
2015,28420,income,Economically Disadvantaged,1.3001502,1.0972962,1.5030041,3
2015,28420,income,Not Economically Disadvantaged,1.2793905,.99894017,1.5598408,3
2015,28420,race-ethnicity,"Black, Non-Hispanic",.77995545,-.19267488,1.7525858,3
2015,28420,race-ethnicity,Hispanic,1.4935675,1.3077196,1.6794153,3
2015,28420,race-ethnicity,"White, Non-Hispanic",1.0603714,.83886248,1.2818803,3
2015,28500,all,All,.91595489,.7559213,1.0759885,1
2015,28500,gender,Female,.92484462,.74878764,1.1009016,1
2015,28500,gender,Male,.91181421,.71656239,1.107066,1
2015,28500,income,Economically Disadvantaged,.88612926,.71083552,1.0614229,1
2015,28500,income,Not Economically Disadvantaged,.95786035,.70929295,1.2064278,1
2015,28500,race-ethnicity,"Black, Non-Hispanic",.90427226,-1.8291653,3.6377099,3
2015,28500,race-ethnicity,Hispanic,.90436924,.74649912,1.0622394,1
2015,28500,race-ethnicity,"White, Non-Hispanic",.95972025,.76689476,1.1525458,1
2015,28540,all,All,1.2253379,.81128305,1.6393927,1
2015,28540,gender,Female,1.2931473,.82583237,1.7604623,1
2015,28540,gender,Male,1.2191162,.72507304,1.7131594,1
2015,28540,income,Economically Disadvantaged,1.3733008,.86561769,1.8809839,1
2015,28540,income,Not Economically Disadvantaged,1.0650522,.50374091,1.6263634,1
2015,28540,race-ethnicity,"Black, Non-Hispanic",,,,
2015,28540,race-ethnicity,Hispanic,,,,
2015,28540,race-ethnicity,"White, Non-Hispanic",1.2163345,.72530222,1.7073667,1
2015,28580,all,All,.86383539,.70115316,1.0265176,1
2015,28580,gender,Female,.9609108,.72941142,1.1924102,1
2015,28580,gender,Male,.78030151,.5773685,.98323452,1
2015,28580,income,Economically Disadvantaged,.83984709,.58034116,1.0993531,1
2015,28580,income,Not Economically Disadvantaged,.89737302,.67557108,1.119175,1
2015,28580,race-ethnicity,"Black, Non-Hispanic",.94843173,.48467228,1.4121912,1
2015,28580,race-ethnicity,Hispanic,.7824825,.53620642,1.0287585,1
2015,28580,race-ethnicity,"White, Non-Hispanic",.86087406,.66632438,1.0554237,1
2015,28620,all,All,.82974201,.64124489,1.0182391,1
2015,28620,gender,Female,.90160054,.6951977,1.1080034,1
2015,28620,gender,Male,.76001877,.52912778,.99090976,1
2015,28620,income,Economically Disadvantaged,.75792307,.52292085,.99292529,1
2015,28620,income,Not Economically Disadvantaged,.85902208,.61004251,1.1080016,1
2015,28620,race-ethnicity,"Black, Non-Hispanic",.75987923,.20205233,1.3177061,3
2015,28620,race-ethnicity,Hispanic,1.1424885,.78704059,1.4979364,1
2015,28620,race-ethnicity,"White, Non-Hispanic",.80787355,.62212014,.99362695,1
2015,28660,all,All,1.0801324,1.0311507,1.129114,1
2015,28660,gender,Female,1.1038171,1.0507369,1.1568973,1
2015,28660,gender,Male,1.0570648,.99646509,1.1176645,1
2015,28660,income,Economically Disadvantaged,1.0401573,.98405522,1.0962594,1
2015,28660,income,Not Economically Disadvantaged,1.1079303,1.0369478,1.1789128,1
