year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,hs_degree_quality
2018,37,039,race-ethnicity,"White, Non-Hispanic",0.9303278689,0.9847736197,0.875882118,3
2018,37,041,race-ethnicity,"Black, Non-Hispanic",0.8529411765,1,0.6794005487,3
2018,37,041,race-ethnicity,Hispanic,1,1,1,3
2018,37,041,race-ethnicity,Other Races and Ethnicities,0.7480314961,1,0.4006445322,3
2018,37,041,race-ethnicity,"White, Non-Hispanic",0.8924665857,0.9702091486,0.8147240227,3
2018,37,043,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,37,043,race-ethnicity,Hispanic,0.9090909091,1,0.5837769052,3
2018,37,043,race-ethnicity,Other Races and Ethnicities,0.7916666667,1,0.510242338,3
2018,37,043,race-ethnicity,"White, Non-Hispanic",0.9303278689,0.9847736197,0.875882118,3
2018,37,045,race-ethnicity,"Black, Non-Hispanic",0.957057581,1,0.8659002591,3
2018,37,045,race-ethnicity,Hispanic,0.9974980248,1,0.9703410167,3
2018,37,045,race-ethnicity,Other Races and Ethnicities,0.8949665406,1,0.7049360429,3
2018,37,045,race-ethnicity,"White, Non-Hispanic",0.9319443136,0.9677544901,0.8961341371,2
2018,37,047,race-ethnicity,"Black, Non-Hispanic",0.9453978159,1,0.8627046961,3
2018,37,047,race-ethnicity,Hispanic,0.5736434109,0.9163469363,0.2309398854,3
2018,37,047,race-ethnicity,Other Races and Ethnicities,0.9388646288,1,0.831137016,3
2018,37,047,race-ethnicity,"White, Non-Hispanic",0.7863636364,0.897768384,0.6749588887,3
2018,37,049,race-ethnicity,"Black, Non-Hispanic",0.8196078431,1,0.6368216074,3
2018,37,049,race-ethnicity,Hispanic,1,1,1,3
2018,37,049,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,049,race-ethnicity,"White, Non-Hispanic",0.919939577,0.9910201058,0.8488590483,3
2018,37,051,race-ethnicity,"Black, Non-Hispanic",0.8069520253,0.8669944898,0.7469095608,1
2018,37,051,race-ethnicity,Hispanic,0.7792207792,0.8990841582,0.6593574003,3
2018,37,051,race-ethnicity,Other Races and Ethnicities,0.9803680982,1,0.9330339164,3
2018,37,051,race-ethnicity,"White, Non-Hispanic",0.8693815988,0.9268695074,0.8118936902,1
2018,37,053,race-ethnicity,"Black, Non-Hispanic",0.8529411765,1,0.6794005487,3
2018,37,053,race-ethnicity,Hispanic,1,1,1,3
2018,37,053,race-ethnicity,Other Races and Ethnicities,0.7480314961,1,0.4006445322,3
2018,37,053,race-ethnicity,"White, Non-Hispanic",0.8924665857,0.9702091486,0.8147240227,3
2018,37,055,race-ethnicity,"Black, Non-Hispanic",0.7702479339,0.9421721834,0.5983236844,3
2018,37,055,race-ethnicity,Hispanic,1,1,1,3
2018,37,055,race-ethnicity,Other Races and Ethnicities,0.5,1,0,3
2018,37,055,race-ethnicity,"White, Non-Hispanic",0.826001955,0.94348868,0.7085152301,3
2018,37,057,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,37,057,race-ethnicity,Hispanic,0.7476190476,0.9541095481,0.5411285471,3
2018,37,057,race-ethnicity,Other Races and Ethnicities,0.5714285714,0.9674083689,0.175448774,3
2018,37,057,race-ethnicity,"White, Non-Hispanic",0.8129338692,0.8878826534,0.737985085,1
2018,37,059,race-ethnicity,"Black, Non-Hispanic",0.3679245283,0.840520391,0,3
2018,37,059,race-ethnicity,Hispanic,1,1,1,3
2018,37,059,race-ethnicity,Other Races and Ethnicities,0.4615384615,1,0,3
2018,37,059,race-ethnicity,"White, Non-Hispanic",0.888256596,0.9605293843,0.8159838076,3
2018,37,061,race-ethnicity,"Black, Non-Hispanic",0.8566610455,0.9940249708,0.7192971202,3
2018,37,061,race-ethnicity,Hispanic,0.9310344828,1,0.8296551724,3
2018,37,061,race-ethnicity,Other Races and Ethnicities,0.8503401361,1,0.6634694992,3
2018,37,061,race-ethnicity,"White, Non-Hispanic",0.8663148637,0.9579364024,0.774693325,3
2018,37,063,race-ethnicity,"Black, Non-Hispanic",0.8573304158,0.9458257267,0.7688351048,3
2018,37,063,race-ethnicity,Hispanic,0.9590723056,1,0.8814081934,3
2018,37,063,race-ethnicity,Other Races and Ethnicities,0.7212317666,0.9086033798,0.5338601534,3
2018,37,063,race-ethnicity,"White, Non-Hispanic",0.9725920125,1,0.9290445239,3
2018,37,065,race-ethnicity,"Black, Non-Hispanic",0.9672131148,1,0.9157509176,3
2018,37,065,race-ethnicity,Hispanic,0.7869565217,1,0.544982234,3
2018,37,065,race-ethnicity,Other Races and Ethnicities,0.8831168831,1,0.601501707,3
2018,37,065,race-ethnicity,"White, Non-Hispanic",0.9071332436,0.977157706,0.8371087812,3
2018,37,067,race-ethnicity,"Black, Non-Hispanic",0.8417997097,0.9243908503,0.7592085692,3
2018,37,067,race-ethnicity,Hispanic,0.7084136159,0.8285298746,0.5882973572,3
2018,37,067,race-ethnicity,Other Races and Ethnicities,0.9693877551,1,0.88497804,3
2018,37,067,race-ethnicity,"White, Non-Hispanic",0.8772385904,0.9287357849,0.8257413959,1
2018,37,069,race-ethnicity,"Black, Non-Hispanic",0.6,0.7724570073,0.4275429927,3
2018,37,069,race-ethnicity,Hispanic,0.5128205128,0.95094574,0.0746952857,3
2018,37,069,race-ethnicity,Other Races and Ethnicities,0.8787878788,1,0.5589417266,3
2018,37,069,race-ethnicity,"White, Non-Hispanic",0.8449396472,0.9506976018,0.7391816925,3
2018,37,071,race-ethnicity,"Black, Non-Hispanic",0.8306636156,0.9626906778,0.6986365533,3
2018,37,071,race-ethnicity,Hispanic,0.8640776699,1,0.6906444695,3
2018,37,071,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,071,race-ethnicity,"White, Non-Hispanic",0.8441049745,0.90484992,0.7833600291,1
2018,37,073,race-ethnicity,"Black, Non-Hispanic",0.8529411765,1,0.6794005487,3
2018,37,073,race-ethnicity,Hispanic,1,1,1,3
2018,37,073,race-ethnicity,Other Races and Ethnicities,0.7480314961,1,0.4006445322,3
2018,37,073,race-ethnicity,"White, Non-Hispanic",0.8924665857,0.9702091486,0.8147240227,3
2018,37,075,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,37,075,race-ethnicity,Hispanic,1,1,1,3
2018,37,075,race-ethnicity,Other Races and Ethnicities,0.9579831933,1,0.8489208407,3
2018,37,075,race-ethnicity,"White, Non-Hispanic",0.7973887814,0.8860246144,0.7087529484,3
2018,37,077,race-ethnicity,"Black, Non-Hispanic",0.7477110885,0.8790663333,0.6163558437,3
2018,37,077,race-ethnicity,Hispanic,0.974522293,1,0.8484393014,3
2018,37,077,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,077,race-ethnicity,"White, Non-Hispanic",0.8967213115,0.9695919832,0.8238506398,3
2018,37,079,race-ethnicity,"Black, Non-Hispanic",0.7672080433,0.9113995435,0.6230165431,3
2018,37,079,race-ethnicity,Hispanic,0.7974358974,0.994371943,0.6004998519,3
2018,37,079,race-ethnicity,Other Races and Ethnicities,0.787965616,1,0.5047169601,3
2018,37,079,race-ethnicity,"White, Non-Hispanic",0.8458083832,0.9709343529,0.7206824136,3
2018,37,081,race-ethnicity,"Black, Non-Hispanic",0.8357094365,0.8962308117,0.7751880613,1
2018,37,081,race-ethnicity,Hispanic,0.8328530259,0.9499531112,0.7157529407,3
2018,37,081,race-ethnicity,Other Races and Ethnicities,0.8520923521,0.9467809837,0.7574037205,3
2018,37,081,race-ethnicity,"White, Non-Hispanic",0.915866742,0.9564194459,0.875314038,1
2018,37,083,race-ethnicity,"Black, Non-Hispanic",0.9286987522,0.997333681,0.8600638234,3
2018,37,083,race-ethnicity,Hispanic,0.7213114754,1,0.3283119435,3
2018,37,083,race-ethnicity,Other Races and Ethnicities,0.7966101695,0.9938450042,0.5993753348,3
2018,37,083,race-ethnicity,"White, Non-Hispanic",0.9757281553,1,0.9317311666,3
2018,37,085,race-ethnicity,"Black, Non-Hispanic",0.8751625488,0.9763393516,0.7739857459,3
2018,37,085,race-ethnicity,Hispanic,0.8657024793,1,0.7292853901,3
2018,37,085,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,085,race-ethnicity,"White, Non-Hispanic",0.8298291721,0.8979217922,0.7617365521,1
2018,37,087,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,37,087,race-ethnicity,Hispanic,1,1,1,3
2018,37,087,race-ethnicity,Other Races and Ethnicities,0.9579831933,1,0.8489208407,3
2018,37,087,race-ethnicity,"White, Non-Hispanic",0.7973887814,0.8860246144,0.7087529484,3
2018,37,089,race-ethnicity,"Black, Non-Hispanic",0.9132791328,1,0.6374820621,3
2018,37,089,race-ethnicity,Hispanic,1,1,1,3
2018,37,089,race-ethnicity,Other Races and Ethnicities,0.6875,1,0.2812134632,3
2018,37,089,race-ethnicity,"White, Non-Hispanic",0.8927203065,0.9605355846,0.8249050285,3
2018,37,091,race-ethnicity,"Black, Non-Hispanic",0.9286987522,0.997333681,0.8600638234,3
2018,37,091,race-ethnicity,Hispanic,0.7213114754,1,0.3283119435,3
2018,37,091,race-ethnicity,Other Races and Ethnicities,0.7966101695,0.9938450042,0.5993753348,3
2018,37,091,race-ethnicity,"White, Non-Hispanic",0.9757281553,1,0.9317311666,3
2018,37,093,race-ethnicity,"Black, Non-Hispanic",0.9239811912,0.9989581029,0.8490042795,3
2018,37,093,race-ethnicity,Hispanic,0.5018315018,0.8483115001,0.1553515035,3
2018,37,093,race-ethnicity,Other Races and Ethnicities,0.8844221106,1,0.7106213908,3
2018,37,093,race-ethnicity,"White, Non-Hispanic",0.949855352,1,0.8860891067,3
2018,37,095,race-ethnicity,"Black, Non-Hispanic",0.7702479339,0.9421721834,0.5983236844,3
2018,37,095,race-ethnicity,Hispanic,1,1,1,3
2018,37,095,race-ethnicity,Other Races and Ethnicities,0.5,1,0,3
2018,37,095,race-ethnicity,"White, Non-Hispanic",0.826001955,0.94348868,0.7085152301,3
2018,37,097,race-ethnicity,"Black, Non-Hispanic",0.9027089603,1,0.7815927002,3
2018,37,097,race-ethnicity,Hispanic,0.8906813674,1,0.7658399389,3
2018,37,097,race-ethnicity,Other Races and Ethnicities,0.5821121015,0.8878077683,0.2764164348,3
2018,37,097,race-ethnicity,"White, Non-Hispanic",0.8653667822,0.9144209399,0.8163126246,1
2018,37,099,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,37,099,race-ethnicity,Hispanic,0.9472515269,1,0.7816575049,3
2018,37,099,race-ethnicity,Other Races and Ethnicities,0.8404012768,0.9970419288,0.6837606248,3
2018,37,099,race-ethnicity,"White, Non-Hispanic",0.9079483716,0.9523305469,0.8635661964,2
2018,37,101,race-ethnicity,"Black, Non-Hispanic",0.8347953216,1,0.6632333641,3
2018,37,101,race-ethnicity,Hispanic,0.8325123153,1,0.6646063817,3
2018,37,101,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,101,race-ethnicity,"White, Non-Hispanic",0.8769356153,0.9544498695,0.7994213612,3
2018,37,103,race-ethnicity,"Black, Non-Hispanic",0.9770723104,1,0.9130561056,3
2018,37,103,race-ethnicity,Hispanic,1,1,1,3
2018,37,103,race-ethnicity,Other Races and Ethnicities,0.837398374,1,0.4757765983,3
2018,37,103,race-ethnicity,"White, Non-Hispanic",0.9420423183,1,0.87220098,3
2018,37,105,race-ethnicity,"Black, Non-Hispanic",0.8404907975,1,0.6135485119,3
2018,37,105,race-ethnicity,Hispanic,1,1,1,3
2018,37,105,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,105,race-ethnicity,"White, Non-Hispanic",0.9466474405,1,0.8809843112,3
2018,37,107,race-ethnicity,"Black, Non-Hispanic",0.9770723104,1,0.9130561056,3
2018,37,107,race-ethnicity,Hispanic,1,1,1,3
2018,37,107,race-ethnicity,Other Races and Ethnicities,0.837398374,1,0.4757765983,3
2018,37,107,race-ethnicity,"White, Non-Hispanic",0.9420423183,1,0.87220098,3
2018,37,109,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,37,109,race-ethnicity,Hispanic,1,1,1,3
2018,37,109,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,109,race-ethnicity,"White, Non-Hispanic",0.8988482724,0.9582457935,0.8394507513,3
2018,37,111,race-ethnicity,"Black, Non-Hispanic",0.4106463878,0.8927585128,0,3
2018,37,111,race-ethnicity,Hispanic,0.7882352941,1,0.5213101138,3
2018,37,111,race-ethnicity,Other Races and Ethnicities,0.8149779736,1,0.5273098745,3
2018,37,111,race-ethnicity,"White, Non-Hispanic",0.8652777778,0.9366143323,0.7939412233,3
2018,37,113,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,37,113,race-ethnicity,Hispanic,0.9090909091,1,0.5837769052,3
2018,37,113,race-ethnicity,Other Races and Ethnicities,0.7916666667,1,0.510242338,3
2018,37,113,race-ethnicity,"White, Non-Hispanic",0.9303278689,0.9847736197,0.875882118,3
2018,37,115,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,37,115,race-ethnicity,Hispanic,1,1,1,3
2018,37,115,race-ethnicity,Other Races and Ethnicities,0.9579831933,1,0.8489208407,3
2018,37,115,race-ethnicity,"White, Non-Hispanic",0.7973887814,0.8860246144,0.7087529484,3
2018,37,117,race-ethnicity,"Black, Non-Hispanic",0.7702479339,0.9421721834,0.5983236844,3
2018,37,117,race-ethnicity,Hispanic,1,1,1,3
2018,37,117,race-ethnicity,Other Races and Ethnicities,0.5,1,0,3
2018,37,117,race-ethnicity,"White, Non-Hispanic",0.826001955,0.94348868,0.7085152301,3
2018,37,119,race-ethnicity,"Black, Non-Hispanic",0.8882203503,0.928252538,0.8481881626,1
2018,37,119,race-ethnicity,Hispanic,0.8081952921,0.8753624381,0.741028146,1
2018,37,119,race-ethnicity,Other Races and Ethnicities,0.8953687822,0.968118821,0.8226187434,3
2018,37,119,race-ethnicity,"White, Non-Hispanic",0.9319625038,0.9613008909,0.9026241167,1
2018,37,121,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,37,121,race-ethnicity,Hispanic,1,1,1,3
2018,37,121,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,121,race-ethnicity,"White, Non-Hispanic",0.9088868941,0.9529301578,0.8648436304,2
2018,37,123,race-ethnicity,"Black, Non-Hispanic",0.8359240069,1,0.6598733984,3
2018,37,123,race-ethnicity,Hispanic,1,1,1,3
2018,37,123,race-ethnicity,Other Races and Ethnicities,0.7580645161,1,0.2734478864,3
2018,37,123,race-ethnicity,"White, Non-Hispanic",0.9679266896,1,0.9221850455,3
2018,37,125,race-ethnicity,"Black, Non-Hispanic",0.8359240069,1,0.6598733984,3
2018,37,125,race-ethnicity,Hispanic,1,1,1,3
2018,37,125,race-ethnicity,Other Races and Ethnicities,0.7580645161,1,0.2734478864,3
2018,37,125,race-ethnicity,"White, Non-Hispanic",0.9679266896,1,0.9221850455,3
2018,37,127,race-ethnicity,"Black, Non-Hispanic",0.9672131148,1,0.9157509176,3
2018,37,127,race-ethnicity,Hispanic,0.7869565217,1,0.544982234,3
2018,37,127,race-ethnicity,Other Races and Ethnicities,0.8831168831,1,0.601501707,3
2018,37,127,race-ethnicity,"White, Non-Hispanic",0.9071332436,0.977157706,0.8371087812,3
2018,37,129,race-ethnicity,"Black, Non-Hispanic",0.836911762,0.9669665605,0.7068569635,3
2018,37,129,race-ethnicity,Hispanic,1,1,1,3
2018,37,129,race-ethnicity,Other Races and Ethnicities,0.9786595941,1,0.9078465529,3
2018,37,129,race-ethnicity,"White, Non-Hispanic",0.9496132267,0.9832977353,0.9159287182,1
2018,37,131,race-ethnicity,"Black, Non-Hispanic",0.9286987522,0.997333681,0.8600638234,3
2018,37,131,race-ethnicity,Hispanic,0.7213114754,1,0.3283119435,3
2018,37,131,race-ethnicity,Other Races and Ethnicities,0.7966101695,0.9938450042,0.5993753348,3
2018,37,131,race-ethnicity,"White, Non-Hispanic",0.9757281553,1,0.9317311666,3
2018,37,133,race-ethnicity,"Black, Non-Hispanic",0.8943887106,0.9947862682,0.793991153,3
2018,37,133,race-ethnicity,Hispanic,0.8800342759,1,0.7551384912,3
2018,37,133,race-ethnicity,Other Races and Ethnicities,0.9828192848,1,0.9092963384,3
2018,37,133,race-ethnicity,"White, Non-Hispanic",0.9089152832,0.9543596619,0.8634709046,1
2018,37,135,race-ethnicity,"Black, Non-Hispanic",0.8862876254,1,0.678879377,3
2018,37,135,race-ethnicity,Hispanic,0.987012987,1,0.9254668972,3
2018,37,135,race-ethnicity,Other Races and Ethnicities,0.9105691057,1,0.7787373423,3
2018,37,135,race-ethnicity,"White, Non-Hispanic",0.9563443492,0.9959980173,0.9166906812,1
2018,37,137,race-ethnicity,"Black, Non-Hispanic",0.9343629344,1,0.8284427316,3
2018,37,137,race-ethnicity,Hispanic,0.7490494297,1,0.4021290775,3
2018,37,137,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,137,race-ethnicity,"White, Non-Hispanic",0.8930041152,0.9639136945,0.822094536,3
2018,37,139,race-ethnicity,"Black, Non-Hispanic",0.8529411765,1,0.6794005487,3
2018,37,139,race-ethnicity,Hispanic,1,1,1,3
2018,37,139,race-ethnicity,Other Races and Ethnicities,0.7480314961,1,0.4006445322,3
2018,37,139,race-ethnicity,"White, Non-Hispanic",0.8924665857,0.9702091486,0.8147240227,3
2018,37,141,race-ethnicity,"Black, Non-Hispanic",0.6677631579,0.9597015378,0.375824778,3
2018,37,141,race-ethnicity,Hispanic,1,1,1,3
2018,37,141,race-ethnicity,Other Races and Ethnicities,0.900621118,1,0.6383870057,3
2018,37,141,race-ethnicity,"White, Non-Hispanic",0.8577235772,0.9446797405,0.770767414,3
2018,37,143,race-ethnicity,"Black, Non-Hispanic",0.8529411765,1,0.6794005487,3
2018,37,143,race-ethnicity,Hispanic,1,1,1,3
2018,37,143,race-ethnicity,Other Races and Ethnicities,0.7480314961,1,0.4006445322,3
2018,37,143,race-ethnicity,"White, Non-Hispanic",0.8924665857,0.9702091486,0.8147240227,3
2018,37,145,race-ethnicity,"Black, Non-Hispanic",0.7477110885,0.8790663333,0.6163558437,3
2018,37,145,race-ethnicity,Hispanic,0.974522293,1,0.8484393014,3
2018,37,145,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,145,race-ethnicity,"White, Non-Hispanic",0.8967213115,0.9695919832,0.8238506398,3
2018,37,147,race-ethnicity,"Black, Non-Hispanic",0.996900186,1,0.9822086101,3
2018,37,147,race-ethnicity,Hispanic,0.6123893805,0.837466567,0.387312194,3
2018,37,147,race-ethnicity,Other Races and Ethnicities,0.8869346734,1,0.7147894674,3
2018,37,147,race-ethnicity,"White, Non-Hispanic",0.9566219614,0.9895527805,0.9236911424,1
2018,37,149,race-ethnicity,"Black, Non-Hispanic",0.9420035149,1,0.8195646903,3
2018,37,149,race-ethnicity,Hispanic,0.9928057554,1,0.9251810807,3
2018,37,149,race-ethnicity,Other Races and Ethnicities,0.6985294118,1,0.2962888229,3
2018,37,149,race-ethnicity,"White, Non-Hispanic",0.9647390691,1,0.9268436081,3
2018,37,151,race-ethnicity,"Black, Non-Hispanic",0.9570815451,1,0.8246683311,3
2018,37,151,race-ethnicity,Hispanic,0.5730593607,0.8154297908,0.3306889306,3
2018,37,151,race-ethnicity,Other Races and Ethnicities,0.974137931,1,0.864147998,3
2018,37,151,race-ethnicity,"White, Non-Hispanic",0.8293859649,0.9038640928,0.754907837,3
2018,37,153,race-ethnicity,"Black, Non-Hispanic",0.9239811912,0.9989581029,0.8490042795,3
2018,37,153,race-ethnicity,Hispanic,0.5018315018,0.8483115001,0.1553515035,3
2018,37,153,race-ethnicity,Other Races and Ethnicities,0.8844221106,1,0.7106213908,3
2018,37,153,race-ethnicity,"White, Non-Hispanic",0.949855352,1,0.8860891067,3
2018,37,155,race-ethnicity,"Black, Non-Hispanic",0.7955735927,0.8868448677,0.7043023177,3
2018,37,155,race-ethnicity,Hispanic,0.9008099348,1,0.7729610054,3
2018,37,155,race-ethnicity,Other Races and Ethnicities,0.8320642831,0.9053308847,0.7587976815,1
2018,37,155,race-ethnicity,"White, Non-Hispanic",0.8220499067,0.8989616174,0.7451381961,3
2018,37,157,race-ethnicity,"Black, Non-Hispanic",0.7593818985,1,0.4944401857,3
2018,37,157,race-ethnicity,Hispanic,1,1,1,3
2018,37,157,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,157,race-ethnicity,"White, Non-Hispanic",0.8721837088,0.9400433702,0.8043240475,3
2018,37,159,race-ethnicity,"Black, Non-Hispanic",0.8853932584,1,0.7339657423,3
2018,37,159,race-ethnicity,Hispanic,1,1,1,3
2018,37,159,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,159,race-ethnicity,"White, Non-Hispanic",0.84375,0.9282085854,0.7592914146,3
2018,37,161,race-ethnicity,"Black, Non-Hispanic",0.9420035149,1,0.8195646903,3
2018,37,161,race-ethnicity,Hispanic,0.9928057554,1,0.9251810807,3
2018,37,161,race-ethnicity,Other Races and Ethnicities,0.6985294118,1,0.2962888229,3
2018,37,161,race-ethnicity,"White, Non-Hispanic",0.9647390691,1,0.9268436081,3
2018,37,163,race-ethnicity,"Black, Non-Hispanic",0.8566610455,0.9940249708,0.7192971202,3
2018,37,163,race-ethnicity,Hispanic,0.9310344828,1,0.8296551724,3
2018,37,163,race-ethnicity,Other Races and Ethnicities,0.8503401361,1,0.6634694992,3
2018,37,163,race-ethnicity,"White, Non-Hispanic",0.8663148637,0.9579364024,0.774693325,3
2018,37,165,race-ethnicity,"Black, Non-Hispanic",0.9239811912,0.9989581029,0.8490042795,3
2018,37,165,race-ethnicity,Hispanic,0.5018315018,0.8483115001,0.1553515035,3
2018,37,165,race-ethnicity,Other Races and Ethnicities,0.8844221106,1,0.7106213908,3
2018,37,165,race-ethnicity,"White, Non-Hispanic",0.949855352,1,0.8860891067,3
2018,37,167,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,37,167,race-ethnicity,Hispanic,0.6245059289,1,0.2370250545,3
2018,37,167,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,167,race-ethnicity,"White, Non-Hispanic",0.9112944817,0.9700352342,0.8525537292,3
2018,37,169,race-ethnicity,"Black, Non-Hispanic",0.7593818985,1,0.4944401857,3
2018,37,169,race-ethnicity,Hispanic,1,1,1,3
2018,37,169,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,37,169,race-ethnicity,"White, Non-Hispanic",0.8721837088,0.9400433702,0.8043240475,3
2018,37,171,race-ethnicity,"Black, Non-Hispanic",0.8043478261,1,0.4869201927,3
2018,37,171,race-ethnicity,Hispanic,0.8142857143,0.9637648098,0.6648066188,3
2018,37,171,race-ethnicity,Other Races and Ethnicities,0.7614678899,1,0.2791929826,3
2018,37,171,race-ethnicity,"White, Non-Hispanic",0.8807448494,0.9405007063,0.8209889926,2
2018,37,173,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,37,173,race-ethnicity,Hispanic,1,1,1,3
2018,37,173,race-ethnicity,Other Races and Ethnicities,0.9579831933,1,0.8489208407,3
