year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,share_hs_degree_quality
2021,27,147,all,All,0.83991,0.89859,0.78123,2
2021,27,147,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,147,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,147,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,147,race-ethnicity,"White, Non-Hispanic",0.88830,0.94183,0.83476,2
2021,27,149,all,All,0.88080,0.92295,0.83864,2
2021,27,149,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,149,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,149,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,149,race-ethnicity,"White, Non-Hispanic",0.91719,0.95628,0.87811,2
2021,27,151,all,All,0.88080,0.92295,0.83864,2
2021,27,151,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,151,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,151,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,151,race-ethnicity,"White, Non-Hispanic",0.91719,0.95628,0.87811,2
2021,27,153,all,All,0.92739,0.96584,0.88894,2
2021,27,153,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,153,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,153,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,153,race-ethnicity,"White, Non-Hispanic",0.93936,0.97556,0.90316,2
2021,27,155,all,All,0.88080,0.92295,0.83864,2
2021,27,155,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,155,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,155,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,155,race-ethnicity,"White, Non-Hispanic",0.91719,0.95628,0.87811,2
2021,27,157,all,All,0.95999,0.98358,0.93639,2
2021,27,157,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,157,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,157,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,157,race-ethnicity,"White, Non-Hispanic",0.95557,0.98153,0.92961,2
2021,27,159,all,All,0.92739,0.96584,0.88894,2
2021,27,159,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,159,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,159,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,159,race-ethnicity,"White, Non-Hispanic",0.93936,0.97556,0.90316,2
2021,27,161,all,All,0.95850,0.98056,0.93644,2
2021,27,161,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,161,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,161,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,161,race-ethnicity,"White, Non-Hispanic",0.98275,0.99834,0.96716,2
2021,27,163,all,All,0.85546,0.92117,0.78975,1
2021,27,163,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,163,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,163,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,163,race-ethnicity,"White, Non-Hispanic",0.91564,0.97616,0.85511,3
2021,27,165,all,All,0.82723,0.88794,0.76653,2
2021,27,165,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,165,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,165,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,165,race-ethnicity,"White, Non-Hispanic",0.91089,0.96144,0.86033,2
2021,27,167,all,All,0.88080,0.92295,0.83864,2
2021,27,167,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,167,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,167,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,167,race-ethnicity,"White, Non-Hispanic",0.91719,0.95628,0.87811,2
2021,27,169,all,All,0.95999,0.98358,0.93639,2
2021,27,169,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,169,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,169,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,169,race-ethnicity,"White, Non-Hispanic",0.95557,0.98153,0.92961,2
2021,27,171,all,All,0.92781,0.98251,0.87312,3
2021,27,171,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,171,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,171,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,171,race-ethnicity,"White, Non-Hispanic",0.92716,0.98483,0.86949,3
2021,27,173,all,All,0.95072,0.98298,0.91847,2
2021,27,173,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,27,173,race-ethnicity,Hispanic,NA,NA,NA,3
2021,27,173,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,27,173,race-ethnicity,"White, Non-Hispanic",0.96868,0.99646,0.94091,2
2021,28,001,all,All,0.87259,0.91541,0.82978,2
2021,28,001,race-ethnicity,"Black, Non-Hispanic",0.91712,0.96328,0.87095,2
2021,28,001,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,001,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,001,race-ethnicity,"White, Non-Hispanic",0.79907,0.88476,0.71338,3
2021,28,003,all,All,0.89379,0.93229,0.85529,2
2021,28,003,race-ethnicity,"Black, Non-Hispanic",0.81573,0.90348,0.72799,3
2021,28,003,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,003,race-ethnicity,"White, Non-Hispanic",0.91480,0.95861,0.87099,2
2021,28,005,all,All,0.87259,0.91541,0.82978,2
2021,28,005,race-ethnicity,"Black, Non-Hispanic",0.91712,0.96328,0.87095,2
2021,28,005,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,005,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,005,race-ethnicity,"White, Non-Hispanic",0.79907,0.88476,0.71338,3
2021,28,007,all,All,0.89199,0.93878,0.84519,2
2021,28,007,race-ethnicity,"Black, Non-Hispanic",0.88074,0.93802,0.82347,2
2021,28,007,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,007,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,007,race-ethnicity,"White, Non-Hispanic",0.90862,0.99475,0.82250,3
2021,28,009,all,All,0.89379,0.93229,0.85529,2
2021,28,009,race-ethnicity,"Black, Non-Hispanic",0.81573,0.90348,0.72799,3
2021,28,009,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,009,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,009,race-ethnicity,"White, Non-Hispanic",0.91480,0.95861,0.87099,2
2021,28,011,all,All,0.90159,0.94611,0.85708,2
2021,28,011,race-ethnicity,"Black, Non-Hispanic",0.88949,0.94679,0.83218,2
2021,28,011,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,011,race-ethnicity,"White, Non-Hispanic",0.91649,0.99317,0.83981,3
2021,28,013,all,All,0.93305,0.95716,0.90895,2
2021,28,013,race-ethnicity,"Black, Non-Hispanic",0.90327,0.96887,0.83767,3
2021,28,013,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,013,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,013,race-ethnicity,"White, Non-Hispanic",0.94181,0.96791,0.91571,2
2021,28,015,all,All,0.89199,0.93878,0.84519,2
2021,28,015,race-ethnicity,"Black, Non-Hispanic",0.88074,0.93802,0.82347,2
2021,28,015,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,015,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,015,race-ethnicity,"White, Non-Hispanic",0.90862,0.99475,0.82250,3
2021,28,017,all,All,0.93305,0.95716,0.90895,2
2021,28,017,race-ethnicity,"Black, Non-Hispanic",0.90327,0.96887,0.83767,3
2021,28,017,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,017,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,017,race-ethnicity,"White, Non-Hispanic",0.94181,0.96791,0.91571,2
2021,28,019,all,All,0.93115,0.95444,0.90786,2
2021,28,019,race-ethnicity,"Black, Non-Hispanic",0.88938,0.94008,0.83867,2
2021,28,019,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,019,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,019,race-ethnicity,"White, Non-Hispanic",0.96140,0.98372,0.93907,2
2021,28,021,all,All,0.87259,0.91541,0.82978,2
2021,28,021,race-ethnicity,"Black, Non-Hispanic",0.91712,0.96328,0.87095,2
2021,28,021,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,021,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,021,race-ethnicity,"White, Non-Hispanic",0.79907,0.88476,0.71338,3
2021,28,023,all,All,0.90672,0.94969,0.86376,2
2021,28,023,race-ethnicity,"Black, Non-Hispanic",0.91432,0.97852,0.85011,3
2021,28,023,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,023,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,023,race-ethnicity,"White, Non-Hispanic",0.89510,0.95912,0.83107,3
2021,28,025,all,All,0.93115,0.95444,0.90786,2
2021,28,025,race-ethnicity,"Black, Non-Hispanic",0.88938,0.94008,0.83867,2
2021,28,025,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,025,race-ethnicity,"White, Non-Hispanic",0.96140,0.98372,0.93907,2
2021,28,027,all,All,0.86776,0.91212,0.82339,2
2021,28,027,race-ethnicity,"Black, Non-Hispanic",0.88186,0.93692,0.82679,2
2021,28,027,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,027,race-ethnicity,"White, Non-Hispanic",0.87116,0.94412,0.79819,3
2021,28,029,all,All,0.88566,0.92678,0.84453,2
2021,28,029,race-ethnicity,"Black, Non-Hispanic",0.87150,0.92470,0.81830,2
2021,28,029,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,029,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,029,race-ethnicity,"White, Non-Hispanic",0.91902,0.98484,0.85321,3
2021,28,031,all,All,0.84255,0.90376,0.78133,2
2021,28,031,race-ethnicity,"Black, Non-Hispanic",0.77701,0.90142,0.65259,3
2021,28,031,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,031,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,031,race-ethnicity,"White, Non-Hispanic",0.88211,0.95026,0.81395,3
2021,28,033,all,All,0.86164,0.91140,0.81189,1
2021,28,033,race-ethnicity,"Black, Non-Hispanic",0.83995,0.94829,0.73161,3
2021,28,033,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,033,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,033,race-ethnicity,"White, Non-Hispanic",0.91397,0.96637,0.86156,1
2021,28,035,all,All,0.88301,0.92419,0.84183,2
2021,28,035,race-ethnicity,"Black, Non-Hispanic",0.85405,0.93796,0.77013,3
2021,28,035,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,035,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,035,race-ethnicity,"White, Non-Hispanic",0.88171,0.93579,0.82763,2
2021,28,037,all,All,0.87260,0.91541,0.82978,2
2021,28,037,race-ethnicity,"Black, Non-Hispanic",0.91712,0.96328,0.87095,2
2021,28,037,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,037,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,037,race-ethnicity,"White, Non-Hispanic",0.79907,0.88476,0.71338,3
2021,28,039,all,All,0.88264,0.93952,0.82576,2
2021,28,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,28,039,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,039,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,039,race-ethnicity,"White, Non-Hispanic",0.90464,0.96532,0.84395,3
2021,28,041,all,All,0.84255,0.90376,0.78133,2
2021,28,041,race-ethnicity,"Black, Non-Hispanic",0.77701,0.90142,0.65259,3
2021,28,041,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,041,race-ethnicity,"White, Non-Hispanic",0.88211,0.95026,0.81395,3
2021,28,043,all,All,0.89199,0.93878,0.84519,2
2021,28,043,race-ethnicity,"Black, Non-Hispanic",0.88074,0.93802,0.82347,2
2021,28,043,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,043,race-ethnicity,"White, Non-Hispanic",0.90862,0.99475,0.82250,3
2021,28,045,all,All,0.88264,0.93952,0.82576,2
2021,28,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,28,045,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,045,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,045,race-ethnicity,"White, Non-Hispanic",0.90464,0.96532,0.84395,3
2021,28,047,all,All,0.90450,0.94138,0.86763,1
2021,28,047,race-ethnicity,"Black, Non-Hispanic",0.82295,0.93208,0.71382,3
2021,28,047,race-ethnicity,Hispanic,0.93269,1.00000,0.85195,3
2021,28,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,047,race-ethnicity,"White, Non-Hispanic",0.93929,0.97972,0.89886,1
2021,28,049,all,All,0.89412,0.91783,0.87041,1
2021,28,049,race-ethnicity,"Black, Non-Hispanic",0.90453,0.93107,0.87799,1
2021,28,049,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,049,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,049,race-ethnicity,"White, Non-Hispanic",0.90333,0.95126,0.85539,1
2021,28,051,all,All,0.89199,0.93878,0.84519,2
2021,28,051,race-ethnicity,"Black, Non-Hispanic",0.88074,0.93802,0.82347,2
2021,28,051,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,051,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,051,race-ethnicity,"White, Non-Hispanic",0.90862,0.99475,0.82250,3
2021,28,053,all,All,0.90159,0.94611,0.85708,2
2021,28,053,race-ethnicity,"Black, Non-Hispanic",0.88949,0.94679,0.83218,2
2021,28,053,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,053,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,053,race-ethnicity,"White, Non-Hispanic",0.91649,0.99317,0.83981,3
2021,28,055,all,All,0.90159,0.94611,0.85708,2
2021,28,055,race-ethnicity,"Black, Non-Hispanic",0.88949,0.94679,0.83218,2
2021,28,055,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,055,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,055,race-ethnicity,"White, Non-Hispanic",0.91649,0.99317,0.83981,3
2021,28,057,all,All,0.93305,0.95716,0.90895,2
2021,28,057,race-ethnicity,"Black, Non-Hispanic",0.90327,0.96887,0.83767,3
2021,28,057,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,057,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,057,race-ethnicity,"White, Non-Hispanic",0.94181,0.96791,0.91571,2
2021,28,059,all,All,0.87661,0.93982,0.81340,1
2021,28,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,28,059,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,059,race-ethnicity,"White, Non-Hispanic",0.83787,0.92484,0.75091,3
2021,28,061,all,All,0.89174,0.94231,0.84116,2
2021,28,061,race-ethnicity,"Black, Non-Hispanic",0.96443,1.00000,0.91548,3
2021,28,061,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,061,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,061,race-ethnicity,"White, Non-Hispanic",0.82912,0.91794,0.74031,3
2021,28,063,all,All,0.87259,0.91541,0.82978,2
2021,28,063,race-ethnicity,"Black, Non-Hispanic",0.91712,0.96328,0.87095,2
2021,28,063,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,063,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,063,race-ethnicity,"White, Non-Hispanic",0.79907,0.88476,0.71338,3
2021,28,065,all,All,0.84255,0.90376,0.78133,2
2021,28,065,race-ethnicity,"Black, Non-Hispanic",0.77701,0.90142,0.65259,3
2021,28,065,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,065,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,065,race-ethnicity,"White, Non-Hispanic",0.88211,0.95026,0.81395,3
2021,28,067,all,All,0.84255,0.90376,0.78133,2
2021,28,067,race-ethnicity,"Black, Non-Hispanic",0.77701,0.90142,0.65259,3
2021,28,067,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,067,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,067,race-ethnicity,"White, Non-Hispanic",0.88211,0.95026,0.81395,3
2021,28,069,all,All,0.89174,0.94231,0.84116,2
2021,28,069,race-ethnicity,"Black, Non-Hispanic",0.96443,1.00000,0.91548,3
2021,28,069,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,069,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,069,race-ethnicity,"White, Non-Hispanic",0.82912,0.91794,0.74031,3
2021,28,071,all,All,0.93305,0.95716,0.90895,2
2021,28,071,race-ethnicity,"Black, Non-Hispanic",0.90327,0.96887,0.83767,3
2021,28,071,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,071,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,071,race-ethnicity,"White, Non-Hispanic",0.94181,0.96791,0.91571,2
2021,28,073,all,All,0.88301,0.92419,0.84183,2
2021,28,073,race-ethnicity,"Black, Non-Hispanic",0.85405,0.93796,0.77013,3
2021,28,073,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,073,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,073,race-ethnicity,"White, Non-Hispanic",0.88171,0.93579,0.82763,2
2021,28,075,all,All,0.90672,0.94969,0.86376,2
2021,28,075,race-ethnicity,"Black, Non-Hispanic",0.91432,0.97852,0.85011,3
2021,28,075,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,075,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,075,race-ethnicity,"White, Non-Hispanic",0.89510,0.95912,0.83107,3
2021,28,077,all,All,0.87259,0.91541,0.82978,2
2021,28,077,race-ethnicity,"Black, Non-Hispanic",0.91712,0.96328,0.87095,2
2021,28,077,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,077,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,077,race-ethnicity,"White, Non-Hispanic",0.79907,0.88476,0.71338,3
2021,28,079,all,All,0.89174,0.94231,0.84116,2
2021,28,079,race-ethnicity,"Black, Non-Hispanic",0.96443,1.00000,0.91548,3
2021,28,079,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,079,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,079,race-ethnicity,"White, Non-Hispanic",0.82912,0.91794,0.74031,3
2021,28,081,all,All,0.82740,0.88891,0.76589,2
2021,28,081,race-ethnicity,"Black, Non-Hispanic",0.77232,0.90930,0.63533,3
2021,28,081,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,081,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,081,race-ethnicity,"White, Non-Hispanic",0.84685,0.91743,0.77626,2
2021,28,083,all,All,0.89199,0.93878,0.84519,2
2021,28,083,race-ethnicity,"Black, Non-Hispanic",0.88074,0.93802,0.82347,2
2021,28,083,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,083,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,083,race-ethnicity,"White, Non-Hispanic",0.90862,0.99475,0.82250,3
2021,28,085,all,All,0.87260,0.91541,0.82978,2
2021,28,085,race-ethnicity,"Black, Non-Hispanic",0.91712,0.96328,0.87095,2
2021,28,085,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,085,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,085,race-ethnicity,"White, Non-Hispanic",0.79907,0.88476,0.71338,3
2021,28,087,all,All,0.93115,0.95444,0.90786,2
2021,28,087,race-ethnicity,"Black, Non-Hispanic",0.88938,0.94008,0.83867,2
2021,28,087,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,087,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,087,race-ethnicity,"White, Non-Hispanic",0.96140,0.98372,0.93907,2
2021,28,089,all,All,0.88865,0.93203,0.84527,2
2021,28,089,race-ethnicity,"Black, Non-Hispanic",0.80884,0.87890,0.73877,2
2021,28,089,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,089,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,089,race-ethnicity,"White, Non-Hispanic",0.98178,1.00000,0.95068,3
2021,28,091,all,All,0.88301,0.92419,0.84183,2
2021,28,091,race-ethnicity,"Black, Non-Hispanic",0.85405,0.93796,0.77013,3
2021,28,091,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,091,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,091,race-ethnicity,"White, Non-Hispanic",0.88171,0.93579,0.82763,2
2021,28,093,all,All,0.89379,0.93229,0.85529,2
2021,28,093,race-ethnicity,"Black, Non-Hispanic",0.81573,0.90348,0.72799,3
2021,28,093,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,093,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,093,race-ethnicity,"White, Non-Hispanic",0.91480,0.95861,0.87099,2
2021,28,095,all,All,0.93305,0.95716,0.90895,2
2021,28,095,race-ethnicity,"Black, Non-Hispanic",0.90327,0.96887,0.83767,3
2021,28,095,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,095,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,095,race-ethnicity,"White, Non-Hispanic",0.94181,0.96791,0.91571,2
2021,28,097,all,All,0.89199,0.93878,0.84519,2
2021,28,097,race-ethnicity,"Black, Non-Hispanic",0.88074,0.93802,0.82347,2
2021,28,097,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,097,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,097,race-ethnicity,"White, Non-Hispanic",0.90862,0.99475,0.82250,3
2021,28,099,all,All,0.89174,0.94231,0.84116,2
2021,28,099,race-ethnicity,"Black, Non-Hispanic",0.96443,1.00000,0.91548,3
2021,28,099,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,099,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,099,race-ethnicity,"White, Non-Hispanic",0.82912,0.91794,0.74031,3
2021,28,101,all,All,0.90672,0.94969,0.86376,2
2021,28,101,race-ethnicity,"Black, Non-Hispanic",0.91432,0.97852,0.85011,3
2021,28,101,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,101,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,101,race-ethnicity,"White, Non-Hispanic",0.89510,0.95912,0.83107,3
2021,28,103,all,All,0.93115,0.95444,0.90786,2
2021,28,103,race-ethnicity,"Black, Non-Hispanic",0.88938,0.94008,0.83867,2
2021,28,103,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,103,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,103,race-ethnicity,"White, Non-Hispanic",0.96140,0.98372,0.93907,2
2021,28,105,all,All,0.93115,0.95444,0.90786,2
2021,28,105,race-ethnicity,"Black, Non-Hispanic",0.88938,0.94008,0.83867,2
2021,28,105,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,105,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,105,race-ethnicity,"White, Non-Hispanic",0.96140,0.98372,0.93907,2
2021,28,107,all,All,0.86776,0.91212,0.82339,2
2021,28,107,race-ethnicity,"Black, Non-Hispanic",0.88186,0.93692,0.82679,2
2021,28,107,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,107,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,107,race-ethnicity,"White, Non-Hispanic",0.87116,0.94412,0.79820,3
2021,28,109,all,All,0.88264,0.93952,0.82576,2
2021,28,109,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,28,109,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,109,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,109,race-ethnicity,"White, Non-Hispanic",0.90464,0.96532,0.84395,3
2021,28,111,all,All,0.88301,0.92419,0.84183,2
2021,28,111,race-ethnicity,"Black, Non-Hispanic",0.85405,0.93796,0.77013,3
2021,28,111,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,111,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,111,race-ethnicity,"White, Non-Hispanic",0.88171,0.93579,0.82763,2
2021,28,113,all,All,0.87259,0.91541,0.82978,2
2021,28,113,race-ethnicity,"Black, Non-Hispanic",0.91712,0.96328,0.87095,2
2021,28,113,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,113,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,113,race-ethnicity,"White, Non-Hispanic",0.79907,0.88476,0.71338,3
2021,28,115,all,All,0.82740,0.88891,0.76589,2
2021,28,115,race-ethnicity,"Black, Non-Hispanic",0.77232,0.90930,0.63533,3
2021,28,115,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,115,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,115,race-ethnicity,"White, Non-Hispanic",0.84685,0.91743,0.77626,2
2021,28,117,all,All,0.89379,0.93229,0.85529,2
2021,28,117,race-ethnicity,"Black, Non-Hispanic",0.81573,0.90348,0.72799,3
2021,28,117,race-ethnicity,Hispanic,NA,NA,NA,3
2021,28,117,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,28,117,race-ethnicity,"White, Non-Hispanic",0.91480,0.95861,0.87099,2
