year,state,county,subgroup_type,subgroup,index_air_hazard,environmental_quality
2018,42,037,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,039,all,All,77,1
2018,42,039,poverty,Not Extreme Poverty,77,1
2018,42,039,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,041,all,All,54,1
2018,42,041,poverty,Extreme Poverty,55,1
2018,42,041,poverty,Not Extreme Poverty,55,1
2018,42,041,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,42,041,race-ethnicity,No Majority Race/Ethnicity,50,1
2018,42,043,all,All,55,1
2018,42,043,poverty,Extreme Poverty,50,1
2018,42,043,poverty,Not Extreme Poverty,55,1
2018,42,043,race-ethnicity,Majority Non-White,50,1
2018,42,043,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,42,043,race-ethnicity,No Majority Race/Ethnicity,51,1
2018,42,045,all,All,20,1
2018,42,045,poverty,Extreme Poverty,8,1
2018,42,045,poverty,Not Extreme Poverty,20,1
2018,42,045,race-ethnicity,Majority Non-White,9,1
2018,42,045,race-ethnicity,"Majority White, Non-Hispanic",24,1
2018,42,045,race-ethnicity,No Majority Race/Ethnicity,10,1
2018,42,047,all,All,77,1
2018,42,047,poverty,Not Extreme Poverty,77,1
2018,42,047,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,049,all,All,72,1
2018,42,049,poverty,Extreme Poverty,69,1
2018,42,049,poverty,Not Extreme Poverty,73,1
2018,42,049,race-ethnicity,Majority Non-White,64,1
2018,42,049,race-ethnicity,"Majority White, Non-Hispanic",73,1
2018,42,049,race-ethnicity,No Majority Race/Ethnicity,70,1
2018,42,051,all,All,58,1
2018,42,051,poverty,Not Extreme Poverty,58,1
2018,42,051,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,42,051,race-ethnicity,No Majority Race/Ethnicity,74,1
2018,42,053,all,All,77,1
2018,42,053,poverty,Not Extreme Poverty,77,1
2018,42,053,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,053,race-ethnicity,No Majority Race/Ethnicity,77,1
2018,42,055,all,All,65,1
2018,42,055,poverty,Not Extreme Poverty,65,1
2018,42,055,race-ethnicity,"Majority White, Non-Hispanic",66,1
2018,42,055,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,42,057,all,All,76,1
2018,42,057,poverty,Not Extreme Poverty,76,1
2018,42,057,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,42,059,all,All,33,1
2018,42,059,poverty,Not Extreme Poverty,33,1
2018,42,059,race-ethnicity,"Majority White, Non-Hispanic",33,1
2018,42,061,all,All,77,1
2018,42,061,poverty,Not Extreme Poverty,77,1
2018,42,061,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,063,all,All,74,1
2018,42,063,poverty,Extreme Poverty,76,1
2018,42,063,poverty,Not Extreme Poverty,74,1
2018,42,063,race-ethnicity,"Majority White, Non-Hispanic",74,1
2018,42,065,all,All,77,1
2018,42,065,poverty,Not Extreme Poverty,77,1
2018,42,065,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,067,all,All,77,1
2018,42,067,poverty,Not Extreme Poverty,77,1
2018,42,067,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,069,all,All,76,1
2018,42,069,poverty,Extreme Poverty,77,1
2018,42,069,poverty,Not Extreme Poverty,76,1
2018,42,069,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,42,069,race-ethnicity,No Majority Race/Ethnicity,77,1
2018,42,071,all,All,53,1
2018,42,071,poverty,Extreme Poverty,50,1
2018,42,071,poverty,Not Extreme Poverty,53,1
2018,42,071,race-ethnicity,Majority Non-White,50,1
2018,42,071,race-ethnicity,"Majority White, Non-Hispanic",53,1
2018,42,071,race-ethnicity,No Majority Race/Ethnicity,48,1
2018,42,073,all,All,59,1
2018,42,073,poverty,Extreme Poverty,43,1
2018,42,073,poverty,Not Extreme Poverty,60,1
2018,42,073,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,42,073,race-ethnicity,No Majority Race/Ethnicity,46,1
2018,42,075,all,All,59,1
2018,42,075,poverty,Not Extreme Poverty,59,1
2018,42,075,race-ethnicity,Majority Non-White,55,1
2018,42,075,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,42,075,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,42,077,all,All,42,1
2018,42,077,poverty,Extreme Poverty,37,1
2018,42,077,poverty,Not Extreme Poverty,42,1
2018,42,077,race-ethnicity,Majority Non-White,36,1
2018,42,077,race-ethnicity,"Majority White, Non-Hispanic",45,1
2018,42,077,race-ethnicity,No Majority Race/Ethnicity,31,1
2018,42,079,all,All,74,1
2018,42,079,poverty,Extreme Poverty,77,1
2018,42,079,poverty,Not Extreme Poverty,74,1
2018,42,079,race-ethnicity,Majority Non-White,77,1
2018,42,079,race-ethnicity,"Majority White, Non-Hispanic",74,1
2018,42,079,race-ethnicity,No Majority Race/Ethnicity,77,1
2018,42,081,all,All,74,1
2018,42,081,poverty,Extreme Poverty,65,1
2018,42,081,poverty,Not Extreme Poverty,75,1
2018,42,081,race-ethnicity,"Majority White, Non-Hispanic",74,1
2018,42,081,race-ethnicity,No Majority Race/Ethnicity,74,1
2018,42,083,all,All,78,1
2018,42,083,poverty,Extreme Poverty,77,1
2018,42,083,poverty,Not Extreme Poverty,78,1
2018,42,083,race-ethnicity,"Majority White, Non-Hispanic",78,1
2018,42,085,all,All,65,1
2018,42,085,poverty,Extreme Poverty,50,1
2018,42,085,poverty,Not Extreme Poverty,66,1
2018,42,085,race-ethnicity,"Majority White, Non-Hispanic",67,1
2018,42,085,race-ethnicity,No Majority Race/Ethnicity,50,1
2018,42,087,all,All,75,1
2018,42,087,poverty,Not Extreme Poverty,75,1
2018,42,087,race-ethnicity,"Majority White, Non-Hispanic",75,1
2018,42,089,all,All,72,1
2018,42,089,poverty,Not Extreme Poverty,72,1
2018,42,089,race-ethnicity,Majority Non-White,77,1
2018,42,089,race-ethnicity,"Majority White, Non-Hispanic",72,1
2018,42,089,race-ethnicity,No Majority Race/Ethnicity,73,1
2018,42,091,all,All,37,1
2018,42,091,poverty,Extreme Poverty,26,1
2018,42,091,poverty,Not Extreme Poverty,37,1
2018,42,091,race-ethnicity,Majority Non-White,32,1
2018,42,091,race-ethnicity,"Majority White, Non-Hispanic",37,1
2018,42,091,race-ethnicity,No Majority Race/Ethnicity,38,1
2018,42,093,all,All,77,1
2018,42,093,poverty,Not Extreme Poverty,77,1
2018,42,093,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,095,all,All,38,1
2018,42,095,poverty,Extreme Poverty,37,1
2018,42,095,poverty,Not Extreme Poverty,38,1
2018,42,095,race-ethnicity,Majority Non-White,34,1
2018,42,095,race-ethnicity,"Majority White, Non-Hispanic",39,1
2018,42,095,race-ethnicity,No Majority Race/Ethnicity,24,1
2018,42,097,all,All,74,1
2018,42,097,poverty,Not Extreme Poverty,74,1
2018,42,097,race-ethnicity,"Majority White, Non-Hispanic",74,1
2018,42,099,all,All,75,1
2018,42,099,poverty,Not Extreme Poverty,75,1
2018,42,099,race-ethnicity,"Majority White, Non-Hispanic",75,1
2018,42,101,all,All,12,1
2018,42,101,poverty,Extreme Poverty,8,1
2018,42,101,poverty,Not Extreme Poverty,13,1
2018,42,101,race-ethnicity,Majority Non-White,10,1
2018,42,101,race-ethnicity,"Majority White, Non-Hispanic",14,1
2018,42,101,race-ethnicity,No Majority Race/Ethnicity,14,1
2018,42,103,all,All,77,1
2018,42,103,poverty,Not Extreme Poverty,77,1
2018,42,103,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,103,race-ethnicity,No Majority Race/Ethnicity,77,1
2018,42,105,all,All,88,1
2018,42,105,poverty,Not Extreme Poverty,88,1
2018,42,105,race-ethnicity,"Majority White, Non-Hispanic",88,1
2018,42,107,all,All,78,1
2018,42,107,poverty,Extreme Poverty,77,1
2018,42,107,poverty,Not Extreme Poverty,78,1
2018,42,107,race-ethnicity,"Majority White, Non-Hispanic",78,1
2018,42,107,race-ethnicity,No Majority Race/Ethnicity,77,1
2018,42,109,all,All,74,1
2018,42,109,poverty,Not Extreme Poverty,74,1
2018,42,109,race-ethnicity,"Majority White, Non-Hispanic",74,1
2018,42,111,all,All,77,1
2018,42,111,poverty,Not Extreme Poverty,77,1
2018,42,111,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,113,all,All,77,1
2018,42,113,poverty,Not Extreme Poverty,77,1
2018,42,113,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,115,all,All,65,1
2018,42,115,poverty,Not Extreme Poverty,65,1
2018,42,115,race-ethnicity,"Majority White, Non-Hispanic",65,1
2018,42,117,all,All,79,1
2018,42,117,poverty,Not Extreme Poverty,79,1
2018,42,117,race-ethnicity,"Majority White, Non-Hispanic",79,1
2018,42,119,all,All,74,1
2018,42,119,poverty,Not Extreme Poverty,74,1
2018,42,119,race-ethnicity,Majority Non-White,88,1
2018,42,119,race-ethnicity,"Majority White, Non-Hispanic",72,1
2018,42,121,all,All,76,1
2018,42,121,poverty,Not Extreme Poverty,76,1
2018,42,121,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,42,123,all,All,71,1
2018,42,123,poverty,Not Extreme Poverty,71,1
2018,42,123,race-ethnicity,"Majority White, Non-Hispanic",71,1
2018,42,125,all,All,31,1
2018,42,125,poverty,Extreme Poverty,35,1
2018,42,125,poverty,Not Extreme Poverty,31,1
2018,42,125,race-ethnicity,"Majority White, Non-Hispanic",31,1
2018,42,127,all,All,77,1
2018,42,127,poverty,Not Extreme Poverty,77,1
2018,42,127,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,42,129,all,All,40,1
2018,42,129,poverty,Extreme Poverty,37,1
2018,42,129,poverty,Not Extreme Poverty,40,1
2018,42,129,race-ethnicity,"Majority White, Non-Hispanic",40,1
2018,42,129,race-ethnicity,No Majority Race/Ethnicity,24,1
2018,42,131,all,All,67,1
2018,42,131,poverty,Not Extreme Poverty,67,1
2018,42,131,race-ethnicity,"Majority White, Non-Hispanic",67,1
2018,42,133,all,All,60,1
2018,42,133,poverty,Extreme Poverty,50,1
2018,42,133,poverty,Not Extreme Poverty,61,1
2018,42,133,race-ethnicity,Majority Non-White,50,1
2018,42,133,race-ethnicity,"Majority White, Non-Hispanic",61,1
2018,42,133,race-ethnicity,No Majority Race/Ethnicity,50,1
2018,44,001,all,All,77,1
2018,44,001,poverty,Not Extreme Poverty,77,1
2018,44,001,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,44,003,all,All,74,1
2018,44,003,poverty,Not Extreme Poverty,74,1
2018,44,003,race-ethnicity,"Majority White, Non-Hispanic",74,1
2018,44,005,all,All,85,1
2018,44,005,poverty,Not Extreme Poverty,85,1
2018,44,005,race-ethnicity,"Majority White, Non-Hispanic",85,1
2018,44,005,race-ethnicity,No Majority Race/Ethnicity,95,1
2018,44,007,all,All,59,1
2018,44,007,poverty,Extreme Poverty,45,1
2018,44,007,poverty,Not Extreme Poverty,60,1
2018,44,007,race-ethnicity,Majority Non-White,48,1
2018,44,007,race-ethnicity,"Majority White, Non-Hispanic",65,1
2018,44,007,race-ethnicity,No Majority Race/Ethnicity,56,1
2018,44,009,all,All,80,1
2018,44,009,poverty,Extreme Poverty,77,1
2018,44,009,poverty,Not Extreme Poverty,80,1
2018,44,009,race-ethnicity,"Majority White, Non-Hispanic",80,1
2018,45,001,all,All,26,1
2018,45,001,poverty,Not Extreme Poverty,26,1
2018,45,001,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,001,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,45,003,all,All,28,1
2018,45,003,poverty,Extreme Poverty,26,1
2018,45,003,poverty,Not Extreme Poverty,28,1
2018,45,003,race-ethnicity,Majority Non-White,24,1
2018,45,003,race-ethnicity,"Majority White, Non-Hispanic",28,1
2018,45,003,race-ethnicity,No Majority Race/Ethnicity,31,1
2018,45,005,all,All,23,1
2018,45,005,poverty,Not Extreme Poverty,23,1
2018,45,005,race-ethnicity,Majority Non-White,23,1
2018,45,007,all,All,22,1
2018,45,007,poverty,Extreme Poverty,20,1
2018,45,007,poverty,Not Extreme Poverty,23,1
2018,45,007,race-ethnicity,Majority Non-White,20,1
2018,45,007,race-ethnicity,"Majority White, Non-Hispanic",23,1
2018,45,007,race-ethnicity,No Majority Race/Ethnicity,21,1
2018,45,009,all,All,26,1
2018,45,009,poverty,Not Extreme Poverty,26,1
2018,45,009,race-ethnicity,Majority Non-White,26,1
2018,45,009,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,009,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,45,011,all,All,30,1
2018,45,011,poverty,Not Extreme Poverty,30,1
2018,45,011,race-ethnicity,Majority Non-White,26,1
2018,45,011,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,011,race-ethnicity,No Majority Race/Ethnicity,34,1
2018,45,013,all,All,48,1
2018,45,013,poverty,Extreme Poverty,26,1
2018,45,013,poverty,Not Extreme Poverty,48,1
2018,45,013,race-ethnicity,Majority Non-White,42,1
2018,45,013,race-ethnicity,"Majority White, Non-Hispanic",49,1
2018,45,013,race-ethnicity,No Majority Race/Ethnicity,48,1
2018,45,015,all,All,21,1
2018,45,015,poverty,Not Extreme Poverty,21,1
2018,45,015,race-ethnicity,Majority Non-White,23,1
2018,45,015,race-ethnicity,"Majority White, Non-Hispanic",21,1
2018,45,015,race-ethnicity,No Majority Race/Ethnicity,21,1
2018,45,017,all,All,32,1
2018,45,017,poverty,Not Extreme Poverty,32,1
2018,45,017,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,017,race-ethnicity,No Majority Race/Ethnicity,36,1
2018,45,019,all,All,32,1
2018,45,019,poverty,Extreme Poverty,24,1
2018,45,019,poverty,Not Extreme Poverty,32,1
2018,45,019,race-ethnicity,Majority Non-White,13,1
2018,45,019,race-ethnicity,"Majority White, Non-Hispanic",40,1
2018,45,019,race-ethnicity,No Majority Race/Ethnicity,24,1
2018,45,021,all,All,28,1
2018,45,021,poverty,Not Extreme Poverty,28,1
2018,45,021,race-ethnicity,"Majority White, Non-Hispanic",30,1
2018,45,021,race-ethnicity,No Majority Race/Ethnicity,20,1
2018,45,023,all,All,22,1
2018,45,023,poverty,Not Extreme Poverty,22,1
2018,45,023,race-ethnicity,Majority Non-White,20,1
2018,45,023,race-ethnicity,"Majority White, Non-Hispanic",22,1
2018,45,023,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,45,025,all,All,38,1
2018,45,025,poverty,Not Extreme Poverty,38,1
2018,45,025,race-ethnicity,"Majority White, Non-Hispanic",40,1
2018,45,025,race-ethnicity,No Majority Race/Ethnicity,36,1
2018,45,027,all,All,41,1
2018,45,027,poverty,Extreme Poverty,40,1
2018,45,027,poverty,Not Extreme Poverty,41,1
2018,45,027,race-ethnicity,Majority Non-White,45,2
2018,45,027,race-ethnicity,"Majority White, Non-Hispanic",33,1
2018,45,027,race-ethnicity,No Majority Race/Ethnicity,42,1
2018,45,029,all,All,28,1
2018,45,029,poverty,Not Extreme Poverty,28,1
2018,45,029,race-ethnicity,Majority Non-White,26,1
2018,45,029,race-ethnicity,"Majority White, Non-Hispanic",27,1
2018,45,029,race-ethnicity,No Majority Race/Ethnicity,30,1
2018,45,031,all,All,42,1
2018,45,031,poverty,Not Extreme Poverty,42,1
2018,45,031,race-ethnicity,Majority Non-White,37,1
2018,45,031,race-ethnicity,"Majority White, Non-Hispanic",42,1
2018,45,031,race-ethnicity,No Majority Race/Ethnicity,45,1
2018,45,033,all,All,55,1
2018,45,033,poverty,Extreme Poverty,55,1
2018,45,033,poverty,Not Extreme Poverty,55,1
2018,45,033,race-ethnicity,Majority Non-White,55,1
2018,45,033,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,45,033,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,45,035,all,All,21,1
2018,45,035,poverty,Not Extreme Poverty,21,1
2018,45,035,race-ethnicity,Majority Non-White,26,1
2018,45,035,race-ethnicity,"Majority White, Non-Hispanic",23,1
2018,45,035,race-ethnicity,No Majority Race/Ethnicity,17,1
2018,45,037,all,All,29,1
2018,45,037,poverty,Not Extreme Poverty,29,1
2018,45,037,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,037,race-ethnicity,No Majority Race/Ethnicity,30,1
2018,45,039,all,All,26,1
2018,45,039,poverty,Not Extreme Poverty,26,1
2018,45,039,race-ethnicity,Majority Non-White,26,1
2018,45,039,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,45,041,all,All,31,1
2018,45,041,poverty,Extreme Poverty,24,1
2018,45,041,poverty,Not Extreme Poverty,31,1
2018,45,041,race-ethnicity,Majority Non-White,29,1
2018,45,041,race-ethnicity,"Majority White, Non-Hispanic",32,1
2018,45,041,race-ethnicity,No Majority Race/Ethnicity,32,1
2018,45,043,all,All,46,1
2018,45,043,poverty,Not Extreme Poverty,46,1
2018,45,043,race-ethnicity,Majority Non-White,28,1
2018,45,043,race-ethnicity,"Majority White, Non-Hispanic",54,1
2018,45,043,race-ethnicity,No Majority Race/Ethnicity,43,1
2018,45,045,all,All,23,1
2018,45,045,poverty,Extreme Poverty,20,1
2018,45,045,poverty,Not Extreme Poverty,23,1
2018,45,045,race-ethnicity,Majority Non-White,18,1
2018,45,045,race-ethnicity,"Majority White, Non-Hispanic",25,1
2018,45,045,race-ethnicity,No Majority Race/Ethnicity,18,1
2018,45,047,all,All,26,1
2018,45,047,poverty,Extreme Poverty,26,1
2018,45,047,poverty,Not Extreme Poverty,26,1
2018,45,047,race-ethnicity,Majority Non-White,26,1
2018,45,047,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,047,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,45,049,all,All,26,1
2018,45,049,poverty,Not Extreme Poverty,26,1
2018,45,049,race-ethnicity,Majority Non-White,26,1
2018,45,049,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,049,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,45,051,all,All,56,1
2018,45,051,poverty,Not Extreme Poverty,56,1
2018,45,051,race-ethnicity,Majority Non-White,55,1
2018,45,051,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,45,051,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,45,053,all,All,26,1
2018,45,053,poverty,Not Extreme Poverty,26,1
2018,45,053,race-ethnicity,Majority Non-White,26,1
2018,45,053,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,053,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,45,055,all,All,29,1
2018,45,055,poverty,Not Extreme Poverty,29,1
2018,45,055,race-ethnicity,"Majority White, Non-Hispanic",28,1
2018,45,055,race-ethnicity,No Majority Race/Ethnicity,30,1
2018,45,057,all,All,26,1
2018,45,057,poverty,Extreme Poverty,26,1
2018,45,057,poverty,Not Extreme Poverty,26,1
2018,45,057,race-ethnicity,Majority Non-White,26,1
2018,45,057,race-ethnicity,"Majority White, Non-Hispanic",27,1
2018,45,057,race-ethnicity,No Majority Race/Ethnicity,23,1
2018,45,059,all,All,26,1
2018,45,059,poverty,Not Extreme Poverty,26,1
2018,45,059,race-ethnicity,Majority Non-White,26,1
2018,45,059,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,059,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,45,061,all,All,39,1
2018,45,061,poverty,Extreme Poverty,55,1
2018,45,061,poverty,Not Extreme Poverty,37,1
2018,45,061,race-ethnicity,Majority Non-White,37,1
2018,45,061,race-ethnicity,"Majority White, Non-Hispanic",40,1
2018,45,061,race-ethnicity,No Majority Race/Ethnicity,40,1
2018,45,063,all,All,26,1
2018,45,063,poverty,Not Extreme Poverty,26,1
2018,45,063,race-ethnicity,Majority Non-White,23,1
2018,45,063,race-ethnicity,"Majority White, Non-Hispanic",27,1
2018,45,063,race-ethnicity,No Majority Race/Ethnicity,23,1
2018,45,065,all,All,26,1
2018,45,065,poverty,Not Extreme Poverty,26,1
2018,45,065,race-ethnicity,Majority Non-White,26,1
2018,45,065,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,065,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,45,067,all,All,55,1
2018,45,067,poverty,Not Extreme Poverty,55,1
2018,45,067,race-ethnicity,Majority Non-White,55,1
2018,45,067,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,45,069,all,All,44,1
2018,45,069,poverty,Not Extreme Poverty,44,1
2018,45,069,race-ethnicity,Majority Non-White,42,1
2018,45,069,race-ethnicity,No Majority Race/Ethnicity,47,1
2018,45,071,all,All,26,1
2018,45,071,poverty,Not Extreme Poverty,26,1
2018,45,071,race-ethnicity,Majority Non-White,26,1
2018,45,071,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,071,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,45,073,all,All,32,1
2018,45,073,poverty,Not Extreme Poverty,32,1
2018,45,073,race-ethnicity,"Majority White, Non-Hispanic",32,1
2018,45,073,race-ethnicity,No Majority Race/Ethnicity,20,1
2018,45,075,all,All,33,1
2018,45,075,poverty,Extreme Poverty,20,1
2018,45,075,poverty,Not Extreme Poverty,34,1
2018,45,075,race-ethnicity,Majority Non-White,32,1
2018,45,075,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,075,race-ethnicity,No Majority Race/Ethnicity,40,1
2018,45,077,all,All,28,1
2018,45,077,poverty,Extreme Poverty,23,1
2018,45,077,poverty,Not Extreme Poverty,29,1
2018,45,077,race-ethnicity,"Majority White, Non-Hispanic",28,1
2018,45,079,all,All,22,1
2018,45,079,poverty,Extreme Poverty,21,1
2018,45,079,poverty,Not Extreme Poverty,22,1
2018,45,079,race-ethnicity,Majority Non-White,22,1
2018,45,079,race-ethnicity,"Majority White, Non-Hispanic",23,1
2018,45,079,race-ethnicity,No Majority Race/Ethnicity,21,1
2018,45,081,all,All,26,1
2018,45,081,poverty,Not Extreme Poverty,26,1
2018,45,081,race-ethnicity,Majority Non-White,26,1
2018,45,081,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,081,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,45,083,all,All,24,1
2018,45,083,poverty,Extreme Poverty,20,1
2018,45,083,poverty,Not Extreme Poverty,24,1
2018,45,083,race-ethnicity,Majority Non-White,20,1
2018,45,083,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,45,083,race-ethnicity,No Majority Race/Ethnicity,20,1
