year,state,place,subgroup_type,subgroup,index_air_hazard,environmental_quality
2018,49,83470,race-ethnicity,No Majority Race/Ethnicity,11,1
2018,51,01000,all,All,24,1
2018,51,01000,race-ethnicity,Majority Non-White,23,1
2018,51,01000,race-ethnicity,"Majority White, Non-Hispanic",24,1
2018,51,01000,race-ethnicity,No Majority Race/Ethnicity,25,1
2018,51,16000,all,All,55,1
2018,51,16000,race-ethnicity,Majority Non-White,53,1
2018,51,16000,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,51,16000,race-ethnicity,No Majority Race/Ethnicity,54,1
2018,51,35000,all,All,52,1
2018,51,35000,race-ethnicity,Majority Non-White,50,1
2018,51,35000,race-ethnicity,"Majority White, Non-Hispanic",51,1
2018,51,35000,race-ethnicity,No Majority Race/Ethnicity,54,1
2018,51,47672,all,All,40,1
2018,51,47672,race-ethnicity,Majority Non-White,34,1
2018,51,47672,race-ethnicity,"Majority White, Non-Hispanic",42,1
2018,51,47672,race-ethnicity,No Majority Race/Ethnicity,40,1
2018,51,56000,all,All,49,1
2018,51,56000,race-ethnicity,Majority Non-White,50,1
2018,51,56000,race-ethnicity,"Majority White, Non-Hispanic",49,1
2018,51,56000,race-ethnicity,No Majority Race/Ethnicity,50,1
2018,51,57000,all,All,45,1
2018,51,57000,race-ethnicity,Majority Non-White,50,1
2018,51,57000,race-ethnicity,"Majority White, Non-Hispanic",50,1
2018,51,57000,race-ethnicity,No Majority Race/Ethnicity,34,1
2018,51,64000,all,All,53,1
2018,51,64000,race-ethnicity,Majority Non-White,53,1
2018,51,64000,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,51,64000,race-ethnicity,No Majority Race/Ethnicity,53,1
2018,51,67000,all,All,14,1
2018,51,67000,race-ethnicity,Majority Non-White,14,1
2018,51,67000,race-ethnicity,"Majority White, Non-Hispanic",15,1
2018,51,67000,race-ethnicity,No Majority Race/Ethnicity,16,1
2018,51,68000,all,All,43,1
2018,51,68000,race-ethnicity,Majority Non-White,46,1
2018,51,68000,race-ethnicity,"Majority White, Non-Hispanic",43,1
2018,51,68000,race-ethnicity,No Majority Race/Ethnicity,42,1
2018,51,76432,all,All,57,1
2018,51,76432,race-ethnicity,Majority Non-White,55,1
2018,51,76432,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,51,76432,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,51,82000,all,All,53,1
2018,51,82000,race-ethnicity,Majority Non-White,54,1
2018,51,82000,race-ethnicity,"Majority White, Non-Hispanic",54,1
2018,51,82000,race-ethnicity,No Majority Race/Ethnicity,50,1
2018,53,03180,all,All,9,1
2018,53,03180,race-ethnicity,Majority Non-White,8,1
2018,53,03180,race-ethnicity,"Majority White, Non-Hispanic",9,1
2018,53,03180,race-ethnicity,No Majority Race/Ethnicity,8,1
2018,53,05210,all,All,12,1
2018,53,05210,race-ethnicity,Majority Non-White,11,1
2018,53,05210,race-ethnicity,"Majority White, Non-Hispanic",13,1
2018,53,05210,race-ethnicity,No Majority Race/Ethnicity,13,1
2018,53,05280,all,All,52,1
2018,53,05280,race-ethnicity,Majority Non-White,NA,NA
2018,53,05280,race-ethnicity,"Majority White, Non-Hispanic",52,1
2018,53,05280,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,22640,all,All,17,1
2018,53,22640,race-ethnicity,Majority Non-White,17,1
2018,53,22640,race-ethnicity,"Majority White, Non-Hispanic",17,1
2018,53,22640,race-ethnicity,No Majority Race/Ethnicity,16,1
2018,53,23515,all,All,8,1
2018,53,23515,race-ethnicity,Majority Non-White,7,1
2018,53,23515,race-ethnicity,"Majority White, Non-Hispanic",9,1
2018,53,23515,race-ethnicity,No Majority Race/Ethnicity,8,1
2018,53,35275,all,All,50,1
2018,53,35275,race-ethnicity,Majority Non-White,50,1
2018,53,35275,race-ethnicity,"Majority White, Non-Hispanic",50,1
2018,53,35275,race-ethnicity,No Majority Race/Ethnicity,50,1
2018,53,35415,all,All,11,1
2018,53,35415,race-ethnicity,Majority Non-White,11,1
2018,53,35415,race-ethnicity,"Majority White, Non-Hispanic",13,1
2018,53,35415,race-ethnicity,No Majority Race/Ethnicity,11,1
2018,53,35940,all,All,13,1
2018,53,35940,race-ethnicity,Majority Non-White,NA,NA
2018,53,35940,race-ethnicity,"Majority White, Non-Hispanic",13,1
2018,53,35940,race-ethnicity,No Majority Race/Ethnicity,9,1
2018,53,53545,all,All,50,1
2018,53,53545,race-ethnicity,Majority Non-White,50,1
2018,53,53545,race-ethnicity,"Majority White, Non-Hispanic",50,1
2018,53,53545,race-ethnicity,No Majority Race/Ethnicity,51,1
2018,53,57745,all,All,10,1
2018,53,57745,race-ethnicity,Majority Non-White,10,1
2018,53,57745,race-ethnicity,"Majority White, Non-Hispanic",14,1
2018,53,57745,race-ethnicity,No Majority Race/Ethnicity,11,1
2018,53,63000,all,All,11,1
2018,53,63000,race-ethnicity,Majority Non-White,9,1
2018,53,63000,race-ethnicity,"Majority White, Non-Hispanic",11,1
2018,53,63000,race-ethnicity,No Majority Race/Ethnicity,11,1
2018,53,67000,all,All,17,1
2018,53,67000,race-ethnicity,Majority Non-White,NA,NA
2018,53,67000,race-ethnicity,"Majority White, Non-Hispanic",17,1
2018,53,67000,race-ethnicity,No Majority Race/Ethnicity,17,1
2018,53,67167,all,All,27,1
2018,53,67167,race-ethnicity,Majority Non-White,NA,NA
2018,53,67167,race-ethnicity,"Majority White, Non-Hispanic",27,1
2018,53,67167,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,70000,all,All,15,1
2018,53,70000,race-ethnicity,Majority Non-White,14,1
2018,53,70000,race-ethnicity,"Majority White, Non-Hispanic",16,1
2018,53,70000,race-ethnicity,No Majority Race/Ethnicity,14,1
2018,53,74060,all,All,17,1
2018,53,74060,race-ethnicity,Majority Non-White,NA,NA
2018,53,74060,race-ethnicity,"Majority White, Non-Hispanic",17,1
2018,53,74060,race-ethnicity,No Majority Race/Ethnicity,17,1
2018,53,80010,all,All,48,1
2018,53,80010,race-ethnicity,Majority Non-White,48,1
2018,53,80010,race-ethnicity,"Majority White, Non-Hispanic",48,1
2018,53,80010,race-ethnicity,No Majority Race/Ethnicity,49,1
2018,55,02375,all,All,60,1
2018,55,02375,race-ethnicity,Majority Non-White,NA,NA
2018,55,02375,race-ethnicity,"Majority White, Non-Hispanic",60,1
2018,55,02375,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,55,31000,all,All,74,1
2018,55,31000,race-ethnicity,Majority Non-White,58,1
2018,55,31000,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,55,31000,race-ethnicity,No Majority Race/Ethnicity,67,1
2018,55,39225,all,All,76,1
2018,55,39225,race-ethnicity,Majority Non-White,74,1
2018,55,39225,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,55,39225,race-ethnicity,No Majority Race/Ethnicity,75,1
2018,55,48000,all,All,73,1
2018,55,48000,race-ethnicity,Majority Non-White,66,1
2018,55,48000,race-ethnicity,"Majority White, Non-Hispanic",73,1
2018,55,48000,race-ethnicity,No Majority Race/Ethnicity,71,1
2018,55,53000,all,All,58,1
2018,55,53000,race-ethnicity,Majority Non-White,56,1
2018,55,53000,race-ethnicity,"Majority White, Non-Hispanic",61,1
2018,55,53000,race-ethnicity,No Majority Race/Ethnicity,56,1
2018,55,66000,all,All,75,1
2018,55,66000,race-ethnicity,Majority Non-White,76,1
2018,55,66000,race-ethnicity,"Majority White, Non-Hispanic",75,1
2018,55,66000,race-ethnicity,No Majority Race/Ethnicity,72,1
2019,01,03076,all,All,7,1
2019,01,03076,race-ethnicity,Majority Non-White,NA,NA
2019,01,03076,race-ethnicity,"Majority White, Non-Hispanic",6,1
2019,01,03076,race-ethnicity,No Majority Race/Ethnicity,8,1
2019,01,07000,all,All,5,1
2019,01,07000,race-ethnicity,Majority Non-White,5,1
2019,01,07000,race-ethnicity,"Majority White, Non-Hispanic",6,1
2019,01,07000,race-ethnicity,No Majority Race/Ethnicity,5,1
2019,01,35896,all,All,6,1
2019,01,35896,race-ethnicity,Majority Non-White,6,1
2019,01,35896,race-ethnicity,"Majority White, Non-Hispanic",6,1
2019,01,35896,race-ethnicity,No Majority Race/Ethnicity,6,1
2019,01,37000,all,All,16,1
2019,01,37000,race-ethnicity,Majority Non-White,15,1
2019,01,37000,race-ethnicity,"Majority White, Non-Hispanic",15,1
2019,01,37000,race-ethnicity,No Majority Race/Ethnicity,18,1
2019,01,50000,all,All,17,1
2019,01,50000,race-ethnicity,Majority Non-White,17,1
2019,01,50000,race-ethnicity,"Majority White, Non-Hispanic",17,1
2019,01,50000,race-ethnicity,No Majority Race/Ethnicity,16,1
2019,01,51000,all,All,7,1
2019,01,51000,race-ethnicity,Majority Non-White,7,1
2019,01,51000,race-ethnicity,"Majority White, Non-Hispanic",6,1
2019,01,51000,race-ethnicity,No Majority Race/Ethnicity,7,1
2019,01,77256,all,All,3,1
2019,01,77256,race-ethnicity,Majority Non-White,2,1
2019,01,77256,race-ethnicity,"Majority White, Non-Hispanic",4,1
2019,01,77256,race-ethnicity,No Majority Race/Ethnicity,3,1
2019,02,03000,all,All,23,1
2019,02,03000,race-ethnicity,Majority Non-White,11,1
2019,02,03000,race-ethnicity,"Majority White, Non-Hispanic",35,1
2019,02,03000,race-ethnicity,No Majority Race/Ethnicity,15,1
2019,04,04720,all,All,15,1
2019,04,04720,race-ethnicity,Majority Non-White,15,1
2019,04,04720,race-ethnicity,"Majority White, Non-Hispanic",51,1
2019,04,04720,race-ethnicity,No Majority Race/Ethnicity,15,1
2019,04,07940,all,All,64,1
2019,04,07940,race-ethnicity,Majority Non-White,56,1
2019,04,07940,race-ethnicity,"Majority White, Non-Hispanic",71,1
2019,04,07940,race-ethnicity,No Majority Race/Ethnicity,66,1
2019,04,12000,all,All,20,1
2019,04,12000,race-ethnicity,Majority Non-White,20,1
2019,04,12000,race-ethnicity,"Majority White, Non-Hispanic",21,1
2019,04,12000,race-ethnicity,No Majority Race/Ethnicity,19,1
2019,04,23620,all,All,97,1
2019,04,23620,race-ethnicity,Majority Non-White,97,1
2019,04,23620,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,04,23620,race-ethnicity,No Majority Race/Ethnicity,96,1
2019,04,27400,all,All,25,1
2019,04,27400,race-ethnicity,Majority Non-White,NA,NA
2019,04,27400,race-ethnicity,"Majority White, Non-Hispanic",25,1
2019,04,27400,race-ethnicity,No Majority Race/Ethnicity,23,1
2019,04,27820,all,All,23,1
2019,04,27820,race-ethnicity,Majority Non-White,23,1
2019,04,27820,race-ethnicity,"Majority White, Non-Hispanic",25,1
2019,04,27820,race-ethnicity,No Majority Race/Ethnicity,23,1
2019,04,28380,all,All,27,1
2019,04,28380,race-ethnicity,Majority Non-White,23,1
2019,04,28380,race-ethnicity,"Majority White, Non-Hispanic",43,1
2019,04,28380,race-ethnicity,No Majority Race/Ethnicity,23,1
2019,04,46000,all,All,27,1
2019,04,46000,race-ethnicity,Majority Non-White,23,1
2019,04,46000,race-ethnicity,"Majority White, Non-Hispanic",29,1
2019,04,46000,race-ethnicity,No Majority Race/Ethnicity,23,1
2019,04,54050,all,All,35,1
2019,04,54050,race-ethnicity,Majority Non-White,23,1
2019,04,54050,race-ethnicity,"Majority White, Non-Hispanic",39,1
2019,04,54050,race-ethnicity,No Majority Race/Ethnicity,23,1
2019,04,55000,all,All,24,1
2019,04,55000,race-ethnicity,Majority Non-White,19,1
2019,04,55000,race-ethnicity,"Majority White, Non-Hispanic",31,1
2019,04,55000,race-ethnicity,No Majority Race/Ethnicity,20,1
2019,04,65000,all,All,37,1
2019,04,65000,race-ethnicity,Majority Non-White,NA,NA
2019,04,65000,race-ethnicity,"Majority White, Non-Hispanic",37,1
2019,04,65000,race-ethnicity,No Majority Race/Ethnicity,23,1
2019,04,71510,all,All,49,1
2019,04,71510,race-ethnicity,Majority Non-White,23,1
2019,04,71510,race-ethnicity,"Majority White, Non-Hispanic",55,1
2019,04,71510,race-ethnicity,No Majority Race/Ethnicity,23,1
2019,04,73000,all,All,18,1
2019,04,73000,race-ethnicity,Majority Non-White,17,1
2019,04,73000,race-ethnicity,"Majority White, Non-Hispanic",18,1
2019,04,73000,race-ethnicity,No Majority Race/Ethnicity,19,1
2019,04,77000,all,All,56,NA
2019,04,77000,race-ethnicity,Majority Non-White,52,1
2019,04,77000,race-ethnicity,"Majority White, Non-Hispanic",63,1
2019,04,77000,race-ethnicity,No Majority Race/Ethnicity,56,1
2019,04,85540,all,All,39,1
2019,04,85540,race-ethnicity,Majority Non-White,42,1
2019,04,85540,race-ethnicity,"Majority White, Non-Hispanic",35,1
2019,04,85540,race-ethnicity,No Majority Race/Ethnicity,34,1
2019,05,23290,all,All,39,1
2019,05,23290,race-ethnicity,Majority Non-White,NA,NA
2019,05,23290,race-ethnicity,"Majority White, Non-Hispanic",39,1
2019,05,23290,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2019,05,24550,all,All,21,1
2019,05,24550,race-ethnicity,Majority Non-White,23,1
2019,05,24550,race-ethnicity,"Majority White, Non-Hispanic",20,1
2019,05,24550,race-ethnicity,No Majority Race/Ethnicity,23,1
2019,05,35710,all,All,39,1
2019,05,35710,race-ethnicity,Majority Non-White,NA,NA
2019,05,35710,race-ethnicity,"Majority White, Non-Hispanic",39,1
2019,05,35710,race-ethnicity,No Majority Race/Ethnicity,39,1
2019,05,41000,all,All,18,1
2019,05,41000,race-ethnicity,Majority Non-White,18,1
2019,05,41000,race-ethnicity,"Majority White, Non-Hispanic",17,1
2019,05,41000,race-ethnicity,No Majority Race/Ethnicity,18,1
2019,05,66080,all,All,34,1
2019,05,66080,race-ethnicity,Majority Non-White,39,1
2019,05,66080,race-ethnicity,"Majority White, Non-Hispanic",36,1
2019,05,66080,race-ethnicity,No Majority Race/Ethnicity,31,1
2019,06,00562,all,All,60,1
2019,06,00562,race-ethnicity,Majority Non-White,59,1
2019,06,00562,race-ethnicity,"Majority White, Non-Hispanic",52,1
2019,06,00562,race-ethnicity,No Majority Race/Ethnicity,62,1
2019,06,00884,all,All,2,1
2019,06,00884,race-ethnicity,Majority Non-White,2,1
2019,06,00884,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,00884,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2019,06,02000,all,All,9,1
2019,06,02000,race-ethnicity,Majority Non-White,7,1
2019,06,02000,race-ethnicity,"Majority White, Non-Hispanic",11,1
2019,06,02000,race-ethnicity,No Majority Race/Ethnicity,16,1
2019,06,02252,all,All,58,1
2019,06,02252,race-ethnicity,Majority Non-White,57,1
2019,06,02252,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,02252,race-ethnicity,No Majority Race/Ethnicity,60,1
2019,06,02364,all,All,72,1
2019,06,02364,race-ethnicity,Majority Non-White,73,1
2019,06,02364,race-ethnicity,"Majority White, Non-Hispanic",74,1
2019,06,02364,race-ethnicity,No Majority Race/Ethnicity,72,1
2019,06,03526,all,All,29,1
2019,06,03526,race-ethnicity,Majority Non-White,26,1
2019,06,03526,race-ethnicity,"Majority White, Non-Hispanic",36,1
2019,06,03526,race-ethnicity,No Majority Race/Ethnicity,32,1
2019,06,04982,all,All,2,1
2019,06,04982,race-ethnicity,Majority Non-White,2,1
2019,06,04982,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,04982,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2019,06,06000,all,All,49,1
2019,06,06000,race-ethnicity,Majority Non-White,51,1
2019,06,06000,race-ethnicity,"Majority White, Non-Hispanic",53,1
2019,06,06000,race-ethnicity,No Majority Race/Ethnicity,46,1
2019,06,08786,all,All,5,1
2019,06,08786,race-ethnicity,Majority Non-White,5,1
2019,06,08786,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,08786,race-ethnicity,No Majority Race/Ethnicity,3,1
2019,06,08954,all,All,15,1
2019,06,08954,race-ethnicity,Majority Non-White,15,1
2019,06,08954,race-ethnicity,"Majority White, Non-Hispanic",15,1
2019,06,08954,race-ethnicity,No Majority Race/Ethnicity,15,1
2019,06,11194,all,All,53,1
2019,06,11194,race-ethnicity,Majority Non-White,NA,NA
2019,06,11194,race-ethnicity,"Majority White, Non-Hispanic",53,1
2019,06,11194,race-ethnicity,No Majority Race/Ethnicity,55,1
2019,06,11530,all,All,0,1
2019,06,11530,race-ethnicity,Majority Non-White,0,1
2019,06,11530,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,11530,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2019,06,13014,all,All,13,1
2019,06,13014,race-ethnicity,Majority Non-White,NA,NA
2019,06,13014,race-ethnicity,"Majority White, Non-Hispanic",14,1
2019,06,13014,race-ethnicity,No Majority Race/Ethnicity,9,1
2019,06,13210,all,All,16,1
2019,06,13210,race-ethnicity,Majority Non-White,16,1
2019,06,13210,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,13210,race-ethnicity,No Majority Race/Ethnicity,17,1
2019,06,13214,all,All,17,1
2019,06,13214,race-ethnicity,Majority Non-White,17,1
2019,06,13214,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,13214,race-ethnicity,No Majority Race/Ethnicity,17,1
2019,06,13392,all,All,34,1
2019,06,13392,race-ethnicity,Majority Non-White,34,1
2019,06,13392,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,13392,race-ethnicity,No Majority Race/Ethnicity,39,1
2019,06,13588,all,All,3,1
2019,06,13588,race-ethnicity,Majority Non-White,NA,NA
2019,06,13588,race-ethnicity,"Majority White, Non-Hispanic",3,1
2019,06,13588,race-ethnicity,No Majority Race/Ethnicity,2,1
2019,06,14218,all,All,22,1
2019,06,14218,race-ethnicity,Majority Non-White,18,1
2019,06,14218,race-ethnicity,"Majority White, Non-Hispanic",26,1
2019,06,14218,race-ethnicity,No Majority Race/Ethnicity,21,1
2019,06,15044,all,All,2,1
2019,06,15044,race-ethnicity,Majority Non-White,2,1
2019,06,15044,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,15044,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2019,06,16000,all,All,52,1
2019,06,16000,race-ethnicity,Majority Non-White,52,1
2019,06,16000,race-ethnicity,"Majority White, Non-Hispanic",54,1
2019,06,16000,race-ethnicity,No Majority Race/Ethnicity,50,1
2019,06,16350,all,All,33,1
2019,06,16350,race-ethnicity,Majority Non-White,26,1
2019,06,16350,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,16350,race-ethnicity,No Majority Race/Ethnicity,41,1
2019,06,16532,all,All,36,1
2019,06,16532,race-ethnicity,Majority Non-White,37,1
2019,06,16532,race-ethnicity,"Majority White, Non-Hispanic",41,1
2019,06,16532,race-ethnicity,No Majority Race/Ethnicity,28,1
2019,06,17918,all,All,92,1
2019,06,17918,race-ethnicity,Majority Non-White,92,1
2019,06,17918,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,17918,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2019,06,19766,all,All,4,1
2019,06,19766,race-ethnicity,Majority Non-White,4,1
2019,06,19766,race-ethnicity,"Majority White, Non-Hispanic",10,1
2019,06,19766,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2019,06,21712,all,All,20,1
2019,06,21712,race-ethnicity,Majority Non-White,17,1
2019,06,21712,race-ethnicity,"Majority White, Non-Hispanic",22,1
2019,06,21712,race-ethnicity,No Majority Race/Ethnicity,17,1
2019,06,22020,all,All,19,1
2019,06,22020,race-ethnicity,Majority Non-White,18,1
2019,06,22020,race-ethnicity,"Majority White, Non-Hispanic",19,1
2019,06,22020,race-ethnicity,No Majority Race/Ethnicity,22,1
2019,06,22230,all,All,5,1
2019,06,22230,race-ethnicity,Majority Non-White,5,1
2019,06,22230,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,22230,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2019,06,22804,all,All,41,1
2019,06,22804,race-ethnicity,Majority Non-White,39,1
2019,06,22804,race-ethnicity,"Majority White, Non-Hispanic",51,1
2019,06,22804,race-ethnicity,No Majority Race/Ethnicity,41,1
2019,06,23182,all,All,54,1
2019,06,23182,race-ethnicity,Majority Non-White,54,1
2019,06,23182,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,23182,race-ethnicity,No Majority Race/Ethnicity,56,1
2019,06,24638,all,All,21,1
2019,06,24638,race-ethnicity,Majority Non-White,23,1
2019,06,24638,race-ethnicity,"Majority White, Non-Hispanic",20,1
2019,06,24638,race-ethnicity,No Majority Race/Ethnicity,23,1
2019,06,24680,all,All,18,1
2019,06,24680,race-ethnicity,Majority Non-White,18,1
2019,06,24680,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,06,24680,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2019,06,26000,all,All,57,1
2019,06,26000,race-ethnicity,Majority Non-White,57,1
2019,06,26000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,26000,race-ethnicity,No Majority Race/Ethnicity,55,1
2019,06,27000,all,All,18,1
2019,06,27000,race-ethnicity,Majority Non-White,18,1
2019,06,27000,race-ethnicity,"Majority White, Non-Hispanic",20,1
2019,06,27000,race-ethnicity,No Majority Race/Ethnicity,21,1
2019,06,28000,all,All,8,1
2019,06,28000,race-ethnicity,Majority Non-White,8,1
2019,06,28000,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2019,06,28000,race-ethnicity,No Majority Race/Ethnicity,10,1
2019,06,29000,all,All,8,1
2019,06,29000,race-ethnicity,Majority Non-White,8,1
2019,06,29000,race-ethnicity,"Majority White, Non-Hispanic",3,1
