year,state,place,subgroup_type,subgroup,index_air_hazard,index_air_hazard_quality
2019,34,21000,poverty,High-Poverty,NA,NA
2019,34,21000,poverty,Not High-Poverty,4,1
2019,34,36000,all,All,14,1
2019,34,36000,poverty,High-Poverty,15,1
2019,34,36000,poverty,Not High-Poverty,14,1
2019,34,51000,all,All,14,1
2019,34,51000,poverty,High-Poverty,13,1
2019,34,51000,poverty,Not High-Poverty,14,1
2019,34,57000,all,All,17,1
2019,34,57000,poverty,High-Poverty,17,1
2019,34,57000,poverty,Not High-Poverty,17,1
2019,34,74000,all,All,37,1
2019,34,74000,poverty,High-Poverty,38,1
2019,34,74000,poverty,Not High-Poverty,36,1
2019,35,02000,all,All,50,1
2019,35,02000,poverty,High-Poverty,23,1
2019,35,02000,poverty,Not High-Poverty,51,1
2019,35,39380,all,All,58,1
2019,35,39380,poverty,High-Poverty,52,1
2019,35,39380,poverty,Not High-Poverty,59,1
2019,35,63460,all,All,66,1
2019,35,63460,poverty,High-Poverty,NA,NA
2019,35,63460,poverty,Not High-Poverty,66,1
2019,35,70500,all,All,80,1
2019,35,70500,poverty,High-Poverty,NA,NA
2019,35,70500,poverty,Not High-Poverty,80,1
2019,36,01000,all,All,67,1
2019,36,01000,poverty,High-Poverty,59,1
2019,36,01000,poverty,Not High-Poverty,68,1
2019,36,11000,all,All,76,1
2019,36,11000,poverty,High-Poverty,74,1
2019,36,11000,poverty,Not High-Poverty,77,1
2019,36,50617,all,All,16,1
2019,36,50617,poverty,High-Poverty,NA,NA
2019,36,50617,poverty,Not High-Poverty,16,1
2019,36,51000,all,All,12,1
2019,36,51000,poverty,High-Poverty,9,1
2019,36,51000,poverty,Not High-Poverty,12,1
2019,36,63000,all,All,70,1
2019,36,63000,poverty,High-Poverty,67,1
2019,36,63000,poverty,Not High-Poverty,71,1
2019,36,73000,all,All,67,1
2019,36,73000,poverty,High-Poverty,66,1
2019,36,73000,poverty,Not High-Poverty,67,1
2019,36,84000,all,All,19,1
2019,36,84000,poverty,High-Poverty,17,1
2019,36,84000,poverty,Not High-Poverty,19,1
2019,37,02140,all,All,43,1
2019,37,02140,poverty,High-Poverty,NA,NA
2019,37,02140,poverty,Not High-Poverty,43,1
2019,37,10740,all,All,23,1
2019,37,10740,poverty,High-Poverty,NA,NA
2019,37,10740,poverty,Not High-Poverty,23,1
2019,37,12000,all,All,14,1
2019,37,12000,poverty,High-Poverty,14,1
2019,37,12000,poverty,Not High-Poverty,14,1
2019,37,14100,all,All,23,1
2019,37,14100,poverty,High-Poverty,NA,NA
2019,37,14100,poverty,Not High-Poverty,23,1
2019,37,19000,all,All,24,1
2019,37,19000,poverty,High-Poverty,23,1
2019,37,19000,poverty,Not High-Poverty,24,1
2019,37,22920,all,All,32,1
2019,37,22920,poverty,High-Poverty,31,1
2019,37,22920,poverty,Not High-Poverty,32,1
2019,37,25580,all,All,16,1
2019,37,25580,poverty,High-Poverty,17,1
2019,37,25580,poverty,Not High-Poverty,16,1
2019,37,28000,all,All,24,1
2019,37,28000,poverty,High-Poverty,21,1
2019,37,28000,poverty,Not High-Poverty,25,1
2019,37,28080,all,All,53,1
2019,37,28080,poverty,High-Poverty,49,1
2019,37,28080,poverty,Not High-Poverty,53,1
2019,37,31400,all,All,21,1
2019,37,31400,poverty,High-Poverty,17,1
2019,37,31400,poverty,Not High-Poverty,21,1
2019,37,55000,all,All,25,1
2019,37,55000,poverty,High-Poverty,23,1
2019,37,55000,poverty,Not High-Poverty,25,1
2019,37,74440,all,All,34,1
2019,37,74440,poverty,High-Poverty,20,1
2019,37,74440,poverty,Not High-Poverty,35,1
2019,37,75000,all,All,30,1
2019,37,75000,poverty,High-Poverty,23,1
2019,37,75000,poverty,Not High-Poverty,31,1
2019,38,25700,all,All,62,1
2019,38,25700,poverty,High-Poverty,55,1
2019,38,25700,poverty,Not High-Poverty,62,1
2019,39,01000,all,All,52,1
2019,39,01000,poverty,High-Poverty,46,1
2019,39,01000,poverty,Not High-Poverty,53,1
2019,39,15000,all,All,25,1
2019,39,15000,poverty,High-Poverty,24,1
2019,39,15000,poverty,Not High-Poverty,26,1
2019,39,16000,all,All,45,1
2019,39,16000,poverty,High-Poverty,46,1
2019,39,16000,poverty,Not High-Poverty,45,1
2019,39,18000,all,All,55,1
2019,39,18000,poverty,High-Poverty,55,1
2019,39,18000,poverty,Not High-Poverty,55,1
2019,39,21000,all,All,46,1
2019,39,21000,poverty,High-Poverty,41,1
2019,39,21000,poverty,Not High-Poverty,48,1
2019,39,61000,all,All,64,1
2019,39,61000,poverty,High-Poverty,NA,NA
2019,39,61000,poverty,Not High-Poverty,64,1
2019,39,77000,all,All,68,1
2019,39,77000,poverty,High-Poverty,59,1
2019,39,77000,poverty,Not High-Poverty,70,1
2019,40,09050,all,All,39,1
2019,40,09050,poverty,High-Poverty,NA,NA
2019,40,09050,poverty,Not High-Poverty,39,1
2019,40,23200,all,All,44,1
2019,40,23200,poverty,High-Poverty,39,1
2019,40,23200,poverty,Not High-Poverty,44,1
2019,40,41850,all,All,70,1
2019,40,41850,poverty,High-Poverty,63,1
2019,40,41850,poverty,Not High-Poverty,71,1
2019,40,52500,all,All,44,1
2019,40,52500,poverty,High-Poverty,39,1
2019,40,52500,poverty,Not High-Poverty,44,1
2019,40,55000,all,All,42,1
2019,40,55000,poverty,High-Poverty,39,1
2019,40,55000,poverty,Not High-Poverty,42,1
2019,40,75000,all,All,29,1
2019,40,75000,poverty,High-Poverty,20,1
2019,40,75000,poverty,Not High-Poverty,29,1
2019,41,05350,all,All,12,1
2019,41,05350,poverty,High-Poverty,NA,NA
2019,41,05350,poverty,Not High-Poverty,12,1
2019,41,05800,all,All,58,1
2019,41,05800,poverty,High-Poverty,NA,NA
2019,41,05800,poverty,Not High-Poverty,58,1
2019,41,23850,all,All,14,1
2019,41,23850,poverty,High-Poverty,13,1
2019,41,23850,poverty,Not High-Poverty,15,1
2019,41,31250,all,All,8,1
2019,41,31250,poverty,High-Poverty,NA,NA
2019,41,31250,poverty,Not High-Poverty,8,1
2019,41,34100,all,All,20,1
2019,41,34100,poverty,High-Poverty,NA,NA
2019,41,34100,poverty,Not High-Poverty,20,1
2019,41,47000,all,All,20,1
2019,41,47000,poverty,High-Poverty,9,1
2019,41,47000,poverty,Not High-Poverty,20,1
2019,41,59000,all,All,5,1
2019,41,59000,poverty,High-Poverty,4,1
2019,41,59000,poverty,Not High-Poverty,5,1
2019,41,64900,all,All,14,1
2019,41,64900,poverty,High-Poverty,NA,NA
2019,41,64900,poverty,Not High-Poverty,14,1
2019,42,02000,all,All,33,1
2019,42,02000,poverty,High-Poverty,36,1
2019,42,02000,poverty,Not High-Poverty,33,1
2019,42,06088,all,All,32,1
2019,42,06088,poverty,High-Poverty,36,1
2019,42,06088,poverty,Not High-Poverty,32,1
2019,42,24000,all,All,60,1
2019,42,24000,poverty,High-Poverty,60,1
2019,42,24000,poverty,Not High-Poverty,59,1
2019,42,60000,all,All,15,1
2019,42,60000,poverty,High-Poverty,10,1
2019,42,60000,poverty,Not High-Poverty,16,1
2019,42,61000,all,All,28,1
2019,42,61000,poverty,High-Poverty,24,1
2019,42,61000,poverty,Not High-Poverty,29,1
2019,42,63624,all,All,18,1
2019,42,63624,poverty,High-Poverty,16,1
2019,42,63624,poverty,Not High-Poverty,19,1
2019,42,69000,all,All,73,1
2019,42,69000,poverty,High-Poverty,73,1
2019,42,69000,poverty,Not High-Poverty,73,1
2019,44,19180,all,All,63,1
2019,44,19180,poverty,High-Poverty,NA,NA
2019,44,19180,poverty,Not High-Poverty,63,1
2019,44,54640,all,All,55,1
2019,44,54640,poverty,High-Poverty,33,1
2019,44,54640,poverty,Not High-Poverty,56,1
2019,44,59000,all,All,54,1
2019,44,59000,poverty,High-Poverty,55,1
2019,44,59000,poverty,Not High-Poverty,54,1
2019,44,74300,all,All,66,1
2019,44,74300,poverty,High-Poverty,NA,NA
2019,44,74300,poverty,Not High-Poverty,66,1
2019,45,13330,all,All,19,1
2019,45,13330,poverty,High-Poverty,29,1
2019,45,13330,poverty,Not High-Poverty,18,1
2019,45,16000,all,All,17,1
2019,45,16000,poverty,High-Poverty,13,1
2019,45,16000,poverty,Not High-Poverty,18,1
2019,45,48535,all,All,29,1
2019,45,48535,poverty,High-Poverty,NA,NA
2019,45,48535,poverty,Not High-Poverty,29,1
2019,45,50875,all,All,7,1
2019,45,50875,poverty,High-Poverty,0,1
2019,45,50875,poverty,Not High-Poverty,8,1
2019,46,59020,all,All,72,1
2019,46,59020,poverty,High-Poverty,NA,NA
2019,46,59020,poverty,Not High-Poverty,72,1
2019,47,14000,all,All,12,1
2019,47,14000,poverty,High-Poverty,5,1
2019,47,14000,poverty,Not High-Poverty,14,1
2019,47,15160,all,All,34,1
2019,47,15160,poverty,High-Poverty,NA,NA
2019,47,15160,poverty,Not High-Poverty,34,1
2019,47,27740,all,All,24,1
2019,47,27740,poverty,High-Poverty,NA,NA
2019,47,27740,poverty,Not High-Poverty,24,1
2019,47,40000,all,All,17,1
2019,47,40000,poverty,High-Poverty,10,1
2019,47,40000,poverty,Not High-Poverty,19,1
2019,47,48000,all,All,18,1
2019,47,48000,poverty,High-Poverty,11,1
2019,47,48000,poverty,Not High-Poverty,19,1
2019,47,51560,all,All,23,1
2019,47,51560,poverty,High-Poverty,NA,NA
2019,47,51560,poverty,Not High-Poverty,23,1
2019,47,52006,all,All,21,1
2019,47,52006,poverty,High-Poverty,14,1
2019,47,52006,poverty,Not High-Poverty,21,1
2019,48,01000,all,All,84,1
2019,48,01000,poverty,High-Poverty,90,1
2019,48,01000,poverty,Not High-Poverty,84,1
2019,48,01924,all,All,44,1
2019,48,01924,poverty,High-Poverty,NA,NA
2019,48,01924,poverty,Not High-Poverty,44,1
2019,48,03000,all,All,88,1
2019,48,03000,poverty,High-Poverty,81,1
2019,48,03000,poverty,Not High-Poverty,88,1
2019,48,04000,all,All,36,1
2019,48,04000,poverty,High-Poverty,26,1
2019,48,04000,poverty,Not High-Poverty,36,1
2019,48,05000,all,All,58,1
2019,48,05000,poverty,High-Poverty,55,1
2019,48,05000,poverty,Not High-Poverty,58,1
2019,48,06128,all,All,9,1
2019,48,06128,poverty,High-Poverty,NA,NA
2019,48,06128,poverty,Not High-Poverty,9,1
2019,48,07000,all,All,2,1
2019,48,07000,poverty,High-Poverty,2,1
2019,48,07000,poverty,Not High-Poverty,2,1
2019,48,10768,all,All,86,1
2019,48,10768,poverty,High-Poverty,88,1
2019,48,10768,poverty,Not High-Poverty,85,1
2019,48,10912,all,All,58,1
2019,48,10912,poverty,High-Poverty,39,1
2019,48,10912,poverty,Not High-Poverty,60,1
2019,48,13024,all,All,41,1
2019,48,13024,poverty,High-Poverty,NA,NA
2019,48,13024,poverty,Not High-Poverty,41,1
2019,48,13552,all,All,57,1
2019,48,13552,poverty,High-Poverty,NA,NA
2019,48,13552,poverty,Not High-Poverty,57,1
2019,48,15976,all,All,57,1
2019,48,15976,poverty,High-Poverty,49,1
2019,48,15976,poverty,Not High-Poverty,59,1
2019,48,16432,all,All,16,1
2019,48,16432,poverty,High-Poverty,NA,NA
2019,48,16432,poverty,Not High-Poverty,16,1
2019,48,17000,all,All,59,1
2019,48,17000,poverty,High-Poverty,66,1
2019,48,17000,poverty,Not High-Poverty,59,1
2019,48,19000,all,All,38,1
2019,48,19000,poverty,High-Poverty,39,1
2019,48,19000,poverty,Not High-Poverty,38,1
2019,48,19972,all,All,34,1
2019,48,19972,poverty,High-Poverty,8,1
2019,48,19972,poverty,Not High-Poverty,35,1
2019,48,22660,all,All,85,1
2019,48,22660,poverty,High-Poverty,73,1
2019,48,22660,poverty,Not High-Poverty,86,1
2019,48,24000,all,All,37,1
2019,48,24000,poverty,High-Poverty,34,1
2019,48,24000,poverty,Not High-Poverty,37,1
2019,48,26232,all,All,26,1
2019,48,26232,poverty,High-Poverty,NA,NA
2019,48,26232,poverty,Not High-Poverty,26,1
2019,48,27000,all,All,39,1
2019,48,27000,poverty,High-Poverty,39,1
2019,48,27000,poverty,Not High-Poverty,39,1
2019,48,27684,all,All,44,1
2019,48,27684,poverty,High-Poverty,NA,NA
2019,48,27684,poverty,Not High-Poverty,44,1
2019,48,29000,all,All,38,1
2019,48,29000,poverty,High-Poverty,NA,NA
2019,48,29000,poverty,Not High-Poverty,38,1
2019,48,30464,all,All,29,1
2019,48,30464,poverty,High-Poverty,NA,NA
2019,48,30464,poverty,Not High-Poverty,29,1
2019,48,35000,all,All,16,1
2019,48,35000,poverty,High-Poverty,16,1
2019,48,35000,poverty,Not High-Poverty,16,1
2019,48,37000,all,All,30,1
2019,48,37000,poverty,High-Poverty,NA,NA
2019,48,37000,poverty,Not High-Poverty,30,1
2019,48,39148,all,All,60,1
2019,48,39148,poverty,High-Poverty,NA,NA
2019,48,39148,poverty,Not High-Poverty,60,1
2019,48,41464,all,All,41,1
2019,48,41464,poverty,High-Poverty,49,1
2019,48,41464,poverty,Not High-Poverty,39,1
2019,48,41980,all,All,19,1
2019,48,41980,poverty,High-Poverty,NA,NA
2019,48,41980,poverty,Not High-Poverty,19,1
2019,48,42508,all,All,35,1
2019,48,42508,poverty,High-Poverty,NA,NA
2019,48,42508,poverty,Not High-Poverty,35,1
2019,48,43888,all,All,4,1
2019,48,43888,poverty,High-Poverty,NA,NA
2019,48,43888,poverty,Not High-Poverty,4,1
2019,48,45000,all,All,86,1
2019,48,45000,poverty,High-Poverty,90,1
2019,48,45000,poverty,Not High-Poverty,86,1
2019,48,45384,all,All,79,1
2019,48,45384,poverty,High-Poverty,55,1
2019,48,45384,poverty,Not High-Poverty,81,1
2019,48,45744,all,All,46,1
2019,48,45744,poverty,High-Poverty,NA,NA
2019,48,45744,poverty,Not High-Poverty,46,1
2019,48,47892,all,All,44,1
2019,48,47892,poverty,High-Poverty,NA,NA
2019,48,47892,poverty,Not High-Poverty,44,1
2019,48,48072,all,All,65,1
2019,48,48072,poverty,High-Poverty,NA,NA
2019,48,48072,poverty,Not High-Poverty,65,1
2019,48,48768,all,All,84,1
2019,48,48768,poverty,High-Poverty,89,1
2019,48,48768,poverty,Not High-Poverty,84,1
2019,48,50820,all,All,69,1
2019,48,50820,poverty,High-Poverty,NA,NA
2019,48,50820,poverty,Not High-Poverty,69,1
2019,48,53388,all,All,83,1
2019,48,53388,poverty,High-Poverty,NA,NA
2019,48,53388,poverty,Not High-Poverty,83,1
2019,48,56000,all,All,1,1
2019,48,56000,poverty,High-Poverty,NA,NA
2019,48,56000,poverty,Not High-Poverty,1,1
2019,48,56348,all,All,18,1
2019,48,56348,poverty,High-Poverty,NA,NA
2019,48,56348,poverty,Not High-Poverty,18,1
2019,48,57200,all,All,84,1
2019,48,57200,poverty,High-Poverty,73,1
2019,48,57200,poverty,Not High-Poverty,86,1
2019,48,58016,all,All,41,1
2019,48,58016,poverty,High-Poverty,NA,NA
2019,48,58016,poverty,Not High-Poverty,41,1
2019,48,61796,all,All,35,1
2019,48,61796,poverty,High-Poverty,NA,NA
2019,48,61796,poverty,Not High-Poverty,35,1
2019,48,63500,all,All,60,1
2019,48,63500,poverty,High-Poverty,NA,NA
2019,48,63500,poverty,Not High-Poverty,60,1
2019,48,64472,all,All,80,1
2019,48,64472,poverty,High-Poverty,NA,NA
2019,48,64472,poverty,Not High-Poverty,80,1
2019,48,65000,all,All,55,1
2019,48,65000,poverty,High-Poverty,50,1
2019,48,65000,poverty,Not High-Poverty,55,1
2019,48,70808,all,All,35,1
2019,48,70808,poverty,High-Poverty,NA,NA
2019,48,70808,poverty,Not High-Poverty,35,1
2019,48,72176,all,All,61,1
2019,48,72176,poverty,High-Poverty,66,1
2019,48,72176,poverty,Not High-Poverty,60,1
2019,48,74144,all,All,37,1
2019,48,74144,poverty,High-Poverty,NA,NA
2019,48,74144,poverty,Not High-Poverty,37,1
2019,48,76000,all,All,47,1
2019,48,76000,poverty,High-Poverty,47,1
2019,48,76000,poverty,Not High-Poverty,46,1
2019,48,79000,all,All,59,1
2019,48,79000,poverty,High-Poverty,61,1
2019,48,79000,poverty,Not High-Poverty,59,1
2019,49,43660,all,All,62,1
2019,49,43660,poverty,High-Poverty,NA,NA
2019,49,43660,poverty,Not High-Poverty,62,1
2019,49,44320,all,All,61,1
2019,49,44320,poverty,High-Poverty,NA,NA
2019,49,44320,poverty,Not High-Poverty,61,1
2019,49,55980,all,All,71,1
2019,49,55980,poverty,High-Poverty,NA,NA
2019,49,55980,poverty,Not High-Poverty,71,1
2019,49,57300,all,All,87,1
2019,49,57300,poverty,High-Poverty,NA,NA
2019,49,57300,poverty,Not High-Poverty,87,1
2019,49,62470,all,All,79,1
2019,49,62470,poverty,High-Poverty,82,1
2019,49,62470,poverty,Not High-Poverty,78,1
2019,49,65330,all,All,76,1
2019,49,65330,poverty,High-Poverty,NA,NA
2019,49,65330,poverty,Not High-Poverty,76,1
2019,49,67000,all,All,37,1
2019,49,67000,poverty,High-Poverty,69,1
2019,49,67000,poverty,Not High-Poverty,36,1
2019,49,67440,all,All,56,1
2019,49,67440,poverty,High-Poverty,NA,NA
2019,49,67440,poverty,Not High-Poverty,56,1
2019,49,70850,all,All,24,1
2019,49,70850,poverty,High-Poverty,NA,NA
2019,49,70850,poverty,Not High-Poverty,24,1
2019,49,82950,all,All,11,1
2019,49,82950,poverty,High-Poverty,NA,NA
2019,49,82950,poverty,Not High-Poverty,11,1
2019,49,83470,all,All,9,1
2019,49,83470,poverty,High-Poverty,NA,NA
2019,49,83470,poverty,Not High-Poverty,9,1
2019,51,01000,all,All,20,1
2019,51,01000,poverty,High-Poverty,NA,NA
2019,51,01000,poverty,Not High-Poverty,20,1
2019,51,16000,all,All,41,1
2019,51,16000,poverty,High-Poverty,NA,NA
2019,51,16000,poverty,Not High-Poverty,41,1
2019,51,35000,all,All,48,1
2019,51,35000,poverty,High-Poverty,55,1
2019,51,35000,poverty,Not High-Poverty,48,1
2019,51,47672,all,All,35,1
2019,51,47672,poverty,High-Poverty,17,1
2019,51,47672,poverty,Not High-Poverty,36,1
2019,51,56000,all,All,39,1
2019,51,56000,poverty,High-Poverty,52,1
2019,51,56000,poverty,Not High-Poverty,39,1
2019,51,57000,all,All,33,1
2019,51,57000,poverty,High-Poverty,37,1
2019,51,57000,poverty,Not High-Poverty,33,1
2019,51,64000,all,All,42,1
2019,51,64000,poverty,High-Poverty,36,1
2019,51,64000,poverty,Not High-Poverty,43,1
2019,51,67000,all,All,8,1
2019,51,67000,poverty,High-Poverty,5,1
2019,51,67000,poverty,Not High-Poverty,9,1
2019,51,68000,all,All,40,1
2019,51,68000,poverty,High-Poverty,39,1
2019,51,68000,poverty,Not High-Poverty,40,1
2019,51,76432,all,All,43,1
2019,51,76432,poverty,High-Poverty,NA,NA
2019,51,76432,poverty,Not High-Poverty,43,1
2019,51,82000,all,All,38,1
2019,51,82000,poverty,High-Poverty,23,1
2019,51,82000,poverty,Not High-Poverty,39,1
2019,53,03180,all,All,7,1
2019,53,03180,poverty,High-Poverty,NA,NA
2019,53,03180,poverty,Not High-Poverty,7,1
2019,53,05210,all,All,9,1
2019,53,05210,poverty,High-Poverty,NA,NA
2019,53,05210,poverty,Not High-Poverty,9,1
2019,53,05280,all,All,55,1
2019,53,05280,poverty,High-Poverty,53,1
2019,53,05280,poverty,Not High-Poverty,55,1
2019,53,22640,all,All,15,1
2019,53,22640,poverty,High-Poverty,NA,NA
2019,53,22640,poverty,Not High-Poverty,15,1
2019,53,23515,all,All,5,1
2019,53,23515,poverty,High-Poverty,NA,NA
2019,53,23515,poverty,Not High-Poverty,5,1
2019,53,35275,all,All,61,1
2019,53,35275,poverty,High-Poverty,NA,NA
2019,53,35275,poverty,Not High-Poverty,61,1
2019,53,35415,all,All,8,1
2019,53,35415,poverty,High-Poverty,NA,NA
2019,53,35415,poverty,Not High-Poverty,8,1
2019,53,35940,all,All,8,1
2019,53,35940,poverty,High-Poverty,NA,NA
2019,53,35940,poverty,Not High-Poverty,8,1
2019,53,53545,all,All,52,1
2019,53,53545,poverty,High-Poverty,NA,NA
2019,53,53545,poverty,Not High-Poverty,52,1
2019,53,57745,all,All,8,1
2019,53,57745,poverty,High-Poverty,NA,NA
2019,53,57745,poverty,Not High-Poverty,8,1
2019,53,63000,all,All,3,1
2019,53,63000,poverty,High-Poverty,6,1
2019,53,63000,poverty,Not High-Poverty,3,1
2019,53,67000,all,All,21,1
2019,53,67000,poverty,High-Poverty,12,1
2019,53,67000,poverty,Not High-Poverty,21,1
2019,53,67167,all,All,43,1
2019,53,67167,poverty,High-Poverty,NA,NA
2019,53,67167,poverty,Not High-Poverty,43,1
2019,53,70000,all,All,11,1
2019,53,70000,poverty,High-Poverty,9,1
2019,53,70000,poverty,Not High-Poverty,11,1
2019,53,74060,all,All,16,1
2019,53,74060,poverty,High-Poverty,NA,NA
2019,53,74060,poverty,Not High-Poverty,16,1
2019,53,80010,all,All,51,1
2019,53,80010,poverty,High-Poverty,50,1
2019,53,80010,poverty,Not High-Poverty,51,1
2019,55,02375,all,All,71,1
2019,55,02375,poverty,High-Poverty,NA,NA
2019,55,02375,poverty,Not High-Poverty,71,1
2019,55,31000,all,All,70,1
2019,55,31000,poverty,High-Poverty,NA,NA
2019,55,31000,poverty,Not High-Poverty,70,1
2019,55,39225,all,All,69,1
2019,55,39225,poverty,High-Poverty,NA,NA
2019,55,39225,poverty,Not High-Poverty,69,1
2019,55,48000,all,All,73,1
2019,55,48000,poverty,High-Poverty,73,1
2019,55,48000,poverty,Not High-Poverty,73,1
2019,55,53000,all,All,58,1
2019,55,53000,poverty,High-Poverty,48,1
2019,55,53000,poverty,Not High-Poverty,60,1
2019,55,66000,all,All,69,1
2019,55,66000,poverty,High-Poverty,71,1
2019,55,66000,poverty,Not High-Poverty,69,1
