year,state,county,subgroup_type,subgroup,poverty_exposure
2018,27,043,race-ethnicity,"Black, Non-Hispanic",0
2018,27,043,race-ethnicity,Hispanic,0
2018,27,043,race-ethnicity,Other Races and Ethnicities,0
2018,27,043,race-ethnicity,"White, Non-Hispanic",0
2018,27,045,all,All,0
2018,27,045,race-ethnicity,"Black, Non-Hispanic",0
2018,27,045,race-ethnicity,Hispanic,0
2018,27,045,race-ethnicity,Other Races and Ethnicities,0
2018,27,045,race-ethnicity,"White, Non-Hispanic",0
2018,27,047,all,All,0
2018,27,047,race-ethnicity,"Black, Non-Hispanic",0
2018,27,047,race-ethnicity,Hispanic,0
2018,27,047,race-ethnicity,Other Races and Ethnicities,0
2018,27,047,race-ethnicity,"White, Non-Hispanic",0
2018,27,049,all,All,0
2018,27,049,race-ethnicity,"Black, Non-Hispanic",0
2018,27,049,race-ethnicity,Hispanic,0
2018,27,049,race-ethnicity,Other Races and Ethnicities,0
2018,27,049,race-ethnicity,"White, Non-Hispanic",0
2018,27,051,all,All,0
2018,27,051,race-ethnicity,"Black, Non-Hispanic",0
2018,27,051,race-ethnicity,Hispanic,0
2018,27,051,race-ethnicity,Other Races and Ethnicities,0
2018,27,051,race-ethnicity,"White, Non-Hispanic",0
2018,27,053,all,All,0.21355739616661185
2018,27,053,race-ethnicity,"Black, Non-Hispanic",0.24305428157932285
2018,27,053,race-ethnicity,Hispanic,0.1260208568915693
2018,27,053,race-ethnicity,Other Races and Ethnicities,0.21500551094315856
2018,27,053,race-ethnicity,"White, Non-Hispanic",0.19935342778358847
2018,27,055,all,All,0
2018,27,055,race-ethnicity,"Black, Non-Hispanic",0
2018,27,055,race-ethnicity,Hispanic,0
2018,27,055,race-ethnicity,Other Races and Ethnicities,0
2018,27,055,race-ethnicity,"White, Non-Hispanic",0
2018,27,057,all,All,0
2018,27,057,race-ethnicity,"Black, Non-Hispanic",0
2018,27,057,race-ethnicity,Hispanic,0
2018,27,057,race-ethnicity,Other Races and Ethnicities,0
2018,27,057,race-ethnicity,"White, Non-Hispanic",0
2018,27,059,all,All,0
2018,27,059,race-ethnicity,"Black, Non-Hispanic",0
2018,27,059,race-ethnicity,Hispanic,0
2018,27,059,race-ethnicity,Other Races and Ethnicities,0
2018,27,059,race-ethnicity,"White, Non-Hispanic",0
2018,27,061,all,All,0
2018,27,061,race-ethnicity,"Black, Non-Hispanic",0
2018,27,061,race-ethnicity,Hispanic,0
2018,27,061,race-ethnicity,Other Races and Ethnicities,0
2018,27,061,race-ethnicity,"White, Non-Hispanic",0
2018,27,063,all,All,0
2018,27,063,race-ethnicity,"Black, Non-Hispanic",0
2018,27,063,race-ethnicity,Hispanic,0
2018,27,063,race-ethnicity,Other Races and Ethnicities,0
2018,27,063,race-ethnicity,"White, Non-Hispanic",0
2018,27,065,all,All,0
2018,27,065,race-ethnicity,"Black, Non-Hispanic",0
2018,27,065,race-ethnicity,Hispanic,0
2018,27,065,race-ethnicity,Other Races and Ethnicities,0
2018,27,065,race-ethnicity,"White, Non-Hispanic",0
2018,27,067,all,All,0
2018,27,067,race-ethnicity,"Black, Non-Hispanic",0
2018,27,067,race-ethnicity,Hispanic,0
2018,27,067,race-ethnicity,Other Races and Ethnicities,0
2018,27,067,race-ethnicity,"White, Non-Hispanic",0
2018,27,069,all,All,0
2018,27,069,race-ethnicity,"Black, Non-Hispanic",0
2018,27,069,race-ethnicity,Hispanic,0
2018,27,069,race-ethnicity,Other Races and Ethnicities,0
2018,27,069,race-ethnicity,"White, Non-Hispanic",0
2018,27,071,all,All,0
2018,27,071,race-ethnicity,"Black, Non-Hispanic",0
2018,27,071,race-ethnicity,Hispanic,0
2018,27,071,race-ethnicity,Other Races and Ethnicities,0
2018,27,071,race-ethnicity,"White, Non-Hispanic",0
2018,27,073,all,All,0
2018,27,073,race-ethnicity,"Black, Non-Hispanic",0
2018,27,073,race-ethnicity,Hispanic,0
2018,27,073,race-ethnicity,Other Races and Ethnicities,0
2018,27,073,race-ethnicity,"White, Non-Hispanic",0
2018,27,075,all,All,0
2018,27,075,race-ethnicity,"Black, Non-Hispanic",0
2018,27,075,race-ethnicity,Hispanic,0
2018,27,075,race-ethnicity,Other Races and Ethnicities,0
2018,27,075,race-ethnicity,"White, Non-Hispanic",0
2018,27,077,all,All,0
2018,27,077,race-ethnicity,"Black, Non-Hispanic",0
2018,27,077,race-ethnicity,Hispanic,0
2018,27,077,race-ethnicity,Other Races and Ethnicities,0
2018,27,077,race-ethnicity,"White, Non-Hispanic",0
2018,27,079,all,All,0
2018,27,079,race-ethnicity,"Black, Non-Hispanic",0
2018,27,079,race-ethnicity,Hispanic,0
2018,27,079,race-ethnicity,Other Races and Ethnicities,0
2018,27,079,race-ethnicity,"White, Non-Hispanic",0
2018,27,081,all,All,0
2018,27,081,race-ethnicity,"Black, Non-Hispanic",0
2018,27,081,race-ethnicity,Hispanic,0
2018,27,081,race-ethnicity,Other Races and Ethnicities,0
2018,27,081,race-ethnicity,"White, Non-Hispanic",0
2018,27,083,all,All,0
2018,27,083,race-ethnicity,"Black, Non-Hispanic",0
2018,27,083,race-ethnicity,Hispanic,0
2018,27,083,race-ethnicity,Other Races and Ethnicities,0
2018,27,083,race-ethnicity,"White, Non-Hispanic",0
2018,27,085,all,All,0
2018,27,085,race-ethnicity,"Black, Non-Hispanic",0
2018,27,085,race-ethnicity,Hispanic,0
2018,27,085,race-ethnicity,Other Races and Ethnicities,0
2018,27,085,race-ethnicity,"White, Non-Hispanic",0
2018,27,087,all,All,0
2018,27,087,race-ethnicity,"Black, Non-Hispanic",0
2018,27,087,race-ethnicity,Hispanic,0
2018,27,087,race-ethnicity,Other Races and Ethnicities,0
2018,27,087,race-ethnicity,"White, Non-Hispanic",0
2018,27,089,all,All,0
2018,27,089,race-ethnicity,"Black, Non-Hispanic",0
2018,27,089,race-ethnicity,Hispanic,0
2018,27,089,race-ethnicity,Other Races and Ethnicities,0
2018,27,089,race-ethnicity,"White, Non-Hispanic",0
2018,27,091,all,All,0
2018,27,091,race-ethnicity,"Black, Non-Hispanic",0
2018,27,091,race-ethnicity,Hispanic,0
2018,27,091,race-ethnicity,Other Races and Ethnicities,0
2018,27,091,race-ethnicity,"White, Non-Hispanic",0
2018,27,093,all,All,0
2018,27,093,race-ethnicity,"Black, Non-Hispanic",0
2018,27,093,race-ethnicity,Hispanic,0
2018,27,093,race-ethnicity,Other Races and Ethnicities,0
2018,27,093,race-ethnicity,"White, Non-Hispanic",0
2018,27,095,all,All,0
2018,27,095,race-ethnicity,"Black, Non-Hispanic",0
2018,27,095,race-ethnicity,Hispanic,0
2018,27,095,race-ethnicity,Other Races and Ethnicities,0
2018,27,095,race-ethnicity,"White, Non-Hispanic",0
2018,27,097,all,All,0
2018,27,097,race-ethnicity,"Black, Non-Hispanic",0
2018,27,097,race-ethnicity,Hispanic,0
2018,27,097,race-ethnicity,Other Races and Ethnicities,0
2018,27,097,race-ethnicity,"White, Non-Hispanic",0
2018,27,099,all,All,0
2018,27,099,race-ethnicity,"Black, Non-Hispanic",0
2018,27,099,race-ethnicity,Hispanic,0
2018,27,099,race-ethnicity,Other Races and Ethnicities,0
2018,27,099,race-ethnicity,"White, Non-Hispanic",0
2018,27,101,all,All,0
2018,27,101,race-ethnicity,"Black, Non-Hispanic",0
2018,27,101,race-ethnicity,Hispanic,0
2018,27,101,race-ethnicity,Other Races and Ethnicities,0
2018,27,101,race-ethnicity,"White, Non-Hispanic",0
2018,27,103,all,All,0
2018,27,103,race-ethnicity,"Black, Non-Hispanic",0
2018,27,103,race-ethnicity,Hispanic,0
2018,27,103,race-ethnicity,Other Races and Ethnicities,0
2018,27,103,race-ethnicity,"White, Non-Hispanic",0
2018,27,105,all,All,0
2018,27,105,race-ethnicity,"Black, Non-Hispanic",0
2018,27,105,race-ethnicity,Hispanic,0
2018,27,105,race-ethnicity,Other Races and Ethnicities,0
2018,27,105,race-ethnicity,"White, Non-Hispanic",0
2018,27,107,all,All,0
2018,27,107,race-ethnicity,"Black, Non-Hispanic",0
2018,27,107,race-ethnicity,Hispanic,0
2018,27,107,race-ethnicity,Other Races and Ethnicities,0
2018,27,107,race-ethnicity,"White, Non-Hispanic",0
2018,27,109,all,All,0.0530763528539659
2018,27,109,race-ethnicity,"Black, Non-Hispanic",0.031767955801104975
2018,27,109,race-ethnicity,Hispanic,0.07679324894514768
2018,27,109,race-ethnicity,Other Races and Ethnicities,0.08373590982286634
2018,27,109,race-ethnicity,"White, Non-Hispanic",0.055342755250297186
2018,27,111,all,All,0
2018,27,111,race-ethnicity,"Black, Non-Hispanic",0
2018,27,111,race-ethnicity,Hispanic,0
2018,27,111,race-ethnicity,Other Races and Ethnicities,0
2018,27,111,race-ethnicity,"White, Non-Hispanic",0
2018,27,113,all,All,0
2018,27,113,race-ethnicity,"Black, Non-Hispanic",0
2018,27,113,race-ethnicity,Hispanic,0
2018,27,113,race-ethnicity,Other Races and Ethnicities,0
2018,27,113,race-ethnicity,"White, Non-Hispanic",0
2018,27,115,all,All,0
2018,27,115,race-ethnicity,"Black, Non-Hispanic",0
2018,27,115,race-ethnicity,Hispanic,0
2018,27,115,race-ethnicity,Other Races and Ethnicities,0
2018,27,115,race-ethnicity,"White, Non-Hispanic",0
2018,27,117,all,All,0
2018,27,117,race-ethnicity,"Black, Non-Hispanic",0
2018,27,117,race-ethnicity,Hispanic,0
2018,27,117,race-ethnicity,Other Races and Ethnicities,0
2018,27,117,race-ethnicity,"White, Non-Hispanic",0
2018,27,119,all,All,0
2018,27,119,race-ethnicity,"Black, Non-Hispanic",0
2018,27,119,race-ethnicity,Hispanic,0
2018,27,119,race-ethnicity,Other Races and Ethnicities,0
2018,27,119,race-ethnicity,"White, Non-Hispanic",0
2018,27,121,all,All,0
2018,27,121,race-ethnicity,"Black, Non-Hispanic",0
2018,27,121,race-ethnicity,Hispanic,0
2018,27,121,race-ethnicity,Other Races and Ethnicities,0
2018,27,121,race-ethnicity,"White, Non-Hispanic",0
2018,27,123,all,All,0.07447303763093237
2018,27,123,race-ethnicity,"Black, Non-Hispanic",0.12384270781483325
2018,27,123,race-ethnicity,Hispanic,0.013595532896334061
2018,27,123,race-ethnicity,Other Races and Ethnicities,0.08932270636564728
2018,27,123,race-ethnicity,"White, Non-Hispanic",0.02871032075785275
2018,27,125,all,All,0
2018,27,125,race-ethnicity,"Black, Non-Hispanic",0
2018,27,125,race-ethnicity,Hispanic,0
2018,27,125,race-ethnicity,Other Races and Ethnicities,0
2018,27,125,race-ethnicity,"White, Non-Hispanic",0
2018,27,127,all,All,0
2018,27,127,race-ethnicity,"Black, Non-Hispanic",0
2018,27,127,race-ethnicity,Hispanic,0
2018,27,127,race-ethnicity,Other Races and Ethnicities,0
2018,27,127,race-ethnicity,"White, Non-Hispanic",0
2018,27,129,all,All,0
2018,27,129,race-ethnicity,"Black, Non-Hispanic",0
2018,27,129,race-ethnicity,Hispanic,0
2018,27,129,race-ethnicity,Other Races and Ethnicities,0
2018,27,129,race-ethnicity,"White, Non-Hispanic",0
2018,27,131,all,All,0
2018,27,131,race-ethnicity,"Black, Non-Hispanic",0
2018,27,131,race-ethnicity,Hispanic,0
2018,27,131,race-ethnicity,Other Races and Ethnicities,0
2018,27,131,race-ethnicity,"White, Non-Hispanic",0
2018,27,133,all,All,0
2018,27,133,race-ethnicity,"Black, Non-Hispanic",0
2018,27,133,race-ethnicity,Hispanic,0
2018,27,133,race-ethnicity,Other Races and Ethnicities,0
2018,27,133,race-ethnicity,"White, Non-Hispanic",0
2018,27,135,all,All,0
2018,27,135,race-ethnicity,"Black, Non-Hispanic",0
2018,27,135,race-ethnicity,Hispanic,0
2018,27,135,race-ethnicity,Other Races and Ethnicities,0
2018,27,135,race-ethnicity,"White, Non-Hispanic",0
2018,27,137,all,All,0.18131526173846899
2018,27,137,race-ethnicity,"Black, Non-Hispanic",0.29148753224419605
2018,27,137,race-ethnicity,Hispanic,0.28097731239092494
2018,27,137,race-ethnicity,Other Races and Ethnicities,0.27776433583353494
2018,27,137,race-ethnicity,"White, Non-Hispanic",0.15580809159653095
2018,27,139,all,All,0
2018,27,139,race-ethnicity,"Black, Non-Hispanic",0
2018,27,139,race-ethnicity,Hispanic,0
2018,27,139,race-ethnicity,Other Races and Ethnicities,0
2018,27,139,race-ethnicity,"White, Non-Hispanic",0
2018,27,141,all,All,0
2018,27,141,race-ethnicity,"Black, Non-Hispanic",0
2018,27,141,race-ethnicity,Hispanic,0
2018,27,141,race-ethnicity,Other Races and Ethnicities,0
2018,27,141,race-ethnicity,"White, Non-Hispanic",0
2018,27,143,all,All,0
2018,27,143,race-ethnicity,"Black, Non-Hispanic",0
2018,27,143,race-ethnicity,Hispanic,0
2018,27,143,race-ethnicity,Other Races and Ethnicities,0
2018,27,143,race-ethnicity,"White, Non-Hispanic",0
2018,27,145,all,All,0.2780053245955355
2018,27,145,race-ethnicity,"Black, Non-Hispanic",0.44397415905546894
2018,27,145,race-ethnicity,Hispanic,0.04864864864864865
2018,27,145,race-ethnicity,Other Races and Ethnicities,0.41227526348419097
2018,27,145,race-ethnicity,"White, Non-Hispanic",0.21358624412059526
2018,27,147,all,All,0
2018,27,147,race-ethnicity,"Black, Non-Hispanic",0
2018,27,147,race-ethnicity,Hispanic,0
2018,27,147,race-ethnicity,Other Races and Ethnicities,0
2018,27,147,race-ethnicity,"White, Non-Hispanic",0
2018,27,149,all,All,0
2018,27,149,race-ethnicity,"Black, Non-Hispanic",0
2018,27,149,race-ethnicity,Hispanic,0
2018,27,149,race-ethnicity,Other Races and Ethnicities,0
2018,27,149,race-ethnicity,"White, Non-Hispanic",0
2018,27,151,all,All,0
2018,27,151,race-ethnicity,"Black, Non-Hispanic",0
2018,27,151,race-ethnicity,Hispanic,0
2018,27,151,race-ethnicity,Other Races and Ethnicities,0
2018,27,151,race-ethnicity,"White, Non-Hispanic",0
2018,27,153,all,All,0
2018,27,153,race-ethnicity,"Black, Non-Hispanic",0
2018,27,153,race-ethnicity,Hispanic,0
2018,27,153,race-ethnicity,Other Races and Ethnicities,0
2018,27,153,race-ethnicity,"White, Non-Hispanic",0
2018,27,155,all,All,0
2018,27,155,race-ethnicity,"Black, Non-Hispanic",0
2018,27,155,race-ethnicity,Hispanic,0
2018,27,155,race-ethnicity,Other Races and Ethnicities,0
2018,27,155,race-ethnicity,"White, Non-Hispanic",0
2018,27,157,all,All,0
2018,27,157,race-ethnicity,"Black, Non-Hispanic",0
2018,27,157,race-ethnicity,Hispanic,0
2018,27,157,race-ethnicity,Other Races and Ethnicities,0
2018,27,157,race-ethnicity,"White, Non-Hispanic",0
2018,27,159,all,All,0
2018,27,159,race-ethnicity,"Black, Non-Hispanic",0
2018,27,159,race-ethnicity,Hispanic,0
2018,27,159,race-ethnicity,Other Races and Ethnicities,0
2018,27,159,race-ethnicity,"White, Non-Hispanic",0
2018,27,161,all,All,0
2018,27,161,race-ethnicity,"Black, Non-Hispanic",0
2018,27,161,race-ethnicity,Hispanic,0
2018,27,161,race-ethnicity,Other Races and Ethnicities,0
2018,27,161,race-ethnicity,"White, Non-Hispanic",0
2018,27,163,all,All,0
2018,27,163,race-ethnicity,"Black, Non-Hispanic",0
2018,27,163,race-ethnicity,Hispanic,0
2018,27,163,race-ethnicity,Other Races and Ethnicities,0
2018,27,163,race-ethnicity,"White, Non-Hispanic",0
2018,27,165,all,All,0
2018,27,165,race-ethnicity,"Black, Non-Hispanic",0
2018,27,165,race-ethnicity,Hispanic,0
2018,27,165,race-ethnicity,Other Races and Ethnicities,0
2018,27,165,race-ethnicity,"White, Non-Hispanic",0
2018,27,167,all,All,0
2018,27,167,race-ethnicity,"Black, Non-Hispanic",0
2018,27,167,race-ethnicity,Hispanic,0
2018,27,167,race-ethnicity,Other Races and Ethnicities,0
2018,27,167,race-ethnicity,"White, Non-Hispanic",0
2018,27,169,all,All,0.19111176298034616
2018,27,169,race-ethnicity,"Black, Non-Hispanic",0.21226415094339623
2018,27,169,race-ethnicity,Hispanic,0.05084745762711865
2018,27,169,race-ethnicity,Other Races and Ethnicities,0.1658653846153846
2018,27,169,race-ethnicity,"White, Non-Hispanic",0.19502899751449876
2018,27,171,all,All,0
2018,27,171,race-ethnicity,"Black, Non-Hispanic",0
2018,27,171,race-ethnicity,Hispanic,0
2018,27,171,race-ethnicity,Other Races and Ethnicities,0
2018,27,171,race-ethnicity,"White, Non-Hispanic",0
2018,27,173,all,All,0
2018,27,173,race-ethnicity,"Black, Non-Hispanic",0
2018,27,173,race-ethnicity,Hispanic,0
2018,27,173,race-ethnicity,Other Races and Ethnicities,0
2018,27,173,race-ethnicity,"White, Non-Hispanic",0
2018,28,001,all,All,0.39959718026183283
2018,28,001,race-ethnicity,"Black, Non-Hispanic",0.41571370913493877
2018,28,001,race-ethnicity,Hispanic,0.7391304347826086
2018,28,001,race-ethnicity,Other Races and Ethnicities,0.8229166666666666
2018,28,001,race-ethnicity,"White, Non-Hispanic",0.166189111747851
2018,28,003,all,All,0
2018,28,003,race-ethnicity,"Black, Non-Hispanic",0
2018,28,003,race-ethnicity,Hispanic,0
2018,28,003,race-ethnicity,Other Races and Ethnicities,0
2018,28,003,race-ethnicity,"White, Non-Hispanic",0
2018,28,005,all,All,0
2018,28,005,race-ethnicity,"Black, Non-Hispanic",0
2018,28,005,race-ethnicity,Hispanic,0
2018,28,005,race-ethnicity,Other Races and Ethnicities,0
2018,28,005,race-ethnicity,"White, Non-Hispanic",0
2018,28,007,all,All,0.311284969179706
2018,28,007,race-ethnicity,"Black, Non-Hispanic",0.3413962033067973
2018,28,007,race-ethnicity,Hispanic,0
2018,28,007,race-ethnicity,Other Races and Ethnicities,0.12280701754385964
2018,28,007,race-ethnicity,"White, Non-Hispanic",0.21957040572792363
2018,28,009,all,All,0
2018,28,009,race-ethnicity,"Black, Non-Hispanic",0
2018,28,009,race-ethnicity,Hispanic,0
2018,28,009,race-ethnicity,Other Races and Ethnicities,0
2018,28,009,race-ethnicity,"White, Non-Hispanic",0
2018,28,011,all,All,0.47887717989368644
2018,28,011,race-ethnicity,"Black, Non-Hispanic",0.5481927710843374
2018,28,011,race-ethnicity,Hispanic,0.2268041237113402
2018,28,011,race-ethnicity,Other Races and Ethnicities,0.3727810650887574
2018,28,011,race-ethnicity,"White, Non-Hispanic",0.16736842105263158
2018,28,013,all,All,0.1733296058149287
2018,28,013,race-ethnicity,"Black, Non-Hispanic",0.23190789473684212
2018,28,013,race-ethnicity,Hispanic,0.08459869848156182
2018,28,013,race-ethnicity,Other Races and Ethnicities,0.0798611111111111
2018,28,013,race-ethnicity,"White, Non-Hispanic",0.16829971181556197
2018,28,015,all,All,0
2018,28,015,race-ethnicity,"Black, Non-Hispanic",0
2018,28,015,race-ethnicity,Hispanic,0
2018,28,015,race-ethnicity,Other Races and Ethnicities,0
2018,28,015,race-ethnicity,"White, Non-Hispanic",0
2018,28,017,all,All,0
2018,28,017,race-ethnicity,"Black, Non-Hispanic",0
2018,28,017,race-ethnicity,Hispanic,0
2018,28,017,race-ethnicity,Other Races and Ethnicities,0
2018,28,017,race-ethnicity,"White, Non-Hispanic",0
2018,28,019,all,All,0
2018,28,019,race-ethnicity,"Black, Non-Hispanic",0
2018,28,019,race-ethnicity,Hispanic,0
2018,28,019,race-ethnicity,Other Races and Ethnicities,0
2018,28,019,race-ethnicity,"White, Non-Hispanic",0
2018,28,021,all,All,0.7260681449432126
2018,28,021,race-ethnicity,"Black, Non-Hispanic",0.7301939058171745
2018,28,021,race-ethnicity,Hispanic,1
2018,28,021,race-ethnicity,Other Races and Ethnicities,1
2018,28,021,race-ethnicity,"White, Non-Hispanic",0.5465116279069767
2018,28,023,all,All,0
2018,28,023,race-ethnicity,"Black, Non-Hispanic",0
2018,28,023,race-ethnicity,Hispanic,0
2018,28,023,race-ethnicity,Other Races and Ethnicities,0
2018,28,023,race-ethnicity,"White, Non-Hispanic",0
2018,28,025,all,All,0
2018,28,025,race-ethnicity,"Black, Non-Hispanic",0
2018,28,025,race-ethnicity,Hispanic,0
2018,28,025,race-ethnicity,Other Races and Ethnicities,0
2018,28,025,race-ethnicity,"White, Non-Hispanic",0
2018,28,027,all,All,0.5802938196555217
2018,28,027,race-ethnicity,"Black, Non-Hispanic",0.6302556222936164
2018,28,027,race-ethnicity,Hispanic,0.5897435897435898
2018,28,027,race-ethnicity,Other Races and Ethnicities,0.24489795918367346
2018,28,027,race-ethnicity,"White, Non-Hispanic",0.0576271186440678
2018,28,029,all,All,0
2018,28,029,race-ethnicity,"Black, Non-Hispanic",0
2018,28,029,race-ethnicity,Hispanic,0
2018,28,029,race-ethnicity,Other Races and Ethnicities,0
2018,28,029,race-ethnicity,"White, Non-Hispanic",0
2018,28,031,all,All,0
2018,28,031,race-ethnicity,"Black, Non-Hispanic",0
2018,28,031,race-ethnicity,Hispanic,0
2018,28,031,race-ethnicity,Other Races and Ethnicities,0
2018,28,031,race-ethnicity,"White, Non-Hispanic",0
2018,28,033,all,All,0
2018,28,033,race-ethnicity,"Black, Non-Hispanic",0
2018,28,033,race-ethnicity,Hispanic,0
2018,28,033,race-ethnicity,Other Races and Ethnicities,0
2018,28,033,race-ethnicity,"White, Non-Hispanic",0
2018,28,035,all,All,0.3890836254381572
2018,28,035,race-ethnicity,"Black, Non-Hispanic",0.5559942963694198
2018,28,035,race-ethnicity,Hispanic,0.23848515864892528
2018,28,035,race-ethnicity,Other Races and Ethnicities,0.401010101010101
2018,28,035,race-ethnicity,"White, Non-Hispanic",0.1971030957114456
2018,28,037,all,All,0
2018,28,037,race-ethnicity,"Black, Non-Hispanic",0
2018,28,037,race-ethnicity,Hispanic,0
2018,28,037,race-ethnicity,Other Races and Ethnicities,0
2018,28,037,race-ethnicity,"White, Non-Hispanic",0
2018,28,039,all,All,0
