zip,county,num_below_p50,pop2018,ec_zip,ec_se_zip,nbhd_ec_zip,ec_grp_mem_zip,ec_high_zip,ec_high_se_zip,nbhd_ec_high_zip,ec_grp_mem_high_zip,exposure_grp_mem_zip,exposure_grp_mem_high_zip,nbhd_exposure_zip,bias_grp_mem_zip,bias_grp_mem_high_zip,nbhd_bias_zip,nbhd_bias_high_zip,clustering_zip,support_ratio_zip,volunteering_rate_zip,civic_organizations_zip
46057,18023,82.76878547668457,1251,,,,,,,,,,,,,,,,.12028567,.94343424,.083641529,.022357594
46058,18023,140.2264883518219,2248,.90284997,.032919999,,1.06504,1.27116,.02517,,1.32406,1.0396,1.1661299,,-.02447,-.13544001,,,.10387,.92215002,.12337,.00538
46060,18057,1868.138989508152,40387,1.0030299,.01336,1.0766701,1.0987,1.48077,.0093999999,1.57796,1.5322599,1.18369,1.32851,1.3004301,.071800001,-.15335999,.17207,-.21341,.093440004,.87575001,.097690001,.01681
46062,18057,932.2794098854065,35151,1.12527,.016729999,1.38937,1.23665,1.5411299,.00942,1.72119,1.59813,1.24025,1.38124,1.49489,.0028899999,-.15703,.070589997,-.15138,.091750003,.86317998,.1047,.0071100001
46064,18095,716.5030207633972,17493,1.0487,.017440001,1.14661,1.12977,1.43662,.01184,1.45512,1.4645801,1.10681,1.2323,1.1606899,-.020749999,-.18849,.01213,-.25367001,.10148,.94994998,.09815,.017440001
46065,18023,285.7109107971191,3499,.96253997,.029239999,1.1683,1.08147,1.3118401,.021670001,1.40353,1.36642,1.06919,1.16561,1.1380399,-.01149,-.17228,-.026590001,-.23329,.10252,.96047997,.12854999,.028510001
46068,18159,151.5620880126953,2811,1.00449,.029720001,,1.07494,1.33093,.02599,,1.35674,1.07394,1.15408,,-.00094,-.17561001,,,.10792,.90943998,.094800003,.015869999
46069,18057,428.8377585411072,7415,1.05819,.021299999,.96605003,1.11825,1.4269201,.016179999,1.2735,1.45441,1.18882,1.29003,1.1053801,.059360001,-.12743001,.12605,-.15209,.10587,.96976,.12174,.01926
46070,18095,217.9677046537399,2320,.81277001,.02954,.82519001,.88194001,1.18009,.02984,1.07208,1.21298,.87041998,.99677998,.76103997,-.01323,-.21690001,-.084299996,-.40871,.10592,.96675003,.12494,.018139999
46071,18011,316.4297943115234,3382,.98649001,.02987,.97859001,1.07977,1.37568,.02393,1.19043,1.38924,1.1231101,1.2088799,1.06032,.038589999,-.14920001,.077090003,-.1227,.11167,.96138,.078139998,.019169999
46072,18159,771.5429344177246,8683,.92743999,.01863,.86672997,.98694003,1.32718,.01699,1.19007,1.34183,1.0352499,1.13192,.89222002,.046659999,-.18544,.02856,-.33384001,.12044,.99092001,.094920002,.02094
46074,18057,1214.419477820396,33114,1.1333899,.017759999,1.4349101,1.25933,1.60285,.0089100003,1.78838,1.647,1.30117,1.4359699,1.58606,.032159999,-.14696001,.095299996,-.12756,.092459999,.88077998,.10335,.0103
46075,18011,120.1833329200745,6544,.92886001,.023399999,,1.11125,1.5321,.01281,,1.62914,1.09848,1.3641,,-.01162,-.1943,,,.094219998,.76503003,.083789997,.0059199999
46076,18159,135.9798588752747,1431,,,,,,,,,,,,,,,,.10253453,.93326348,.11767513,.0078920322
46077,18011,513.9972470998764,28371,1.20926,.021989999,1.73163,1.33973,1.6390899,.01042,1.86069,1.6835999,1.28465,1.47085,1.67135,-.042879999,-.14465,-.03607,-.11329,.090039998,.90640002,.13737001,.01722
46104,18139,96.21380615234375,879,,,,,,,,,,,,,,,,.1045142,.8378433,.15371756,.0070158001
46105,18133,148.4875736236572,1877,.95309001,.02987,,1.07286,1.2816401,.02589,,1.28409,1.0703501,1.11866,,-.00235,-.14788,,,.11163,.95310003,.15321,.019649999
46106,18081,234.026335477829,6725,.91407001,.028890001,.72811002,.94445997,1.47728,.01384,1.6609401,1.51482,1.19665,1.28453,1.3543299,.21075,-.17929,.46239001,-.2264,.10527,.85623997,.093649998,.00758
46107,18097,1186.247971057892,12914,.76139998,.01424,.66017002,.84764999,1.2103699,.017340001,1.05323,1.27943,.89771998,1.1109,.72228003,.055780001,-.15171,.086000003,-.45818999,.090860002,.82366002,.081009999,.01449
46112,18063,1235.061322942376,37047,.98918003,.0151,1.4011,1.15636,1.4579999,.01045,1.69924,1.55678,1.19721,1.3255,1.47685,.03413,-.17448001,.051290002,-.15058,.094269998,.91641003,.099859998,.01096
46113,18097,655.5375080108643,15663,.84072,.01552,1.18651,.93531001,1.2061,.01449,1.38999,1.32435,.95910001,1.10908,1.14465,.024809999,-.19410001,-.036570001,-.21434,.093429998,.86238003,.099169999,.0094900001
46115,18139,174.4685788154602,1873,.88655001,.028340001,,.99084002,1.18718,.029759999,,1.25933,1.01267,1.0952801,,.02156,-.14978001,,,.11794,.92711997,.10563,.020190001
46118,18063,296.0905714035034,4944,.94747001,.02538,1.20875,1.0887001,1.34719,.01949,1.47978,1.40727,1.07816,1.22653,1.22267,-.00978,-.14736,.01138,-.21028,.10287,.90578002,.12,.01895
46120,18133,576.2538623809814,5090,.83656001,.02031,.79058999,.89749002,1.2286,.02108,1.08011,1.25037,.94515002,1.04952,.82350999,.05043,-.19137,.039960001,-.3116,.10675,.95840001,.14173999,.01162
46121,18133,391.3277349472046,5716,1.0857199,.020740001,1.12808,1.16485,1.33509,.016009999,1.34815,1.39271,1.14092,1.1987799,1.15403,-.02097,-.16177,.02248,-.16821,.10636,.93753999,.12873,.01402
46122,18063,674.6506786346436,16469,1.04485,.01791,1.34571,1.16135,1.40718,.01248,1.56374,1.48918,1.1971,1.29484,1.3546799,.02987,-.15008999,.0066300002,-.15432,.096040003,.95582998,.098470002,.0188
46123,18063,1186.997371673584,35617,.92899001,.01556,1.47269,1.08816,1.39767,.01105,1.67713,1.4971,1.09396,1.27336,1.41539,.0052999998,-.17569999,-.040479999,-.18492,.09369,.87331003,.10156,.01471
46124,18081,1106.922525405884,8564,.76712,.020679999,.72575003,.75005001,1.22967,.02104,1.14227,1.2690001,.94823998,1.06094,.80944002,.20900001,-.19611,.10338,-.41119,.10904,.97977,.083640002,.01675
46126,18145,275.8675720691681,5217,.90372998,.02726,1.2112,1.0462199,1.30237,.02001,1.42539,1.38533,1.1011,1.20228,1.15319,.049830001,-.15225001,-.050310001,-.23604,.10199,.95051003,.099339999,.0034700001
46128,18133,135.0219289064407,2000,.96003997,.03167,,1.0590301,1.2842,.026590001,,1.34601,1.06944,1.13249,,.0097399997,-.18854,,,.10929,.87559998,.18248001,.01152
46130,18145,193.5159225463867,2440,.96399999,.036680002,,1.14493,1.27933,.028489999,,1.33486,1.13752,1.18468,,-.0065199998,-.12676001,,,.10019,.76124001,.12017,.018239999
46131,18081,2606.497609853745,32371,.91497999,.01242,.94195998,1.01833,1.3572201,.01167,1.36344,1.40381,1.07383,1.18155,1.08311,.051679999,-.18810999,.13032,-.25882,.098370001,.95832002,.098619998,.017419999
46135,18133,1622.831372737885,20800,.87909001,.01528,.82955998,.92501003,1.29225,.015,1.18857,1.2951,.99083,1.08705,.90052003,.066419996,-.19138999,.0788,-.31986001,.10931,.99070001,.13860001,.03025
46140,18059,2150.237214565277,39638,.94196999,.0121,1.0196,1.0365601,1.3443,.01135,1.37265,1.38643,1.08303,1.18542,1.0830899,.042909998,-.16957,.058619998,-.26734,.10112,.96964997,.090089999,.01391
46142,18081,1701.620197296143,29871,.89459997,.01391,1.0597399,1.02447,1.39735,.01212,1.4780999,1.45943,1.04654,1.23647,1.11902,.02108,-.18031999,.05297,-.32089001,.091980003,.82672,.082879998,.0057399999
46143,18081,2286.969779968262,56217,.91030997,.0108,1.01438,.98886001,1.3990999,.01082,1.4367599,1.45727,1.05439,1.22913,1.13931,.062150002,-.18561,.10966,-.26108,.096550003,.90670002,.077299997,.0099900002
46147,18011,264.8775510787964,3128,1.02689,.0308,,1.09685,1.36452,.02211,,1.4381599,1.12666,1.21859,,.026459999,-.18018,,,.10852,.92532003,.075690001,.026459999
46148,18065,495.371066570282,5526,.90591002,.022260001,.94788003,.99475998,1.25106,.020099999,1.21738,1.30641,1.01705,1.09429,.92254001,.021910001,-.19384,-.02747,-.31959999,.11244,.97632998,.12651999,.01235
46149,18063,123.8915557861328,2026,1.0685,.041340001,,,1.42826,.023010001,,,,,,,,,,.10073,.90362,.11323,.023639999
46150,18139,79.62079286575317,934,,,,,,,,,,,,,,,,.11248228,.6483435,.14468132,.0080183484
46151,18109,2788.212909340858,31810,.86846,.01372,.88422,.92227,1.27235,.01349,1.2797101,1.31417,1.00503,1.0842201,.98176998,.082350001,-.2121,.099359997,-.30348,.10888,.98575002,.10511,.01584
46156,18139,163.5688343644142,1606,,,,,,,,,,,,,,,,.12098493,.88782132,.14644781,.0083050374
46157,18109,299.6627044677734,4046,.95174003,.02606,1.21823,1.0382299,1.29803,.019339999,1.41458,1.3634,1.05628,1.16532,1.2234,.01709,-.16997001,.0042300001,-.15627,.096100003,.90890002,.10067,.01419
46158,18109,1795.028893947601,22925,.89758998,.0145,.97565001,.99975997,1.29273,.01302,1.30223,1.33856,1.03281,1.14525,1.04246,.032000002,-.16879,.06408,-.2492,.099440001,.94760001,.091810003,.01637
46160,18013,568.8578426837921,6535,.93753999,.02375,1.09614,1.0319099,1.26568,.01856,1.31464,1.31261,1.0521899,1.1308399,1.09522,.019269999,-.16074,-.00083999999,-.20034,.10815,.95532,.15317,.01246
46161,18145,263.2883412837982,2958,.89248002,.033610001,,1.02253,1.31593,.02585,,1.3457,1.10192,1.16513,,.072039999,-.15498,,,.10327,.96385002,.14955001,.027869999
46163,18059,346.0561370849609,12768,1.1375901,.020059999,1.48474,1.26881,1.4819601,.01261,1.6565,1.5272,1.18057,1.30028,1.3824,-.07474,-.17451,-.074029997,-.19828001,.10124,.95615,.083630003,.017969999
46164,18013,317.9541645050049,4420,.67034,.02593,.56996,.77424997,1.1613801,.02789,1.07981,1.28878,1.0089999,1.1325901,.92324001,.23266,-.13790999,.38264999,-.16959,.14811,.89726001,.08501,.0091399997
46165,18063,98.21656036376953,1477,,,,,,,,,,,,,,,,.1137767,.93465918,.058273643,.03345741
46166,18109,210.3856725692749,2101,.78381002,.0309,,.85702002,1.10515,.03184,,1.14376,.98044997,1.01524,,.1259,-.12659,,,.10019,.93311,.14173,.01452
46167,18063,218.5199284553528,6572,1.1091501,.02596,1.49953,1.27756,1.45672,.01489,1.64184,1.52246,1.22641,1.3149101,1.4809901,-.04171,-.15784,-.01252,-.10861,.10161,.91807002,.086170003,.0064900001
46168,18063,1466.321472167969,34478,.83794999,.01359,1.21139,1.01522,1.35778,.01217,1.60794,1.46097,1.03113,1.23074,1.19363,.01543,-.18707,-.01488,-.34709999,.098679997,.92153001,.093280002,.01501
46171,18133,95.61616516113281,1732,.88119,.034639999,,.96831,1.2414,.02771,,1.2970999,1.03637,1.10826,,.065669999,-.17039999,,,.11546,.83605999,.14246,
46172,18133,274.0692749023438,2293,.92596,.02775,.76081002,.97921002,1.28905,.028069999,.99039,1.30469,1.03653,1.16084,.86457998,.055300001,-.12391,.12002,-.14551,.1061,.96021998,.17896,.01141
46173,18139,1360.860513687134,10093,.83815002,.016890001,.76586998,.86453998,1.24489,.01754,1.14443,1.24313,.94155002,1.02005,.82854998,.08179,-.21868999,.075649999,-.38124001,.12633,.99379998,.12763999,.02393
46176,18145,2796.818975448608,27603,.78966999,.01412,.81797999,.86422002,1.23646,.01426,1.2321,1.28745,.98579001,1.0711,.93620998,.12332,-.20198999,.12628999,-.31604999,.10727,.99022001,.10833,.01557
46180,18063,84.40708446502686,943,,,,,,,,,,,,,,,,.1032719,.75839353,.17965935,.010615999
46181,18081,347.9326281547546,4788,1.01446,.024769999,1.12441,1.08806,1.3854001,.01753,1.43109,1.42801,1.11421,1.20467,1.17759,.023469999,-.18539,.045159999,-.21527,.10902,.96166998,.12356,.018100001
46182,18145,182.3605184555054,1433,.92188001,.036200002,,1.07076,1.3223799,.02413,,1.39572,1.10996,1.17971,,.035319999,-.1831,,,.11477,.93493003,.13139001,.00856
46184,18081,738.6146041452885,13508,.96034002,.01708,1.09644,1.07219,1.32908,.01403,1.39244,1.38833,1.08204,1.18949,1.16192,.0091000004,-.16716,.05635,-.19839001,.094329998,.86286002,.085720003,.01441
46186,18059,128.9631242752075,1759,,,,,,,,,,,,,,,,.11315443,.83716005,.10264585,.037884545
46201,18097,8607.806398391724,29807,.6767,.01081,.22149999,.71002001,1.43454,.01547,.75905001,1.46931,.77199,1.26829,.34119001,.08027,-.15849,.35080999,-1.22471,.075049996,.79689002,.086029999,.0091800001
46202,18097,1961.948914527893,20007,.81015003,.01215,.79811001,.92359,1.50006,.0097500002,1.50989,1.55036,.99475998,1.34991,1.0687701,.071549997,-.14849,.25323999,-.41275001,.09285,.79857999,.087559998,.02149
46203,18097,7545.478930234909,39227,.68462998,.0099900002,.29795,.69292003,1.44517,.01126,1.02213,1.47217,.79255003,1.2748899,.51525003,.12571,-.15474001,.42173001,-.98376,.082089998,.83859003,.077289999,.0088099996
46204,18097,116.9231910705566,8008,.96478999,.018920001,1.2625099,1.10432,1.54089,.01059,1.5703501,1.58515,1.09655,1.40742,1.2427,-.00709,-.12627999,-.01595,-.26366001,.1037,.72319001,.075740002,.38356
46205,18097,6088.282065868378,27869,.74268001,.01155,.62127,.83758003,1.49259,.0095300004,1.48291,1.5398099,.97251999,1.3480999,1.06187,.13875,-.14221001,.41492999,-.39649999,.082790002,.82805002,.11853,.01537
46208,18097,4366.137390732765,23081,.59192997,.01204,.33708,.64503002,1.4617701,.015,1.21324,1.51206,.81726003,1.34316,.70867002,.21074,-.12575001,.52436,-.71197999,.080260001,.79896998,.085519999,.039779998
46214,18097,1705.413834214211,24202,.62755001,.01134,.54536998,.70963001,1.0905401,.01668,.83740997,1.17794,.80158001,1.05642,.63690001,.1147,-.11503,.14371,-.31481001,.087540001,.80409998,.052189998,.0078999996
46216,18097,135.7069091796875,2099,.82675999,.02894,,.93927997,1.36229,.02455,,1.43891,1.00565,1.2766401,,.066,-.12711,,,.09093,.49028,.079319999,.065909997
46217,18097,1118.827423095703,35190,.71082997,.01231,.61765999,.75954002,1.26766,.0138,1.2054,1.33534,.90732998,1.1462899,.86540997,.16289,-.16492,.28628001,-.39286,.1121,.89691001,.063199997,.0059500001
46218,18097,8149.171862602234,27851,.47244999,.0087900003,.064159997,.41226,1.07285,.03159,.16304,1.13778,.54234999,1.03991,.11045,.23987,-.094109997,.41909999,-.47615001,.077749997,.91373003,.03751,.01255
46219,18097,4136.073269844055,37006,.60403001,.01057,.46443999,.67005998,1.2889,.01376,1.12242,1.36307,.81186998,1.1711,.68019998,.17467999,-.16393,.31720001,-.65013999,.079779997,.81761003,.090510003,.032200001
46220,18097,1778.546655535698,36731,1.06664,.01323,1.17432,1.17837,1.58882,.0079899998,1.6502301,1.62798,1.17213,1.4237,1.40387,-.00532,-.14349,.16350999,-.17549001,.094420001,.85329002,.10989,.01376
46221,18097,3322.214868068695,26984,.62230998,.0111,.55260998,.72824001,1.1064301,.015629999,.88872999,1.15619,.79264998,.99563998,.64949,.081260003,-.16125999,.14916,-.36833999,.084590003,.87848997,.076530002,.0060899998
46222,18097,7464.070999145508,36414,.47804999,.0104,.11063,.43537,1.20786,.02317,.41661,1.28383,.57208002,1.14126,.19927,.23896,-.12492,.44481,-1.09071,.08337,.86256999,.036630001,.01026
46224,18097,4918.754919052124,37464,.53674001,.01071,.24845999,.58942997,1.22308,.01833,.86729997,1.26368,.64254999,1.0737,.31812,.082670003,-.17694999,.21895,-1.72638,.086460002,.85707998,.045979999,.0052499999
46225,18097,1567.084004253149,6354,.62466002,.01708,,.71333998,1.3552901,.019540001,,1.42469,.82863998,1.25475,,.13913999,-.13542999,,,.083679996,.61782998,.073080003,.02169
46226,18097,7438.179604530334,46110,.53353,.0090199998,.14067,.53231001,1.11979,.019339999,.29934001,1.16229,.61655998,1.0537699,.20331,.13665,-.10298,.30807999,-.47235,.080159999,.93311,.04276,.0095100002
46227,18097,4604.667501226068,56614,.62366003,.0097700004,.38843,.59570998,1.19231,.01391,.83455998,1.18951,.73439997,1.06627,.53569001,.18885,-.11558,.27489999,-.55791998,.102,.88752002,.053410001,.0065299999
46228,18097,1218.607055664063,15586,.70846999,.01595,.69354999,.86612999,1.34434,.01622,1.09491,1.41774,.94073999,1.26108,.95635003,.07931,-.12423,.2748,-.14488,.090460002,.73628998,.077249996,.0081399996
46229,18097,2909.104166984558,28755,.57060999,.01036,.41600999,.62709999,1.09368,.015729999,.70288002,1.18417,.73698002,1.03957,.51476997,.14910001,-.1391,.19187,-.36541,.084289998,.88749999,.047979999,.0097599998
46231,18097,441.5141505599022,10312,.67208999,.01568,.75533998,.79171997,1.1140701,.01957,1.0000401,1.18813,.82981998,1.068,.74585003,.045910001,-.11249,-.01272,-.34079999,.095030002,.63340002,.065849997,.0052200002
46234,18097,1543.629209518433,27670,.79256999,.01341,.95508999,.90767002,1.27558,.01414,1.32866,1.34996,.93607998,1.17235,1.07256,.03036,-.1515,.10952,-.23878001,.090049997,.75534999,.084430002,.0068100002
46235,18097,5940.63477897644,32327,.49066001,.0095499996,.36860001,.55811,1.03189,.01572,.66819,1.12047,.66895002,1.01921,.45238999,.16568001,-.099349998,.18521,-.47702,.078039996,.90500998,.041030001,.0037499999
46236,18097,1435.679504394531,28147,.75256997,.016100001,.87274998,.90448999,1.41416,.01231,1.49432,1.46807,1.01336,1.27677,1.10585,.10743,-.14983,.21078999,-.35128999,.087980002,.80032998,.082970001,.0087900003
46237,18097,2232.272994995117,38455,.80650997,.01193,.82871002,.87524003,1.36454,.01166,1.32824,1.40108,.96678001,1.19359,1.00088,.094679996,-.17383,.17201,-.32708001,.099019997,.84909999,.072300002,.00416
46239,18097,1120.211442649364,29584,.72276998,.0137,1.2013201,.86290997,1.22528,.01243,1.5941401,1.31485,.94747001,1.1563801,1.35949,.089249998,-.13704,.11635,-.1726,.089199997,.82888001,.078780003,.01437
46240,18097,805.2754981517792,19706,.91167998,.016170001,.83996999,1.05065,1.50748,.01115,1.51842,1.54564,1.10991,1.3684,1.18106,.053399999,-.12952,.2888,-.28564,.096919999,.71948999,.087269999,.01781
46241,18097,4418.002790212631,31273,.58067,.01024,.17552,.60421997,1.11953,.020850001,.32514,1.14712,.66619003,1.02542,.25944,.09302,-.11867,.32347,-.25325,.082460001,.85022998,.05249,.0079199998
46250,18097,674.181797504425,19001,.87010998,.01328,.74392998,.97307003,1.43698,.01155,1.429,1.50304,1.04906,1.31145,1.08397,.072439998,-.14609,.31369999,-.31830001,.095339999,.79694998,.07705,.0096300002
46254,18097,4763.962911605835,40603,.52996999,.0099799996,.45331001,.58284998,1.09373,.015699999,.75915003,1.17293,.73360002,1.0546,.55268002,.20550001,-.1122,.1798,-.37358001,.088189997,.89886999,.04245,.00679
46256,18097,870.1191749572754,23513,.87283999,.01466,.79620999,.98386002,1.45849,.01215,1.49939,1.51763,1.04415,1.32423,1.1656899,.057739999,-.14605001,.31696001,-.28626001,.088600002,.71385002,.084339999,.0091700004
46259,18097,289.032790184021,11364,.96191001,.032990001,,1.09509,1.35921,.01647,,1.4065599,1.08944,1.24719,,-.0051799999,-.12778001,,,.092220001,.82732999,.095940001,.01178
46260,18097,2832.005682468414,33215,.67527002,.01173,.55615997,.78500998,1.37078,.01348,1.20601,1.44598,.92184001,1.28338,.86857003,.14843,-.1267,.35969001,-.38850001,.08929,.83863997,.0647,.01041
46268,18097,1906.972848832607,25247,.66684997,.01203,.62671,.76564002,1.20479,.01612,.93725002,1.31924,.88104999,1.1850801,.77855998,.13099,-.11321,.19503,-.20382001,.090939999,.82155001,.062919997,.01554
46278,18097,269.0184513926506,8481,.82334,.02296,,1.0220701,1.44494,.01746,,1.47935,1.0323,1.31365,,.0099099996,-.12614,,,.089189999,.58056998,.086819999,.0096500004
46280,18057,312.228310585022,7490,1.00937,.02891,,1.14308,1.54659,.01287,,1.61606,1.18417,1.41205,,.034699999,-.14448,,,.095129997,.64140999,.10251,.01321
46303,18089,947.3747043609619,14644,1.06304,.01393,.92405999,1.09439,1.4048899,.01366,1.30153,1.43925,1.17347,1.27235,1.09641,.067390002,-.13118,.15719999,-.18708,.099270001,.93246001,.078280002,.0091700004
46304,18127,1068.627435207367,24906,.98180997,.01332,1.03824,1.0389301,1.35808,.01363,1.34681,1.38652,1.09772,1.21834,1.14581,.05356,-.13804001,.093879998,-.17542,.10247,.95476002,.11013,.019509999
46307,18089,2008.519172489643,62274,1.066,.01094,1.26311,1.13629,1.4032,.01039,1.51744,1.4638799,1.14925,1.27045,1.27082,.01128,-.15226001,.00606,-.19407,.09764,.95920002,.07226,.01283
46310,18073,883.3118858337402,14063,.94721001,.01536,.86949998,.98557001,1.31908,.01499,1.25402,1.34621,1.03756,1.12643,.93348002,.050110001,-.19510999,.068539999,-.34336999,.10868,.9709,.090850003,.01321
46311,18089,553.91592669487,21627,1.11551,.0152,1.15616,1.19019,1.47761,.01279,1.49771,1.5199701,1.1606899,1.33946,1.25439,-.02541,-.13477001,.078299999,-.19397999,.095420003,.88896,.078649998,.01347
46312,18089,6163.687164306641,28448,.51945001,.01022,.26561001,.47755,.81365001,.02015,.37461999,.79536998,.52592999,.69363999,.28536999,.091980003,-.14666,.069229998,-.31277001,.093649998,.97479999,.026620001,.0099400003
46319,18089,1231.41646194458,17781,.89390999,.01194,.85351002,.95266002,1.24939,.0139,1.12965,1.27616,.95761001,1.11853,.8976,.0051699998,-.14093,.049120001,-.25852999,.097819999,.91604,.08117,.0091000004
46320,18089,3745.520132139325,13703,.56616998,.0094600003,.41277,.62441999,.90989,.016960001,.59976,.99272001,.67207998,.85882998,.44161999,.070909999,-.15589,.065329999,-.3581,.083939999,.81343001,.02637,.019239999
