year,state,county,state_name,county_name,subgroup_type,subgroup,share_debt_col,share_debt_col_ub,share_debt_col_lb,share_debt_col_quality,transportation_cost,index_transit_trips,transportation_cost_quality,index_transit_trips_quality,index_air_quality,index_air_quality_quality
2016,45,019,South Carolina,Charleston County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,57.7110121283675,53.51599227219062,1,1,NA,NA
2016,45,019,South Carolina,Charleston County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,50.86724447732798,45.253884367403025,1,1,NA,NA
2016,45,019,South Carolina,Charleston County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,57.57527078009006,51.29013021784106,1,1,NA,NA
2016,45,021,South Carolina,Cherokee County,all,All,NA,NA,NA,NA,4.143952907599001,14.45683196575098,1,1,NA,NA
2016,45,021,South Carolina,Cherokee County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,6.407942238267148,5.92057761732852,1,1,NA,NA
2016,45,021,South Carolina,Cherokee County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,2.879977246871445,17.50995449374289,1,1,NA,NA
2016,45,021,South Carolina,Cherokee County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,6,16,1,1,NA,NA
2016,45,023,South Carolina,Chester County,all,All,NA,NA,NA,NA,35.85575626853599,32.329738473982204,1,1,NA,NA
2016,45,023,South Carolina,Chester County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,44.056013179571664,28.373970345963755,1,1,NA,NA
2016,45,023,South Carolina,Chester County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,30.572202166064983,35.832731648616125,1,1,NA,NA
2016,45,023,South Carolina,Chester County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,34.44657863145258,31.10564225690276,1,1,NA,NA
2016,45,025,South Carolina,Chesterfield County,all,All,NA,NA,NA,NA,2.538164428913003,8.816258966341733,1,1,NA,NA
2016,45,025,South Carolina,Chesterfield County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,2,0,2,2,NA,NA
2016,45,025,South Carolina,Chesterfield County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,2,14.96244131455399,2,2,NA,NA
2016,45,025,South Carolina,Chesterfield County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,2.7957574109328256,8.702474843622518,2,2,NA,NA
2016,45,027,South Carolina,Clarendon County,all,All,NA,NA,NA,NA,1.4532837670384138,14.938785625774472,1,1,NA,NA
2016,45,027,South Carolina,Clarendon County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,1.4654947916666667,14.15234375,2,2,NA,NA
2016,45,027,South Carolina,Clarendon County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,1,29.79078014184397,2,2,NA,NA
2016,45,027,South Carolina,Clarendon County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,2,0,2,2,NA,NA
2016,45,029,South Carolina,Colleton County,all,All,NA,NA,NA,NA,1.7145156962704589,14.35148913335122,1,1,NA,NA
2016,45,029,South Carolina,Colleton County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,2.0813890396093324,7.816603364080303,1,1,NA,NA
2016,45,029,South Carolina,Colleton County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,1,27.520383693045563,1,1,NA,NA
2016,45,029,South Carolina,Colleton County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,1.638095238095238,15.361904761904762,1,1,NA,NA
2016,45,031,South Carolina,Darlington County,all,All,NA,NA,NA,NA,8.871614583333333,18.227604166666666,1,1,NA,NA
2016,45,031,South Carolina,Darlington County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,9.69704433497537,14.112068965517242,1,1,NA,NA
2016,45,031,South Carolina,Darlington County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,6,20.4,1,1,NA,NA
2016,45,031,South Carolina,Darlington County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,9.0564535019911,20.07987819161396,1,1,NA,NA
2016,45,033,South Carolina,Dillon County,all,All,NA,NA,NA,NA,0.43167305236270753,5.3869731800766285,1,1,NA,NA
2016,45,033,South Carolina,Dillon County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,1,0,1,1,NA,NA
2016,45,033,South Carolina,Dillon County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,1,9,1,1,NA,NA
2016,45,033,South Carolina,Dillon County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,5.696629213483146,1,1,NA,NA
2016,45,035,South Carolina,Dorchester County,all,All,NA,NA,NA,NA,40.060387957517776,31.572368998507855,1,1,NA,NA
2016,45,035,South Carolina,Dorchester County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,37.5070365902694,38.94571773220748,2,2,NA,NA
2016,45,035,South Carolina,Dorchester County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,39.16362999299229,32.78276103714086,2,2,NA,NA
2016,45,035,South Carolina,Dorchester County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,41.53255122273629,27.971579643093193,2,2,NA,NA
2016,45,037,South Carolina,Edgefield County,all,All,NA,NA,NA,NA,15.822876653862568,17.606060606060606,1,1,NA,NA
2016,45,037,South Carolina,Edgefield County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,17,10.5,1,1,NA,NA
2016,45,037,South Carolina,Edgefield County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,12.938610662358643,21.324717285945074,1,1,NA,NA
2016,45,037,South Carolina,Edgefield County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,16.462555066079297,32.414096916299556,1,1,NA,NA
2016,45,039,South Carolina,Fairfield County,all,All,NA,NA,NA,NA,23.060230292294065,19.839090640684972,1,1,NA,NA
2016,45,039,South Carolina,Fairfield County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,23.77901353965184,18.092359767891683,1,1,NA,NA
2016,45,039,South Carolina,Fairfield County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,45,039,South Carolina,Fairfield County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,21.93328278999242,22.57771038665656,1,1,NA,NA
2016,45,041,South Carolina,Florence County,all,All,NA,NA,NA,NA,11.781099033816425,23.53683574879227,1,1,NA,NA
2016,45,041,South Carolina,Florence County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,12.476444291609354,22.223005502063273,1,1,NA,NA
2016,45,041,South Carolina,Florence County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,12.27247191011236,21.06099518459069,1,1,NA,NA
2016,45,041,South Carolina,Florence County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,10.714574898785424,26.332591093117408,1,1,NA,NA
2016,45,043,South Carolina,Georgetown County,all,All,NA,NA,NA,NA,14.130168212545197,39.82974375098255,1,1,NA,NA
2016,45,043,South Carolina,Georgetown County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,14.268292682926829,39.900196243341746,2,2,NA,NA
2016,45,043,South Carolina,Georgetown County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,15.269886363636363,36.11647727272727,2,2,NA,NA
2016,45,043,South Carolina,Georgetown County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,11.713733075435202,45.90715667311412,2,2,NA,NA
2016,45,045,South Carolina,Greenville County,all,All,NA,NA,NA,NA,30.442298446938818,54.0551409878556,1,1,NA,NA
2016,45,045,South Carolina,Greenville County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,37.81164352888491,65.77805642633228,1,1,NA,NA
2016,45,045,South Carolina,Greenville County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,24.18454914624003,45.99691765741964,1,1,NA,NA
2016,45,045,South Carolina,Greenville County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,33.252140173677404,56.13777175586623,1,1,NA,NA
2016,45,047,South Carolina,Greenwood County,all,All,NA,NA,NA,NA,5.6751042715374656,8.337695958579031,1,1,NA,NA
2016,45,047,South Carolina,Greenwood County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,8.815899581589958,13.355648535564852,1,1,NA,NA
2016,45,047,South Carolina,Greenwood County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,2,21.808764940239044,1,1,NA,NA
2016,45,047,South Carolina,Greenwood County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,4.280965279487811,3.719280965279488,1,1,NA,NA
2016,45,049,South Carolina,Hampton County,all,All,NA,NA,NA,NA,0.6638566912539515,2.8719704952581666,1,1,NA,NA
2016,45,049,South Carolina,Hampton County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,0.7411764705882353,3.206470588235294,1,1,NA,NA
2016,45,049,South Carolina,Hampton County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,45,049,South Carolina,Hampton County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1,NA,NA
2016,45,051,South Carolina,Horry County,all,All,NA,NA,NA,NA,23.502322711765988,42.55193438339261,1,1,NA,NA
2016,45,051,South Carolina,Horry County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,20.37030191004313,29.36660505237215,1,1,NA,NA
2016,45,051,South Carolina,Horry County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,22.48392067200159,44.77399473134847,1,1,NA,NA
2016,45,051,South Carolina,Horry County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,26.8020740210978,36.84033613445378,1,1,NA,NA
2016,45,053,South Carolina,Jasper County,all,All,NA,NA,NA,NA,37.73125608568647,34.48101265822785,1,1,NA,NA
2016,45,053,South Carolina,Jasper County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,37.1825876662636,39.675937122128175,1,1,NA,NA
2016,45,053,South Carolina,Jasper County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,45,053,South Carolina,Jasper County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,40,13,1,1,NA,NA
2016,45,055,South Carolina,Kershaw County,all,All,NA,NA,NA,NA,23.73194368257451,18.163466812945693,1,1,NA,NA
2016,45,055,South Carolina,Kershaw County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,28.308056872037916,11.90047393364929,1,1,NA,NA
2016,45,055,South Carolina,Kershaw County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,22.58,25.339130434782607,1,1,NA,NA
2016,45,055,South Carolina,Kershaw County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,22.70151371807001,13.482024597918638,1,1,NA,NA
2016,45,057,South Carolina,Lancaster County,all,All,NA,NA,NA,NA,34.84929923421471,26.03727785002167,1,1,NA,NA
2016,45,057,South Carolina,Lancaster County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,46.17741935483871,21.048387096774192,2,2,NA,NA
2016,45,057,South Carolina,Lancaster County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,31.301325331332833,28.29782445611403,2,2,NA,NA
2016,45,057,South Carolina,Lancaster County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,35.33314220183486,24.22362385321101,2,2,NA,NA
2016,45,059,South Carolina,Laurens County,all,All,NA,NA,NA,NA,18.458676990405657,39.24473994277058,1,1,NA,NA
2016,45,059,South Carolina,Laurens County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,23,9,1,1,NA,NA
2016,45,059,South Carolina,Laurens County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,17.31884435190005,48.26210307131702,1,1,NA,NA
2016,45,059,South Carolina,Laurens County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,19.83670963781461,26.703499079189687,1,1,NA,NA
2016,45,061,South Carolina,Lee County,all,All,NA,NA,NA,NA,0.12041884816753928,9.269395525940029,1,1,NA,NA
2016,45,061,South Carolina,Lee County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,0.1981205951448708,15.250587314017228,1,1,NA,NA
2016,45,061,South Carolina,Lee County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,0,0,1,1,NA,NA
2016,45,061,South Carolina,Lee County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,0,1,1,NA,NA
2016,45,063,South Carolina,Lexington County,all,All,NA,NA,NA,NA,34.153808680248005,27.358635961027456,1,1,NA,NA
2016,45,063,South Carolina,Lexington County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,32.074721780604136,23.513513513513512,1,1,NA,NA
2016,45,063,South Carolina,Lexington County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,32.4881871480815,27.781737969466533,1,1,NA,NA
2016,45,063,South Carolina,Lexington County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,40.50465707027942,26.327688399661305,1,1,NA,NA
2016,45,065,South Carolina,McCormick County,all,All,NA,NA,NA,NA,7.936651583710408,14.470588235294118,1,1,NA,NA
2016,45,065,South Carolina,McCormick County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,8.193083573487032,10.219020172910662,1,1,NA,NA
2016,45,065,South Carolina,McCormick County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,45,065,South Carolina,McCormick County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,7,30,1,1,NA,NA
2016,45,067,South Carolina,Marion County,all,All,NA,NA,NA,NA,0,2.021390374331551,1,1,NA,NA
2016,45,067,South Carolina,Marion County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,0,2.021390374331551,1,1,NA,NA
2016,45,067,South Carolina,Marion County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,45,067,South Carolina,Marion County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,45,069,South Carolina,Marlboro County,all,All,NA,NA,NA,NA,1,2.24953560371517,1,1,NA,NA
2016,45,069,South Carolina,Marlboro County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,1,0,2,2,NA,NA
2016,45,069,South Carolina,Marlboro County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,45,069,South Carolina,Marlboro County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,1,6.173322005097706,2,2,NA,NA
2016,45,071,South Carolina,Newberry County,all,All,NA,NA,NA,NA,6.826928895612708,7.015431164901664,1,1,NA,NA
2016,45,071,South Carolina,Newberry County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,9.359430604982206,3.2348754448398576,2,2,NA,NA
2016,45,071,South Carolina,Newberry County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,5.132417239225484,8.468457214241099,2,2,NA,NA
2016,45,071,South Carolina,Newberry County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,4,17,2,2,NA,NA
2016,45,073,South Carolina,Oconee County,all,All,NA,NA,NA,NA,10.31089619600258,20.133075435203097,1,1,NA,NA
2016,45,073,South Carolina,Oconee County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,45,073,South Carolina,Oconee County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,9.542240779401531,19.826304801670148,1,1,NA,NA
2016,45,073,South Carolina,Oconee County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,20,24,1,1,NA,NA
2016,45,075,South Carolina,Orangeburg County,all,All,NA,NA,NA,NA,2.6182790471560526,6.178317938745746,1,1,NA,NA
2016,45,075,South Carolina,Orangeburg County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,2.89906432748538,5.148070175438597,1,1,NA,NA
2016,45,075,South Carolina,Orangeburg County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,1.508114856429463,16.589263420724095,1,1,NA,NA
2016,45,075,South Carolina,Orangeburg County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,1,6.680942184154175,1,1,NA,NA
2016,45,077,South Carolina,Pickens County,all,All,NA,NA,NA,NA,22.825167504187604,34.607621440536015,1,1,NA,NA
2016,45,077,South Carolina,Pickens County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,45,077,South Carolina,Pickens County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,22.81095890410959,34.83371970495258,1,1,NA,NA
2016,45,077,South Carolina,Pickens County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,25,0,1,1,NA,NA
2016,45,079,South Carolina,Richland County,all,All,NA,NA,NA,NA,46.703899446848126,36.160961717509174,1,1,NA,NA
2016,45,079,South Carolina,Richland County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,45.62142996298461,35.038106370543545,1,1,NA,NA
2016,45,079,South Carolina,Richland County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,49.63303821062442,43.47483690587139,1,1,NA,NA
2016,45,079,South Carolina,Richland County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,49.02210028959,35.7687852461515,1,1,NA,NA
2016,45,081,South Carolina,Saluda County,all,All,NA,NA,NA,NA,23.014811490125673,24.80834829443447,1,1,NA,NA
2016,45,081,South Carolina,Saluda County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,23.477732793522268,22.83400809716599,1,1,NA,NA
2016,45,081,South Carolina,Saluda County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,18,21,1,1,NA,NA
2016,45,081,South Carolina,Saluda County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,25.019108280254777,30.904458598726116,1,1,NA,NA
2016,45,083,South Carolina,Spartanburg County,all,All,NA,NA,NA,NA,20.884650718406643,30.111343843016204,1,1,NA,NA
2016,45,083,South Carolina,Spartanburg County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,28.45654506437768,37.951001430615165,1,1,NA,NA
2016,45,083,South Carolina,Spartanburg County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,14.67665262048986,21.058796418224915,1,1,NA,NA
2016,45,083,South Carolina,Spartanburg County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,28.959427949634694,44.669205658324266,1,1,NA,NA
2016,45,085,South Carolina,Sumter County,all,All,NA,NA,NA,NA,11.655197280313176,21.211702894818178,1,1,NA,NA
2016,45,085,South Carolina,Sumter County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,11.394971264367816,18.408764367816097,1,1,NA,NA
2016,45,085,South Carolina,Sumter County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,7.338249754178958,25.70501474926254,1,1,NA,NA
2016,45,085,South Carolina,Sumter County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,15.239884393063583,29.846820809248555,1,1,NA,NA
2016,45,087,South Carolina,Union County,all,All,NA,NA,NA,NA,15.132178376644209,13.148861084376003,1,1,NA,NA
2016,45,087,South Carolina,Union County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,10,15,1,1,NA,NA
2016,45,087,South Carolina,Union County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,14,20,1,1,NA,NA
2016,45,087,South Carolina,Union County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,15.676709154113558,12.143684820393975,1,1,NA,NA
2016,45,089,South Carolina,Williamsburg County,all,All,NA,NA,NA,NA,0,6.728574728574729,1,1,NA,NA
2016,45,089,South Carolina,Williamsburg County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,0,7.278980891719745,1,1,NA,NA
2016,45,089,South Carolina,Williamsburg County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,45,089,South Carolina,Williamsburg County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,0,5.27502102607233,1,1,NA,NA
2016,45,091,South Carolina,York County,all,All,NA,NA,NA,NA,41.17148190573162,39.828475669254594,1,1,NA,NA
2016,45,091,South Carolina,York County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,46.42406876790831,37.205348615090735,1,1,NA,NA
2016,45,091,South Carolina,York County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,33.99249286005712,37.4280701754386,1,1,NA,NA
2016,45,091,South Carolina,York County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,50.428030303030305,45.496632996633,1,1,NA,NA
2016,46,003,South Dakota,Aurora County,all,All,NA,NA,NA,NA,20,26,1,1,NA,NA
2016,46,003,South Dakota,Aurora County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,003,South Dakota,Aurora County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,20,26,1,1,NA,NA
2016,46,003,South Dakota,Aurora County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,005,South Dakota,Beadle County,all,All,NA,NA,NA,NA,26.15800100959111,8.074709742554266,1,1,NA,NA
2016,46,005,South Dakota,Beadle County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,005,South Dakota,Beadle County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,27.007054673721345,9.403880070546736,1,1,NA,NA
2016,46,005,South Dakota,Beadle County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,21,0,1,1,NA,NA
2016,46,007,South Dakota,Bennett County,all,All,NA,NA,NA,NA,13.508982035928144,13.748502994011975,1,1,NA,NA
2016,46,007,South Dakota,Bennett County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,007,South Dakota,Bennett County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,007,South Dakota,Bennett County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,009,South Dakota,Bon Homme County,all,All,NA,NA,NA,NA,15,4.909871244635193,1,1,NA,NA
2016,46,009,South Dakota,Bon Homme County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,009,South Dakota,Bon Homme County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,15,4.909871244635193,1,1,NA,NA
2016,46,009,South Dakota,Bon Homme County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,011,South Dakota,Brookings County,all,All,NA,NA,NA,NA,37.16925064599483,30.370801033591732,1,1,NA,NA
2016,46,011,South Dakota,Brookings County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,011,South Dakota,Brookings County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,37.16925064599483,30.370801033591732,1,1,NA,NA
2016,46,011,South Dakota,Brookings County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,013,South Dakota,Brown County,all,All,NA,NA,NA,NA,44.29119170984456,46.718652849740934,1,1,NA,NA
2016,46,013,South Dakota,Brown County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,013,South Dakota,Brown County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,44.29119170984456,46.718652849740934,2,2,NA,NA
2016,46,013,South Dakota,Brown County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,015,South Dakota,Brule County,all,All,NA,NA,NA,NA,20.153498871331827,19.058690744920995,1,1,NA,NA
2016,46,015,South Dakota,Brule County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,46,015,South Dakota,Brule County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,20.153498871331827,19.058690744920995,3,3,NA,NA
2016,46,015,South Dakota,Brule County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
