state,place,state_name,place_name,share_in_preschool,share_in_preschool_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,meps20_white,meps20_white_quality,share_hs_degree,share_hs_degree_quality,share_digital_access,share_digital_access_quality,pctl_income_20,pctl_income_50,pctl_income_80,pctl_income_quality,share_debt_col,share_debt_col_quality,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,homeless_quality,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,housing_quality,share_election_turnout,share_election_turnout_quality,share_desc_rep_asian_other,share_desc_rep_black_nonhispanic,share_desc_rep_hispanic,share_desc_rep_white_nonhispanic,share_poverty_exposure,share_poverty_exposure_quality,share_black_nh_exposure,share_black_nh_exposure_quality,share_hispanic_exposure,share_hispanic_exposure_quality,share_other_nh_exposure,share_other_nh_exposure_quality,share_white_nh_exposure,share_white_nh_exposure_quality,index_air_quality,index_air_quality_quality,ratio_high_low_ses_fb_friends,ratio_high_low_ses_fb_friends_quality,count_membership_associations_per_10k,count_membership_associations_per_10k_quality,rate_juv_arrest,rate_juv_arrest_quality,rate_violent_crime,rate_property_crime,rate_crime_quality,share_employed,share_employed_quality
32,68400,Nevada,Sparks city,0.314070294991087,2,NA,NA,NA,NA,0.4257642,1,0.58217615,1,0.17360729,1,0.8617055128844403,2,0.9273152478952292,1,41197.12,82703.2184,143159.992,2,NA,NA,0.9%:2.0%,3,15.0%:20.9%,3,7.6%:10.9%,3,76.4%:66.2%,3,NA,NA,NA,NA,NA,1.661655076433464,1.5803983701356032,2.257185077594504,2,0.7299127460787708,1,0.1018709073900842,0.01488306828811973,0.34318989710009357,0.5400561272217025,0,1,0.971952775056039,1,0.588796993212812,1,0.8799451018606587,1,0.4097501794697753,1,15,1,0.7923877678953488,3,2,2,2017.3420633516191,3,1789.5229186155284,4466.791393826005,3,0.8385727434000063,2
33,45140,New Hampshire,Manchester city,0.37660017323455913,1,0.74792832,-0.11025254,1.6061091,3,0.3474074,1,0.40153539,1,0.24894565,1,0.9522249105934172,1,0.9009500566547548,1,39652.228,72094.96,120501.576,1,NA,NA,3.0%:4.3%,3,9.8%:8.1%,3,6.5%:8.8%,3,80.7%:78.7%,1,821,819,823,0.060270153,1,1.3878703968935993,1.4610670885169517,0.8523693679451588,1,0.6185325398366199,1,0.08876492634881897,0.05281966355791859,0.1096051599407304,0.748810250152532,0,1,0.9053567630390968,1,0.8119333562399097,1,0.8858357722603725,1,0.22800388402793575,1,57,1,1.0337120907014237,3,2,1,2353.0664395229983,1,2090.124640460211,4007.670182166826,1,0.8426145205223462,1
33,50260,New Hampshire,Nashua city,0.26796634289341675,2,0.89568484,0.60029572,1.1910739,2,0.1843318,1,0.31232396,1,0.13171166,1,0.8747021839693471,2,0.930034524978215,1,43256.976,93517.4624,167054.3216,2,NA,NA,0.0%:0.2%,3,2.8%:6.0%,3,11.9%:10.7%,3,85.3%:83.0%,3,428,427,429,0.0368425585,1,1.567134870221954,1.343095505296048,0.9786301996479524,2,0.6944142163803148,1,0.11402067086555114,0.02199450688845012,0.1320332233975667,0.7319515988484321,0,1,0.9459631582969122,1,0.7687124393152621,1,0.8423113201526407,1,0.25215670990726546,1,55,1,1.0616863984962406,3,1.9,2,1040.376517215754,1,1129.5072745121831,2332.917857024675,1,0.8293782821465715,2
34,13690,New Jersey,Clifton city,0.27803889820593575,2,1.0033357,0.84120059,1.1654708,1,0.18778281,1,0.34728581,1,0.16616039,1,0.8667162912195325,2,0.9185893136597362,1,27087.1064,66945.32,144807.8768,2,NA,NA,3.8%:5.7%,2,34.8%:51.3%,2,7.3%:7.0%,2,54.0%:36.0%,2,122,122,122,0.0113594038,1,1.272773394357174,0.8991769335443838,0.48089473997163296,2,0.7124410449125624,3,0.11638721216186004,0.04073328862061257,0.37962217750950145,0.4632573217080259,0,1,0.9366806695727312,1,0.5262641187955874,1,0.8350474190847743,1,0.4902945652343275,1,18,1,0.8702929298822055,3,1.9,2,NA,NA,NA,NA,NA,0.7903922922027569,2
34,21000,New Jersey,Elizabeth city,0.7020511562858335,1,1.0920169,0.97850138,1.2055326,1,0.97139895,1,0.94622469,1,0.88785481,1,0.8826040393451777,1,0.8364095689832955,1,23791.3368,51496.4,116278.8712,1,NA,NA,3.5%:16.8%,1,43.0%:65.1%,1,11.9%:3.9%,1,41.5%:14.2%,1,340,340,340,0.0117156543,1,1.2278025572232196,1.008779748519406,0.42984045397743686,1,0.5424960001152467,3,0.04402969684471024,0.16876086380107827,0.6525498630056271,0.1346595763485844,0,1,0.7484474053399737,1,0.32927854012832,1,0.9359411164128556,1,0.798642810228938,1,3,1,0.646831480967905,3,1.1,2,495.3398944143909,1,1170.3444009074035,3551.542291488672,1,0.7262635714878696,1
34,36000,New Jersey,Jersey City city,0.543277146506597,1,1.0771568,0.97523731,1.1790763,1,0.86351275,1,0.77360189,1,0.68033826,1,0.9473951610393112,1,0.9118810639883544,1,24718.272,80334.384,197746.176,1,0.26116,1,10.1%:18.5%,1,15.3%:25.6%,1,37.3%:27.6%,1,37.2%:28.3%,1,319,318,320,0.0105242319,1,1.2655288600779977,0.794782462500114,0.46251542116367506,1,0.6233928246696839,3,0.29258286725219923,0.20871612350511587,0.27504823330291905,0.22365277593976585,0,1,0.622217439246272,1,0.6549369977436319,1,0.5979780728498985,1,0.7056910415320148,1,9,1,0.9872692152350676,2,0.8,1,138.4210769159784,2,306.11605246111736,1165.2608777416365,2,0.776184101262867,1
34,51000,New Jersey,Newark city,0.5269221528762256,1,1.1034942,1.0252231,1.1817652,1,0.94621623,1,0.96616042,1,0.96397245,1,0.9208241869793456,1,0.7546620864857452,1,15242.934399999998,45007.8536,91354.6136,1,0.48508,1,37.1%:48.9%,1,35.2%:32.6%,1,9.4%:10.3%,1,18.3%:8.1%,1,863,862,864,0.0177363995,1,1.1098061504770316,0.9268780260165967,0.46287128914847175,1,0.4710928408369715,3,0.06809862627225736,0.4646967970298485,0.36773258187018976,0.09947199482770444,0.21033576025053183,1,0.2854395417690985,1,0.4516837726307133,1,0.8607787938273697,1,0.76492356313004,1,12,1,0.6190569328100647,2,0.7,1,1000.853669306173,2,1187.2769365903994,2116.5921625354695,2,0.6651206832604136,1
34,57000,New Jersey,Paterson city,0.632270172096269,3,1.032679,0.92874807,1.1366098,1,1,1,1,1,1,1,0.8894825245395782,1,0.852653441146859,1,15860.8912,46140.7744,95783.304,1,NA,NA,23.8%:27.1%,1,54.3%:61.1%,1,9.2%:4.0%,3,12.7%:7.9%,1,394,394,394,0.014277949,1,1.1447234595194042,0.8412783243290297,0.49210695780298225,1,0.6044741274912554,3,0.05512673577032426,0.23693858554901948,0.6264096702907039,0.08152500838995232,0.16554062667312547,1,0.6589771217528246,1,0.3391789650435689,1,0.7865712813369585,1,0.8014077102473086,1,20,1,0.5688907931349455,3,0.5,2,NA,NA,NA,NA,NA,0.691603203202953,1
34,74000,New Jersey,Trenton city,0.47840583595616337,2,1.0821894,0.93076921,1.2336097,1,0.98680174,1,0.98950714,1,0.8309859,1,0.9225086999047174,2,0.7543314427783389,1,15448.92,54792.1696,107112.512,2,NA,NA,36.8%:43.3%,3,14.8%:25.5%,3,3.8%:2.7%,3,44.5%:28.5%,3,393,393,393,0.0234137625,1,1.349231616994869,1.2413490904029658,0.8718165287055759,2,0.4370187013073914,3,0.02901317468950131,0.4717138195500405,0.3670044507586268,0.13226855500183135,0.27778695975539214,1,0.3639158980515681,1,0.48403455491358865,1,0.9485700505634392,1,0.8041272311544624,1,38,1,0.468990902944512,3,2.6,1,NA,NA,NA,NA,NA,0.732839627452164,2
35,02000,New Mexico,Albuquerque city,0.3090490714823147,1,NA,NA,NA,NA,0.63625252,1,0.68814564,1,0.31045201,1,0.8271969232179386,1,0.8802975445285381,1,23482.3584,60147.7952,126681.144,1,0.32334,1,0.9%:2.6%,3,35.7%:39.7%,2,6.9%:9.1%,2,56.5%:48.6%,2,2158,2153,2163,0.0234031025,1,1.5250438535276298,1.3291215721376306,1.1603151985581484,1,0.6174181862663428,1,0.10143935298469242,0.02637391168269504,0.4979976384225801,0.3741890969100325,0.08756394099818662,1,0.9486582502728764,1,0.4229266830961843,1,0.8556927164941567,1,0.5425063633093584,1,55,1,0.7408228862721361,3,0.6,1,270.7383927220139,1,2239.5862971604165,7529.128492573835,1,0.7805499292737377,1
35,39380,New Mexico,Las Cruces city,0.1054645692939859,3,NA,NA,NA,NA,0.57565218,1,0.6521557,1,0.49843848,1,0.6642515158836907,1,0.8559499335965215,1,20392.5744,42227.048,96040.786,1,NA,NA,1.7%:4.4%,3,47.5%:55.8%,3,1.2%:5.7%,3,49.6%:34.0%,3,717,717,717,0.028798651,1,1.367581697761881,1.3410812887439127,1.3197674291358594,1,0.5657928257662762,1,0.04271653901431768,0.0235232048319901,0.6178343369658158,0.3159259191878764,0.07761641983554404,1,0.9516117045087136,1,0.33660989679759334,1,0.8661371587044093,1,0.6139539305077459,1,67,1,0.6422353416830602,3,2.4,2,1862.9858582437123,1,2123.092037040406,7056.0518129059255,1,0.7165799530966958,1
35,63460,New Mexico,Rio Rancho city,0.24191516169676608,3,NA,NA,NA,NA,0.049627792,1,0.093257658,1,0.066551127,1,0.8253968253968252,3,0.9381170473521284,1,41197.12,70756.0536,133890.64,2,NA,NA,1.2%:2.6%,3,43.3%:45.4%,3,6.1%:8.2%,3,49.4%:43.8%,3,124,123,125,0.0067922873,1,1.9439015154291497,2.1791835641673583,2.3878202762574294,2,0.6819299274888642,1,0.06944132496118277,0.02633711902971592,0.4393816587404666,0.4648398972686347,0,1,0.9646035786212436,1,0.5537478865387754,1,0.9180991861428868,1,0.5311325317025763,1,72,1,0.8216991732504779,3,1.8,2,NA,NA,NA,NA,NA,0.7387869608619324,2
35,70500,New Mexico,Santa Fe city,0.2686151704940849,3,NA,NA,NA,NA,0.43333334,1,0.64747298,1,0.28779167,1,0.8894845360824742,3,0.859136136193708,1,27705.0632,67357.2912,144498.8984,2,NA,NA,0.1%:0.5%,3,24.1%:42.1%,3,5.8%:7.5%,3,69.9%:49.9%,3,1045,1045,1045,0.0572571382,1,1.5914076642480233,1.4472722427186735,1.4571220980602804,2,0.7199301134514035,1,0.05103813193765457,0.01018001955483982,0.5433369759015356,0.39544487260597,0,1,0.9734439596045238,1,0.3556258497894608,1,0.9266722660083614,1,0.46896145005183715,1,82,1,0.6255884100645159,3,3.1,2,12.643823492224048,3,75.91878990050037,126.53131650083397,3,0.7930624805235276,2
36,01000,New York,Albany city,0.41767068273092367,3,NA,NA,NA,NA,0.8237136,1,0.71170175,1,0.23518132,1,0.9679310344827586,1,0.7796422607191003,1,17302.7904,49436.544,114733.9792,1,NA,NA,11.0%:19.8%,3,6.8%:8.9%,3,5.3%:12.4%,3,76.9%:58.9%,1,852,852,852,0.0507475138,1,1.3739244914216595,1.2025686174583607,0.7342476235694575,1,0.4873783033808499,1,0.1349268626385787,0.26174523651435583,0.09883100943642983,0.5044968914106356,0.2101734813980861,1,0.5788618773437348,1,0.8502547080367369,1,0.8345116427186147,1,0.38436786267554074,1,53,1,0.7267084372229522,2,2.5,1,NA,NA,NA,NA,NA,0.8039100734094616,1
36,11000,New York,Buffalo city,0.31514920103269695,1,NA,NA,NA,NA,0.96733743,1,0.9252919,1,0.61239296,1,0.8873832744771829,1,0.841980935542424,1,14521.9848,40991.1344,88573.808,1,0.3823,1,25.5%:31.2%,1,3.3%:10.1%,1,7.6%:8.2%,1,63.5%:50.5%,1,1392,1389,1395,0.0281325784,1,1.3234534949781305,1.315713361944302,0.931598133882774,1,0.5319202293084463,1,0.10869132027346735,0.32313567212900934,0.12161471825398264,0.44655828934354064,0.270785297707853,1,0.41015778557836446,1,0.7776570492293642,1,0.8046203418219585,1,0.35912140644857155,1,72,1,0.6866649943433193,2,0.5,1,697.0730427613087,2,2715.1091804312146,6093.960023332404,2,0.6791212231946252,1
36,50617,New York,New Rochelle city,0.6163384793289177,2,NA,NA,NA,NA,0.064061791,1,0.21305032,1,0.039926063,1,0.96267367869584,2,0.8835099460866332,1,37077.408,107112.512,216284.88,2,NA,NA,12.7%:26.4%,2,10.8%:20.6%,2,9.4%:8.9%,2,67.0%:44.2%,2,110,110,110,0.0104235765,1,1.2659839078483528,1.088867818965855,0.7184753652785446,2,0.6166276701753589,1,0.07950672367850282,0.19034516948627375,0.298989898989899,0.4311582078453245,0,1,0.7177693357637414,1,0.5932155414400011,1,0.8964084487392227,1,0.46408353068539426,1,22,1,0.9369679343754068,3,3.2,2,286.32784538296346,1,509.3883621490983,1902.4601846687735,1,0.8126534335990302,2
36,51000,New York,New York city,0.5156106227164136,1,NA,NA,NA,NA,0.69733846,1,0.65841228,1,0.10022794,1,0.9077204164917928,1,0.866489385874412,1,21638.78728,67975.248,154489.2,1,0.21205,1,13.5%:19.8%,1,11.0%:26.2%,1,21.2%:17.7%,1,54.3%:36.3%,1,21911,21910,21912,0.1272933185,1,1.1906609250162967,0.9559500251641864,0.6661108011911993,1,0.5595250293550954,1,0.18089943884230475,0.21111756839220305,0.28857697308633984,0.3194060196791524,0.16400837387958878,1,0.4750373312209889,1,0.5224955316518051,1,0.6467003428377186,1,0.4235678222083411,1,11,1,0.8757196814364224,1,0,1,NA,NA,0,0.04578729945019755,3,0.7408599806510344,1
36,63000,New York,Rochester city,0.3103837596069601,1,NA,NA,NA,NA,0.86052758,1,0.79719454,1,0.26256359,1,0.8755130252534586,1,0.8131454287067741,1,13389.064,41197.12,82703.2184,1,0.28908,1,27.7%:32.2%,1,7.7%:13.9%,1,5.2%:6.2%,1,59.4%:47.7%,1,2756,2755,2757,0.045411855,1,1.374554257481615,1.2938552683146982,0.7814649810987168,1,0.47308749768139446,1,0.07856939838938891,0.3625675035528186,0.18749407863571768,0.3713690194220749,0.4227125889088466,1,0.5088371197511514,1,0.7218997845499707,1,0.8571912745566742,1,0.4344711594153719,1,72,1,0.6348536242734233,2,0.6,1,NA,NA,NA,NA,NA,0.7032006632530929,1
36,73000,New York,Syracuse city,0.527682530983815,1,NA,NA,NA,NA,0.98694605,1,0.95986038,1,0.70684409,1,0.9597683303824271,1,0.7113863510944877,1,13131.582000000002,38107.336,86524.25128,1,NA,NA,28.8%:23.3%,1,3.5%:8.3%,3,8.8%:8.9%,1,58.8%:59.5%,1,1711,1711,1711,0.0699623823,1,1.3604017509537685,1.2638413250933769,0.8945184155830175,1,0.4590204985234151,1,0.1355148145877191,0.2754443695028648,0.09469890517165028,0.4943419107377658,0.3968073049443729,1,0.5861702245215588,1,0.8532087213516293,1,0.8126419780761365,1,0.4065213032448205,1,65,1,0.6091446696343835,3,1,1,NA,NA,NA,NA,NA,0.7250381324516302,1
36,84000,New York,Yonkers city,0.6390001520345117,1,NA,NA,NA,NA,0.6837709,1,0.68961012,1,0.34105653,1,0.8190933401152442,1,0.8729223287083393,1,20804.5456,67975.248,154489.2,1,NA,NA,6.9%:16.1%,1,25.2%:35.7%,1,10.5%:6.4%,1,57.4%:41.8%,1,437,437,437,0.0165964067,1,1.2508657236481138,1.0630864556985642,0.713742104281119,1,0.5715426278222356,1,0.09004434272636247,0.1562723501644972,0.4001192008773185,0.3535641062318219,0.07535247278837022,1,0.7396349267549931,1,0.5057349846125844,1,0.8687640376981071,1,0.4896306784395064,1,18,1,0.8674631963811741,3,0.7,2,0,1,604.1100462499404,1539.1217279359178,1,0.7608133315989805,1
37,02140,North Carolina,Asheville city,0.12820296629070976,2,0.82682323,0.69548565,0.95816082,1,0.23311445,1,0.35556373,1,0.16654904,1,0.981865101464568,2,0.858071018097607,1,24924.2576,62310.644,139040.28,2,NA,NA,2.3%:8.1%,3,1.4%:4.6%,3,6.2%:6.0%,3,90.1%:81.3%,3,732,730,734,0.0245267209,1,1.7814275370412835,1.6001006537398776,1.5934084748717017,2,0.7710284540311905,1,0.04630542928209966,0.10855347799982848,0.0701711124453212,0.7749699802727507,0,1,0.7937136499504822,1,0.890618997455282,1,0.9308836218242728,1,0.19937880418851237,1,57,1,0.8567561243128391,3,4.1,2,58.62523816503005,1,2524.8734882923063,8180.375675443863,1,0.8035375112890839,2
37,10740,North Carolina,Cary town,0.3577607873333262,2,0.89942026,0.85638022,0.9424603,1,0.0013755158,1,0.0010007506000000001,1,2.2053959e-4,1,0.9601127477860802,2,0.9680075523155188,1,48406.616,112468.1376,207015.528,2,NA,NA,3.8%:8.8%,2,2.5%:6.2%,2,17.1%:13.9%,2,76.6%:71.2%,2,4176,4175,4177,0.0254128985,1,2.250791388856921,1.6727934284419763,1.3020957633574164,2,0.7787273145865283,3,0.2436787235654388,0.07737044224168575,0.08295892262955776,0.5959919115633177,0,1,0.8895467670578631,1,0.854501845657026,1,0.6588725420162383,1,0.35308967402988567,1,33,1,1.0454860020662866,3,1.7,2,203.50585079321033,1,420.1558247816181,1685.2852222863237,1,0.8328606786656313,2
37,12000,North Carolina,Charlotte city,0.3702069481277861,1,0.87672448,0.8318128,0.92163616,1,0.5978772,1,0.62191606,1,0.11498836,1,0.8938209628463746,1,0.90968017195628,1,31927.768,72506.9312,153356.2792,1,0.33485,1,15.8%:33.7%,1,4.7%:9.7%,1,7.5%:8.3%,1,72.0%:48.3%,1,4247,4243,4251,0.0271176267,1,1.5597196606463166,1.1274017899627975,0.8946139570689008,1,0.6989267422801801,2,0.1017885904371866,0.347203224527126,0.14906038010292866,0.4019478049327588,0.06336088928726114,1,0.49946923221838346,1,0.7415142293711426,1,0.8309843072049864,1,0.4160272902122393,1,18,1,0.7919868571938411,2,0.4,1,0,3,1.2718659777007206,18.152996227183017,3,0.8388001171020525,1
37,14100,North Carolina,Concord city,0.3773976597147439,2,0.86074281,0.76288509,0.95860052,1,0.23156554,1,0.2731891,1,0.14232603,1,0.9406508532964468,2,0.9106916522044344,1,34708.5736,80334.384,135229.5464,2,NA,NA,11.6%:21.3%,2,5.3%:7.2%,2,16.0%:8.4%,2,67.1%:63.1%,2,398,398,398,0.0115222046,1,2.0729846625847257,1.7875576148006205,1.6917746059498953,2,0.703474411201616,2,0.09297427997582045,0.20655967864594504,0.13868143439346373,0.5617846069847707,0.14299414445919903,1,0.7512559307633745,1,0.7849456627828785,1,0.8404101715768915,1,0.37227767300345105,1,26,1,0.7451149829822485,3,5.8,2,777.1622037550015,1,259.3452021137609,1662.3442466314375,1,0.8437324796792631,2
37,19000,North Carolina,Durham city,0.4102447918406539,1,0.8889873,0.79534978,0.98262483,1,0.51263458,1,0.53127998,1,0.095443062,1,0.9262032257588196,1,0.8792824231653924,1,30897.84,72094.96,145491.748992,1,0.25969,1,18.2%:35.0%,2,4.2%:7.1%,2,13.2%:11.3%,2,64.3%:46.5%,2,1152,1148,1156,0.0263001695,1,1.6936726016067356,1.250552546403756,1.0784517346018072,1,0.6553499823866518,3,0.0939857975106232,0.36735147220052594,0.1323511497423918,0.40631158054645905,0.11470626039021518,1,0.549987374115563,1,0.7798092185748721,1,0.874940031660665,1,0.4736554581346101,1,29,1,0.7500672781184144,3,1.3,1,677.8686167371924,1,1715.4772738672764,5647.675076852523,1,0.8191273246402888,1
37,22920,North Carolina,Fayetteville city,0.29573675109030595,1,0.82552934,0.74532181,0.90573686,1,0.77336472,1,0.64771521,1,0.43128583,1,0.9771448301284548,1,0.8416763790366288,1,20598.56,51496.399999999994,96504.2536,1,0.41414,1,26.7%:42.9%,2,9.6%:9.2%,2,7.0%:9.0%,2,56.6%:38.9%,2,789,788,790,0.0153828161,1,1.5064187136215026,1.0058098233054251,0.9172175617035342,1,0.5350495896695345,2,0.10146428965404776,0.4162553897658,0.12898027309745463,0.3533000474826976,0.09872559153415056,1,0.5190349773939382,1,0.8423927762559805,1,0.8880071141720869,1,0.5865500591845546,1,42,1,0.7093789390102966,2,1.3,1,914.823237543932,2,1935.2796443114291,5130.049832851312,1,0.7590757588009073,1
37,25580,North Carolina,Gastonia city,0.678069426703326,2,0.93028891,0.83323628,1.0273415,1,0.82996809,1,0.80438823,1,0.48167038,1,0.949053621929907,2,0.8584854623001145,1,23791.3368,55101.148,118441.72,2,NA,NA,11.3%:21.5%,2,4.0%:8.1%,3,6.6%:5.3%,2,78.1%:65.1%,2,533,533,533,0.0163758136,1,1.4721075157707306,1.3520378498815886,1.173178456575346,2,0.6061647567263406,2,0.05006101933746839,0.2937735113168854,0.09982008731426846,0.5563453820313777,0,1,0.6351433087154588,1,0.8534527894023144,1,0.9260562095599876,1,0.3772282215368949,1,20,1,0.5809060729251269,3,5.1,2,637.2926052082189,2,2191.663626184215,6100.675616169495,2,0.7813942972152796,2
37,28000,North Carolina,Greensboro city,0.44801193081743007,1,0.94491696,0.87945378,1.0103801,1,0.71381289,1,0.71681863,1,0.16154589,1,0.9654135775573672,1,0.8069838197121323,1,23688.344,54586.184,108142.44,1,0.37866,1,17.7%:39.1%,2,4.6%:5.9%,2,7.6%:7.8%,2,70.0%:47.2%,2,2022,2021,2023,0.0265430957,1,1.5914038582914585,1.2029272627556256,1.101595217420507,1,0.6541735367035496,1,0.09389711083209525,0.4264712352318069,0.08428572878981193,0.3953459251462859,0.12784924004408138,1,0.4453898420257659,1,0.8619773848892437,1,0.8524609457543144,1,0.4074919192226418,1,29,1,0.7389482534310582,3,1,1,506.8840331529557,1,2344.297303059736,5780.704812121171,1,0.8059169401070935,1
37,28080,North Carolina,Greenville city,0.46735218508997434,3,0.91879672,0.80371207,1.0338813,1,0.78944689,1,0.69179332,1,0.3202877,1,0.783132530120482,2,0.8139383932130047,1,16272.8624,45316.832,102992.8,2,NA,NA,20.7%:37.2%,3,3.0%:4.7%,3,4.1%:4.8%,3,72.3%:53.3%,3,227,227,227,0.0094222147,1,1.4267558561101512,1.1377095778001234,0.92482198835424545,2,0.4549216041320235,3,0.05731367078517337,0.39132266697033535,0.04305642543984513,0.5083072368046462,0.44212432806134255,1,0.5056740869684326,1,0.9306432970454016,1,0.9270400771074222,1,0.38927360676068806,1,55,1,0.6789111110900474,3,4.3,2,945.6579648375068,2,2144.2805898764445,4248.704663212436,2,0.7872254652175316,2
37,31400,North Carolina,High Point city,0.3673698905984496,2,NA,NA,NA,NA,0.73266727,1,0.75451529,1,0.35978553,1,0.9786685856501528,2,0.8748983632057129,1,22658.416,61280.716,104022.728,2,NA,NA,19.4%:32.3%,3,2.3%:5.4%,3,7.6%:8.5%,3,70.7%:53.9%,3,NA,NA,NA,NA,NA,1.7929842459662475,1.5713621267448226,1.4519067083249706,2,0.5998308565280337,2,0.106577226287694,0.3405186127903277,0.10045250468413051,0.4524516562378478,0.11343945754316268,1,0.572817361140477,1,0.8453433964413982,1,0.8589305291781694,1,0.4291105345969303,1,24,1,0.6042399186888112,3,2.6,2,1936.0761078194107,1,1008.4137589705518,4190.971117474458,1,0.7842405785777095,2
37,55000,North Carolina,Raleigh city,0.6043464073976561,1,NA,NA,NA,NA,0.35227495,1,0.33357036,1,0.067111745,1,0.932431735128504,1,0.9014449860347584,1,30382.876,76214.672,164788.48,1,0.28174,1,8.2%:24.2%,2,2.7%:6.2%,2,5.7%:7.6%,2,83.4%:61.9%,2,45,43,47,0.0210871603,2,1.7565534176200044,1.2858475428421638,0.8088866133207948,1,0.6345643004070294,3,0.08331548465121512,0.27921829262752074,0.11310006728412288,0.5243661554371413,0.09254766263049952,1,0.5732088678639317,1,0.8218654578456576,1,0.8813384010221688,1,0.34038380090973885,1,38,1,0.97128675282474,3,0.8,1,634.9861311693372,2,1614.3862541349447,3299.3018460946005,2,0.8247088451767449,1
37,74440,North Carolina,Wilmington city,0.19453898665486968,2,0.87272197,0.76219863,0.98324531,1,0.62828946,1,0.44734499,1,0.14826933,1,0.9999129071935096,2,0.8491670690487687,1,26984.1136,58705.896,132665.02568,2,NA,NA,3.5%:9.2%,2,1.0%:3.9%,3,3.8%:6.7%,2,91.7%:80.2%,2,902,902,902,0.0343828611,1,1.3897743223908217,1.2735717677659004,1.103971838703834,2,0.6301046096478422,2,0.05007070428364489,0.16956094364351246,0.07135096916603435,0.7090173829068083,0.1818405481294222,1,0.6340527281386725,1,0.8457465175100926,1,0.9300842173853976,1,0.23045743754000275,1,36,1,0.8376814951821192,3,3,2,1442.7217915590008,1,1662.4129130164863,4832.896461336828,1,0.7973473830577779,2
37,75000,North Carolina,Winston-Salem city,0.477630327594548,1,NA,NA,NA,NA,0.71590477,1,0.67117119,1,0.11902098,1,0.9070760820621976,1,0.8342751808064796,1,21113.524,51496.4,103023.69784,1,0.38514,1,17.1%:32.6%,2,5.8%:10.5%,2,4.4%:5.6%,2,72.7%:51.3%,2,13,13,13,0.0357142873,1,1.5387139918078132,1.402017220842137,1.1390128057990008,1,0.6455338135665879,2,0.06104462380554782,0.32757334107786074,0.16155406849873144,0.44982796661786,0.26999712438510687,1,0.5240996974408402,1,0.7462369646327269,1,0.9210587554250864,1,0.38758691627275355,1,34,1,0.646939258739705,3,1.4,2,202.94086232064657,2,3713.742905891891,6267.01678384298,2,0.7891397227084737,1
38,25700,North Dakota,Fargo city,0.06718346253229975,3,1.1057614,0.94027901,1.2712438,1,0.26886529,1,0.13787375,1,0.065602072,1,0.9565126489650848,2,0.8505268885172709,1,31412.804,65194.4424,133890.64,2,NA,NA,1.9%:4.8%,3,0.5%:2.7%,3,4.5%:5.4%,3,93.0%:87.1%,3,237,237,237,0.0205729175,1,1.7118676080249102,2.064059827790252,1.6453378820772595,2,0.5544715750781016,2,0.0787332271821666,0.08018147048704183,0.03219740916473967,0.8088878931660519,0.11869811699849347,1,0.8326348633444096,1,0.9392991437492206,1,0.8738855058741836,1,0.1683512494261348,1,56,1,1.002185876085031,2,3.3,1,6826.677159157977,1,2588.4348570559855,6796.34178541995,1,0.9262086848929196,2
39,01000,Ohio,Akron city,0.29887569238163003,1,0.77686441,0.58937722,0.96435153,1,0.8358739,1,0.72850239,1,0.41063538,1,0.9748176471178848,1,0.8617475180564332,1,18170.471782303783,43256.976,89191.7648,1,0.46317,1,11.3%:23.1%,2,1.6%:2.6%,3,9.0%:11.7%,2,78.1%:62.6%,2,1165,1160,1170,0.0431353673,1,1.5101011943425495,1.6776988451970627,1.0991708825570583,1,0.5311736671160238,1,0.1046411430779756,0.29863225456045706,0.03231096233085966,0.5644156400307077,0.1647464615114056,1,0.5320340151440636,1,0.9341307100870784,1,0.8419489284126653,1,0.33733729125683237,1,48,1,0.6376378652746473,2,0.7,1,1249.7840234982434,1,2784.0591592987366,6133.703775269867,1,0.759064016990986,1
