year,state,county,state_name,county_name,subgroup_type,subgroup,environmental,environmental_quality
2018,30,025,Montana,Fallon County,poverty,High Poverty Tracts,NA,NA
2018,30,025,Montana,Fallon County,poverty,Not High Poverty Tracts,98,1
2018,30,025,Montana,Fallon County,race-ethnicity,Majority Non-White,NA,NA
2018,30,025,Montana,Fallon County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,025,Montana,Fallon County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,027,Montana,Fergus County,all,All,98,1
2018,30,027,Montana,Fergus County,poverty,High Poverty Tracts,NA,NA
2018,30,027,Montana,Fergus County,poverty,Not High Poverty Tracts,98,1
2018,30,027,Montana,Fergus County,race-ethnicity,Majority Non-White,NA,NA
2018,30,027,Montana,Fergus County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,027,Montana,Fergus County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,029,Montana,Flathead County,all,All,45,1
2018,30,029,Montana,Flathead County,poverty,High Poverty Tracts,NA,NA
2018,30,029,Montana,Flathead County,poverty,Not High Poverty Tracts,45,1
2018,30,029,Montana,Flathead County,race-ethnicity,Majority Non-White,NA,NA
2018,30,029,Montana,Flathead County,race-ethnicity,"Majority White, Non-Hispanic",45,1
2018,30,029,Montana,Flathead County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,031,Montana,Gallatin County,all,All,94,1
2018,30,031,Montana,Gallatin County,poverty,High Poverty Tracts,95,1
2018,30,031,Montana,Gallatin County,poverty,Not High Poverty Tracts,94,1
2018,30,031,Montana,Gallatin County,race-ethnicity,Majority Non-White,NA,NA
2018,30,031,Montana,Gallatin County,race-ethnicity,"Majority White, Non-Hispanic",94,1
2018,30,031,Montana,Gallatin County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,033,Montana,Garfield County,all,All,98,1
2018,30,033,Montana,Garfield County,poverty,High Poverty Tracts,NA,NA
2018,30,033,Montana,Garfield County,poverty,Not High Poverty Tracts,98,1
2018,30,033,Montana,Garfield County,race-ethnicity,Majority Non-White,NA,NA
2018,30,033,Montana,Garfield County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,033,Montana,Garfield County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,035,Montana,Glacier County,all,All,97,1
2018,30,035,Montana,Glacier County,poverty,High Poverty Tracts,97,1
2018,30,035,Montana,Glacier County,poverty,Not High Poverty Tracts,97,1
2018,30,035,Montana,Glacier County,race-ethnicity,Majority Non-White,97,1
2018,30,035,Montana,Glacier County,race-ethnicity,"Majority White, Non-Hispanic",97,1
2018,30,035,Montana,Glacier County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,037,Montana,Golden Valley County,all,All,98,1
2018,30,037,Montana,Golden Valley County,poverty,High Poverty Tracts,NA,NA
2018,30,037,Montana,Golden Valley County,poverty,Not High Poverty Tracts,98,1
2018,30,037,Montana,Golden Valley County,race-ethnicity,Majority Non-White,NA,NA
2018,30,037,Montana,Golden Valley County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,037,Montana,Golden Valley County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,039,Montana,Granite County,all,All,97,1
2018,30,039,Montana,Granite County,poverty,High Poverty Tracts,NA,NA
2018,30,039,Montana,Granite County,poverty,Not High Poverty Tracts,97,1
2018,30,039,Montana,Granite County,race-ethnicity,Majority Non-White,NA,NA
2018,30,039,Montana,Granite County,race-ethnicity,"Majority White, Non-Hispanic",97,1
2018,30,039,Montana,Granite County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,041,Montana,Hill County,all,All,96,1
2018,30,041,Montana,Hill County,poverty,High Poverty Tracts,NA,NA
2018,30,041,Montana,Hill County,poverty,Not High Poverty Tracts,96,1
2018,30,041,Montana,Hill County,race-ethnicity,Majority Non-White,98,1
2018,30,041,Montana,Hill County,race-ethnicity,"Majority White, Non-Hispanic",95,1
2018,30,041,Montana,Hill County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,043,Montana,Jefferson County,all,All,97,1
2018,30,043,Montana,Jefferson County,poverty,High Poverty Tracts,NA,NA
2018,30,043,Montana,Jefferson County,poverty,Not High Poverty Tracts,97,1
2018,30,043,Montana,Jefferson County,race-ethnicity,Majority Non-White,NA,NA
2018,30,043,Montana,Jefferson County,race-ethnicity,"Majority White, Non-Hispanic",97,1
2018,30,043,Montana,Jefferson County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,045,Montana,Judith Basin County,all,All,98,1
2018,30,045,Montana,Judith Basin County,poverty,High Poverty Tracts,NA,NA
2018,30,045,Montana,Judith Basin County,poverty,Not High Poverty Tracts,98,1
2018,30,045,Montana,Judith Basin County,race-ethnicity,Majority Non-White,NA,NA
2018,30,045,Montana,Judith Basin County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,045,Montana,Judith Basin County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,047,Montana,Lake County,all,All,80,1
2018,30,047,Montana,Lake County,poverty,High Poverty Tracts,93,1
2018,30,047,Montana,Lake County,poverty,Not High Poverty Tracts,77,1
2018,30,047,Montana,Lake County,race-ethnicity,Majority Non-White,NA,NA
2018,30,047,Montana,Lake County,race-ethnicity,"Majority White, Non-Hispanic",71,1
2018,30,047,Montana,Lake County,race-ethnicity,No Majority Race/Ethnicity,93,1
2018,30,049,Montana,Lewis and Clark County,all,All,84,1
2018,30,049,Montana,Lewis and Clark County,poverty,High Poverty Tracts,NA,NA
2018,30,049,Montana,Lewis and Clark County,poverty,Not High Poverty Tracts,84,1
2018,30,049,Montana,Lewis and Clark County,race-ethnicity,Majority Non-White,NA,NA
2018,30,049,Montana,Lewis and Clark County,race-ethnicity,"Majority White, Non-Hispanic",84,1
2018,30,049,Montana,Lewis and Clark County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,051,Montana,Liberty County,all,All,97,1
2018,30,051,Montana,Liberty County,poverty,High Poverty Tracts,NA,NA
2018,30,051,Montana,Liberty County,poverty,Not High Poverty Tracts,97,1
2018,30,051,Montana,Liberty County,race-ethnicity,Majority Non-White,NA,NA
2018,30,051,Montana,Liberty County,race-ethnicity,"Majority White, Non-Hispanic",97,1
2018,30,051,Montana,Liberty County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,053,Montana,Lincoln County,all,All,51,1
2018,30,053,Montana,Lincoln County,poverty,High Poverty Tracts,NA,NA
2018,30,053,Montana,Lincoln County,poverty,Not High Poverty Tracts,51,1
2018,30,053,Montana,Lincoln County,race-ethnicity,Majority Non-White,NA,NA
2018,30,053,Montana,Lincoln County,race-ethnicity,"Majority White, Non-Hispanic",51,1
2018,30,053,Montana,Lincoln County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,055,Montana,McCone County,all,All,98,1
2018,30,055,Montana,McCone County,poverty,High Poverty Tracts,NA,NA
2018,30,055,Montana,McCone County,poverty,Not High Poverty Tracts,98,1
2018,30,055,Montana,McCone County,race-ethnicity,Majority Non-White,NA,NA
2018,30,055,Montana,McCone County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,055,Montana,McCone County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,057,Montana,Madison County,all,All,98,1
2018,30,057,Montana,Madison County,poverty,High Poverty Tracts,NA,NA
2018,30,057,Montana,Madison County,poverty,Not High Poverty Tracts,98,1
2018,30,057,Montana,Madison County,race-ethnicity,Majority Non-White,NA,NA
2018,30,057,Montana,Madison County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,057,Montana,Madison County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,059,Montana,Meagher County,all,All,98,1
2018,30,059,Montana,Meagher County,poverty,High Poverty Tracts,NA,NA
2018,30,059,Montana,Meagher County,poverty,Not High Poverty Tracts,98,1
2018,30,059,Montana,Meagher County,race-ethnicity,Majority Non-White,NA,NA
2018,30,059,Montana,Meagher County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,059,Montana,Meagher County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,061,Montana,Mineral County,all,All,84,1
2018,30,061,Montana,Mineral County,poverty,High Poverty Tracts,NA,NA
2018,30,061,Montana,Mineral County,poverty,Not High Poverty Tracts,84,1
2018,30,061,Montana,Mineral County,race-ethnicity,Majority Non-White,NA,NA
2018,30,061,Montana,Mineral County,race-ethnicity,"Majority White, Non-Hispanic",84,1
2018,30,061,Montana,Mineral County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,063,Montana,Missoula County,all,All,62,1
2018,30,063,Montana,Missoula County,poverty,High Poverty Tracts,NA,NA
2018,30,063,Montana,Missoula County,poverty,Not High Poverty Tracts,63,1
2018,30,063,Montana,Missoula County,race-ethnicity,Majority Non-White,NA,NA
2018,30,063,Montana,Missoula County,race-ethnicity,"Majority White, Non-Hispanic",62,1
2018,30,063,Montana,Missoula County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,065,Montana,Musselshell County,all,All,98,1
2018,30,065,Montana,Musselshell County,poverty,High Poverty Tracts,NA,NA
2018,30,065,Montana,Musselshell County,poverty,Not High Poverty Tracts,98,1
2018,30,065,Montana,Musselshell County,race-ethnicity,Majority Non-White,NA,NA
2018,30,065,Montana,Musselshell County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,065,Montana,Musselshell County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,067,Montana,Park County,all,All,98,1
2018,30,067,Montana,Park County,poverty,High Poverty Tracts,NA,NA
2018,30,067,Montana,Park County,poverty,Not High Poverty Tracts,98,1
2018,30,067,Montana,Park County,race-ethnicity,Majority Non-White,NA,NA
2018,30,067,Montana,Park County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,067,Montana,Park County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,069,Montana,Petroleum County,all,All,98,1
2018,30,069,Montana,Petroleum County,poverty,High Poverty Tracts,NA,NA
2018,30,069,Montana,Petroleum County,poverty,Not High Poverty Tracts,98,1
2018,30,069,Montana,Petroleum County,race-ethnicity,Majority Non-White,NA,NA
2018,30,069,Montana,Petroleum County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,069,Montana,Petroleum County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,071,Montana,Phillips County,all,All,98,1
2018,30,071,Montana,Phillips County,poverty,High Poverty Tracts,NA,NA
2018,30,071,Montana,Phillips County,poverty,Not High Poverty Tracts,98,1
2018,30,071,Montana,Phillips County,race-ethnicity,Majority Non-White,NA,NA
2018,30,071,Montana,Phillips County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,071,Montana,Phillips County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,073,Montana,Pondera County,all,All,97,1
2018,30,073,Montana,Pondera County,poverty,High Poverty Tracts,NA,NA
2018,30,073,Montana,Pondera County,poverty,Not High Poverty Tracts,97,1
2018,30,073,Montana,Pondera County,race-ethnicity,Majority Non-White,NA,NA
2018,30,073,Montana,Pondera County,race-ethnicity,"Majority White, Non-Hispanic",97,1
2018,30,073,Montana,Pondera County,race-ethnicity,No Majority Race/Ethnicity,97,1
2018,30,075,Montana,Powder River County,all,All,98,1
2018,30,075,Montana,Powder River County,poverty,High Poverty Tracts,NA,NA
2018,30,075,Montana,Powder River County,poverty,Not High Poverty Tracts,98,1
2018,30,075,Montana,Powder River County,race-ethnicity,Majority Non-White,NA,NA
2018,30,075,Montana,Powder River County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,075,Montana,Powder River County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,077,Montana,Powell County,all,All,97,1
2018,30,077,Montana,Powell County,poverty,High Poverty Tracts,NA,NA
2018,30,077,Montana,Powell County,poverty,Not High Poverty Tracts,97,1
2018,30,077,Montana,Powell County,race-ethnicity,Majority Non-White,NA,NA
2018,30,077,Montana,Powell County,race-ethnicity,"Majority White, Non-Hispanic",97,1
2018,30,077,Montana,Powell County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,079,Montana,Prairie County,all,All,98,1
2018,30,079,Montana,Prairie County,poverty,High Poverty Tracts,NA,NA
2018,30,079,Montana,Prairie County,poverty,Not High Poverty Tracts,98,1
2018,30,079,Montana,Prairie County,race-ethnicity,Majority Non-White,NA,NA
2018,30,079,Montana,Prairie County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,079,Montana,Prairie County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,081,Montana,Ravalli County,all,All,95,1
2018,30,081,Montana,Ravalli County,poverty,High Poverty Tracts,NA,NA
2018,30,081,Montana,Ravalli County,poverty,Not High Poverty Tracts,95,1
2018,30,081,Montana,Ravalli County,race-ethnicity,Majority Non-White,NA,NA
2018,30,081,Montana,Ravalli County,race-ethnicity,"Majority White, Non-Hispanic",95,1
2018,30,081,Montana,Ravalli County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,083,Montana,Richland County,all,All,82,1
2018,30,083,Montana,Richland County,poverty,High Poverty Tracts,NA,NA
2018,30,083,Montana,Richland County,poverty,Not High Poverty Tracts,82,1
2018,30,083,Montana,Richland County,race-ethnicity,Majority Non-White,NA,NA
2018,30,083,Montana,Richland County,race-ethnicity,"Majority White, Non-Hispanic",83,1
2018,30,083,Montana,Richland County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,085,Montana,Roosevelt County,all,All,97,1
2018,30,085,Montana,Roosevelt County,poverty,High Poverty Tracts,NA,NA
2018,30,085,Montana,Roosevelt County,poverty,Not High Poverty Tracts,97,1
2018,30,085,Montana,Roosevelt County,race-ethnicity,Majority Non-White,97,1
2018,30,085,Montana,Roosevelt County,race-ethnicity,"Majority White, Non-Hispanic",97,1
2018,30,085,Montana,Roosevelt County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,087,Montana,Rosebud County,all,All,98,1
2018,30,087,Montana,Rosebud County,poverty,High Poverty Tracts,NA,NA
2018,30,087,Montana,Rosebud County,poverty,Not High Poverty Tracts,98,1
2018,30,087,Montana,Rosebud County,race-ethnicity,Majority Non-White,98,1
2018,30,087,Montana,Rosebud County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,087,Montana,Rosebud County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,089,Montana,Sanders County,all,All,73,1
2018,30,089,Montana,Sanders County,poverty,High Poverty Tracts,NA,NA
2018,30,089,Montana,Sanders County,poverty,Not High Poverty Tracts,73,1
2018,30,089,Montana,Sanders County,race-ethnicity,Majority Non-White,NA,NA
2018,30,089,Montana,Sanders County,race-ethnicity,"Majority White, Non-Hispanic",73,1
2018,30,089,Montana,Sanders County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,091,Montana,Sheridan County,all,All,98,1
2018,30,091,Montana,Sheridan County,poverty,High Poverty Tracts,NA,NA
2018,30,091,Montana,Sheridan County,poverty,Not High Poverty Tracts,98,1
2018,30,091,Montana,Sheridan County,race-ethnicity,Majority Non-White,NA,NA
2018,30,091,Montana,Sheridan County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,091,Montana,Sheridan County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,093,Montana,Silver Bow County,all,All,96,1
2018,30,093,Montana,Silver Bow County,poverty,High Poverty Tracts,95,1
2018,30,093,Montana,Silver Bow County,poverty,Not High Poverty Tracts,96,1
2018,30,093,Montana,Silver Bow County,race-ethnicity,Majority Non-White,NA,NA
2018,30,093,Montana,Silver Bow County,race-ethnicity,"Majority White, Non-Hispanic",96,1
2018,30,093,Montana,Silver Bow County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,095,Montana,Stillwater County,all,All,98,1
2018,30,095,Montana,Stillwater County,poverty,High Poverty Tracts,NA,NA
2018,30,095,Montana,Stillwater County,poverty,Not High Poverty Tracts,98,1
2018,30,095,Montana,Stillwater County,race-ethnicity,Majority Non-White,NA,NA
2018,30,095,Montana,Stillwater County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,095,Montana,Stillwater County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,097,Montana,Sweet Grass County,all,All,98,1
2018,30,097,Montana,Sweet Grass County,poverty,High Poverty Tracts,NA,NA
2018,30,097,Montana,Sweet Grass County,poverty,Not High Poverty Tracts,98,1
2018,30,097,Montana,Sweet Grass County,race-ethnicity,Majority Non-White,NA,NA
2018,30,097,Montana,Sweet Grass County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,097,Montana,Sweet Grass County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,099,Montana,Teton County,all,All,97,1
2018,30,099,Montana,Teton County,poverty,High Poverty Tracts,NA,NA
2018,30,099,Montana,Teton County,poverty,Not High Poverty Tracts,97,1
2018,30,099,Montana,Teton County,race-ethnicity,Majority Non-White,NA,NA
2018,30,099,Montana,Teton County,race-ethnicity,"Majority White, Non-Hispanic",97,1
2018,30,099,Montana,Teton County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,101,Montana,Toole County,all,All,97,1
2018,30,101,Montana,Toole County,poverty,High Poverty Tracts,NA,NA
2018,30,101,Montana,Toole County,poverty,Not High Poverty Tracts,97,1
2018,30,101,Montana,Toole County,race-ethnicity,Majority Non-White,NA,NA
2018,30,101,Montana,Toole County,race-ethnicity,"Majority White, Non-Hispanic",97,1
2018,30,101,Montana,Toole County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,103,Montana,Treasure County,all,All,98,1
2018,30,103,Montana,Treasure County,poverty,High Poverty Tracts,NA,NA
2018,30,103,Montana,Treasure County,poverty,Not High Poverty Tracts,98,1
2018,30,103,Montana,Treasure County,race-ethnicity,Majority Non-White,NA,NA
2018,30,103,Montana,Treasure County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,103,Montana,Treasure County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,105,Montana,Valley County,all,All,98,1
2018,30,105,Montana,Valley County,poverty,High Poverty Tracts,NA,NA
2018,30,105,Montana,Valley County,poverty,Not High Poverty Tracts,98,1
2018,30,105,Montana,Valley County,race-ethnicity,Majority Non-White,NA,NA
2018,30,105,Montana,Valley County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,105,Montana,Valley County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,107,Montana,Wheatland County,all,All,98,1
2018,30,107,Montana,Wheatland County,poverty,High Poverty Tracts,NA,NA
2018,30,107,Montana,Wheatland County,poverty,Not High Poverty Tracts,98,1
2018,30,107,Montana,Wheatland County,race-ethnicity,Majority Non-White,NA,NA
2018,30,107,Montana,Wheatland County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,107,Montana,Wheatland County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,109,Montana,Wibaux County,all,All,98,1
2018,30,109,Montana,Wibaux County,poverty,High Poverty Tracts,NA,NA
2018,30,109,Montana,Wibaux County,poverty,Not High Poverty Tracts,98,1
2018,30,109,Montana,Wibaux County,race-ethnicity,Majority Non-White,NA,NA
2018,30,109,Montana,Wibaux County,race-ethnicity,"Majority White, Non-Hispanic",98,1
2018,30,109,Montana,Wibaux County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
