year,state,place,state_name,place_name,subgroup_type,subgroup,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality
2016,06,72016,California,Simi Valley city,income,Not Low-Income,0.94434762,0.81453401,1.0741612,1
2016,06,73080,California,South Gate city,all,All,NA,NA,NA,NA
2016,06,73080,California,South Gate city,income,Low Income,NA,NA,NA,NA
2016,06,73080,California,South Gate city,income,Not Low-Income,NA,NA,NA,NA
2016,06,75000,California,Stockton city,all,All,1.2143335,1.1165562,1.3121108,1
2016,06,75000,California,Stockton city,income,Low Income,1.2012293,1.1049719,1.2974867,1
2016,06,75000,California,Stockton city,income,Not Low-Income,1.0660233,0.85831022,1.2737365,1
2016,06,77000,California,Sunnyvale city,all,All,1.1688764,1.0029296,1.3348233,1
2016,06,77000,California,Sunnyvale city,income,Low Income,1.2223835,0.99304086,1.4517261,1
2016,06,77000,California,Sunnyvale city,income,Not Low-Income,0.92087901,0.73164058,1.1101174,1
2016,06,78120,California,Temecula city,all,All,1.0731497,0.98617846,1.160121,1
2016,06,78120,California,Temecula city,income,Low Income,1.1060055,0.96018791,1.2518232,1
2016,06,78120,California,Temecula city,income,Not Low-Income,1.0748086,0.98506373,1.1645534,1
2016,06,78582,California,Thousand Oaks city,all,All,1.0119612,0.89391291,1.1300094999999999,1
2016,06,78582,California,Thousand Oaks city,income,Low Income,1.1025188,0.86856323,1.3364743,2
2016,06,78582,California,Thousand Oaks city,income,Not Low-Income,0.98616332,0.86863834,1.1036884,1
2016,06,80000,California,Torrance city,all,All,1.1435649,1.0339279,1.253202,1
2016,06,80000,California,Torrance city,income,Low Income,1.1822609,1.0042125,1.3603092,1
2016,06,80000,California,Torrance city,income,Not Low-Income,1.1378518,1.0241337,1.25157,1
2016,06,80238,California,Tracy city,all,All,1.1185979,0.91845012,1.3187455,1
2016,06,80238,California,Tracy city,income,Low Income,1.1532236,0.90516466,1.4012827,1
2016,06,80238,California,Tracy city,income,Not Low-Income,1.0392206,0.77056926,1.3078719,1
2016,06,80854,California,Tustin city,all,All,1.1732697,1.0697678,1.2767717,1
2016,06,80854,California,Tustin city,income,Low Income,1.2716343,1.1303564,1.4129122,1
2016,06,80854,California,Tustin city,income,Not Low-Income,1.0806489,0.96209103,1.1992067,1
2016,06,81344,California,Upland city,all,All,1.0842627,0.92464691,1.2438785,1
2016,06,81344,California,Upland city,income,Low Income,1.0081033,0.81552464,1.2006819,1
2016,06,81344,California,Upland city,income,Not Low-Income,1.1291314,0.92355746,1.3347055,1
2016,06,81554,California,Vacaville city,all,All,1.0927057,0.94017643,1.245235,1
2016,06,81554,California,Vacaville city,income,Low Income,1.1490678,0.94521093,1.3529246,1
2016,06,81554,California,Vacaville city,income,Not Low-Income,1.0804065,0.90284634,1.2579668,1
2016,06,81666,California,Vallejo city,all,All,0.98233253,0.84916651,1.1154985,1
2016,06,81666,California,Vallejo city,income,Low Income,0.97959793,0.83038682,1.1288091,1
2016,06,81666,California,Vallejo city,income,Not Low-Income,0.80433851,0.60851657,1.0001605,1
2016,06,82590,California,Victorville city,all,All,0.97598898,0.85565269,1.0963253,2
2016,06,82590,California,Victorville city,income,Low Income,0.98166269,0.86024159,1.1030837,2
2016,06,82590,California,Victorville city,income,Not Low-Income,1.0521446,0.82763517,1.2766541,2
2016,06,82954,California,Visalia city,all,All,1.3221252,1.2249318,1.4193186,1
2016,06,82954,California,Visalia city,income,Low Income,1.3331914,1.2285472,1.4378356,1
2016,06,82954,California,Visalia city,income,Not Low-Income,1.1576302,1.0063795,1.3088809,1
2016,06,82996,California,Vista city,all,All,1.1161802,1.0062083,1.2261521,1
2016,06,82996,California,Vista city,income,Low Income,1.1341524,1.011748,1.2565569,1
2016,06,82996,California,Vista city,income,Not Low-Income,1.063272,0.90384805,1.2226959,1
2016,06,84200,California,West Covina city,all,All,0.94602537,0.77994806,1.1121027000000001,1
2016,06,84200,California,West Covina city,income,Low Income,0.9753921,0.79505539,1.1557288,1
2016,06,84200,California,West Covina city,income,Not Low-Income,0.97278827,0.71920997,1.2263666,1
2016,06,84550,California,Westminster city,all,All,1.2166904,1.0741649,1.359216,1
2016,06,84550,California,Westminster city,income,Low Income,1.2737248,1.1259747,1.4214749,1
2016,06,84550,California,Westminster city,income,Not Low-Income,1.0686737,0.82638109,1.3109664,1
2016,06,85292,California,Whittier city,all,All,1.085366,0.89357078,1.2771614,1
2016,06,85292,California,Whittier city,income,Low Income,1.1090279,0.89182937,1.3262262,1
2016,06,85292,California,Whittier city,income,Not Low-Income,1.0808575,0.79069215,1.3710228,1
2016,08,03455,Colorado,Arvada city,all,All,NA,NA,NA,NA
2016,08,03455,Colorado,Arvada city,income,Low Income,NA,NA,NA,NA
2016,08,03455,Colorado,Arvada city,income,Not Low-Income,NA,NA,NA,NA
2016,08,04000,Colorado,Aurora city,all,All,1.1489464,0.90622872,1.3916641,3
2016,08,04000,Colorado,Aurora city,income,Low Income,1.2231964,0.9766832,1.4697096,3
2016,08,04000,Colorado,Aurora city,income,Not Low-Income,0.93922257,0.49969614,1.378749,3
2016,08,07850,Colorado,Boulder city,all,All,1.2012516,0.91866565,1.4838376,3
2016,08,07850,Colorado,Boulder city,income,Low Income,0.92067486,0.39613056,1.4452192,3
2016,08,07850,Colorado,Boulder city,income,Not Low-Income,1.268837,0.98626429,1.5514097,3
2016,08,12815,Colorado,Centennial city,all,All,NA,NA,NA,NA
2016,08,12815,Colorado,Centennial city,income,Low Income,NA,NA,NA,NA
2016,08,12815,Colorado,Centennial city,income,Not Low-Income,NA,NA,NA,NA
2016,08,16000,Colorado,Colorado Springs city,all,All,0.92791349,0.55897927,1.2968477,3
2016,08,16000,Colorado,Colorado Springs city,income,Low Income,0.94248855,0.48663801,1.398339,3
2016,08,16000,Colorado,Colorado Springs city,income,Not Low-Income,0.93738949,0.51538229,1.3593967,3
2016,08,20000,Colorado,Denver city,all,All,1.1111039,0.90811557,1.314092,3
2016,08,20000,Colorado,Denver city,income,Low Income,1.1506325,0.94599605,1.355269,3
2016,08,20000,Colorado,Denver city,income,Not Low-Income,1.0631794,0.70820314,1.4181556,3
2016,08,27425,Colorado,Fort Collins city,all,All,1.0956966,0.80637479,1.3850183,3
2016,08,27425,Colorado,Fort Collins city,income,Low Income,1.1098226,0.64856666,1.5710787,3
2016,08,27425,Colorado,Fort Collins city,income,Not Low-Income,1.0474374,0.74486232,1.3500125,3
2016,08,32155,Colorado,Greeley city,all,All,0.9797709,0.64977258,1.3097693,3
2016,08,32155,Colorado,Greeley city,income,Low Income,1.0153391,0.66366899,1.3670093,3
2016,08,32155,Colorado,Greeley city,income,Not Low-Income,0.92854512,0.40617311,1.4509171,3
2016,08,43000,Colorado,Lakewood city,all,All,NA,NA,NA,NA
2016,08,43000,Colorado,Lakewood city,income,Low Income,NA,NA,NA,NA
2016,08,43000,Colorado,Lakewood city,income,Not Low-Income,NA,NA,NA,NA
2016,08,45970,Colorado,Longmont city,all,All,0.68329412,0.40077832,0.96580988,3
2016,08,45970,Colorado,Longmont city,income,Low Income,0.56069344,0.1465009,0.974886,3
2016,08,45970,Colorado,Longmont city,income,Not Low-Income,0.77943009,0.4697324,1.0891278,3
2016,08,46465,Colorado,Loveland city,all,All,1.1413103,0.7520715,1.5305492,3
2016,08,46465,Colorado,Loveland city,income,Low Income,1.2291985,0.67869616,1.7797008,3
2016,08,46465,Colorado,Loveland city,income,Not Low-Income,1.0890113,0.65430933,1.5237132,3
2016,08,62000,Colorado,Pueblo city,all,All,0.69700849,0.2816065,1.1124105,3
2016,08,62000,Colorado,Pueblo city,income,Low Income,0.74059016,0.28450158,1.1966788,3
2016,08,62000,Colorado,Pueblo city,income,Not Low-Income,0.69548696,0.10019467,1.2907792,3
2016,08,77290,Colorado,Thornton city,all,All,1.1598021,0.92690778,1.3926964,3
2016,08,77290,Colorado,Thornton city,income,Low Income,1.2737063,0.94776702,1.5996456,3
2016,08,77290,Colorado,Thornton city,income,Not Low-Income,1.0862389,0.82430184,1.3481759,3
2016,08,83835,Colorado,Westminster city,all,All,1.4329543,0.97094131,1.8949673,3
2016,08,83835,Colorado,Westminster city,income,Low Income,1.5016602,1.0434999,1.9598205,3
2016,08,83835,Colorado,Westminster city,income,Not Low-Income,1.0933682,0.17678387,2.0099525,3
2016,09,08000,Connecticut,Bridgeport city,all,All,1.0667289,0.95860261,1.1748554,1
2016,09,08000,Connecticut,Bridgeport city,income,Low Income,1.026401,0.92057925,1.1322228,1
2016,09,08000,Connecticut,Bridgeport city,income,Not Low-Income,0.53434986,0.099337302,0.96936244,3
2016,09,18430,Connecticut,Danbury city,all,All,1.0019248,0.83209085,1.1717587,3
2016,09,18430,Connecticut,Danbury city,income,Low Income,1.0678823,0.85650557,1.279259,3
2016,09,18430,Connecticut,Danbury city,income,Not Low-Income,0.88579035,0.6746099,1.0969708,3
2016,09,37000,Connecticut,Hartford city,all,All,0.90056747,0.79224819,1.0088868,1
2016,09,37000,Connecticut,Hartford city,income,Low Income,0.87372607,0.76929176,0.97816038,1
2016,09,37000,Connecticut,Hartford city,income,Not Low-Income,0.55048412,0.28814298,0.81282526,1
2016,09,52000,Connecticut,New Haven city,all,All,1.1196481,1.0056654,1.2336308,1
2016,09,52000,Connecticut,New Haven city,income,Low Income,1.1153054,0.99491531,1.2356956,1
2016,09,52000,Connecticut,New Haven city,income,Not Low-Income,0.90582955,0.71017945,1.1014796,1
2016,09,55990,Connecticut,Norwalk city,all,All,0.93438399,0.77991557,1.0888524,1
2016,09,55990,Connecticut,Norwalk city,income,Low Income,0.9528771,0.76020199,1.1455522,1
2016,09,55990,Connecticut,Norwalk city,income,Not Low-Income,0.94768989,0.75601119,1.1393687,1
2016,09,73000,Connecticut,Stamford city,all,All,0.92553681,0.74775308,1.1033206,2
2016,09,73000,Connecticut,Stamford city,income,Low Income,0.97979194,0.74546701,1.2141169,3
2016,09,73000,Connecticut,Stamford city,income,Not Low-Income,0.95127594,0.72867084,1.1738811,2
2016,09,80000,Connecticut,Waterbury city,all,All,0.82915062,0.70613229,0.95216894,1
2016,09,80000,Connecticut,Waterbury city,income,Low Income,0.85895503,0.73738891,0.98052114,1
2016,09,80000,Connecticut,Waterbury city,income,Not Low-Income,0.66919786,0.42167825,0.91671747,1
2016,11,50000,District of Columbia,Washington city,all,All,1.0267165,0.93762535,1.1158075,1
2016,11,50000,District of Columbia,Washington city,income,Low Income,1.0787935,0.98648274,1.1711043,1
2016,11,50000,District of Columbia,Washington city,income,Not Low-Income,1.0546941,0.90275669,1.2066314,1
2016,12,07300,Florida,Boca Raton city,all,All,1.0971347,0.54675531,1.6475141,1
2016,12,07300,Florida,Boca Raton city,income,Low Income,1.1805104,0.21659341,2.1444273,3
2016,12,07300,Florida,Boca Raton city,income,Not Low-Income,1.0928464,0.48123449,1.7044582,1
2016,12,07875,Florida,Boynton Beach city,all,All,NA,NA,NA,NA
2016,12,07875,Florida,Boynton Beach city,income,Low Income,NA,NA,NA,NA
2016,12,07875,Florida,Boynton Beach city,income,Not Low-Income,NA,NA,NA,NA
2016,12,10275,Florida,Cape Coral city,all,All,NA,NA,NA,NA
2016,12,10275,Florida,Cape Coral city,income,Low Income,NA,NA,NA,NA
2016,12,10275,Florida,Cape Coral city,income,Not Low-Income,NA,NA,NA,NA
2016,12,12875,Florida,Clearwater city,all,All,NA,NA,NA,NA
2016,12,12875,Florida,Clearwater city,income,Low Income,NA,NA,NA,NA
2016,12,12875,Florida,Clearwater city,income,Not Low-Income,NA,NA,NA,NA
2016,12,14400,Florida,Coral Springs city,all,All,NA,NA,NA,NA
2016,12,14400,Florida,Coral Springs city,income,Low Income,NA,NA,NA,NA
2016,12,14400,Florida,Coral Springs city,income,Not Low-Income,NA,NA,NA,NA
2016,12,16475,Florida,Davie town,all,All,NA,NA,NA,NA
2016,12,16475,Florida,Davie town,income,Low Income,NA,NA,NA,NA
2016,12,16475,Florida,Davie town,income,Not Low-Income,NA,NA,NA,NA
2016,12,16725,Florida,Deerfield Beach city,all,All,NA,NA,NA,NA
2016,12,16725,Florida,Deerfield Beach city,income,Low Income,NA,NA,NA,NA
2016,12,16725,Florida,Deerfield Beach city,income,Not Low-Income,NA,NA,NA,NA
2016,12,17200,Florida,Deltona city,all,All,NA,NA,NA,NA
2016,12,17200,Florida,Deltona city,income,Low Income,NA,NA,NA,NA
2016,12,17200,Florida,Deltona city,income,Not Low-Income,NA,NA,NA,NA
2016,12,17935,Florida,Doral city,all,All,NA,NA,NA,NA
2016,12,17935,Florida,Doral city,income,Low Income,NA,NA,NA,NA
2016,12,17935,Florida,Doral city,income,Not Low-Income,NA,NA,NA,NA
2016,12,24000,Florida,Fort Lauderdale city,all,All,0.92662072,0.89389175,0.95934969,1
2016,12,24000,Florida,Fort Lauderdale city,income,Low Income,0.92643058,0.88927984,0.96358132,1
2016,12,24000,Florida,Fort Lauderdale city,income,Not Low-Income,0.91217691,0.86615515,0.95819867,1
2016,12,24125,Florida,Fort Myers city,all,All,0.84703815,0.79134798,0.90272832,1
2016,12,24125,Florida,Fort Myers city,income,Low Income,0.80244362,0.73867887,0.86620837,1
2016,12,24125,Florida,Fort Myers city,income,Not Low-Income,0.7096293,0.62942159,0.789837,1
2016,12,25175,Florida,Gainesville city,all,All,0.9082619,0.78811818,1.0284057,1
2016,12,25175,Florida,Gainesville city,income,Low Income,0.8607375,0.68169987,1.0397751,1
2016,12,25175,Florida,Gainesville city,income,Not Low-Income,0.85098112,0.69824696,1.0037153,1
2016,12,30000,Florida,Hialeah city,all,All,NA,NA,NA,NA
2016,12,30000,Florida,Hialeah city,income,Low Income,NA,NA,NA,NA
2016,12,30000,Florida,Hialeah city,income,Not Low-Income,NA,NA,NA,NA
2016,12,32000,Florida,Hollywood city,all,All,NA,NA,NA,NA
2016,12,32000,Florida,Hollywood city,income,Low Income,NA,NA,NA,NA
2016,12,32000,Florida,Hollywood city,income,Not Low-Income,NA,NA,NA,NA
2016,12,32275,Florida,Homestead city,all,All,NA,NA,NA,NA
2016,12,32275,Florida,Homestead city,income,Low Income,NA,NA,NA,NA
2016,12,32275,Florida,Homestead city,income,Not Low-Income,NA,NA,NA,NA
2016,12,35000,Florida,Jacksonville city,all,All,0.89013582,0.83679354,0.94347811,2
2016,12,35000,Florida,Jacksonville city,income,Low Income,0.88657123,0.82343316,0.9497093,2
2016,12,35000,Florida,Jacksonville city,income,Not Low-Income,0.81100559,0.74045622,0.88155496,2
2016,12,36950,Florida,Kissimmee city,all,All,0.84954655,0.77926195,0.91983116,1
2016,12,36950,Florida,Kissimmee city,income,Low Income,0.8495546,0.76546127,0.93364793,1
2016,12,36950,Florida,Kissimmee city,income,Not Low-Income,0.731718,0.6252138,0.83822221,1
2016,12,38250,Florida,Lakeland city,all,All,NA,NA,NA,NA
2016,12,38250,Florida,Lakeland city,income,Low Income,NA,NA,NA,NA
2016,12,38250,Florida,Lakeland city,income,Not Low-Income,NA,NA,NA,NA
2016,12,39425,Florida,Largo city,all,All,0.8703621,0.81098723,0.92973697,2
2016,12,39425,Florida,Largo city,income,Low Income,0.78856128,0.59477061,0.98235196,3
2016,12,39425,Florida,Largo city,income,Not Low-Income,0.81246084,0.73535663,0.88956505,2
2016,12,43975,Florida,Melbourne city,all,All,NA,NA,NA,NA
2016,12,43975,Florida,Melbourne city,income,Low Income,NA,NA,NA,NA
2016,12,43975,Florida,Melbourne city,income,Not Low-Income,NA,NA,NA,NA
2016,12,45000,Florida,Miami city,all,All,0.90241593,0.87471074,0.93012112,1
2016,12,45000,Florida,Miami city,income,Low Income,0.90863049,0.88025242,0.93700856,1
2016,12,45000,Florida,Miami city,income,Not Low-Income,0.83236945,0.78338766,0.88135123,1
2016,12,45025,Florida,Miami Beach city,all,All,NA,NA,NA,NA
2016,12,45025,Florida,Miami Beach city,income,Low Income,NA,NA,NA,NA
2016,12,45025,Florida,Miami Beach city,income,Not Low-Income,NA,NA,NA,NA
2016,12,45060,Florida,Miami Gardens city,all,All,NA,NA,NA,NA
2016,12,45060,Florida,Miami Gardens city,income,Low Income,NA,NA,NA,NA
2016,12,45060,Florida,Miami Gardens city,income,Not Low-Income,NA,NA,NA,NA
2016,12,45975,Florida,Miramar city,all,All,NA,NA,NA,NA
2016,12,45975,Florida,Miramar city,income,Low Income,NA,NA,NA,NA
2016,12,45975,Florida,Miramar city,income,Not Low-Income,NA,NA,NA,NA
2016,12,49675,Florida,North Port city,all,All,NA,NA,NA,NA
2016,12,49675,Florida,North Port city,income,Low Income,NA,NA,NA,NA
2016,12,49675,Florida,North Port city,income,Not Low-Income,NA,NA,NA,NA
2016,12,53000,Florida,Orlando city,all,All,0.84751046,0.8093186,0.88570231,1
2016,12,53000,Florida,Orlando city,income,Low Income,0.85457134,0.81293577,0.89620692,1
2016,12,53000,Florida,Orlando city,income,Not Low-Income,0.80612749,0.7480759,0.86417907,1
2016,12,54000,Florida,Palm Bay city,all,All,NA,NA,NA,NA
2016,12,54000,Florida,Palm Bay city,income,Low Income,NA,NA,NA,NA
2016,12,54000,Florida,Palm Bay city,income,Not Low-Income,NA,NA,NA,NA
2016,12,54200,Florida,Palm Coast city,all,All,NA,NA,NA,NA
2016,12,54200,Florida,Palm Coast city,income,Low Income,NA,NA,NA,NA
2016,12,54200,Florida,Palm Coast city,income,Not Low-Income,NA,NA,NA,NA
2016,12,55775,Florida,Pembroke Pines city,all,All,NA,NA,NA,NA
2016,12,55775,Florida,Pembroke Pines city,income,Low Income,NA,NA,NA,NA
2016,12,55775,Florida,Pembroke Pines city,income,Not Low-Income,NA,NA,NA,NA
2016,12,57425,Florida,Plantation city,all,All,NA,NA,NA,NA
2016,12,57425,Florida,Plantation city,income,Low Income,NA,NA,NA,NA
2016,12,57425,Florida,Plantation city,income,Not Low-Income,NA,NA,NA,NA
2016,12,58050,Florida,Pompano Beach city,all,All,NA,NA,NA,NA
2016,12,58050,Florida,Pompano Beach city,income,Low Income,NA,NA,NA,NA
2016,12,58050,Florida,Pompano Beach city,income,Not Low-Income,NA,NA,NA,NA
2016,12,58715,Florida,Port St. Lucie city,all,All,NA,NA,NA,NA
2016,12,58715,Florida,Port St. Lucie city,income,Low Income,NA,NA,NA,NA
2016,12,58715,Florida,Port St. Lucie city,income,Not Low-Income,NA,NA,NA,NA
