year,state,place,state_name,place_name,subgroup_type,subgroup,environmental,environmental_quality
2018,26,88940,Michigan,Wyoming city,race-ethnicity,Majority Non-White,47,1
2018,26,88940,Michigan,Wyoming city,race-ethnicity,"Majority White, Non-Hispanic",64,1
2018,26,88940,Michigan,Wyoming city,race-ethnicity,No Majority Race/Ethnicity,57,1
2018,27,06616,Minnesota,Bloomington city,all,All,21,1
2018,27,06616,Minnesota,Bloomington city,poverty,High Poverty Tracts,NA,NA
2018,27,06616,Minnesota,Bloomington city,poverty,Not High Poverty Tracts,21,1
2018,27,06616,Minnesota,Bloomington city,race-ethnicity,Majority Non-White,12,1
2018,27,06616,Minnesota,Bloomington city,race-ethnicity,"Majority White, Non-Hispanic",23,1
2018,27,06616,Minnesota,Bloomington city,race-ethnicity,No Majority Race/Ethnicity,12,1
2018,27,07966,Minnesota,Brooklyn Park city,all,All,10,1
2018,27,07966,Minnesota,Brooklyn Park city,poverty,High Poverty Tracts,NA,NA
2018,27,07966,Minnesota,Brooklyn Park city,poverty,Not High Poverty Tracts,10,1
2018,27,07966,Minnesota,Brooklyn Park city,race-ethnicity,Majority Non-White,11,1
2018,27,07966,Minnesota,Brooklyn Park city,race-ethnicity,"Majority White, Non-Hispanic",10,1
2018,27,07966,Minnesota,Brooklyn Park city,race-ethnicity,No Majority Race/Ethnicity,10,1
2018,27,17000,Minnesota,Duluth city,all,All,56,1
2018,27,17000,Minnesota,Duluth city,poverty,High Poverty Tracts,55,1
2018,27,17000,Minnesota,Duluth city,poverty,Not High Poverty Tracts,56,1
2018,27,17000,Minnesota,Duluth city,race-ethnicity,Majority Non-White,NA,NA
2018,27,17000,Minnesota,Duluth city,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,27,17000,Minnesota,Duluth city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,27,43000,Minnesota,Minneapolis city,all,All,9,1
2018,27,43000,Minnesota,Minneapolis city,poverty,High Poverty Tracts,7,1
2018,27,43000,Minnesota,Minneapolis city,poverty,Not High Poverty Tracts,9,1
2018,27,43000,Minnesota,Minneapolis city,race-ethnicity,Majority Non-White,9,1
2018,27,43000,Minnesota,Minneapolis city,race-ethnicity,"Majority White, Non-Hispanic",9,1
2018,27,43000,Minnesota,Minneapolis city,race-ethnicity,No Majority Race/Ethnicity,9,1
2018,27,51730,Minnesota,Plymouth city,all,All,28,1
2018,27,51730,Minnesota,Plymouth city,poverty,High Poverty Tracts,NA,NA
2018,27,51730,Minnesota,Plymouth city,poverty,Not High Poverty Tracts,28,1
2018,27,51730,Minnesota,Plymouth city,race-ethnicity,Majority Non-White,NA,NA
2018,27,51730,Minnesota,Plymouth city,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,27,51730,Minnesota,Plymouth city,race-ethnicity,No Majority Race/Ethnicity,36,1
2018,27,54880,Minnesota,Rochester city,all,All,53,1
2018,27,54880,Minnesota,Rochester city,poverty,High Poverty Tracts,49,1
2018,27,54880,Minnesota,Rochester city,poverty,Not High Poverty Tracts,54,1
2018,27,54880,Minnesota,Rochester city,race-ethnicity,Majority Non-White,NA,NA
2018,27,54880,Minnesota,Rochester city,race-ethnicity,"Majority White, Non-Hispanic",54,1
2018,27,54880,Minnesota,Rochester city,race-ethnicity,No Majority Race/Ethnicity,49,1
2018,27,58000,Minnesota,St. Paul city,all,All,5,1
2018,27,58000,Minnesota,St. Paul city,poverty,High Poverty Tracts,5,1
2018,27,58000,Minnesota,St. Paul city,poverty,Not High Poverty Tracts,5,1
2018,27,58000,Minnesota,St. Paul city,race-ethnicity,Majority Non-White,5,1
2018,27,58000,Minnesota,St. Paul city,race-ethnicity,"Majority White, Non-Hispanic",6,1
2018,27,58000,Minnesota,St. Paul city,race-ethnicity,No Majority Race/Ethnicity,5,1
2018,27,71428,Minnesota,Woodbury city,all,All,28,1
2018,27,71428,Minnesota,Woodbury city,poverty,High Poverty Tracts,NA,NA
2018,27,71428,Minnesota,Woodbury city,poverty,Not High Poverty Tracts,28,1
2018,27,71428,Minnesota,Woodbury city,race-ethnicity,Majority Non-White,NA,NA
2018,27,71428,Minnesota,Woodbury city,race-ethnicity,"Majority White, Non-Hispanic",28,1
2018,27,71428,Minnesota,Woodbury city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,28,36000,Mississippi,Jackson city,all,All,19,1
2018,28,36000,Mississippi,Jackson city,poverty,High Poverty Tracts,19,1
2018,28,36000,Mississippi,Jackson city,poverty,Not High Poverty Tracts,19,1
2018,28,36000,Mississippi,Jackson city,race-ethnicity,Majority Non-White,19,1
2018,28,36000,Mississippi,Jackson city,race-ethnicity,"Majority White, Non-Hispanic",12,1
2018,28,36000,Mississippi,Jackson city,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,29,15670,Missouri,Columbia city,all,All,42,1
2018,29,15670,Missouri,Columbia city,poverty,High Poverty Tracts,39,1
2018,29,15670,Missouri,Columbia city,poverty,Not High Poverty Tracts,44,1
2018,29,15670,Missouri,Columbia city,race-ethnicity,Majority Non-White,NA,NA
2018,29,15670,Missouri,Columbia city,race-ethnicity,"Majority White, Non-Hispanic",42,1
2018,29,15670,Missouri,Columbia city,race-ethnicity,No Majority Race/Ethnicity,26,1
2018,29,35000,Missouri,Independence city,all,All,34,1
2018,29,35000,Missouri,Independence city,poverty,High Poverty Tracts,NA,NA
2018,29,35000,Missouri,Independence city,poverty,Not High Poverty Tracts,34,1
2018,29,35000,Missouri,Independence city,race-ethnicity,Majority Non-White,NA,NA
2018,29,35000,Missouri,Independence city,race-ethnicity,"Majority White, Non-Hispanic",34,1
2018,29,35000,Missouri,Independence city,race-ethnicity,No Majority Race/Ethnicity,46,1
2018,29,38000,Missouri,Kansas City city,all,All,33,1
2018,29,38000,Missouri,Kansas City city,poverty,High Poverty Tracts,26,1
2018,29,38000,Missouri,Kansas City city,poverty,Not High Poverty Tracts,34,1
2018,29,38000,Missouri,Kansas City city,race-ethnicity,Majority Non-White,27,1
2018,29,38000,Missouri,Kansas City city,race-ethnicity,"Majority White, Non-Hispanic",37,1
2018,29,38000,Missouri,Kansas City city,race-ethnicity,No Majority Race/Ethnicity,31,1
2018,29,41348,Missouri,Lee's Summit city,all,All,57,1
2018,29,41348,Missouri,Lee's Summit city,poverty,High Poverty Tracts,NA,NA
2018,29,41348,Missouri,Lee's Summit city,poverty,Not High Poverty Tracts,57,1
2018,29,41348,Missouri,Lee's Summit city,race-ethnicity,Majority Non-White,55,1
2018,29,41348,Missouri,Lee's Summit city,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,29,41348,Missouri,Lee's Summit city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,29,54074,Missouri,O'Fallon city,all,All,26,1
2018,29,54074,Missouri,O'Fallon city,poverty,High Poverty Tracts,NA,NA
2018,29,54074,Missouri,O'Fallon city,poverty,Not High Poverty Tracts,26,1
2018,29,54074,Missouri,O'Fallon city,race-ethnicity,Majority Non-White,NA,NA
2018,29,54074,Missouri,O'Fallon city,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,29,54074,Missouri,O'Fallon city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,29,65000,Missouri,St. Louis city,all,All,19,1
2018,29,65000,Missouri,St. Louis city,poverty,High Poverty Tracts,19,1
2018,29,65000,Missouri,St. Louis city,poverty,Not High Poverty Tracts,19,1
2018,29,65000,Missouri,St. Louis city,race-ethnicity,Majority Non-White,20,1
2018,29,65000,Missouri,St. Louis city,race-ethnicity,"Majority White, Non-Hispanic",19,1
2018,29,65000,Missouri,St. Louis city,race-ethnicity,No Majority Race/Ethnicity,19,1
2018,29,70000,Missouri,Springfield city,all,All,24,1
2018,29,70000,Missouri,Springfield city,poverty,High Poverty Tracts,23,1
2018,29,70000,Missouri,Springfield city,poverty,Not High Poverty Tracts,24,1
2018,29,70000,Missouri,Springfield city,race-ethnicity,Majority Non-White,NA,NA
2018,29,70000,Missouri,Springfield city,race-ethnicity,"Majority White, Non-Hispanic",24,1
2018,29,70000,Missouri,Springfield city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,30,06550,Montana,Billings city,all,All,77,1
2018,30,06550,Montana,Billings city,poverty,High Poverty Tracts,NA,NA
2018,30,06550,Montana,Billings city,poverty,Not High Poverty Tracts,77,1
2018,30,06550,Montana,Billings city,race-ethnicity,Majority Non-White,NA,NA
2018,30,06550,Montana,Billings city,race-ethnicity,"Majority White, Non-Hispanic",77,1
2018,30,06550,Montana,Billings city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,31,28000,Nebraska,Lincoln city,all,All,56,1
2018,31,28000,Nebraska,Lincoln city,poverty,High Poverty Tracts,55,1
2018,31,28000,Nebraska,Lincoln city,poverty,Not High Poverty Tracts,56,1
2018,31,28000,Nebraska,Lincoln city,race-ethnicity,Majority Non-White,55,1
2018,31,28000,Nebraska,Lincoln city,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,31,28000,Nebraska,Lincoln city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,31,37000,Nebraska,Omaha city,all,All,55,1
2018,31,37000,Nebraska,Omaha city,poverty,High Poverty Tracts,54,1
2018,31,37000,Nebraska,Omaha city,poverty,Not High Poverty Tracts,55,1
2018,31,37000,Nebraska,Omaha city,race-ethnicity,Majority Non-White,55,1
2018,31,37000,Nebraska,Omaha city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,31,37000,Nebraska,Omaha city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,32,31900,Nevada,Henderson city,all,All,37,1
2018,32,31900,Nevada,Henderson city,poverty,High Poverty Tracts,NA,NA
2018,32,31900,Nevada,Henderson city,poverty,Not High Poverty Tracts,37,1
2018,32,31900,Nevada,Henderson city,race-ethnicity,Majority Non-White,12,1
2018,32,31900,Nevada,Henderson city,race-ethnicity,"Majority White, Non-Hispanic",42,1
2018,32,31900,Nevada,Henderson city,race-ethnicity,No Majority Race/Ethnicity,23,1
2018,32,40000,Nevada,Las Vegas city,all,All,41,1
2018,32,40000,Nevada,Las Vegas city,poverty,High Poverty Tracts,17,1
2018,32,40000,Nevada,Las Vegas city,poverty,Not High Poverty Tracts,44,1
2018,32,40000,Nevada,Las Vegas city,race-ethnicity,Majority Non-White,20,1
2018,32,40000,Nevada,Las Vegas city,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,32,40000,Nevada,Las Vegas city,race-ethnicity,No Majority Race/Ethnicity,52,1
2018,32,51800,Nevada,North Las Vegas city,all,All,39,1
2018,32,51800,Nevada,North Las Vegas city,poverty,High Poverty Tracts,20,1
2018,32,51800,Nevada,North Las Vegas city,poverty,Not High Poverty Tracts,41,1
2018,32,51800,Nevada,North Las Vegas city,race-ethnicity,Majority Non-White,36,1
2018,32,51800,Nevada,North Las Vegas city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,32,51800,Nevada,North Las Vegas city,race-ethnicity,No Majority Race/Ethnicity,51,1
2018,32,60600,Nevada,Reno city,all,All,18,1
2018,32,60600,Nevada,Reno city,poverty,High Poverty Tracts,NA,NA
2018,32,60600,Nevada,Reno city,poverty,Not High Poverty Tracts,19,1
2018,32,60600,Nevada,Reno city,race-ethnicity,Majority Non-White,4,1
2018,32,60600,Nevada,Reno city,race-ethnicity,"Majority White, Non-Hispanic",25,1
2018,32,60600,Nevada,Reno city,race-ethnicity,No Majority Race/Ethnicity,11,1
2018,32,68400,Nevada,Sparks city,all,All,15,1
2018,32,68400,Nevada,Sparks city,poverty,High Poverty Tracts,NA,NA
2018,32,68400,Nevada,Sparks city,poverty,Not High Poverty Tracts,16,1
2018,32,68400,Nevada,Sparks city,race-ethnicity,Majority Non-White,4,1
2018,32,68400,Nevada,Sparks city,race-ethnicity,"Majority White, Non-Hispanic",21,1
2018,32,68400,Nevada,Sparks city,race-ethnicity,No Majority Race/Ethnicity,12,1
2018,33,45140,New Hampshire,Manchester city,all,All,57,1
2018,33,45140,New Hampshire,Manchester city,poverty,High Poverty Tracts,55,1
2018,33,45140,New Hampshire,Manchester city,poverty,Not High Poverty Tracts,57,1
2018,33,45140,New Hampshire,Manchester city,race-ethnicity,Majority Non-White,NA,NA
2018,33,45140,New Hampshire,Manchester city,race-ethnicity,"Majority White, Non-Hispanic",58,1
2018,33,45140,New Hampshire,Manchester city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,33,50260,New Hampshire,Nashua city,all,All,55,1
2018,33,50260,New Hampshire,Nashua city,poverty,High Poverty Tracts,NA,NA
2018,33,50260,New Hampshire,Nashua city,poverty,Not High Poverty Tracts,55,1
2018,33,50260,New Hampshire,Nashua city,race-ethnicity,Majority Non-White,NA,NA
2018,33,50260,New Hampshire,Nashua city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,33,50260,New Hampshire,Nashua city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,34,13690,New Jersey,Clifton city,all,All,18,1
2018,34,13690,New Jersey,Clifton city,poverty,High Poverty Tracts,NA,NA
2018,34,13690,New Jersey,Clifton city,poverty,Not High Poverty Tracts,18,1
2018,34,13690,New Jersey,Clifton city,race-ethnicity,Majority Non-White,17,1
2018,34,13690,New Jersey,Clifton city,race-ethnicity,"Majority White, Non-Hispanic",18,1
2018,34,13690,New Jersey,Clifton city,race-ethnicity,No Majority Race/Ethnicity,18,1
2018,34,21000,New Jersey,Elizabeth city,all,All,3,1
2018,34,21000,New Jersey,Elizabeth city,poverty,High Poverty Tracts,NA,NA
2018,34,21000,New Jersey,Elizabeth city,poverty,Not High Poverty Tracts,3,1
2018,34,21000,New Jersey,Elizabeth city,race-ethnicity,Majority Non-White,2,1
2018,34,21000,New Jersey,Elizabeth city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,34,21000,New Jersey,Elizabeth city,race-ethnicity,No Majority Race/Ethnicity,5,1
2018,34,36000,New Jersey,Jersey City city,all,All,9,1
2018,34,36000,New Jersey,Jersey City city,poverty,High Poverty Tracts,9,1
2018,34,36000,New Jersey,Jersey City city,poverty,Not High Poverty Tracts,9,1
2018,34,36000,New Jersey,Jersey City city,race-ethnicity,Majority Non-White,9,1
2018,34,36000,New Jersey,Jersey City city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,34,36000,New Jersey,Jersey City city,race-ethnicity,No Majority Race/Ethnicity,9,1
2018,34,51000,New Jersey,Newark city,all,All,12,1
2018,34,51000,New Jersey,Newark city,poverty,High Poverty Tracts,9,1
2018,34,51000,New Jersey,Newark city,poverty,Not High Poverty Tracts,13,1
2018,34,51000,New Jersey,Newark city,race-ethnicity,Majority Non-White,13,1
2018,34,51000,New Jersey,Newark city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,34,51000,New Jersey,Newark city,race-ethnicity,No Majority Race/Ethnicity,6,1
2018,34,57000,New Jersey,Paterson city,all,All,20,1
2018,34,57000,New Jersey,Paterson city,poverty,High Poverty Tracts,20,1
2018,34,57000,New Jersey,Paterson city,poverty,Not High Poverty Tracts,20,1
2018,34,57000,New Jersey,Paterson city,race-ethnicity,Majority Non-White,20,1
2018,34,57000,New Jersey,Paterson city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,34,57000,New Jersey,Paterson city,race-ethnicity,No Majority Race/Ethnicity,20,1
2018,34,74000,New Jersey,Trenton city,all,All,38,1
2018,34,74000,New Jersey,Trenton city,poverty,High Poverty Tracts,36,1
2018,34,74000,New Jersey,Trenton city,poverty,Not High Poverty Tracts,38,1
2018,34,74000,New Jersey,Trenton city,race-ethnicity,Majority Non-White,38,1
2018,34,74000,New Jersey,Trenton city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,34,74000,New Jersey,Trenton city,race-ethnicity,No Majority Race/Ethnicity,36,1
2018,35,02000,New Mexico,Albuquerque city,all,All,55,1
2018,35,02000,New Mexico,Albuquerque city,poverty,High Poverty Tracts,38,1
2018,35,02000,New Mexico,Albuquerque city,poverty,Not High Poverty Tracts,57,1
2018,35,02000,New Mexico,Albuquerque city,race-ethnicity,Majority Non-White,50,1
2018,35,02000,New Mexico,Albuquerque city,race-ethnicity,"Majority White, Non-Hispanic",63,1
2018,35,02000,New Mexico,Albuquerque city,race-ethnicity,No Majority Race/Ethnicity,59,1
2018,35,39380,New Mexico,Las Cruces city,all,All,67,1
2018,35,39380,New Mexico,Las Cruces city,poverty,High Poverty Tracts,76,1
2018,35,39380,New Mexico,Las Cruces city,poverty,Not High Poverty Tracts,67,1
2018,35,39380,New Mexico,Las Cruces city,race-ethnicity,Majority Non-White,62,1
2018,35,39380,New Mexico,Las Cruces city,race-ethnicity,"Majority White, Non-Hispanic",93,1
2018,35,39380,New Mexico,Las Cruces city,race-ethnicity,No Majority Race/Ethnicity,76,1
2018,35,63460,New Mexico,Rio Rancho city,all,All,72,1
2018,35,63460,New Mexico,Rio Rancho city,poverty,High Poverty Tracts,NA,NA
2018,35,63460,New Mexico,Rio Rancho city,poverty,Not High Poverty Tracts,72,1
2018,35,63460,New Mexico,Rio Rancho city,race-ethnicity,Majority Non-White,97,1
2018,35,63460,New Mexico,Rio Rancho city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,35,63460,New Mexico,Rio Rancho city,race-ethnicity,No Majority Race/Ethnicity,72,1
2018,35,70500,New Mexico,Santa Fe city,all,All,82,1
2018,35,70500,New Mexico,Santa Fe city,poverty,High Poverty Tracts,NA,NA
2018,35,70500,New Mexico,Santa Fe city,poverty,Not High Poverty Tracts,82,1
2018,35,70500,New Mexico,Santa Fe city,race-ethnicity,Majority Non-White,76,1
2018,35,70500,New Mexico,Santa Fe city,race-ethnicity,"Majority White, Non-Hispanic",93,1
2018,35,70500,New Mexico,Santa Fe city,race-ethnicity,No Majority Race/Ethnicity,81,1
2018,36,01000,New York,Albany city,all,All,53,1
2018,36,01000,New York,Albany city,poverty,High Poverty Tracts,50,1
2018,36,01000,New York,Albany city,poverty,Not High Poverty Tracts,53,1
2018,36,01000,New York,Albany city,race-ethnicity,Majority Non-White,52,1
2018,36,01000,New York,Albany city,race-ethnicity,"Majority White, Non-Hispanic",54,1
2018,36,01000,New York,Albany city,race-ethnicity,No Majority Race/Ethnicity,52,1
2018,36,11000,New York,Buffalo city,all,All,72,1
2018,36,11000,New York,Buffalo city,poverty,High Poverty Tracts,68,1
2018,36,11000,New York,Buffalo city,poverty,Not High Poverty Tracts,73,1
2018,36,11000,New York,Buffalo city,race-ethnicity,Majority Non-White,68,1
2018,36,11000,New York,Buffalo city,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,36,11000,New York,Buffalo city,race-ethnicity,No Majority Race/Ethnicity,70,1
2018,36,50617,New York,New Rochelle city,all,All,22,1
2018,36,50617,New York,New Rochelle city,poverty,High Poverty Tracts,NA,NA
2018,36,50617,New York,New Rochelle city,poverty,Not High Poverty Tracts,22,1
2018,36,50617,New York,New Rochelle city,race-ethnicity,Majority Non-White,20,1
2018,36,50617,New York,New Rochelle city,race-ethnicity,"Majority White, Non-Hispanic",27,1
2018,36,50617,New York,New Rochelle city,race-ethnicity,No Majority Race/Ethnicity,23,1
2018,36,51000,New York,New York city,all,All,11,1
2018,36,51000,New York,New York city,poverty,High Poverty Tracts,8,1
2018,36,51000,New York,New York city,poverty,Not High Poverty Tracts,11,1
2018,36,51000,New York,New York city,race-ethnicity,Majority Non-White,10,1
2018,36,51000,New York,New York city,race-ethnicity,"Majority White, Non-Hispanic",12,1
2018,36,51000,New York,New York city,race-ethnicity,No Majority Race/Ethnicity,10,1
2018,36,63000,New York,Rochester city,all,All,72,1
2018,36,63000,New York,Rochester city,poverty,High Poverty Tracts,70,1
2018,36,63000,New York,Rochester city,poverty,Not High Poverty Tracts,73,1
2018,36,63000,New York,Rochester city,race-ethnicity,Majority Non-White,71,1
2018,36,63000,New York,Rochester city,race-ethnicity,"Majority White, Non-Hispanic",75,1
2018,36,63000,New York,Rochester city,race-ethnicity,No Majority Race/Ethnicity,71,1
2018,36,73000,New York,Syracuse city,all,All,65,1
