year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,share_debt_coll,share_debt_coll_quality,index_air_hazard,index_air_hazard_quality,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2020,41,05800,Oregon,Bend city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,23850,Oregon,Eugene city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,23850,Oregon,Eugene city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,23850,Oregon,Eugene city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,23850,Oregon,Eugene city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,31250,Oregon,Gresham city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,31250,Oregon,Gresham city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,31250,Oregon,Gresham city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,31250,Oregon,Gresham city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,34100,Oregon,Hillsboro city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,34100,Oregon,Hillsboro city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,34100,Oregon,Hillsboro city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,34100,Oregon,Hillsboro city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,47000,Oregon,Medford city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,47000,Oregon,Medford city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,47000,Oregon,Medford city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,47000,Oregon,Medford city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,59000,Oregon,Portland city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,59000,Oregon,Portland city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,59000,Oregon,Portland city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,59000,Oregon,Portland city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,64900,Oregon,Salem city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,64900,Oregon,Salem city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,64900,Oregon,Salem city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,41,64900,Oregon,Salem city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,02000,Pennsylvania,Allentown city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,02000,Pennsylvania,Allentown city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,02000,Pennsylvania,Allentown city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,02000,Pennsylvania,Allentown city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,06088,Pennsylvania,Bethlehem city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,06088,Pennsylvania,Bethlehem city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,06088,Pennsylvania,Bethlehem city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,06088,Pennsylvania,Bethlehem city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,24000,Pennsylvania,Erie city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,24000,Pennsylvania,Erie city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,24000,Pennsylvania,Erie city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,24000,Pennsylvania,Erie city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,60000,Pennsylvania,Philadelphia city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,60000,Pennsylvania,Philadelphia city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,60000,Pennsylvania,Philadelphia city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,60000,Pennsylvania,Philadelphia city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,61000,Pennsylvania,Pittsburgh city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,61000,Pennsylvania,Pittsburgh city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,61000,Pennsylvania,Pittsburgh city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,61000,Pennsylvania,Pittsburgh city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,63624,Pennsylvania,Reading city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,63624,Pennsylvania,Reading city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,63624,Pennsylvania,Reading city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,63624,Pennsylvania,Reading city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,69000,Pennsylvania,Scranton city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,69000,Pennsylvania,Scranton city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,69000,Pennsylvania,Scranton city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,42,69000,Pennsylvania,Scranton city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,19180,Rhode Island,Cranston city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,19180,Rhode Island,Cranston city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,19180,Rhode Island,Cranston city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,19180,Rhode Island,Cranston city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,54640,Rhode Island,Pawtucket city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,54640,Rhode Island,Pawtucket city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,54640,Rhode Island,Pawtucket city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,54640,Rhode Island,Pawtucket city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,59000,Rhode Island,Providence city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,59000,Rhode Island,Providence city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,59000,Rhode Island,Providence city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,59000,Rhode Island,Providence city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,74300,Rhode Island,Warwick city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,74300,Rhode Island,Warwick city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,74300,Rhode Island,Warwick city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,44,74300,Rhode Island,Warwick city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,13330,South Carolina,Charleston city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,13330,South Carolina,Charleston city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,13330,South Carolina,Charleston city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,13330,South Carolina,Charleston city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,16000,South Carolina,Columbia city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,16000,South Carolina,Columbia city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,16000,South Carolina,Columbia city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,16000,South Carolina,Columbia city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,48535,South Carolina,Mount Pleasant town,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,48535,South Carolina,Mount Pleasant town,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,48535,South Carolina,Mount Pleasant town,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,48535,South Carolina,Mount Pleasant town,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,50875,South Carolina,North Charleston city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,50875,South Carolina,North Charleston city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,50875,South Carolina,North Charleston city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,45,50875,South Carolina,North Charleston city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,46,59020,South Dakota,Sioux Falls city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,46,59020,South Dakota,Sioux Falls city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,46,59020,South Dakota,Sioux Falls city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,46,59020,South Dakota,Sioux Falls city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,14000,Tennessee,Chattanooga city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,14000,Tennessee,Chattanooga city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,14000,Tennessee,Chattanooga city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,14000,Tennessee,Chattanooga city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,15160,Tennessee,Clarksville city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,15160,Tennessee,Clarksville city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,15160,Tennessee,Clarksville city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,15160,Tennessee,Clarksville city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,27740,Tennessee,Franklin city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,27740,Tennessee,Franklin city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,27740,Tennessee,Franklin city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,27740,Tennessee,Franklin city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,40000,Tennessee,Knoxville city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,40000,Tennessee,Knoxville city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,40000,Tennessee,Knoxville city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,40000,Tennessee,Knoxville city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,48000,Tennessee,Memphis city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,48000,Tennessee,Memphis city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,48000,Tennessee,Memphis city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,48000,Tennessee,Memphis city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,51560,Tennessee,Murfreesboro city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,51560,Tennessee,Murfreesboro city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,51560,Tennessee,Murfreesboro city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,51560,Tennessee,Murfreesboro city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,01000,Texas,Abilene city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,01000,Texas,Abilene city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,01000,Texas,Abilene city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,01000,Texas,Abilene city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,01924,Texas,Allen city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,01924,Texas,Allen city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,01924,Texas,Allen city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,01924,Texas,Allen city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,03000,Texas,Amarillo city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,03000,Texas,Amarillo city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,03000,Texas,Amarillo city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,03000,Texas,Amarillo city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,04000,Texas,Arlington city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,04000,Texas,Arlington city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,04000,Texas,Arlington city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,04000,Texas,Arlington city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,05000,Texas,Austin city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,05000,Texas,Austin city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,05000,Texas,Austin city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,05000,Texas,Austin city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,06128,Texas,Baytown city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,06128,Texas,Baytown city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,06128,Texas,Baytown city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,06128,Texas,Baytown city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,07000,Texas,Beaumont city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,07000,Texas,Beaumont city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,07000,Texas,Beaumont city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,07000,Texas,Beaumont city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,10768,Texas,Brownsville city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,10768,Texas,Brownsville city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,10768,Texas,Brownsville city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,10768,Texas,Brownsville city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,10912,Texas,Bryan city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,10912,Texas,Bryan city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,10912,Texas,Bryan city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,10912,Texas,Bryan city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,13024,Texas,Carrollton city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,13024,Texas,Carrollton city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,13024,Texas,Carrollton city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,13024,Texas,Carrollton city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,13552,Texas,Cedar Park city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,13552,Texas,Cedar Park city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,13552,Texas,Cedar Park city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,13552,Texas,Cedar Park city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,15976,Texas,College Station city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,15976,Texas,College Station city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,15976,Texas,College Station city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,15976,Texas,College Station city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,16432,Texas,Conroe city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,16432,Texas,Conroe city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,16432,Texas,Conroe city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,16432,Texas,Conroe city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,17000,Texas,Corpus Christi city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,17000,Texas,Corpus Christi city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,17000,Texas,Corpus Christi city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,17000,Texas,Corpus Christi city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,19000,Texas,Dallas city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,19000,Texas,Dallas city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,19000,Texas,Dallas city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,19000,Texas,Dallas city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,19972,Texas,Denton city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,19972,Texas,Denton city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,19972,Texas,Denton city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,19972,Texas,Denton city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,22660,Texas,Edinburg city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,22660,Texas,Edinburg city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,22660,Texas,Edinburg city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,22660,Texas,Edinburg city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,24000,Texas,El Paso city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,24000,Texas,El Paso city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,24000,Texas,El Paso city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,24000,Texas,El Paso city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,26232,Texas,Flower Mound town,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,26232,Texas,Flower Mound town,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,26232,Texas,Flower Mound town,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,26232,Texas,Flower Mound town,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,27000,Texas,Fort Worth city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,27000,Texas,Fort Worth city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,27000,Texas,Fort Worth city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,27000,Texas,Fort Worth city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,27684,Texas,Frisco city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,27684,Texas,Frisco city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,27684,Texas,Frisco city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,27684,Texas,Frisco city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,29000,Texas,Garland city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,29000,Texas,Garland city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,29000,Texas,Garland city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,29000,Texas,Garland city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,30464,Texas,Grand Prairie city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,30464,Texas,Grand Prairie city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,30464,Texas,Grand Prairie city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,30464,Texas,Grand Prairie city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,35000,Texas,Houston city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,35000,Texas,Houston city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,35000,Texas,Houston city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,35000,Texas,Houston city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,37000,Texas,Irving city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,37000,Texas,Irving city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,37000,Texas,Irving city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,37000,Texas,Irving city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,39148,Texas,Killeen city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2020,48,39148,Texas,Killeen city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
