year,state,place,state_name,place_name,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,rate_juv_arrest_quality,rate_juv_arrest
2021,32,68400,Nevada,Sparks city,all,All,0.9273152478952292,1,3,2017.3420633516191
2021,32,68400,Nevada,Sparks city,race-ethnicity,Other Races and Ethnicities,0.905317385125533,1,3,63.911376224968045
2021,32,68400,Nevada,Sparks city,race-ethnicity,Black,0.8116849243609807,2,3,13043.478260869564
2021,32,68400,Nevada,Sparks city,race-ethnicity,Hispanic,0.9170005724098454,1,3,1635.5589763324997
2021,32,68400,Nevada,Sparks city,race-ethnicity,White,0.9408625556476188,1,3,3026.026967701474
2021,33,45140,New Hampshire,Manchester city,all,All,0.9009500566547548,1,1,2353.0664395229983
2021,33,45140,New Hampshire,Manchester city,race-ethnicity,Other Races and Ethnicities,0.9149288948408902,1,1,50.27652086475615
2021,33,45140,New Hampshire,Manchester city,race-ethnicity,Black,0.9196234612599564,1,1,5004.389815627744
2021,33,45140,New Hampshire,Manchester city,race-ethnicity,Hispanic,0.8982107355864811,1,1,2501.276161306789
2021,33,45140,New Hampshire,Manchester city,race-ethnicity,White,0.8971718180239625,1,1,2522.3499361430395
2021,33,50260,New Hampshire,Nashua city,all,All,0.930034524978215,1,1,1040.376517215754
2021,33,50260,New Hampshire,Nashua city,race-ethnicity,Other Races and Ethnicities,0.946152365060009,1,1,0
2021,33,50260,New Hampshire,Nashua city,race-ethnicity,Black,0.8642813078346699,2,1,2521.008403361345
2021,33,50260,New Hampshire,Nashua city,race-ethnicity,Hispanic,0.930576441102757,1,1,1226.3099219620958
2021,33,50260,New Hampshire,Nashua city,race-ethnicity,White,0.9295060972214488,1,1,1237.3260010311049
2021,34,13690,New Jersey,Clifton city,all,All,0.9185893136597362,1,NA,NA
2021,34,13690,New Jersey,Clifton city,race-ethnicity,Other Races and Ethnicities,0.9400613890106924,1,NA,NA
2021,34,13690,New Jersey,Clifton city,race-ethnicity,Black,0.9074441687344912,2,NA,NA
2021,34,13690,New Jersey,Clifton city,race-ethnicity,Hispanic,0.9212331792350048,1,NA,NA
2021,34,13690,New Jersey,Clifton city,race-ethnicity,White,0.9079827187494398,1,NA,NA
2021,34,21000,New Jersey,Elizabeth city,all,All,0.8364095689832955,1,1,495.3398944143909
2021,34,21000,New Jersey,Elizabeth city,race-ethnicity,Other Races and Ethnicities,0.8281142647754859,1,1,0
2021,34,21000,New Jersey,Elizabeth city,race-ethnicity,Black,0.8177079219650897,1,1,1821.5613382899628
2021,34,21000,New Jersey,Elizabeth city,race-ethnicity,Hispanic,0.8367683243414072,1,1,290.8886178098902
2021,34,21000,New Jersey,Elizabeth city,race-ethnicity,White,0.8590305430115899,1,1,627.6150627615062
2021,34,36000,New Jersey,Jersey City city,all,All,0.9118810639883544,1,2,138.4210769159784
2021,34,36000,New Jersey,Jersey City city,race-ethnicity,Other Races and Ethnicities,0.9311631113323886,1,2,0
2021,34,36000,New Jersey,Jersey City city,race-ethnicity,Black,0.886571742869095,1,2,372.079178449174
2021,34,36000,New Jersey,Jersey City city,race-ethnicity,Hispanic,0.8753212879372998,1,2,110.74197120708747
2021,34,36000,New Jersey,Jersey City city,race-ethnicity,White,0.9022792456109856,1,2,91.20758847136082
2021,34,51000,New Jersey,Newark city,all,All,0.7546620864857452,1,2,1000.853669306173
2021,34,51000,New Jersey,Newark city,race-ethnicity,Other Races and Ethnicities,0.7698384241310535,1,2,27.243007628042136
2021,34,51000,New Jersey,Newark city,race-ethnicity,Black,0.7501473707033818,1,2,1903.0006562071228
2021,34,51000,New Jersey,Newark city,race-ethnicity,Hispanic,0.7610662688581653,1,2,155.12621633055988
2021,34,51000,New Jersey,Newark city,race-ethnicity,White,0.7447488979168467,1,2,258.23111684958036
2021,34,57000,New Jersey,Paterson city,all,All,0.852653441146859,1,NA,NA
2021,34,57000,New Jersey,Paterson city,race-ethnicity,Other Races and Ethnicities,0.8510288463863434,1,NA,NA
2021,34,57000,New Jersey,Paterson city,race-ethnicity,Black,0.841838432979132,1,NA,NA
2021,34,57000,New Jersey,Paterson city,race-ethnicity,Hispanic,0.860381897762997,1,NA,NA
2021,34,57000,New Jersey,Paterson city,race-ethnicity,White,0.8680513302726921,1,NA,NA
2021,34,74000,New Jersey,Trenton city,all,All,0.7543314427783389,1,NA,NA
2021,34,74000,New Jersey,Trenton city,race-ethnicity,Other Races and Ethnicities,0.8724788549121666,1,NA,NA
2021,34,74000,New Jersey,Trenton city,race-ethnicity,Black,0.7619909502262443,1,NA,NA
2021,34,74000,New Jersey,Trenton city,race-ethnicity,Hispanic,0.7540676223310954,1,NA,NA
2021,34,74000,New Jersey,Trenton city,race-ethnicity,White,0.6626233927075366,1,NA,NA
2021,35,02000,New Mexico,Albuquerque city,all,All,0.8802975445285381,1,1,270.7383927220139
2021,35,02000,New Mexico,Albuquerque city,race-ethnicity,Other Races and Ethnicities,0.884245086547325,1,1,26.758239307853543
2021,35,02000,New Mexico,Albuquerque city,race-ethnicity,Black,0.8376492912155374,1,1,756.3025210084033
2021,35,02000,New Mexico,Albuquerque city,race-ethnicity,Hispanic,0.8736403825140515,1,1,234.82140527565423
2021,35,02000,New Mexico,Albuquerque city,race-ethnicity,White,0.8804885590599877,1,1,363.48949919224555
2021,35,39380,New Mexico,Las Cruces city,all,All,0.8559499335965215,1,1,1862.9858582437123
2021,35,39380,New Mexico,Las Cruces city,race-ethnicity,Other Races and Ethnicities,0.850921327757449,1,1,22.946305644791188
2021,35,39380,New Mexico,Las Cruces city,race-ethnicity,Black,0.8962641761174116,2,1,4237.28813559322
2021,35,39380,New Mexico,Las Cruces city,race-ethnicity,Hispanic,0.8432443574152324,1,1,66.29834254143647
2021,35,39380,New Mexico,Las Cruces city,race-ethnicity,White,0.8563829787234043,1,1,2564.102564102564
2021,35,63460,New Mexico,Rio Rancho city,all,All,0.9381170473521284,1,NA,NA
2021,35,63460,New Mexico,Rio Rancho city,race-ethnicity,Other Races and Ethnicities,0.9423627636832976,1,NA,NA
2021,35,63460,New Mexico,Rio Rancho city,race-ethnicity,Black,0.9505716207128446,1,NA,NA
2021,35,63460,New Mexico,Rio Rancho city,race-ethnicity,Hispanic,0.9422367426768014,1,NA,NA
2021,35,63460,New Mexico,Rio Rancho city,race-ethnicity,White,0.9362104078460796,1,NA,NA
2021,35,70500,New Mexico,Santa Fe city,all,All,0.859136136193708,1,3,12.643823492224048
2021,35,70500,New Mexico,Santa Fe city,race-ethnicity,Other Races and Ethnicities,0.8085947527853365,1,3,43.6871996505024
2021,35,70500,New Mexico,Santa Fe city,race-ethnicity,Black,0.935309973045822,2,3,0
2021,35,70500,New Mexico,Santa Fe city,race-ethnicity,Hispanic,0.8112628347623584,1,3,0
2021,35,70500,New Mexico,Santa Fe city,race-ethnicity,White,0.8726957570276584,1,3,0
2021,36,01000,New York,Albany city,all,All,0.7796422607191003,1,NA,NA
2021,36,01000,New York,Albany city,race-ethnicity,Other Races and Ethnicities,0.8297039528088649,1,NA,NA
2021,36,01000,New York,Albany city,race-ethnicity,Black,0.777479503736487,1,NA,NA
2021,36,01000,New York,Albany city,race-ethnicity,Hispanic,0.7428745928338762,1,NA,NA
2021,36,01000,New York,Albany city,race-ethnicity,White,0.7638415553941561,1,NA,NA
2021,36,11000,New York,Buffalo city,all,All,0.841980935542424,1,2,697.0730427613087
2021,36,11000,New York,Buffalo city,race-ethnicity,Other Races and Ethnicities,0.8800850379223167,1,2,26.81684097613301
2021,36,11000,New York,Buffalo city,race-ethnicity,Black,0.8063148949151804,1,2,1382.0775746767722
2021,36,11000,New York,Buffalo city,race-ethnicity,Hispanic,0.8681443083981291,1,2,540.5405405405405
2021,36,11000,New York,Buffalo city,race-ethnicity,White,0.8517073688037814,1,2,362.04744069912607
2021,36,50617,New York,New Rochelle city,all,All,0.8835099460866332,1,1,286.32784538296346
2021,36,50617,New York,New Rochelle city,race-ethnicity,Other Races and Ethnicities,0.9159694269820452,1,1,0
2021,36,50617,New York,New Rochelle city,race-ethnicity,Black,0.8441218615662576,1,1,913.5200974421438
2021,36,50617,New York,New Rochelle city,race-ethnicity,Hispanic,0.9104626098491128,1,1,328.2994090610637
2021,36,50617,New York,New Rochelle city,race-ethnicity,White,0.8814994238412154,1,1,229.59183673469389
2021,36,51000,New York,New York city,all,All,0.866489385874412,1,NA,NA
2021,36,51000,New York,New York city,race-ethnicity,Other Races and Ethnicities,0.8894025566986735,1,NA,NA
2021,36,51000,New York,New York city,race-ethnicity,Black,0.8392825669747768,1,NA,NA
2021,36,51000,New York,New York city,race-ethnicity,Hispanic,0.8540849703017268,1,NA,NA
2021,36,51000,New York,New York city,race-ethnicity,White,0.861257825978724,1,NA,NA
2021,36,63000,New York,Rochester city,all,All,0.8131454287067741,1,NA,NA
2021,36,63000,New York,Rochester city,race-ethnicity,Other Races and Ethnicities,0.8363183081640255,1,NA,NA
2021,36,63000,New York,Rochester city,race-ethnicity,Black,0.7962704710659146,1,NA,NA
2021,36,63000,New York,Rochester city,race-ethnicity,Hispanic,0.8149065184436585,1,NA,NA
2021,36,63000,New York,Rochester city,race-ethnicity,White,0.8190156975644609,1,NA,NA
2021,36,73000,New York,Syracuse city,all,All,0.7113863510944877,1,NA,NA
2021,36,73000,New York,Syracuse city,race-ethnicity,Other Races and Ethnicities,0.7336669977840605,1,NA,NA
2021,36,73000,New York,Syracuse city,race-ethnicity,Black,0.6795939796989849,1,NA,NA
2021,36,73000,New York,Syracuse city,race-ethnicity,Hispanic,0.7049640287769784,1,NA,NA
2021,36,73000,New York,Syracuse city,race-ethnicity,White,0.7214090955859657,1,NA,NA
2021,36,84000,New York,Yonkers city,all,All,0.8729223287083393,1,1,0
2021,36,84000,New York,Yonkers city,race-ethnicity,Other Races and Ethnicities,0.883991350351562,1,1,0
2021,36,84000,New York,Yonkers city,race-ethnicity,Black,0.8585474232596149,1,1,0
2021,36,84000,New York,Yonkers city,race-ethnicity,Hispanic,0.8628168309162625,1,1,0
2021,36,84000,New York,Yonkers city,race-ethnicity,White,0.8703358305081252,1,1,0
2021,37,02140,North Carolina,Asheville city,all,All,0.858071018097607,1,1,58.62523816503005
2021,37,02140,North Carolina,Asheville city,race-ethnicity,Other Races and Ethnicities,0.8730357391183424,2,1,0
2021,37,02140,North Carolina,Asheville city,race-ethnicity,Black,0.7159506172839506,2,1,0
2021,37,02140,North Carolina,Asheville city,race-ethnicity,Hispanic,0.7521772345301757,2,1,132.1003963011889
2021,37,02140,North Carolina,Asheville city,race-ethnicity,White,0.8755990310179578,1,1,77.07129094412332
2021,37,10740,North Carolina,Cary town,all,All,0.9680075523155188,1,1,203.50585079321033
2021,37,10740,North Carolina,Cary town,race-ethnicity,Other Races and Ethnicities,0.96900112504018,1,1,26.26050420168067
2021,37,10740,North Carolina,Cary town,race-ethnicity,Black,0.9486062717770036,1,1,1509.433962264151
2021,37,10740,North Carolina,Cary town,race-ethnicity,Hispanic,0.9595391964034842,1,1,357.0153516601214
2021,37,10740,North Carolina,Cary town,race-ethnicity,White,0.9700234148689044,1,1,144.98590414820782
2021,37,12000,North Carolina,Charlotte city,all,All,0.90968017195628,1,3,0
2021,37,12000,North Carolina,Charlotte city,race-ethnicity,Other Races and Ethnicities,0.8970118009707622,1,3,0
2021,37,12000,North Carolina,Charlotte city,race-ethnicity,Black,0.8839342645850452,1,3,0
2021,37,12000,North Carolina,Charlotte city,race-ethnicity,Hispanic,0.8544501155773437,1,3,0
2021,37,12000,North Carolina,Charlotte city,race-ethnicity,White,0.9356306740756638,1,3,0
2021,37,14100,North Carolina,Concord city,all,All,0.9106916522044344,1,1,777.1622037550015
2021,37,14100,North Carolina,Concord city,race-ethnicity,Other Races and Ethnicities,0.9258417558758448,1,1,0
2021,37,14100,North Carolina,Concord city,race-ethnicity,Black,0.8610689747479254,1,1,2427.3504273504273
2021,37,14100,North Carolina,Concord city,race-ethnicity,Hispanic,0.8719066366704162,1,1,509.3378607809848
2021,37,14100,North Carolina,Concord city,race-ethnicity,White,0.9242326307326072,1,1,411.4661911946235
2021,37,19000,North Carolina,Durham city,all,All,0.8792824231653924,1,1,677.8686167371924
2021,37,19000,North Carolina,Durham city,race-ethnicity,Other Races and Ethnicities,0.9222257350616504,1,1,0
2021,37,19000,North Carolina,Durham city,race-ethnicity,Black,0.8336081142317222,1,1,1395.261728626276
2021,37,19000,North Carolina,Durham city,race-ethnicity,Hispanic,0.9169463995668652,1,1,104.675505931612
2021,37,19000,North Carolina,Durham city,race-ethnicity,White,0.9009114831623508,1,1,193.1434089811685
2021,37,22920,North Carolina,Fayetteville city,all,All,0.8416763790366288,1,2,914.823237543932
2021,37,22920,North Carolina,Fayetteville city,race-ethnicity,Other Races and Ethnicities,0.8596682859524563,1,2,69.78367062107466
2021,37,22920,North Carolina,Fayetteville city,race-ethnicity,Black,0.8410707431074582,1,2,1585.295807007467
2021,37,22920,North Carolina,Fayetteville city,race-ethnicity,Hispanic,0.8386880856760375,1,2,254.4529262086514
2021,37,22920,North Carolina,Fayetteville city,race-ethnicity,White,0.8349543073272723,1,2,551.702395964691
2021,37,25580,North Carolina,Gastonia city,all,All,0.8584854623001145,1,2,637.2926052082189
2021,37,25580,North Carolina,Gastonia city,race-ethnicity,Other Races and Ethnicities,0.8564964447317388,1,2,0
2021,37,25580,North Carolina,Gastonia city,race-ethnicity,Black,0.825789741847826,1,2,1572.8766165676336
2021,37,25580,North Carolina,Gastonia city,race-ethnicity,Hispanic,0.8196370052936728,1,2,168.91891891891893
2021,37,25580,North Carolina,Gastonia city,race-ethnicity,White,0.8747821395966471,1,2,257.62980578676184
2021,37,28000,North Carolina,Greensboro city,all,All,0.8069838197121323,1,1,506.8840331529557
2021,37,28000,North Carolina,Greensboro city,race-ethnicity,Other Races and Ethnicities,0.8626359662498729,1,1,93.35324869305452
2021,37,28000,North Carolina,Greensboro city,race-ethnicity,Black,0.7589432872368813,1,1,847.9532163742689
2021,37,28000,North Carolina,Greensboro city,race-ethnicity,Hispanic,0.7808873720136519,1,1,116.7406023815083
2021,37,28000,North Carolina,Greensboro city,race-ethnicity,White,0.8375245686407036,1,1,246.01456406219248
2021,37,28080,North Carolina,Greenville city,all,All,0.8139383932130047,1,2,945.6579648375068
2021,37,28080,North Carolina,Greenville city,race-ethnicity,Other Races and Ethnicities,0.8684354485776805,1,2,0
2021,37,28080,North Carolina,Greenville city,race-ethnicity,Black,0.8173602231779612,1,2,1611.7563403650154
2021,37,28080,North Carolina,Greenville city,race-ethnicity,Hispanic,0.8741073790002645,2,2,0
2021,37,28080,North Carolina,Greenville city,race-ethnicity,White,0.8027380616606279,1,2,123.40600575894692
2021,37,31400,North Carolina,High Point city,all,All,0.8748983632057129,1,1,1936.0761078194107
2021,37,31400,North Carolina,High Point city,race-ethnicity,Other Races and Ethnicities,0.9394189956452236,1,1,142.09591474245116
2021,37,31400,North Carolina,High Point city,race-ethnicity,Black,0.8269398207426376,1,1,4213.694507148231
2021,37,31400,North Carolina,High Point city,race-ethnicity,Hispanic,0.9065634348055605,1,1,1284.026707755521
2021,37,31400,North Carolina,High Point city,race-ethnicity,White,0.8874492914201977,1,1,1158.0775911986102
2021,37,55000,North Carolina,Raleigh city,all,All,0.9014449860347584,1,2,634.9861311693372
2021,37,55000,North Carolina,Raleigh city,race-ethnicity,Other Races and Ethnicities,0.9056395759717316,1,2,0
2021,37,55000,North Carolina,Raleigh city,race-ethnicity,Black,0.8742061331881691,1,2,564.8215828294238
2021,37,55000,North Carolina,Raleigh city,race-ethnicity,Hispanic,0.9033226849283624,1,2,0
2021,37,55000,North Carolina,Raleigh city,race-ethnicity,White,0.9141991859724928,1,2,908.018262966193
2021,37,74440,North Carolina,Wilmington city,all,All,0.8491670690487687,1,1,1442.7217915590008
2021,37,74440,North Carolina,Wilmington city,race-ethnicity,Other Races and Ethnicities,0.7578558225508318,1,1,0
2021,37,74440,North Carolina,Wilmington city,race-ethnicity,Black,0.7893282419735719,1,1,5337.361530715005
2021,37,74440,North Carolina,Wilmington city,race-ethnicity,Hispanic,0.7974622356495469,1,1,226.88598979013048
2021,37,74440,North Carolina,Wilmington city,race-ethnicity,White,0.873261133954943,1,1,554.1262616267563
2021,37,75000,North Carolina,Winston-Salem city,all,All,0.8342751808064796,1,2,202.94086232064657
2021,37,75000,North Carolina,Winston-Salem city,race-ethnicity,Other Races and Ethnicities,0.8744257727986723,1,2,0
2021,37,75000,North Carolina,Winston-Salem city,race-ethnicity,Black,0.7669101340275769,1,2,491.6420845624385
2021,37,75000,North Carolina,Winston-Salem city,race-ethnicity,Hispanic,0.82849795266154,1,2,135.95352861203807
2021,37,75000,North Carolina,Winston-Salem city,race-ethnicity,White,0.866547771477349,1,2,91.04013352552916
2021,38,25700,North Dakota,Fargo city,all,All,0.8505268885172709,1,1,6826.677159157977
2021,38,25700,North Dakota,Fargo city,race-ethnicity,Other Races and Ethnicities,0.8635905194150277,1,1,6172.839506172839
2021,38,25700,North Dakota,Fargo city,race-ethnicity,Black,0.7510468594217348,1,1,17929.91035044825
2021,38,25700,North Dakota,Fargo city,race-ethnicity,Hispanic,0.8024353876739563,1,1,0
2021,38,25700,North Dakota,Fargo city,race-ethnicity,White,0.8587010315280783,1,1,4932.677369238737
2021,39,01000,Ohio,Akron city,all,All,0.8617475180564332,1,1,1249.7840234982434
2021,39,01000,Ohio,Akron city,race-ethnicity,Other Races and Ethnicities,0.888855317679558,1,1,177.83046828689982
2021,39,01000,Ohio,Akron city,race-ethnicity,Black,0.8478377955765589,1,1,2839.625685705066
2021,39,01000,Ohio,Akron city,race-ethnicity,Hispanic,0.8799094876353645,1,1,0
2021,39,01000,Ohio,Akron city,race-ethnicity,White,0.8633055851496054,1,1,423.5656526761648
2021,39,15000,Ohio,Cincinnati city,all,All,0.8525775600653137,1,2,2034.0905063963996
2021,39,15000,Ohio,Cincinnati city,race-ethnicity,Other Races and Ethnicities,0.8762585832710713,1,2,73.1528895391368
2021,39,15000,Ohio,Cincinnati city,race-ethnicity,Black,0.8154815988164063,1,2,3382.433169667212
2021,39,15000,Ohio,Cincinnati city,race-ethnicity,Hispanic,0.8724346670603869,1,2,516.0550458715596
2021,39,15000,Ohio,Cincinnati city,race-ethnicity,White,0.877853895896024,1,2,740.4273323460969
2021,39,16000,Ohio,Cleveland city,all,All,0.7719661421166779,1,2,190.05300069596873
2021,39,16000,Ohio,Cleveland city,race-ethnicity,Other Races and Ethnicities,0.8356166990143471,1,2,0
2021,39,16000,Ohio,Cleveland city,race-ethnicity,Black,0.7300688117306544,1,2,304.78664934545816
2021,39,16000,Ohio,Cleveland city,race-ethnicity,Hispanic,0.8114397991485646,1,2,14.245014245014245
2021,39,16000,Ohio,Cleveland city,race-ethnicity,White,0.8002639561639292,1,2,80.40201005025126
