year,state,place,state_name,place_name,subgroup_type,subgroup,index_air_quality,index_air_quality_quality
2014,08,07850,Colorado,Boulder city,all,All,94,1
2014,08,07850,Colorado,Boulder city,poverty,High Poverty Tracts,94,1
2014,08,07850,Colorado,Boulder city,poverty,Not High Poverty Tracts,94,1
2014,08,12815,Colorado,Centennial city,all,All,67,1
2014,08,12815,Colorado,Centennial city,poverty,High Poverty Tracts,NA,NA
2014,08,12815,Colorado,Centennial city,poverty,Not High Poverty Tracts,67,1
2014,08,16000,Colorado,Colorado Springs city,all,All,90,1
2014,08,16000,Colorado,Colorado Springs city,poverty,High Poverty Tracts,82,1
2014,08,16000,Colorado,Colorado Springs city,poverty,Not High Poverty Tracts,90,1
2014,08,20000,Colorado,Denver city,all,All,35,1
2014,08,20000,Colorado,Denver city,poverty,High Poverty Tracts,25,1
2014,08,20000,Colorado,Denver city,poverty,Not High Poverty Tracts,36,1
2014,08,27425,Colorado,Fort Collins city,all,All,83,1
2014,08,27425,Colorado,Fort Collins city,poverty,High Poverty Tracts,86,1
2014,08,27425,Colorado,Fort Collins city,poverty,Not High Poverty Tracts,82,1
2014,08,32155,Colorado,Greeley city,all,All,44,1
2014,08,32155,Colorado,Greeley city,poverty,High Poverty Tracts,33,1
2014,08,32155,Colorado,Greeley city,poverty,Not High Poverty Tracts,46,1
2014,08,43000,Colorado,Lakewood city,all,All,48,1
2014,08,43000,Colorado,Lakewood city,poverty,High Poverty Tracts,NA,NA
2014,08,43000,Colorado,Lakewood city,poverty,Not High Poverty Tracts,50,1
2014,08,45970,Colorado,Longmont city,all,All,72,1
2014,08,45970,Colorado,Longmont city,poverty,High Poverty Tracts,NA,NA
2014,08,45970,Colorado,Longmont city,poverty,Not High Poverty Tracts,72,1
2014,08,46465,Colorado,Loveland city,all,All,80,1
2014,08,46465,Colorado,Loveland city,poverty,High Poverty Tracts,NA,NA
2014,08,46465,Colorado,Loveland city,poverty,Not High Poverty Tracts,80,1
2014,08,62000,Colorado,Pueblo city,all,All,87,1
2014,08,62000,Colorado,Pueblo city,poverty,High Poverty Tracts,82,1
2014,08,62000,Colorado,Pueblo city,poverty,Not High Poverty Tracts,87,1
2014,08,77290,Colorado,Thornton city,all,All,52,1
2014,08,77290,Colorado,Thornton city,poverty,High Poverty Tracts,NA,NA
2014,08,77290,Colorado,Thornton city,poverty,Not High Poverty Tracts,52,1
2014,08,83835,Colorado,Westminster city,all,All,53,1
2014,08,83835,Colorado,Westminster city,poverty,High Poverty Tracts,NA,NA
2014,08,83835,Colorado,Westminster city,poverty,Not High Poverty Tracts,53,1
2014,09,08000,Connecticut,Bridgeport city,all,All,60,1
2014,09,08000,Connecticut,Bridgeport city,poverty,High Poverty Tracts,58,1
2014,09,08000,Connecticut,Bridgeport city,poverty,Not High Poverty Tracts,60,1
2014,09,18430,Connecticut,Danbury city,all,All,77,1
2014,09,18430,Connecticut,Danbury city,poverty,High Poverty Tracts,NA,NA
2014,09,18430,Connecticut,Danbury city,poverty,Not High Poverty Tracts,78,1
2014,09,37000,Connecticut,Hartford city,all,All,51,1
2014,09,37000,Connecticut,Hartford city,poverty,High Poverty Tracts,50,1
2014,09,37000,Connecticut,Hartford city,poverty,Not High Poverty Tracts,52,1
2014,09,52000,Connecticut,New Haven city,all,All,67,1
2014,09,52000,Connecticut,New Haven city,poverty,High Poverty Tracts,67,1
2014,09,52000,Connecticut,New Haven city,poverty,Not High Poverty Tracts,67,1
2014,09,55990,Connecticut,Norwalk city,all,All,60,1
2014,09,55990,Connecticut,Norwalk city,poverty,High Poverty Tracts,NA,NA
2014,09,55990,Connecticut,Norwalk city,poverty,Not High Poverty Tracts,61,1
2014,09,73000,Connecticut,Stamford city,all,All,64,1
2014,09,73000,Connecticut,Stamford city,poverty,High Poverty Tracts,NA,NA
2014,09,73000,Connecticut,Stamford city,poverty,Not High Poverty Tracts,64,1
2014,09,80000,Connecticut,Waterbury city,all,All,77,1
2014,09,80000,Connecticut,Waterbury city,poverty,High Poverty Tracts,75,1
2014,09,80000,Connecticut,Waterbury city,poverty,Not High Poverty Tracts,77,1
2014,11,50000,District of Columbia,Washington city,all,All,20,1
2014,11,50000,District of Columbia,Washington city,poverty,High Poverty Tracts,24,1
2014,11,50000,District of Columbia,Washington city,poverty,Not High Poverty Tracts,20,1
2014,12,07300,Florida,Boca Raton city,all,All,75,1
2014,12,07300,Florida,Boca Raton city,poverty,High Poverty Tracts,73,1
2014,12,07300,Florida,Boca Raton city,poverty,Not High Poverty Tracts,75,1
2014,12,07875,Florida,Boynton Beach city,all,All,73,1
2014,12,07875,Florida,Boynton Beach city,poverty,High Poverty Tracts,NA,NA
2014,12,07875,Florida,Boynton Beach city,poverty,Not High Poverty Tracts,73,1
2014,12,10275,Florida,Cape Coral city,all,All,65,1
2014,12,10275,Florida,Cape Coral city,poverty,High Poverty Tracts,NA,NA
2014,12,10275,Florida,Cape Coral city,poverty,Not High Poverty Tracts,65,1
2014,12,12875,Florida,Clearwater city,all,All,53,1
2014,12,12875,Florida,Clearwater city,poverty,High Poverty Tracts,64,1
2014,12,12875,Florida,Clearwater city,poverty,Not High Poverty Tracts,52,1
2014,12,14400,Florida,Coral Springs city,all,All,58,1
2014,12,14400,Florida,Coral Springs city,poverty,High Poverty Tracts,NA,NA
2014,12,14400,Florida,Coral Springs city,poverty,Not High Poverty Tracts,58,1
2014,12,16475,Florida,Davie town,all,All,42,1
2014,12,16475,Florida,Davie town,poverty,High Poverty Tracts,NA,NA
2014,12,16475,Florida,Davie town,poverty,Not High Poverty Tracts,42,1
2014,12,16725,Florida,Deerfield Beach city,all,All,68,1
2014,12,16725,Florida,Deerfield Beach city,poverty,High Poverty Tracts,71,1
2014,12,16725,Florida,Deerfield Beach city,poverty,Not High Poverty Tracts,67,1
2014,12,17200,Florida,Deltona city,all,All,43,1
2014,12,17200,Florida,Deltona city,poverty,High Poverty Tracts,NA,NA
2014,12,17200,Florida,Deltona city,poverty,Not High Poverty Tracts,43,1
2014,12,17935,Florida,Doral city,all,All,38,1
2014,12,17935,Florida,Doral city,poverty,High Poverty Tracts,NA,NA
2014,12,17935,Florida,Doral city,poverty,Not High Poverty Tracts,38,1
2014,12,24000,Florida,Fort Lauderdale city,all,All,59,1
2014,12,24000,Florida,Fort Lauderdale city,poverty,High Poverty Tracts,54,1
2014,12,24000,Florida,Fort Lauderdale city,poverty,Not High Poverty Tracts,61,1
2014,12,24125,Florida,Fort Myers city,all,All,46,1
2014,12,24125,Florida,Fort Myers city,poverty,High Poverty Tracts,48,1
2014,12,24125,Florida,Fort Myers city,poverty,Not High Poverty Tracts,45,1
2014,12,25175,Florida,Gainesville city,all,All,24,1
2014,12,25175,Florida,Gainesville city,poverty,High Poverty Tracts,22,1
2014,12,25175,Florida,Gainesville city,poverty,Not High Poverty Tracts,26,1
2014,12,30000,Florida,Hialeah city,all,All,26,1
2014,12,30000,Florida,Hialeah city,poverty,High Poverty Tracts,20,1
2014,12,30000,Florida,Hialeah city,poverty,Not High Poverty Tracts,26,1
2014,12,32000,Florida,Hollywood city,all,All,45,1
2014,12,32000,Florida,Hollywood city,poverty,High Poverty Tracts,62,1
2014,12,32000,Florida,Hollywood city,poverty,Not High Poverty Tracts,44,1
2014,12,32275,Florida,Homestead city,all,All,63,1
2014,12,32275,Florida,Homestead city,poverty,High Poverty Tracts,63,1
2014,12,32275,Florida,Homestead city,poverty,Not High Poverty Tracts,64,1
2014,12,35000,Florida,Jacksonville city,all,All,30,1
2014,12,35000,Florida,Jacksonville city,poverty,High Poverty Tracts,18,1
2014,12,35000,Florida,Jacksonville city,poverty,Not High Poverty Tracts,31,1
2014,12,36950,Florida,Kissimmee city,all,All,30,1
2014,12,36950,Florida,Kissimmee city,poverty,High Poverty Tracts,29,1
2014,12,36950,Florida,Kissimmee city,poverty,Not High Poverty Tracts,30,1
2014,12,38250,Florida,Lakeland city,all,All,28,1
2014,12,38250,Florida,Lakeland city,poverty,High Poverty Tracts,23,1
2014,12,38250,Florida,Lakeland city,poverty,Not High Poverty Tracts,29,1
2014,12,39425,Florida,Largo city,all,All,55,1
2014,12,39425,Florida,Largo city,poverty,High Poverty Tracts,62,1
2014,12,39425,Florida,Largo city,poverty,Not High Poverty Tracts,56,1
2014,12,43975,Florida,Melbourne city,all,All,62,1
2014,12,43975,Florida,Melbourne city,poverty,High Poverty Tracts,55,1
2014,12,43975,Florida,Melbourne city,poverty,Not High Poverty Tracts,63,1
2014,12,45000,Florida,Miami city,all,All,42,1
2014,12,45000,Florida,Miami city,poverty,High Poverty Tracts,43,1
2014,12,45000,Florida,Miami city,poverty,Not High Poverty Tracts,42,1
2014,12,45025,Florida,Miami Beach city,all,All,74,1
2014,12,45025,Florida,Miami Beach city,poverty,High Poverty Tracts,NA,NA
2014,12,45025,Florida,Miami Beach city,poverty,Not High Poverty Tracts,74,1
2014,12,45060,Florida,Miami Gardens city,all,All,29,1
2014,12,45060,Florida,Miami Gardens city,poverty,High Poverty Tracts,27,1
2014,12,45060,Florida,Miami Gardens city,poverty,Not High Poverty Tracts,30,1
2014,12,45975,Florida,Miramar city,all,All,39,1
2014,12,45975,Florida,Miramar city,poverty,High Poverty Tracts,NA,NA
2014,12,45975,Florida,Miramar city,poverty,Not High Poverty Tracts,40,1
2014,12,49675,Florida,North Port city,all,All,50,1
2014,12,49675,Florida,North Port city,poverty,High Poverty Tracts,NA,NA
2014,12,49675,Florida,North Port city,poverty,Not High Poverty Tracts,50,1
2014,12,53000,Florida,Orlando city,all,All,23,1
2014,12,53000,Florida,Orlando city,poverty,High Poverty Tracts,20,1
2014,12,53000,Florida,Orlando city,poverty,Not High Poverty Tracts,23,1
2014,12,54000,Florida,Palm Bay city,all,All,59,1
2014,12,54000,Florida,Palm Bay city,poverty,High Poverty Tracts,NA,NA
2014,12,54000,Florida,Palm Bay city,poverty,Not High Poverty Tracts,59,1
2014,12,54200,Florida,Palm Coast city,all,All,61,1
2014,12,54200,Florida,Palm Coast city,poverty,High Poverty Tracts,NA,NA
2014,12,54200,Florida,Palm Coast city,poverty,Not High Poverty Tracts,61,1
2014,12,55775,Florida,Pembroke Pines city,all,All,40,1
2014,12,55775,Florida,Pembroke Pines city,poverty,High Poverty Tracts,NA,NA
2014,12,55775,Florida,Pembroke Pines city,poverty,Not High Poverty Tracts,40,1
2014,12,57425,Florida,Plantation city,all,All,43,1
2014,12,57425,Florida,Plantation city,poverty,High Poverty Tracts,NA,NA
2014,12,57425,Florida,Plantation city,poverty,Not High Poverty Tracts,43,1
2014,12,58050,Florida,Pompano Beach city,all,All,69,1
2014,12,58050,Florida,Pompano Beach city,poverty,High Poverty Tracts,64,1
2014,12,58050,Florida,Pompano Beach city,poverty,Not High Poverty Tracts,70,1
2014,12,58715,Florida,Port St. Lucie city,all,All,61,1
2014,12,58715,Florida,Port St. Lucie city,poverty,High Poverty Tracts,NA,NA
2014,12,58715,Florida,Port St. Lucie city,poverty,Not High Poverty Tracts,61,1
2014,12,63000,Florida,St. Petersburg city,all,All,55,1
2014,12,63000,Florida,St. Petersburg city,poverty,High Poverty Tracts,59,1
2014,12,63000,Florida,St. Petersburg city,poverty,Not High Poverty Tracts,54,1
2014,12,69700,Florida,Sunrise city,all,All,49,1
2014,12,69700,Florida,Sunrise city,poverty,High Poverty Tracts,NA,NA
2014,12,69700,Florida,Sunrise city,poverty,Not High Poverty Tracts,49,1
2014,12,70600,Florida,Tallahassee city,all,All,13,1
2014,12,70600,Florida,Tallahassee city,poverty,High Poverty Tracts,11,1
2014,12,70600,Florida,Tallahassee city,poverty,Not High Poverty Tracts,13,1
2014,12,71000,Florida,Tampa city,all,All,31,1
2014,12,71000,Florida,Tampa city,poverty,High Poverty Tracts,22,1
2014,12,71000,Florida,Tampa city,poverty,Not High Poverty Tracts,33,1
2014,12,76600,Florida,West Palm Beach city,all,All,63,1
2014,12,76600,Florida,West Palm Beach city,poverty,High Poverty Tracts,74,1
2014,12,76600,Florida,West Palm Beach city,poverty,Not High Poverty Tracts,63,1
2014,13,03440,Georgia,Athens-Clarke County unified government (balance),all,All,24,1
2014,13,03440,Georgia,Athens-Clarke County unified government (balance),poverty,High Poverty Tracts,22,1
2014,13,03440,Georgia,Athens-Clarke County unified government (balance),poverty,Not High Poverty Tracts,25,1
2014,13,04000,Georgia,Atlanta city,all,All,7,1
2014,13,04000,Georgia,Atlanta city,poverty,High Poverty Tracts,7,1
2014,13,04000,Georgia,Atlanta city,poverty,Not High Poverty Tracts,7,1
2014,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),all,All,20,1
2014,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),poverty,High Poverty Tracts,12,1
2014,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),poverty,Not High Poverty Tracts,22,1
2014,13,19000,Georgia,Columbus city,all,All,8,1
2014,13,19000,Georgia,Columbus city,poverty,High Poverty Tracts,4,1
2014,13,19000,Georgia,Columbus city,poverty,Not High Poverty Tracts,8,1
2014,13,42425,Georgia,Johns Creek city,all,All,21,1
2014,13,42425,Georgia,Johns Creek city,poverty,High Poverty Tracts,NA,NA
2014,13,42425,Georgia,Johns Creek city,poverty,Not High Poverty Tracts,21,1
2014,13,49008,Georgia,Macon-Bibb County,all,All,NA,NA
2014,13,49008,Georgia,Macon-Bibb County,poverty,High Poverty Tracts,NA,NA
2014,13,49008,Georgia,Macon-Bibb County,poverty,Not High Poverty Tracts,NA,NA
2014,13,67284,Georgia,Roswell city,all,All,18,1
2014,13,67284,Georgia,Roswell city,poverty,High Poverty Tracts,NA,NA
2014,13,67284,Georgia,Roswell city,poverty,Not High Poverty Tracts,18,1
2014,13,68516,Georgia,Sandy Springs city,all,All,14,1
2014,13,68516,Georgia,Sandy Springs city,poverty,High Poverty Tracts,NA,NA
2014,13,68516,Georgia,Sandy Springs city,poverty,Not High Poverty Tracts,14,1
2014,13,69000,Georgia,Savannah city,all,All,39,1
2014,13,69000,Georgia,Savannah city,poverty,High Poverty Tracts,32,1
2014,13,69000,Georgia,Savannah city,poverty,Not High Poverty Tracts,40,1
2014,13,72122,Georgia,South Fulton city,all,All,NA,NA
2014,13,72122,Georgia,South Fulton city,poverty,High Poverty Tracts,NA,NA
2014,13,72122,Georgia,South Fulton city,poverty,Not High Poverty Tracts,NA,NA
2014,13,80508,Georgia,Warner Robins city,all,All,16,1
2014,13,80508,Georgia,Warner Robins city,poverty,High Poverty Tracts,11,1
2014,13,80508,Georgia,Warner Robins city,poverty,Not High Poverty Tracts,16,1
2014,15,71550,Hawaii,Urban Honolulu CDP,all,All,87,1
2014,15,71550,Hawaii,Urban Honolulu CDP,poverty,High Poverty Tracts,87,1
2014,15,71550,Hawaii,Urban Honolulu CDP,poverty,Not High Poverty Tracts,88,1
2014,16,08830,Idaho,Boise City city,all,All,32,1
2014,16,08830,Idaho,Boise City city,poverty,High Poverty Tracts,20,1
2014,16,08830,Idaho,Boise City city,poverty,Not High Poverty Tracts,33,1
2014,16,52120,Idaho,Meridian city,all,All,20,1
2014,16,52120,Idaho,Meridian city,poverty,High Poverty Tracts,NA,NA
2014,16,52120,Idaho,Meridian city,poverty,Not High Poverty Tracts,20,1
2014,16,56260,Idaho,Nampa city,all,All,45,1
2014,16,56260,Idaho,Nampa city,poverty,High Poverty Tracts,44,1
2014,16,56260,Idaho,Nampa city,poverty,Not High Poverty Tracts,45,1
2014,17,02154,Illinois,Arlington Heights village,all,All,15,1
2014,17,02154,Illinois,Arlington Heights village,poverty,High Poverty Tracts,NA,NA
2014,17,02154,Illinois,Arlington Heights village,poverty,Not High Poverty Tracts,15,1
2014,17,03012,Illinois,Aurora city,all,All,33,1
2014,17,03012,Illinois,Aurora city,poverty,High Poverty Tracts,NA,NA
2014,17,03012,Illinois,Aurora city,poverty,Not High Poverty Tracts,33,1
2014,17,06613,Illinois,Bloomington city,all,All,69,1
2014,17,06613,Illinois,Bloomington city,poverty,High Poverty Tracts,61,1
2014,17,06613,Illinois,Bloomington city,poverty,Not High Poverty Tracts,70,1
2014,17,12385,Illinois,Champaign city,all,All,64,1
2014,17,12385,Illinois,Champaign city,poverty,High Poverty Tracts,53,1
2014,17,12385,Illinois,Champaign city,poverty,Not High Poverty Tracts,68,1
2014,17,14000,Illinois,Chicago city,all,All,5,1
2014,17,14000,Illinois,Chicago city,poverty,High Poverty Tracts,7,1
2014,17,14000,Illinois,Chicago city,poverty,Not High Poverty Tracts,5,1
2014,17,14351,Illinois,Cicero town,all,All,3,1
2014,17,14351,Illinois,Cicero town,poverty,High Poverty Tracts,NA,NA
2014,17,14351,Illinois,Cicero town,poverty,Not High Poverty Tracts,3,1
2014,17,23074,Illinois,Elgin city,all,All,31,1
2014,17,23074,Illinois,Elgin city,poverty,High Poverty Tracts,NA,NA
2014,17,23074,Illinois,Elgin city,poverty,Not High Poverty Tracts,31,1
2014,17,24582,Illinois,Evanston city,all,All,20,1
2014,17,24582,Illinois,Evanston city,poverty,High Poverty Tracts,27,1
2014,17,24582,Illinois,Evanston city,poverty,Not High Poverty Tracts,19,1
2014,17,38570,Illinois,Joliet city,all,All,39,1
2014,17,38570,Illinois,Joliet city,poverty,High Poverty Tracts,30,1
2014,17,38570,Illinois,Joliet city,poverty,Not High Poverty Tracts,41,1
2014,17,51622,Illinois,Naperville city,all,All,26,1
2014,17,51622,Illinois,Naperville city,poverty,High Poverty Tracts,NA,NA
2014,17,51622,Illinois,Naperville city,poverty,Not High Poverty Tracts,26,1
2014,17,59000,Illinois,Peoria city,all,All,55,1
2014,17,59000,Illinois,Peoria city,poverty,High Poverty Tracts,45,1
2014,17,59000,Illinois,Peoria city,poverty,Not High Poverty Tracts,58,1
2014,17,65000,Illinois,Rockford city,all,All,48,1
2014,17,65000,Illinois,Rockford city,poverty,High Poverty Tracts,49,1
