state,place,state_name,place_name,year,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,count_desc_rep_total_population,count_desc_rep_total_nonhisp,share_desc_rep_asian_other,share_desc_rep_black_nonhispanic,count_desc_rep_total_hispanic,share_desc_rep_white_nonhispanic,count_desc_rep_total_population_quality,count_desc_rep_total_nonhisp_quality,share_desc_rep_asian_other_quality,share_desc_rep_black_nonhispanic_quality,count_desc_rep_total_hispanic_quality,share_desc_rep_white_nonhispanic_quality,ratio_high_low_ses_fb_friends,ratio_high_low_ses_fb_friends_quality,count_membership_associations_per_10k,count_membership_associations_per_10k_quality
20,52575,Kansas,Olathe city,2018,2.7%:3.9%,3,4.1%:9.9%,3,4.5%:5.1%,3,88.8%:81.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,52575,Kansas,Olathe city,2019,1.3%:6.0%,3,4.3%:7.1%,3,3.7%:5.5%,3,90.6%:81.5%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,52575,Kansas,Olathe city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9913887801066666,3,2.6,2
20,52575,Kansas,Olathe city,2021,1.6%:5.0%,3,5.4%:6.2%,3,8.6%:8.4%,3,84.4%:80.4%,3,140339,124442,0.07978537683751487,0.05761050028858692,0.11327571095703974,0.7493284119168585,1,1,1,1,1,1,NA,NA,NA,NA
20,52575,Kansas,Olathe city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,53775,Kansas,Overland Park city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,53775,Kansas,Overland Park city,2014,1.1%:4.3%,3,1.6%:4.0%,3,4.7%:5.4%,2,92.6%:86.3%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,53775,Kansas,Overland Park city,2015,0.9%:4.0%,3,2.1%:3.9%,3,4.3%:6.7%,2,92.7%:85.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,53775,Kansas,Overland Park city,2016,1.1%:3.9%,3,2.3%:4.6%,3,5.2%:5.7%,2,91.4%:85.7%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,53775,Kansas,Overland Park city,2017,0.8%:3.9%,3,1.9%:4.8%,3,3.6%:6.2%,2,93.6%:85.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,53775,Kansas,Overland Park city,2018,1.9%:3.9%,3,1.7%:4.8%,3,5.5%:7.8%,2,90.8%:83.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,53775,Kansas,Overland Park city,2019,2.1%:3.8%,3,1.8%:4.6%,3,5.7%:8.6%,2,90.4%:83.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,53775,Kansas,Overland Park city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.174379143537231,NA,0.9,1
20,53775,Kansas,Overland Park city,2021,1.2%:3.7%,3,2.0%:3.8%,3,9.6%:9.2%,2,87.2%:83.2%,2,195249,181681,0.12296605872501268,0.04927554046371556,0.06949075283356125,0.7582676479777105,1,1,1,1,1,1,NA,NA,NA,NA
20,53775,Kansas,Overland Park city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,71000,Kansas,Topeka city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,71000,Kansas,Topeka city,2014,6.3%:13.2%,3,5.4%:7.7%,3,3.9%:5.1%,2,84.3%:74.0%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,71000,Kansas,Topeka city,2015,4.3%:11.3%,3,3.6%:9.5%,3,2.5%:4.1%,2,89.6%:75.2%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,71000,Kansas,Topeka city,2016,5.5%:14.0%,3,4.9%:10.2%,3,0.7%:2.2%,3,88.9%:73.6%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,71000,Kansas,Topeka city,2017,2.1%:10.7%,3,9.1%:12.9%,2,2.9%:3.9%,3,85.9%:72.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,71000,Kansas,Topeka city,2018,3.3%:12.3%,3,7.0%:12.2%,2,2.5%:4.3%,2,87.3%:71.2%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,71000,Kansas,Topeka city,2019,4.6%:13.5%,3,6.9%:13.0%,3,3.1%:3.8%,3,85.4%:69.8%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,71000,Kansas,Topeka city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7745874529377256,2,1.3,1
20,71000,Kansas,Topeka city,2021,4.8%:10.6%,3,8.4%:15.4%,2,3.8%:3.9%,2,83.0%:70.2%,2,126802,106740,0.07060614185896122,0.10126811879938802,0.158215170107727,0.6699105692339238,1,1,1,1,1,1,NA,NA,NA,NA
20,71000,Kansas,Topeka city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,79000,Kansas,Wichita city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,79000,Kansas,Wichita city,2014,1.9%:10.1%,3,9.9%:13.5%,3,6.3%:6.2%,3,82.0%:70.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,79000,Kansas,Wichita city,2015,2.9%:12.3%,3,8.4%:14.5%,3,3.8%:4.3%,3,84.9%:68.9%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,79000,Kansas,Wichita city,2016,3.5%:10.4%,3,9.7%:14.6%,3,6.9%:6.1%,3,79.9%:68.9%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,79000,Kansas,Wichita city,2017,3.4%:7.6%,3,10.0%:15.4%,3,6.2%:6.4%,3,80.5%:70.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,79000,Kansas,Wichita city,2018,6.0%:11.4%,3,9.4%:15.1%,3,3.8%:6.2%,3,80.8%:67.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,79000,Kansas,Wichita city,2019,3.5%:10.0%,3,12.7%:13.9%,3,5.6%:6.8%,3,78.3%:69.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,79000,Kansas,Wichita city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7966756307783304,2,0.5,1
20,79000,Kansas,Wichita city,2021,5.4%:11.9%,3,10.3%:16.4%,3,5.7%:10.2%,3,78.6%:61.6%,3,394574,325017,0.10500691885425802,0.09973794522700433,0.17628378960600546,0.6189713463127322,1,1,1,1,1,1,NA,NA,NA,NA
20,79000,Kansas,Wichita city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,46027,Kentucky,Lexington-Fayette urban county,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,46027,Kentucky,Lexington-Fayette urban county,2014,5.1%:14.5%,1,2.2%:4.7%,3,3.7%:5.0%,3,89.0%:75.8%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,46027,Kentucky,Lexington-Fayette urban county,2015,4.2%:13.7%,1,0.8%:4.8%,3,4.6%:5.9%,1,90.4%:75.6%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,46027,Kentucky,Lexington-Fayette urban county,2016,4.4%:13.8%,1,2.4%:5.0%,3,3.1%:6.0%,3,90.1%:75.2%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,46027,Kentucky,Lexington-Fayette urban county,2017,4.3%:14.2%,1,1.6%:5.3%,3,4.2%:6.1%,1,89.9%:74.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,46027,Kentucky,Lexington-Fayette urban county,2018,4.1%:14.3%,1,2.8%:5.3%,3,4.3%:4.6%,3,88.9%:75.8%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,46027,Kentucky,Lexington-Fayette urban county,2019,8.3%:13.9%,1,2.1%:5.7%,3,5.1%:5.5%,1,84.5%:74.9%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,46027,Kentucky,Lexington-Fayette urban county,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9045218502478252,1,0.7,1
21,46027,Kentucky,Lexington-Fayette urban county,2021,6.0%:12.0%,1,2.4%:5.7%,3,7.0%:9.4%,1,84.6%:72.9%,1,321354,297686,0.08148023674825892,0.14466289512500233,0.07365086477840636,0.7002060033483324,1,1,1,1,1,1,NA,NA,NA,NA
21,46027,Kentucky,Lexington-Fayette urban county,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,48006,Kentucky,Louisville/Jefferson County metro government (balance),2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,48006,Kentucky,Louisville/Jefferson County metro government (balance),2014,6.0%:15.9%,1,2.0%:4.2%,1,3.2%:3.9%,1,88.8%:75.9%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,48006,Kentucky,Louisville/Jefferson County metro government (balance),2015,8.3%:16.9%,1,1.5%:4.7%,1,3.2%:4.3%,1,87.0%:74.0%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,48006,Kentucky,Louisville/Jefferson County metro government (balance),2016,7.8%:16.5%,1,2.4%:4.9%,1,4.5%:4.2%,1,85.3%:74.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,48006,Kentucky,Louisville/Jefferson County metro government (balance),2017,8.1%:17.5%,1,1.6%:5.0%,1,4.3%:4.3%,1,86.0%:73.2%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,48006,Kentucky,Louisville/Jefferson County metro government (balance),2018,8.8%:18.7%,1,3.7%:5.0%,1,3.3%:4.6%,1,84.1%:71.6%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,48006,Kentucky,Louisville/Jefferson County metro government (balance),2019,7.8%:16.6%,1,2.6%:5.3%,1,4.2%:3.9%,1,85.4%:74.2%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,48006,Kentucky,Louisville/Jefferson County metro government (balance),2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8032883249592689,3,0.5,2
21,48006,Kentucky,Louisville/Jefferson County metro government (balance),2021,7.7%:15.9%,1,3.1%:5.8%,1,7.9%:8.4%,1,81.3%:69.9%,1,630260,589113,0.06169041348015105,0.2348792561799892,0.06528575508520293,0.6381445752546568,1,1,1,1,1,1,NA,NA,NA,NA
21,48006,Kentucky,Louisville/Jefferson County metro government (balance),2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,05000,Louisiana,Baton Rouge city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,05000,Louisiana,Baton Rouge city,2014,17.5%:43.9%,2,3.2%:5.3%,3,2.1%:3.1%,3,77.2%:47.7%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,05000,Louisiana,Baton Rouge city,2015,20.3%:41.7%,2,0.6%:2.6%,3,3.1%:3.6%,2,76.0%:52.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,05000,Louisiana,Baton Rouge city,2016,20.2%:42.8%,2,1.3%:4.3%,3,4.0%:5.1%,2,74.5%:47.8%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,05000,Louisiana,Baton Rouge city,2017,16.6%:41.1%,2,4.3%:4.8%,3,4.4%:4.5%,2,74.7%:49.6%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,05000,Louisiana,Baton Rouge city,2018,16.2%:44.0%,2,3.2%:3.6%,3,2.2%:3.7%,3,78.4%:48.7%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,05000,Louisiana,Baton Rouge city,2019,21.4%:44.2%,2,1.4%:3.5%,3,4.3%:4.8%,3,72.9%:47.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,05000,Louisiana,Baton Rouge city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6885047374235015,3,1.4,2
22,05000,Louisiana,Baton Rouge city,2021,22.7%:45.1%,2,1.8%:3.6%,2,5.4%:7.7%,2,70.1%:43.6%,2,225539,216203,0.07052882206625018,0.5321829040653723,0.04139417129631682,0.3558941025720607,1,1,1,1,1,1,NA,NA,NA,NA
22,05000,Louisiana,Baton Rouge city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,40735,Louisiana,Lafayette city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,40735,Louisiana,Lafayette city,2014,8.4%:20.9%,3,0.8%:3.5%,3,1.6%:1.7%,3,89.2%:73.9%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,40735,Louisiana,Lafayette city,2015,8.6%:20.2%,3,7.1%:3.4%,3,1.4%:2.0%,3,82.9%:74.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,40735,Louisiana,Lafayette city,2016,9.7%:20.7%,3,0.7%:1.8%,3,1.1%:3.7%,3,88.5%:73.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,40735,Louisiana,Lafayette city,2017,8.1%:18.9%,3,3.0%:3.8%,3,4.0%:3.7%,3,84.9%:73.5%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,40735,Louisiana,Lafayette city,2018,8.4%:18.5%,3,0.4%:3.4%,3,5.6%:3.1%,3,85.5%:75.0%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,40735,Louisiana,Lafayette city,2019,15.5%:19.3%,3,1.2%:3.2%,3,4.3%:2.9%,3,79.0%:74.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,40735,Louisiana,Lafayette city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7958985842093022,3,2,2
22,40735,Louisiana,Lafayette city,2021,7.5%:18.4%,3,2.8%:4.1%,3,4.5%:4.6%,3,85.2%:72.9%,3,122469,116788,0.060015187516841,0.2982958952877871,0.04638724901811887,0.595301668177253,1,1,1,1,1,1,NA,NA,NA,NA
22,40735,Louisiana,Lafayette city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,41155,Louisiana,Lake Charles city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,41155,Louisiana,Lake Charles city,2014,18.1%:28.6%,3,1.4%:4.8%,3,1.7%:3.4%,3,78.8%:63.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,41155,Louisiana,Lake Charles city,2015,13.7%:31.6%,3,1.3%:2.6%,3,3.3%:3.5%,3,81.7%:62.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,41155,Louisiana,Lake Charles city,2016,17.9%:32.4%,3,1.5%:2.0%,3,3.8%:2.8%,3,76.8%:62.8%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,41155,Louisiana,Lake Charles city,2017,18.5%:29.8%,3,1.7%:4.2%,3,1.5%:1.9%,3,78.3%:64.1%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,41155,Louisiana,Lake Charles city,2018,17.6%:36.1%,3,1.6%:3.6%,3,1.7%:2.0%,3,79.1%:58.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,41155,Louisiana,Lake Charles city,2019,16.8%:30.8%,3,0.5%:3.4%,3,1.5%:2.4%,3,81.3%:63.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,41155,Louisiana,Lake Charles city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694604303,3,4.7,2
22,41155,Louisiana,Lake Charles city,2021,14.1%:28.3%,3,4.6%:4.5%,3,2.2%:3.4%,3,79.1%:63.8%,3,83444,80295,0.0509323618234984,0.461734816164134,0.03773788408992858,0.449594937922439,1,1,1,1,1,1,NA,NA,NA,NA
22,41155,Louisiana,Lake Charles city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,55000,Louisiana,New Orleans city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,55000,Louisiana,New Orleans city,2014,31.1%:56.4%,1,4.6%:5.8%,1,3.2%:3.7%,1,61.1%:34.1%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,55000,Louisiana,New Orleans city,2015,30.9%:54.3%,1,5.4%:6.2%,1,2.5%:3.4%,1,61.1%:36.1%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,55000,Louisiana,New Orleans city,2016,28.2%:54.7%,1,4.1%:5.5%,1,3.6%:4.1%,1,64.1%:35.6%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,55000,Louisiana,New Orleans city,2017,30.3%:55.2%,1,5.8%:6.0%,1,4.5%:4.1%,1,59.4%:34.8%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,55000,Louisiana,New Orleans city,2018,32.9%:55.8%,1,3.4%:5.0%,1,3.0%:4.8%,1,60.7%:34.3%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,55000,Louisiana,New Orleans city,2019,30.0%:56.3%,1,5.0%:4.1%,1,5.1%:4.1%,1,59.8%:35.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,55000,Louisiana,New Orleans city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7803428143741913,2,0.5,1
22,55000,Louisiana,New Orleans city,2021,32.7%:55.3%,1,4.1%:4.4%,1,6.3%:5.4%,1,56.8%:34.9%,1,383974,362660,0.06228286290217567,0.5763437107720836,0.05550896675295723,0.3058644595727836,1,1,1,1,1,1,NA,NA,NA,NA
22,55000,Louisiana,New Orleans city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,70000,Louisiana,Shreveport city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,70000,Louisiana,Shreveport city,2014,24.6%:44.7%,3,1.9%:1.7%,3,1.9%:1.6%,3,71.5%:52.0%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,70000,Louisiana,Shreveport city,2015,22.1%:43.4%,3,2.0%:2.0%,3,5.2%:2.4%,3,70.7%:52.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,70000,Louisiana,Shreveport city,2016,24.0%:44.6%,3,1.4%:2.2%,3,1.5%:1.6%,3,73.1%:51.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,70000,Louisiana,Shreveport city,2017,22.8%:45.3%,3,1.9%:2.1%,3,6.8%:2.8%,3,68.5%:49.8%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,70000,Louisiana,Shreveport city,2018,19.7%:44.8%,3,2.2%:2.2%,3,2.7%:2.7%,3,75.3%:50.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,70000,Louisiana,Shreveport city,2019,28.2%:48.3%,3,1.5%:2.4%,3,1.4%:2.0%,3,68.8%:47.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,70000,Louisiana,Shreveport city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5416524310214703,3,1,2
22,70000,Louisiana,Shreveport city,2021,25.0%:49.1%,3,2.6%:2.5%,3,3.8%:3.6%,3,68.5%:44.9%,3,189374,183976,0.04571377274599469,0.5641270712980663,0.02850444094754295,0.3616547150083961,1,1,1,1,1,1,NA,NA,NA,NA
22,70000,Louisiana,Shreveport city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,04000,Maryland,Baltimore city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,04000,Maryland,Baltimore city,2014,34.5%:59.8%,1,2.1%:3.2%,3,3.7%:4.3%,1,59.7%:32.7%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,04000,Maryland,Baltimore city,2015,38.2%:58.8%,1,2.2%:3.5%,1,3.3%:5.3%,1,56.4%:32.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,04000,Maryland,Baltimore city,2016,40.8%:60.3%,1,1.8%:3.2%,1,4.0%:4.7%,1,53.4%:31.8%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,04000,Maryland,Baltimore city,2017,37.7%:59.9%,1,2.7%:3.4%,1,4.6%:4.7%,1,55.0%:32.0%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,04000,Maryland,Baltimore city,2018,36.5%:57.4%,1,3.0%:4.0%,1,5.6%:5.3%,1,54.8%:33.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,04000,Maryland,Baltimore city,2019,41.9%:59.8%,1,2.9%:3.8%,3,4.5%:4.6%,1,50.7%:31.7%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,04000,Maryland,Baltimore city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7760999733246388,2,0.5,1
24,04000,Maryland,Baltimore city,2021,39.0%:57.2%,1,4.0%:4.0%,1,7.3%:8.2%,1,49.7%:30.6%,1,592211,558965,0.06096813466821792,0.6094094841196803,0.05613877486233792,0.2734836063497639,1,1,1,1,1,1,NA,NA,NA,NA
24,04000,Maryland,Baltimore city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,30325,Maryland,Frederick city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,30325,Maryland,Frederick city,2014,7.7%:11.6%,3,3.2%:8.0%,3,9.6%:9.1%,3,79.5%:71.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,30325,Maryland,Frederick city,2015,7.2%:13.0%,3,7.3%:9.2%,3,4.4%:6.6%,3,81.1%:71.1%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,30325,Maryland,Frederick city,2016,5.4%:13.1%,3,8.6%:7.7%,3,5.5%:7.0%,3,80.6%:72.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,30325,Maryland,Frederick city,2017,6.4%:12.0%,3,5.4%:6.9%,3,9.0%:9.1%,3,79.3%:72.0%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
