state,county,state_name,county_name,population,subgroup_type,subgroup,lbw,lbw_lb,lbw_ub,lbw_quality,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
29,167,Missouri,Polk County,32201,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,167,Missouri,Polk County,32201,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,167,Missouri,Polk County,32201,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.97696352,0.84233558,1.1115915,1
29,169,Missouri,Pulaski County,52014,all,All,0.080713093,0.077662379,0.083763808,3,0.88198775,0.7724427,0.9915328,1
29,169,Missouri,Pulaski County,52014,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,0.92971659,0.68547213,1.173961,1
29,169,Missouri,Pulaski County,52014,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,0.94747746,0.65161985,1.243335,1
29,169,Missouri,Pulaski County,52014,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,169,Missouri,Pulaski County,52014,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.83089513,0.7172544,0.94453585,1
29,171,Missouri,Putnam County,4757,all,All,0.080713093,0.077662379,0.083763808,3,0.7886554,0.43360814,1.1437026,1
29,171,Missouri,Putnam County,4757,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,171,Missouri,Putnam County,4757,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,171,Missouri,Putnam County,4757,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,171,Missouri,Putnam County,4757,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.8176322,0.49776453,1.1374998,1
29,173,Missouri,Ralls County,10212,all,All,0.080713093,0.077662379,0.083763808,3,0.7495051,0.35820904,1.1408012,1
29,173,Missouri,Ralls County,10212,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,173,Missouri,Ralls County,10212,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,173,Missouri,Ralls County,10212,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,173,Missouri,Ralls County,10212,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.73552299,0.38886714,1.0821788,1
29,175,Missouri,Randolph County,24763,all,All,0.080713093,0.077662379,0.083763808,3,0.98318285,0.81451988,1.1518458,1
29,175,Missouri,Randolph County,24763,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,175,Missouri,Randolph County,24763,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,175,Missouri,Randolph County,24763,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,175,Missouri,Randolph County,24763,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.97205836,0.81374842,1.1303684,1
29,177,Missouri,Ray County,22883,all,All,0.080713093,0.077662379,0.083763808,3,0.98309594,0.7994138,1.1667781,1
29,177,Missouri,Ray County,22883,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,177,Missouri,Ray County,22883,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,177,Missouri,Ray County,22883,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,177,Missouri,Ray County,22883,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.98070461,0.81567276,1.1457365,1
29,179,Missouri,Reynolds County,6254,all,All,0.080713093,0.077662379,0.083763808,3,0.79030538,0.48675027,1.0938605,1
29,179,Missouri,Reynolds County,6254,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,179,Missouri,Reynolds County,6254,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,179,Missouri,Reynolds County,6254,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,179,Missouri,Reynolds County,6254,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.78869486,0.52012414,1.0572655,1
29,181,Missouri,Ripley County,13401,all,All,0.080713093,0.077662379,0.083763808,3,1.1012893,0.89058357,1.311995,1
29,181,Missouri,Ripley County,13401,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,181,Missouri,Ripley County,13401,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,181,Missouri,Ripley County,13401,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,181,Missouri,Ripley County,13401,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,1.0923582,0.90650964,1.2782068,1
29,183,Missouri,St. Charles County,399182,all,All,0.069502555,0.061903164,0.077101946,1,1.0904237,1.0459514,1.134896,1
29,183,Missouri,St. Charles County,399182,race-ethnicity,"Black, Non-Hispanic",0.13824885,0.092323981,0.18417372,1,1.1455243,1.0141476,1.2769009,1
29,183,Missouri,St. Charles County,399182,race-ethnicity,Hispanic,0.1255814,0.081285939,0.16987686,2,1.2484443,1.064128,1.4327606,1
29,183,Missouri,St. Charles County,399182,race-ethnicity,Other Races and Ethnicities,0.11231884,0.075066268,0.14957142,1,NA,NA,NA,NA
29,183,Missouri,St. Charles County,399182,race-ethnicity,"White, Non-Hispanic",0.05842885,0.050742205,0.066115499,1,1.0748577,1.0322216,1.1174939,1
29,185,Missouri,St. Clair County,9395,all,All,0.080713093,0.077662379,0.083763808,3,0.83710575,0.54432791,1.1298835,1
29,185,Missouri,St. Clair County,9395,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,185,Missouri,St. Clair County,9395,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,185,Missouri,St. Clair County,9395,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,185,Missouri,St. Clair County,9395,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.79197806,0.53177345,1.0521827,1
29,186,Missouri,Ste. Genevieve County,17888,all,All,0.080713093,0.077662379,0.083763808,3,0.78694087,0.54115999,1.0327218,1
29,186,Missouri,Ste. Genevieve County,17888,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,186,Missouri,Ste. Genevieve County,17888,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,186,Missouri,Ste. Genevieve County,17888,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,186,Missouri,Ste. Genevieve County,17888,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.77460843,0.55834752,0.99086934,1
29,187,Missouri,St. Francois County,66692,all,All,0.080713093,0.077662379,0.083763808,3,0.86959052,0.77076101,0.96842003,1
29,187,Missouri,St. Francois County,66692,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,0.95676947,0.39863467,1.5149043,3
29,187,Missouri,St. Francois County,66692,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,187,Missouri,St. Francois County,66692,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,187,Missouri,St. Francois County,66692,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.86795187,0.77917123,0.95673251,1
29,189,Missouri,St. Louis County,996945,all,All,0.10269509,0.097111329,0.10827884,1,1.0281134,0.99972689,1.0564998,1
29,189,Missouri,St. Louis County,996945,race-ethnicity,"Black, Non-Hispanic",0.15940489,0.14771055,0.17109923,1,1.0238104,0.98616296,1.0614578,1
29,189,Missouri,St. Louis County,996945,race-ethnicity,Hispanic,0.065573767,0.043611169,0.087536365,1,1.0555815,0.9324069,1.178756,3
29,189,Missouri,St. Louis County,996945,race-ethnicity,Other Races and Ethnicities,0.091469683,0.07335595,0.10958342,1,NA,NA,NA,NA
29,189,Missouri,St. Louis County,996945,race-ethnicity,"White, Non-Hispanic",0.071428575,0.064952813,0.077904336,1,1.0176286,0.98325658,1.0520005,1
29,195,Missouri,Saline County,22895,all,All,0.080713093,0.077662379,0.083763808,3,1.1016022,0.91951162,1.2836928,1
29,195,Missouri,Saline County,22895,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,195,Missouri,Saline County,22895,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,1.2000329,0.76947302,1.6305928,3
29,195,Missouri,Saline County,22895,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,195,Missouri,Saline County,22895,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,1.070608,0.89140666,1.2498094,1
29,197,Missouri,Schuyler County,4599,all,All,0.080713093,0.077662379,0.083763808,3,0.86623383,0.45079097,1.2816767,1
29,197,Missouri,Schuyler County,4599,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,197,Missouri,Schuyler County,4599,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,197,Missouri,Schuyler County,4599,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,197,Missouri,Schuyler County,4599,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.87904942,0.50827801,1.2498208,1
29,199,Missouri,Scotland County,4966,all,All,0.080713093,0.077662379,0.083763808,3,0.95202726,0.5133248,1.3907298,1
29,199,Missouri,Scotland County,4966,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,199,Missouri,Scotland County,4966,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,199,Missouri,Scotland County,4966,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,199,Missouri,Scotland County,4966,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.94699878,0.55927688,1.3347207,1
29,201,Missouri,Scott County,38458,all,All,0.080713093,0.077662379,0.083763808,3,0.95828098,0.83309996,1.083462,1
29,201,Missouri,Scott County,38458,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,0.85946202,0.6188454,1.1000786,1
29,201,Missouri,Scott County,38458,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,201,Missouri,Scott County,38458,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,201,Missouri,Scott County,38458,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.97017711,0.84470373,1.0956506,1
29,203,Missouri,Shannon County,8189,all,All,0.080713093,0.077662379,0.083763808,3,0.89863235,0.66916227,1.1281024,1
29,203,Missouri,Shannon County,8189,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,203,Missouri,Shannon County,8189,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,203,Missouri,Shannon County,8189,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,203,Missouri,Shannon County,8189,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.89850223,0.69554812,1.1014564,1
29,205,Missouri,Shelby County,6050,all,All,0.080713093,0.077662379,0.083763808,3,0.8391645,0.51803279,1.1602962000000001,1
29,205,Missouri,Shelby County,6050,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,205,Missouri,Shelby County,6050,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,205,Missouri,Shelby County,6050,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,205,Missouri,Shelby County,6050,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.84483045,0.56350487,1.126156,1
29,207,Missouri,Stoddard County,29206,all,All,0.080713093,0.077662379,0.083763808,3,0.98307198,0.83050555,1.1356385,1
29,207,Missouri,Stoddard County,29206,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,207,Missouri,Stoddard County,29206,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,207,Missouri,Stoddard County,29206,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,207,Missouri,Stoddard County,29206,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.98311603,0.84803081,1.1182013,1
29,209,Missouri,Stone County,31749,all,All,0.080713093,0.077662379,0.083763808,3,0.92718643,0.76309747000000006,1.0912755,1
29,209,Missouri,Stone County,31749,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,209,Missouri,Stone County,31749,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,209,Missouri,Stone County,31749,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,209,Missouri,Stone County,31749,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.91931725,0.77162343,1.0670111,1
29,211,Missouri,Sullivan County,6221,all,All,0.080713093,0.077662379,0.083763808,3,1.063536,0.72806364,1.3990084,1
29,211,Missouri,Sullivan County,6221,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,211,Missouri,Sullivan County,6221,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,0.82202566,0.32059619,1.3234551,3
29,211,Missouri,Sullivan County,6221,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,211,Missouri,Sullivan County,6221,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,1.1704048,0.79493582,1.5458738,1
29,213,Missouri,Taney County,55852,all,All,0.080713093,0.077662379,0.083763808,3,0.9486016,0.83343178,1.0637715,1
29,213,Missouri,Taney County,55852,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,213,Missouri,Taney County,55852,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,1.1324651,0.82775599,1.4371743,1
29,213,Missouri,Taney County,55852,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,213,Missouri,Taney County,55852,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.93626767,0.828852,1.0436834,1
29,215,Missouri,Texas County,25571,all,All,0.080713093,0.077662379,0.083763808,3,0.99731511,0.82728934,1.1673409,1
29,215,Missouri,Texas County,25571,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,215,Missouri,Texas County,25571,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,215,Missouri,Texas County,25571,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,215,Missouri,Texas County,25571,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,1.0000453,0.84901243,1.1510781,1
29,217,Missouri,Vernon County,20528,all,All,0.080713093,0.077662379,0.083763808,3,0.91804641,0.70397216,1.1321207,1
29,217,Missouri,Vernon County,20528,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,217,Missouri,Vernon County,20528,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,217,Missouri,Vernon County,20528,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,217,Missouri,Vernon County,20528,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.94017726,0.74786234,1.1324922,1
29,219,Missouri,Warren County,34711,all,All,0.080713093,0.077662379,0.083763808,3,0.99486512,0.83960855,1.1501217,1
29,219,Missouri,Warren County,34711,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,0.51791173,-1.0152384,2.0510619,3
29,219,Missouri,Warren County,34711,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,219,Missouri,Warren County,34711,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,219,Missouri,Warren County,34711,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.98799574,0.84254152,1.1334499,1
29,221,Missouri,Washington County,24943,all,All,0.080713093,0.077662379,0.083763808,3,0.96374291,0.7934528,1.1340331,1
29,221,Missouri,Washington County,24943,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,221,Missouri,Washington County,24943,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,221,Missouri,Washington County,24943,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,221,Missouri,Washington County,24943,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.97213137,0.81953901,1.1247237,1
29,223,Missouri,Wayne County,13122,all,All,0.080713093,0.077662379,0.083763808,3,0.99536568,0.7510401,1.2396913,1
29,223,Missouri,Wayne County,13122,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,223,Missouri,Wayne County,13122,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,223,Missouri,Wayne County,13122,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,223,Missouri,Wayne County,13122,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,1.0041128,0.78721094,1.2210147,1
29,225,Missouri,Webster County,39109,all,All,0.080713093,0.077662379,0.083763808,3,0.98385483,0.85607117,1.1116384,1
29,225,Missouri,Webster County,39109,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,225,Missouri,Webster County,39109,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,225,Missouri,Webster County,39109,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,225,Missouri,Webster County,39109,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.99147022,0.8769688,1.1059716,1
29,227,Missouri,Worth County,2040,all,All,0.080713093,0.077662379,0.083763808,3,0.93150121,0.41410679,1.4488957,1
29,227,Missouri,Worth County,2040,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,227,Missouri,Worth County,2040,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,227,Missouri,Worth County,2040,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,227,Missouri,Worth County,2040,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,0.90760434,0.4557583,1.3594503,1
29,229,Missouri,Wright County,18378,all,All,0.080713093,0.077662379,0.083763808,3,1.0458434,0.86562127,1.2260654,1
29,229,Missouri,Wright County,18378,race-ethnicity,"Black, Non-Hispanic",0.14852256,0.12908605,0.16795906,3,NA,NA,NA,NA
29,229,Missouri,Wright County,18378,race-ethnicity,Hispanic,0.062103033,0.049536798,0.074669264,3,NA,NA,NA,NA
29,229,Missouri,Wright County,18378,race-ethnicity,Other Races and Ethnicities,0.10405508,0.087501556,0.12060861,3,NA,NA,NA,NA
29,229,Missouri,Wright County,18378,race-ethnicity,"White, Non-Hispanic",0.076795474,0.073591083,0.079999864,3,1.0479045,0.88761228,1.2081966,1
29,510,Missouri,St. Louis city,302838,all,All,0.12997091,0.11970761,0.1402342,1,1.0679636,1.0100942,1.125833,1
29,510,Missouri,St. Louis city,302838,race-ethnicity,"Black, Non-Hispanic",0.17774634,0.16147628,0.1940164,1,1.0581754,1.0060622,1.1102887,1
29,510,Missouri,St. Louis city,302838,race-ethnicity,Hispanic,0.068825908,0.037254132,0.10039768,2,1.2692629,1.0283426,1.5101832,1
29,510,Missouri,St. Louis city,302838,race-ethnicity,Other Races and Ethnicities,0.084337346,0.049820263,0.11885443,2,NA,NA,NA,NA
29,510,Missouri,St. Louis city,302838,race-ethnicity,"White, Non-Hispanic",0.077913277,0.064238995,0.091587558,1,1.1084051,0.96747094,1.2493392,1
