fips,name,name2
42047,"Elk County, Pennsylvania","Elk County, Pennsylvania"
42049,"Erie County, Pennsylvania","Erie County, Pennsylvania"
42051,"Fayette County, Pennsylvania","Fayette County, Pennsylvania"
42053,"Forest County, Pennsylvania","Forest County, Pennsylvania"
42055,"Franklin County, Pennsylvania","Franklin County, Pennsylvania"
42057,"Fulton County, Pennsylvania","Fulton County, Pennsylvania"
42059,"Greene County, Pennsylvania","Greene County, Pennsylvania"
42061,"Huntingdon County, Pennsylvania","Huntingdon County, Pennsylvania"
42063,"Indiana County, Pennsylvania","Indiana County, Pennsylvania"
42065,"Jefferson County, Pennsylvania","Jefferson County, Pennsylvania"
42067,"Juniata County, Pennsylvania","Juniata County, Pennsylvania"
42069,"Lackawanna County, Pennsylvania","Lackawanna County, Pennsylvania"
42071,"Lancaster County, Pennsylvania","Lancaster County, Pennsylvania"
42073,"Lawrence County, Pennsylvania","Lawrence County, Pennsylvania"
42075,"Lebanon County, Pennsylvania","Lebanon County, Pennsylvania"
42077,"Lehigh County, Pennsylvania","Lehigh County, Pennsylvania"
42079,"Luzerne County, Pennsylvania","Luzerne County, Pennsylvania"
42081,"Lycoming County, Pennsylvania","Lycoming County, Pennsylvania"
42083,"McKean County, Pennsylvania","McKean County, Pennsylvania"
42085,"Mercer County, Pennsylvania","Mercer County, Pennsylvania"
42087,"Mifflin County, Pennsylvania","Mifflin County, Pennsylvania"
42089,"Monroe County, Pennsylvania","Monroe County, Pennsylvania"
42091,"Montgomery County, Pennsylvania","Montgomery County, Pennsylvania"
42093,"Montour County, Pennsylvania","Montour County, Pennsylvania"
42095,"Northampton County, Pennsylvania","Northampton County, Pennsylvania"
42097,"Northumberland County, Pennsylvania","Northumberland County, Pennsylvania"
42099,"Perry County, Pennsylvania","Perry County, Pennsylvania"
42101,"Philadelphia County, Pennsylvania","Philadelphia County, Pennsylvania"
42103,"Pike County, Pennsylvania","Pike County, Pennsylvania"
42105,"Potter County, Pennsylvania","Potter County, Pennsylvania"
42107,"Schuylkill County, Pennsylvania","Schuylkill County, Pennsylvania"
42109,"Snyder County, Pennsylvania","Snyder County, Pennsylvania"
42111,"Somerset County, Pennsylvania","Somerset County, Pennsylvania"
42113,"Sullivan County, Pennsylvania","Sullivan County, Pennsylvania"
42115,"Susquehanna County, Pennsylvania","Susquehanna County, Pennsylvania"
42117,"Tioga County, Pennsylvania","Tioga County, Pennsylvania"
42119,"Union County, Pennsylvania","Union County, Pennsylvania"
42121,"Venango County, Pennsylvania","Venango County, Pennsylvania"
42123,"Warren County, Pennsylvania","Warren County, Pennsylvania"
42125,"Washington County, Pennsylvania","Washington County, Pennsylvania"
42127,"Wayne County, Pennsylvania","Wayne County, Pennsylvania"
42129,"Westmoreland County, Pennsylvania","Westmoreland County, Pennsylvania"
42131,"Wyoming County, Pennsylvania","Wyoming County, Pennsylvania"
42133,"York County, Pennsylvania","York County, Pennsylvania"
44001,"Bristol County, Rhode Island","Bristol County, Rhode Island"
44003,"Kent County, Rhode Island","Kent County, Rhode Island"
44005,"Newport County, Rhode Island","Newport County, Rhode Island"
44007,"Providence County, Rhode Island","Providence County, Rhode Island"
44009,"Washington County, Rhode Island","Washington County, Rhode Island"
45001,"Abbeville County, South Carolina","Abbeville County, South Carolina"
45003,"Aiken County, South Carolina","Aiken County, South Carolina"
45005,"Allendale County, South Carolina","Allendale County, South Carolina"
45007,"Anderson County, South Carolina","Anderson County, South Carolina"
45009,"Bamberg County, South Carolina","Bamberg County, South Carolina"
45011,"Barnwell County, South Carolina","Barnwell County, South Carolina"
45013,"Beaufort County, South Carolina","Beaufort County, South Carolina"
45015,"Berkeley County, South Carolina","Berkeley County, South Carolina"
45017,"Calhoun County, South Carolina","Calhoun County, South Carolina"
45019,"Charleston County, South Carolina","Charleston County, South Carolina"
45021,"Cherokee County, South Carolina","Cherokee County, South Carolina"
45023,"Chester County, South Carolina","Chester County, South Carolina"
45025,"Chesterfield County, South Carolina","Chesterfield County, South Carolina"
45027,"Clarendon County, South Carolina","Clarendon County, South Carolina"
45029,"Colleton County, South Carolina","Colleton County, South Carolina"
45031,"Darlington County, South Carolina","Darlington County, South Carolina"
45033,"Dillon County, South Carolina","Dillon County, South Carolina"
45035,"Dorchester County, South Carolina","Dorchester County, South Carolina"
45037,"Edgefield County, South Carolina","Edgefield County, South Carolina"
45039,"Fairfield County, South Carolina","Fairfield County, South Carolina"
45041,"Florence County, South Carolina","Florence County, South Carolina"
45043,"Georgetown County, South Carolina","Georgetown County, South Carolina"
45045,"Greenville County, South Carolina","Greenville County, South Carolina"
45047,"Greenwood County, South Carolina","Greenwood County, South Carolina"
45049,"Hampton County, South Carolina","Hampton County, South Carolina"
45051,"Horry County, South Carolina","Horry County, South Carolina"
45053,"Jasper County, South Carolina","Jasper County, South Carolina"
45055,"Kershaw County, South Carolina","Kershaw County, South Carolina"
45057,"Lancaster County, South Carolina","Lancaster County, South Carolina"
45059,"Laurens County, South Carolina","Laurens County, South Carolina"
45061,"Lee County, South Carolina","Lee County, South Carolina"
45063,"Lexington County, South Carolina","Lexington County, South Carolina"
45065,"McCormick County, South Carolina","McCormick County, South Carolina"
45067,"Marion County, South Carolina","Marion County, South Carolina"
45069,"Marlboro County, South Carolina","Marlboro County, South Carolina"
45071,"Newberry County, South Carolina","Newberry County, South Carolina"
45073,"Oconee County, South Carolina","Oconee County, South Carolina"
45075,"Orangeburg County, South Carolina","Orangeburg County, South Carolina"
45077,"Pickens County, South Carolina","Pickens County, South Carolina"
45079,"Richland County, South Carolina","Richland County, South Carolina"
45081,"Saluda County, South Carolina","Saluda County, South Carolina"
45083,"Spartanburg County, South Carolina","Spartanburg County, South Carolina"
45085,"Sumter County, South Carolina","Sumter County, South Carolina"
45087,"Union County, South Carolina","Union County, South Carolina"
45089,"Williamsburg County, South Carolina","Williamsburg County, South Carolina"
45091,"York County, South Carolina","York County, South Carolina"
46003,"Aurora County, South Dakota","Aurora County, South Dakota"
46005,"Beadle County, South Dakota","Beadle County, South Dakota"
46007,"Bennett County, South Dakota","Bennett County, South Dakota"
46009,"Bon Homme County, South Dakota","Bon Homme County, South Dakota"
46011,"Brookings County, South Dakota","Brookings County, South Dakota"
46013,"Brown County, South Dakota","Brown County, South Dakota"
46015,"Brule County, South Dakota","Brule County, South Dakota"
46017,"Buffalo County, South Dakota","Buffalo County, South Dakota"
46019,"Butte County, South Dakota","Butte County, South Dakota"
46021,"Campbell County, South Dakota","Campbell County, South Dakota"
46023,"Charles Mix County, South Dakota","Charles Mix County, South Dakota"
46025,"Clark County, South Dakota","Clark County, South Dakota"
46027,"Clay County, South Dakota","Clay County, South Dakota"
46029,"Codington County, South Dakota","Codington County, South Dakota"
46031,"Corson County, South Dakota","Corson County, South Dakota"
46033,"Custer County, South Dakota","Custer County, South Dakota"
46035,"Davison County, South Dakota","Davison County, South Dakota"
46037,"Day County, South Dakota","Day County, South Dakota"
46039,"Deuel County, South Dakota","Deuel County, South Dakota"
46041,"Dewey County, South Dakota","Dewey County, South Dakota"
46043,"Douglas County, South Dakota","Douglas County, South Dakota"
46045,"Edmunds County, South Dakota","Edmunds County, South Dakota"
46047,"Fall River County, South Dakota","Fall River County, South Dakota"
46049,"Faulk County, South Dakota","Faulk County, South Dakota"
46051,"Grant County, South Dakota","Grant County, South Dakota"
46053,"Gregory County, South Dakota","Gregory County, South Dakota"
46055,"Haakon County, South Dakota","Haakon County, South Dakota"
46057,"Hamlin County, South Dakota","Hamlin County, South Dakota"
46059,"Hand County, South Dakota","Hand County, South Dakota"
46061,"Hanson County, South Dakota","Hanson County, South Dakota"
46063,"Harding County, South Dakota","Harding County, South Dakota"
46065,"Hughes County, South Dakota","Hughes County, South Dakota"
46067,"Hutchinson County, South Dakota","Hutchinson County, South Dakota"
46069,"Hyde County, South Dakota","Hyde County, South Dakota"
46071,"Jackson County, South Dakota","Jackson County, South Dakota"
46073,"Jerauld County, South Dakota","Jerauld County, South Dakota"
46075,"Jones County, South Dakota","Jones County, South Dakota"
46077,"Kingsbury County, South Dakota","Kingsbury County, South Dakota"
46079,"Lake County, South Dakota","Lake County, South Dakota"
46081,"Lawrence County, South Dakota","Lawrence County, South Dakota"
46083,"Lincoln County, South Dakota","Lincoln County, South Dakota"
46085,"Lyman County, South Dakota","Lyman County, South Dakota"
46087,"McCook County, South Dakota","McCook County, South Dakota"
46089,"McPherson County, South Dakota","McPherson County, South Dakota"
46091,"Marshall County, South Dakota","Marshall County, South Dakota"
46093,"Meade County, South Dakota","Meade County, South Dakota"
46095,"Mellette County, South Dakota","Mellette County, South Dakota"
46097,"Miner County, South Dakota","Miner County, South Dakota"
46099,"Minnehaha County, South Dakota","Minnehaha County, South Dakota"
46101,"Moody County, South Dakota","Moody County, South Dakota"
46102,"Oglala Lakota County, South Dakota","Oglala Lakota County, South Dakota"
46103,"Pennington County, South Dakota","Pennington County, South Dakota"
46105,"Perkins County, South Dakota","Perkins County, South Dakota"
46107,"Potter County, South Dakota","Potter County, South Dakota"
46109,"Roberts County, South Dakota","Roberts County, South Dakota"
46111,"Sanborn County, South Dakota","Sanborn County, South Dakota"
46115,"Spink County, South Dakota","Spink County, South Dakota"
46117,"Stanley County, South Dakota","Stanley County, South Dakota"
46119,"Sully County, South Dakota","Sully County, South Dakota"
46121,"Todd County, South Dakota","Todd County, South Dakota"
46123,"Tripp County, South Dakota","Tripp County, South Dakota"
46125,"Turner County, South Dakota","Turner County, South Dakota"
46127,"Union County, South Dakota","Union County, South Dakota"
46129,"Walworth County, South Dakota","Walworth County, South Dakota"
46135,"Yankton County, South Dakota","Yankton County, South Dakota"
46137,"Ziebach County, South Dakota","Ziebach County, South Dakota"
47001,"Anderson County, Tennessee","Anderson County, Tennessee"
47003,"Bedford County, Tennessee","Bedford County, Tennessee"
47005,"Benton County, Tennessee","Benton County, Tennessee"
47007,"Bledsoe County, Tennessee","Bledsoe County, Tennessee"
47009,"Blount County, Tennessee","Blount County, Tennessee"
47011,"Bradley County, Tennessee","Bradley County, Tennessee"
47013,"Campbell County, Tennessee","Campbell County, Tennessee"
47015,"Cannon County, Tennessee","Cannon County, Tennessee"
47017,"Carroll County, Tennessee","Carroll County, Tennessee"
47019,"Carter County, Tennessee","Carter County, Tennessee"
47021,"Cheatham County, Tennessee","Cheatham County, Tennessee"
47023,"Chester County, Tennessee","Chester County, Tennessee"
47025,"Claiborne County, Tennessee","Claiborne County, Tennessee"
47027,"Clay County, Tennessee","Clay County, Tennessee"
47029,"Cocke County, Tennessee","Cocke County, Tennessee"
47031,"Coffee County, Tennessee","Coffee County, Tennessee"
47033,"Crockett County, Tennessee","Crockett County, Tennessee"
47035,"Cumberland County, Tennessee","Cumberland County, Tennessee"
47037,"Davidson County, Tennessee","Davidson County, Tennessee"
47039,"Decatur County, Tennessee","Decatur County, Tennessee"
47041,"DeKalb County, Tennessee","DeKalb County, Tennessee"
47043,"Dickson County, Tennessee","Dickson County, Tennessee"
47045,"Dyer County, Tennessee","Dyer County, Tennessee"
47047,"Fayette County, Tennessee","Fayette County, Tennessee"
47049,"Fentress County, Tennessee","Fentress County, Tennessee"
47051,"Franklin County, Tennessee","Franklin County, Tennessee"
47053,"Gibson County, Tennessee","Gibson County, Tennessee"
47055,"Giles County, Tennessee","Giles County, Tennessee"
47057,"Grainger County, Tennessee","Grainger County, Tennessee"
47059,"Greene County, Tennessee","Greene County, Tennessee"
47061,"Grundy County, Tennessee","Grundy County, Tennessee"
47063,"Hamblen County, Tennessee","Hamblen County, Tennessee"
47065,"Hamilton County, Tennessee","Hamilton County, Tennessee"
47067,"Hancock County, Tennessee","Hancock County, Tennessee"
47069,"Hardeman County, Tennessee","Hardeman County, Tennessee"
47071,"Hardin County, Tennessee","Hardin County, Tennessee"
47073,"Hawkins County, Tennessee","Hawkins County, Tennessee"
47075,"Haywood County, Tennessee","Haywood County, Tennessee"
47077,"Henderson County, Tennessee","Henderson County, Tennessee"
47079,"Henry County, Tennessee","Henry County, Tennessee"
47081,"Hickman County, Tennessee","Hickman County, Tennessee"
47083,"Houston County, Tennessee","Houston County, Tennessee"
47085,"Humphreys County, Tennessee","Humphreys County, Tennessee"
47087,"Jackson County, Tennessee","Jackson County, Tennessee"
47089,"Jefferson County, Tennessee","Jefferson County, Tennessee"
47091,"Johnson County, Tennessee","Johnson County, Tennessee"
47093,"Knox County, Tennessee","Knox County, Tennessee"
47095,"Lake County, Tennessee","Lake County, Tennessee"
47097,"Lauderdale County, Tennessee","Lauderdale County, Tennessee"
47099,"Lawrence County, Tennessee","Lawrence County, Tennessee"
47101,"Lewis County, Tennessee","Lewis County, Tennessee"
