year,state,place,state_name,place_name,population
2020,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),386884
2020,22,05000,Louisiana,Baton Rouge city,227470
2020,22,40735,Louisiana,Lafayette city,121374
2020,22,41155,Louisiana,Lake Charles city,84872
2020,22,55000,Louisiana,New Orleans city,383997
2020,22,70000,Louisiana,Shreveport city,187593
2020,24,04000,Maryland,Baltimore city,585708
2020,24,30325,Maryland,Frederick city,78171
2020,25,07000,Massachusetts,Boston city,675647
2020,25,09000,Massachusetts,Brockton city,105643
2020,25,11000,Massachusetts,Cambridge city,118403
2020,25,23000,Massachusetts,Fall River city,94000
2020,25,34550,Massachusetts,Lawrence city,89143
2020,25,37000,Massachusetts,Lowell city,115554
2020,25,37490,Massachusetts,Lynn city,101253
2020,25,45000,Massachusetts,New Bedford city,101079
2020,25,45560,Massachusetts,Newton city,88923
2020,25,55745,Massachusetts,Quincy city,101636
2020,25,62535,Massachusetts,Somerville city,81045
2020,25,67000,Massachusetts,Springfield city,155929
2020,25,82000,Massachusetts,Worcester city,206518
2020,26,03000,Michigan,Ann Arbor city,123851
2020,26,21000,Michigan,Dearborn city,109976
2020,26,22000,Michigan,Detroit city,639111
2020,26,27440,Michigan,Farmington Hills city,83986
2020,26,29000,Michigan,Flint city,81252
2020,26,34000,Michigan,Grand Rapids city,198917
2020,26,46000,Michigan,Lansing city,112644
2020,26,49000,Michigan,Livonia city,95535
2020,26,69035,Michigan,Rochester Hills city,76300
2020,26,74900,Michigan,Southfield city,76618
2020,26,76460,Michigan,Sterling Heights city,134346
2020,26,80700,Michigan,Troy city,87294
2020,26,84000,Michigan,Warren city,139387
2020,26,86000,Michigan,Westland city,85420
2020,26,88940,Michigan,Wyoming city,76501
2020,27,06616,Minnesota,Bloomington city,89987
2020,27,07966,Minnesota,Brooklyn Park city,86478
2020,27,17000,Minnesota,Duluth city,86697
2020,27,43000,Minnesota,Minneapolis city,429954
2020,27,51730,Minnesota,Plymouth city,81026
2020,27,54880,Minnesota,Rochester city,121395
2020,27,58000,Minnesota,St. Paul city,311527
2020,27,71428,Minnesota,Woodbury city,75102
2020,28,36000,Mississippi,Jackson city,153701
2020,29,15670,Missouri,Columbia city,126254
2020,29,35000,Missouri,Independence city,123011
2020,29,38000,Missouri,Kansas City city,508090
2020,29,41348,Missouri,Lee's Summit city,101108
2020,29,54074,Missouri,O'Fallon city,91316
2020,29,65000,Missouri,St. Louis city,301578
2020,29,70000,Missouri,Springfield city,169176
2020,30,06550,Montana,Billings city,117116
2020,31,28000,Nebraska,Lincoln city,291082
2020,31,37000,Nebraska,Omaha city,486051
2020,32,31900,Nevada,Henderson city,317610
2020,32,40000,Nevada,Las Vegas city,641903
2020,32,51800,Nevada,North Las Vegas city,262527
2020,32,60600,Nevada,Reno city,264165
2020,32,68400,Nevada,Sparks city,108445
2020,33,45140,New Hampshire,Manchester city,115644
2020,33,50260,New Hampshire,Nashua city,91322
2020,34,13690,New Jersey,Clifton city,90296
2020,34,21000,New Jersey,Elizabeth city,137298
2020,34,36000,New Jersey,Jersey City city,292449
2020,34,51000,New Jersey,Newark city,311549
2020,34,57000,New Jersey,Paterson city,159732
2020,34,74000,New Jersey,Trenton city,90871
2020,35,02000,New Mexico,Albuquerque city,564559
2020,35,39380,New Mexico,Las Cruces city,111385
2020,35,63460,New Mexico,Rio Rancho city,104046
2020,35,70500,New Mexico,Santa Fe city,87505
2020,36,01000,New York,Albany city,99224
2020,36,11000,New York,Buffalo city,278349
2020,36,50617,New York,New Rochelle city,79726
2020,36,51000,New York,New York city,8804190
2020,36,63000,New York,Rochester city,211328
2020,36,73000,New York,Syracuse city,148620
2020,36,84000,New York,Yonkers city,211569
2020,37,02140,North Carolina,Asheville city,94589
2020,37,10740,North Carolina,Cary town,174721
2020,37,12000,North Carolina,Charlotte city,874579
2020,37,14100,North Carolina,Concord city,105240
2020,37,19000,North Carolina,Durham city,283506
2020,37,22920,North Carolina,Fayetteville city,208501
2020,37,25580,North Carolina,Gastonia city,80411
2020,37,28000,North Carolina,Greensboro city,299035
2020,37,28080,North Carolina,Greenville city,87521
2020,37,31400,North Carolina,High Point city,114059
2020,37,55000,North Carolina,Raleigh city,467665
2020,37,74440,North Carolina,Wilmington city,115451
2020,37,75000,North Carolina,Winston-Salem city,249545
2020,38,25700,North Dakota,Fargo city,125990
2020,39,01000,Ohio,Akron city,190469
2020,39,15000,Ohio,Cincinnati city,309317
2020,39,16000,Ohio,Cleveland city,372624
2020,39,18000,Ohio,Columbus city,905748
2020,39,21000,Ohio,Dayton city,137644
2020,39,61000,Ohio,Parma city,81146
2020,39,77000,Ohio,Toledo city,270871
2020,40,09050,Oklahoma,Broken Arrow city,113540
2020,40,23200,Oklahoma,Edmond city,94428
2020,40,41850,Oklahoma,Lawton city,90381
2020,40,52500,Oklahoma,Norman city,128026
2020,40,55000,Oklahoma,Oklahoma City city,681054
2020,40,75000,Oklahoma,Tulsa city,413066
2020,41,05350,Oregon,Beaverton city,97494
2020,41,05800,Oregon,Bend city,99178
2020,41,23850,Oregon,Eugene city,176654
2020,41,31250,Oregon,Gresham city,114247
2020,41,34100,Oregon,Hillsboro city,106447
2020,41,47000,Oregon,Medford city,85824
2020,41,59000,Oregon,Portland city,652503
2020,41,64900,Oregon,Salem city,175535
2020,42,02000,Pennsylvania,Allentown city,125845
2020,42,06088,Pennsylvania,Bethlehem city,75781
2020,42,24000,Pennsylvania,Erie city,94831
2020,42,60000,Pennsylvania,Philadelphia city,1603797
2020,42,61000,Pennsylvania,Pittsburgh city,302971
2020,42,63624,Pennsylvania,Reading city,95112
2020,42,69000,Pennsylvania,Scranton city,76328
2020,44,19180,Rhode Island,Cranston city,82934
2020,44,54640,Rhode Island,Pawtucket city,75604
2020,44,59000,Rhode Island,Providence city,190934
2020,44,74300,Rhode Island,Warwick city,82823
2020,45,13330,South Carolina,Charleston city,150227
2020,45,16000,South Carolina,Columbia city,136632
2020,45,48535,South Carolina,Mount Pleasant town,90801
2020,45,50875,South Carolina,North Charleston city,114852
2020,46,59020,South Dakota,Sioux Falls city,192517
2020,47,14000,Tennessee,Chattanooga city,181099
2020,47,15160,Tennessee,Clarksville city,166722
2020,47,27740,Tennessee,Franklin city,83454
2020,47,40000,Tennessee,Knoxville city,190740
2020,47,48000,Tennessee,Memphis city,633104
2020,47,51560,Tennessee,Murfreesboro city,152769
2020,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),689447
2020,48,01000,Texas,Abilene city,125182
2020,48,01924,Texas,Allen city,104627
2020,48,03000,Texas,Amarillo city,200393
2020,48,04000,Texas,Arlington city,394266
2020,48,05000,Texas,Austin city,961855
2020,48,06128,Texas,Baytown city,83701
2020,48,07000,Texas,Beaumont city,115282
2020,48,10768,Texas,Brownsville city,186738
2020,48,10912,Texas,Bryan city,83980
2020,48,13024,Texas,Carrollton city,133434
2020,48,13552,Texas,Cedar Park city,77595
2020,48,15976,Texas,College Station city,120511
2020,48,16432,Texas,Conroe city,89956
2020,48,17000,Texas,Corpus Christi city,317863
2020,48,19000,Texas,Dallas city,1304379
2020,48,19972,Texas,Denton city,139869
2020,48,22660,Texas,Edinburg city,100243
2020,48,24000,Texas,El Paso city,678815
2020,48,26232,Texas,Flower Mound town,75956
2020,48,27000,Texas,Fort Worth city,918915
2020,48,27684,Texas,Frisco city,200509
2020,48,29000,Texas,Garland city,246018
2020,48,30464,Texas,Grand Prairie city,196100
2020,48,35000,Texas,Houston city,2304580
2020,48,37000,Texas,Irving city,256684
2020,48,39148,Texas,Killeen city,153095
2020,48,41464,Texas,Laredo city,255205
2020,48,41980,Texas,League City city,114392
2020,48,42508,Texas,Lewisville city,111822
2020,48,43888,Texas,Longview city,81638
2020,48,45000,Texas,Lubbock city,257141
2020,48,45384,Texas,McAllen city,142210
2020,48,45744,Texas,McKinney city,195308
2020,48,47892,Texas,Mesquite city,150108
2020,48,48072,Texas,Midland city,132524
2020,48,48768,Texas,Mission city,85778
2020,48,50820,Texas,New Braunfels city,90403
2020,48,53388,Texas,Odessa city,114428
2020,48,56000,Texas,Pasadena city,151950
2020,48,56348,Texas,Pearland city,125828
2020,48,57200,Texas,Pharr city,79715
2020,48,58016,Texas,Plano city,285494
2020,48,61796,Texas,Richardson city,119469
2020,48,63500,Texas,Round Rock city,119468
2020,48,64472,Texas,San Angelo city,99893
2020,48,65000,Texas,San Antonio city,1434625
2020,48,70808,Texas,Sugar Land city,111026
2020,48,72176,Texas,Temple city,82073
2020,48,74144,Texas,Tyler city,105995
2020,48,76000,Texas,Waco city,138486
2020,48,79000,Texas,Wichita Falls city,102316
2020,49,43660,Utah,Layton city,81773
2020,49,44320,Utah,Lehi city,75907
2020,49,55980,Utah,Ogden city,87321
2020,49,57300,Utah,Orem city,98129
2020,49,62470,Utah,Provo city,115162
2020,49,65330,Utah,St. George city,95342
2020,49,67000,Utah,Salt Lake City city,199723
2020,49,67440,Utah,Sandy city,96904
2020,49,70850,Utah,South Jordan city,77487
2020,49,82950,Utah,West Jordan city,116961
2020,49,83470,Utah,West Valley City city,140230
2020,51,01000,Virginia,Alexandria city,159467
2020,51,16000,Virginia,Chesapeake city,249422
2020,51,35000,Virginia,Hampton city,137148
2020,51,47672,Virginia,Lynchburg city,79009
2020,51,56000,Virginia,Newport News city,186247
2020,51,57000,Virginia,Norfolk city,238005
2020,51,64000,Virginia,Portsmouth city,97915
2020,51,67000,Virginia,Richmond city,226610
2020,51,68000,Virginia,Roanoke city,100011
2020,51,76432,Virginia,Suffolk city,94324
2020,51,82000,Virginia,Virginia Beach city,459470
2020,53,03180,Washington,Auburn city,87256
2020,53,05210,Washington,Bellevue city,151854
2020,53,05280,Washington,Bellingham city,91482
2020,53,22640,Washington,Everett city,110629
2020,53,23515,Washington,Federal Way city,101030
2020,53,35275,Washington,Kennewick city,83921
2020,53,35415,Washington,Kent city,136588
2020,53,35940,Washington,Kirkland city,92175
2020,53,53545,Washington,Pasco city,77108
2020,53,57745,Washington,Renton city,106785
2020,53,63000,Washington,Seattle city,737015
2020,53,67000,Washington,Spokane city,228989
2020,53,67167,Washington,Spokane Valley city,102976
2020,53,70000,Washington,Tacoma city,219346
2020,53,74060,Washington,Vancouver city,190915
2020,53,80010,Washington,Yakima city,96968
2020,55,02375,Wisconsin,Appleton city,75644
2020,55,31000,Wisconsin,Green Bay city,107395
2020,55,39225,Wisconsin,Kenosha city,99986
2020,55,48000,Wisconsin,Madison city,269840
2020,55,53000,Wisconsin,Milwaukee city,577222
2020,55,66000,Wisconsin,Racine city,77816
2021,01,03076,Alabama,Auburn city,79275
2021,01,07000,Alabama,Birmingham city,197645
2021,01,35896,Alabama,Hoover city,92541
2021,01,37000,Alabama,Huntsville city,218725
2021,01,50000,Alabama,Mobile city,204655
2021,01,51000,Alabama,Montgomery city,198310
2021,01,77256,Alabama,Tuscaloosa city,110442
2021,02,03000,Alaska,Anchorage municipality,288921
2021,04,04720,Arizona,Avondale city,90479
2021,04,07940,Arizona,Buckeye city,101678
2021,04,12000,Arizona,Chandler city,279667
2021,04,23620,Arizona,Flagstaff city,74817
2021,04,27400,Arizona,Gilbert town,274421
2021,04,27820,Arizona,Glendale city,249842
2021,04,28380,Arizona,Goodyear city,102778
2021,04,46000,Arizona,Mesa city,509284
2021,04,54050,Arizona,Peoria city,194946
2021,04,55000,Arizona,Phoenix city,1625132
2021,04,65000,Arizona,Scottsdale city,242715
2021,04,71510,Arizona,Surprise city,149281
2021,04,73000,Arizona,Tempe city,184654
2021,04,77000,Arizona,Tucson city,541283
2021,04,85540,Arizona,Yuma city,98453
2021,05,23290,Arkansas,Fayetteville city,97298
2021,05,24550,Arkansas,Fort Smith city,89411
2021,05,35710,Arkansas,Jonesboro city,78767
2021,05,41000,Arkansas,Little Rock city,202141
2021,05,66080,Arkansas,Springdale city,87644
2021,06,00562,California,Alameda city,76603
2021,06,00884,California,Alhambra city,81226
2021,06,02000,California,Anaheim city,344803
2021,06,02252,California,Antioch city,115489
2021,06,02364,California,Apple Valley town,75805
2021,06,03526,California,Bakersfield city,409542
2021,06,04982,California,Bellflower city,77287
2021,06,06000,California,Berkeley city,115555
2021,06,08786,California,Buena Park city,83023
2021,06,08954,California,Burbank city,104888
2021,06,11194,California,Carlsbad city,114968
2021,06,11530,California,Carson city,93271
2021,06,13014,California,Chico city,100615
2021,06,13210,California,Chino city,91644
2021,06,13214,California,Chino Hills city,78384
2021,06,13392,California,Chula Vista city,275745
2021,06,13588,California,Citrus Heights city,87232
2021,06,14218,California,Clovis city,123327
2021,06,15044,California,Compton city,93351
2021,06,16000,California,Concord city,124353
2021,06,16350,California,Corona city,159146
2021,06,16532,California,Costa Mesa city,111043
2021,06,17918,California,Daly City city,101893
2021,06,19766,California,Downey city,111568
2021,06,21712,California,El Cajon city,105095
2021,06,22020,California,Elk Grove city,177966
2021,06,22230,California,El Monte city,106783
2021,06,22804,California,Escondido city,150214
2021,06,23182,California,Fairfield city,119995
2021,06,24638,California,Folsom city,81741
2021,06,24680,California,Fontana city,212476
2021,06,26000,California,Fremont city,227910
2021,06,27000,California,Fresno city,543931
2021,06,28000,California,Fullerton city,140260
2021,06,29000,California,Garden Grove city,170644
2021,06,30000,California,Glendale city,191974
2021,06,32548,California,Hawthorne city,85903
2021,06,33000,California,Hayward city,158350
2021,06,33182,California,Hemet city,90499
2021,06,33434,California,Hesperia city,100463
2021,06,36000,California,Huntington Beach city,196404
2021,06,36448,California,Indio city,90818
2021,06,36546,California,Inglewood city,105286
2021,06,36770,California,Irvine city,303431
2021,06,37692,California,Jurupa Valley city,106758
2021,06,39496,California,Lake Forest city,85928
2021,06,39892,California,Lakewood city,80495
2021,06,40130,California,Lancaster city,170036
2021,06,41992,California,Livermore city,86054
2021,06,43000,California,Long Beach city,455157
2021,06,44000,California,Los Angeles city,3830987
2021,06,45484,California,Manteca city,86365
2021,06,46842,California,Menifee city,107044
2021,06,46898,California,Merced city,90017
2021,06,47766,California,Milpitas city,77408
2021,06,48256,California,Mission Viejo city,92506
2021,06,48354,California,Modesto city,218657
2021,06,49270,California,Moreno Valley city,210924
2021,06,49670,California,Mountain View city,82247
2021,06,50076,California,Murrieta city,112186
2021,06,50258,California,Napa city,79131
2021,06,51182,California,Newport Beach city,84343
2021,06,52526,California,Norwalk city,100423
2021,06,53000,California,Oakland city,436836
2021,06,53322,California,Oceanside city,173023
2021,06,53896,California,Ontario city,178274
2021,06,53980,California,Orange city,137834
2021,06,54652,California,Oxnard city,201774
2021,06,55156,California,Palmdale city,165543
2021,06,56000,California,Pasadena city,137039
2021,06,56700,California,Perris city,79502
2021,06,57456,California,Pittsburg city,75899
2021,06,57792,California,Pleasanton city,77691
2021,06,58072,California,Pomona city,147035
2021,06,59444,California,Rancho Cordova city,80811
2021,06,59451,California,Rancho Cucamonga city,175361
2021,06,59920,California,Redding city,93701
2021,06,60102,California,Redwood City city,81633
2021,06,60466,California,Rialto city,104077
2021,06,60620,California,Richmond city,115745
2021,06,62000,California,Riverside city,314157
2021,06,62938,California,Roseville city,152515
2021,06,64000,California,Sacramento city,525496
2021,06,64224,California,Salinas city,162859
2021,06,65000,California,San Bernardino city,220644
2021,06,65042,California,San Buenaventura (Ventura) city,109991
2021,06,66000,California,San Diego city,1374972
2021,06,67000,California,San Francisco city,815498
2021,06,68000,California,San Jose city,981446
2021,06,68084,California,San Leandro city,88366
2021,06,68196,California,San Marcos city,93372
2021,06,68252,California,San Mateo city,102900
2021,06,68378,California,San Ramon city,86265
2021,06,69000,California,Santa Ana city,311004
2021,06,69070,California,Santa Barbara city,88203
2021,06,69084,California,Santa Clara city,128498
2021,06,69088,California,Santa Clarita city,229779
2021,06,69196,California,Santa Maria city,110072
2021,06,70000,California,Santa Monica city,91229
2021,06,70098,California,Santa Rosa city,177338
2021,06,72016,California,Simi Valley city,125815
2021,06,73080,California,South Gate city,91857
2021,06,75000,California,Stockton city,321737
2021,06,77000,California,Sunnyvale city,152444
2021,06,78120,California,Temecula city,110948
2021,06,78582,California,Thousand Oaks city,126075
