state,place,city_name,subgroup,achievement_change,achievement_change_lb,achievement_change_ub,achievement_change_quality,year,state_name,_merge,subgroup_type,missing_outcome
26,86000,Westland,"White, Non-Hispanic",-.64258981,-.95514953,-.33003011,1,2022,Michigan,Matched (3),race-ethnicity,0
26,86000,Westland,Economically Disadvantaged,-.76069665,-1.1303779,-.39101541,1,2022,Michigan,Matched (3),income,0
26,88940,Wyoming,Economically Disadvantaged,-.82540542,-1.2056222,-.44518864,1,2022,Michigan,Matched (3),income,0
26,88940,Wyoming,"White, Non-Hispanic",-.6325202,-.96715677,-.29788357,1,2022,Michigan,Matched (3),race-ethnicity,0
26,88940,Wyoming,Hispanic,-.81303346,-1.098803,-.52726388,2,2022,Michigan,Matched (3),race-ethnicity,0
26,88940,Wyoming,All,-.81742615,-1.1746044,-.46024787,1,2022,Michigan,Matched (3),,0
26,88940,Wyoming,Not Economically Disadvantaged,,,,,2022,Michigan,Matched (3),income,1
26,88940,Wyoming,"Black, Non-Hispanic",,,,,2022,Michigan,Matched (3),race-ethnicity,1
27,06616,Bloomington,Hispanic,-.5008623,-.78616029,-.21556433,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,06616,Bloomington,Not Economically Disadvantaged,-.54415274,-.81059295,-.27771249,1,2022,Minnesota,Matched (3),income,0
27,06616,Bloomington,Economically Disadvantaged,-.60765839,-.95365185,-.26166487,1,2022,Minnesota,Matched (3),income,0
27,06616,Bloomington,"White, Non-Hispanic",-.37368402,-.59556973,-.15179829,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,06616,Bloomington,"Black, Non-Hispanic",-.63897765,-1.0810761,-.19687909,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,06616,Bloomington,All,-.44529006,-.75119358,-.13938655,1,2022,Minnesota,Matched (3),,0
27,07966,Brooklyn Park,All,,,,,2022,Minnesota,Using only (2),,1
27,07966,Brooklyn Park,Hispanic,,,,,2022,Minnesota,Using only (2),race-ethnicity,1
27,07966,Brooklyn Park,Economically Disadvantaged,,,,,2022,Minnesota,Using only (2),income,1
27,07966,Brooklyn Park,Not Economically Disadvantaged,,,,,2022,Minnesota,Using only (2),income,1
27,07966,Brooklyn Park,"White, Non-Hispanic",,,,,2022,Minnesota,Using only (2),race-ethnicity,1
27,07966,Brooklyn Park,"Black, Non-Hispanic",,,,,2022,Minnesota,Using only (2),race-ethnicity,1
27,17000,Duluth,Hispanic,,,,,2022,Minnesota,Matched (3),race-ethnicity,1
27,17000,Duluth,Not Economically Disadvantaged,-.53442484,-.804286,-.26456368,1,2022,Minnesota,Matched (3),income,0
27,17000,Duluth,Economically Disadvantaged,-.62366408,-.99247587,-.25485229,1,2022,Minnesota,Matched (3),income,0
27,17000,Duluth,"White, Non-Hispanic",-.4176839,-.63784784,-.19751999,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,17000,Duluth,All,-.35899267,-.66980088,-.04818444,1,2022,Minnesota,Matched (3),,0
27,17000,Duluth,"Black, Non-Hispanic",,,,,2022,Minnesota,Matched (3),race-ethnicity,1
27,43000,Minneapolis,All,-.53044736,-.83937144,-.22152331,1,2022,Minnesota,Matched (3),,0
27,43000,Minneapolis,"White, Non-Hispanic",-.41184831,-.6337775,-.18991908,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,43000,Minneapolis,"Black, Non-Hispanic",-.72094822,-1.0675797,-.37431663,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,43000,Minneapolis,Economically Disadvantaged,-.87434018,-1.2126468,-.53603351,1,2022,Minnesota,Matched (3),income,0
27,43000,Minneapolis,Not Economically Disadvantaged,-.67512923,-.94117165,-.40908682,1,2022,Minnesota,Matched (3),income,0
27,43000,Minneapolis,Hispanic,-1.0597839,-1.3503292,-.76923871,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,51730,Plymouth,Not Economically Disadvantaged,-.4321036,-.68993008,-.17427713,1,2022,Minnesota,Matched (3),income,0
27,51730,Plymouth,All,-.36317667,-.66474092,-.061612431,1,2022,Minnesota,Matched (3),,0
27,51730,Plymouth,Economically Disadvantaged,-.50319654,-.90262687,-.1037662,1,2022,Minnesota,Matched (3),income,0
27,51730,Plymouth,"Black, Non-Hispanic",.11843412,-.38020313,.61707133,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,51730,Plymouth,Hispanic,,,,,2022,Minnesota,Matched (3),race-ethnicity,1
27,51730,Plymouth,"White, Non-Hispanic",-.36324254,-.58089036,-.1455947,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,54880,Rochester,"White, Non-Hispanic",-.48094139,-.69718033,-.26470241,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,54880,Rochester,All,-.55357897,-.85098612,-.25617179,1,2022,Minnesota,Matched (3),,0
27,54880,Rochester,Not Economically Disadvantaged,-.57708836,-.83394766,-.32022905,1,2022,Minnesota,Matched (3),income,0
27,54880,Rochester,Hispanic,-.49900791,-.78945696,-.20855889,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,54880,Rochester,"Black, Non-Hispanic",-.38888976,-.8091839,.031404387,1,2022,Minnesota,Matched (3),race-ethnicity,0
27,54880,Rochester,Economically Disadvantaged,-.65993911,-.99363369,-.32624456,1,2022,Minnesota,Matched (3),income,0
27,58000,St. Paul,Economically Disadvantaged,,,,,2022,Minnesota,Using only (2),income,1
27,58000,St. Paul,"White, Non-Hispanic",,,,,2022,Minnesota,Using only (2),race-ethnicity,1
27,58000,St. Paul,"Black, Non-Hispanic",,,,,2022,Minnesota,Using only (2),race-ethnicity,1
27,58000,St. Paul,Not Economically Disadvantaged,,,,,2022,Minnesota,Using only (2),income,1
27,58000,St. Paul,Hispanic,,,,,2022,Minnesota,Using only (2),race-ethnicity,1
27,58000,St. Paul,All,,,,,2022,Minnesota,Using only (2),,1
27,71428,Woodbury,All,,,,,2022,Minnesota,Using only (2),,1
27,71428,Woodbury,"White, Non-Hispanic",,,,,2022,Minnesota,Using only (2),race-ethnicity,1
27,71428,Woodbury,Hispanic,,,,,2022,Minnesota,Using only (2),race-ethnicity,1
27,71428,Woodbury,Economically Disadvantaged,,,,,2022,Minnesota,Using only (2),income,1
27,71428,Woodbury,"Black, Non-Hispanic",,,,,2022,Minnesota,Using only (2),race-ethnicity,1
27,71428,Woodbury,Not Economically Disadvantaged,,,,,2022,Minnesota,Using only (2),income,1
28,36000,Jackson,"White, Non-Hispanic",,,,,2022,Mississippi,Matched (3),race-ethnicity,1
28,36000,Jackson,"Black, Non-Hispanic",,,,,2022,Mississippi,Matched (3),race-ethnicity,1
28,36000,Jackson,Hispanic,,,,,2022,Mississippi,Matched (3),race-ethnicity,1
28,36000,Jackson,All,-.37221754,-.64992261,-.094512448,1,2022,Mississippi,Matched (3),,0
28,36000,Jackson,Not Economically Disadvantaged,,,,,2022,Mississippi,Matched (3),income,1
28,36000,Jackson,Economically Disadvantaged,,,,,2022,Mississippi,Matched (3),income,1
29,15670,Columbia,All,-.52993983,-.90372556,-.15615414,1,2022,Missouri,Matched (3),,0
29,15670,Columbia,Economically Disadvantaged,-.70895749,-1.1025977,-.31531727,1,2022,Missouri,Matched (3),income,0
29,15670,Columbia,"Black, Non-Hispanic",-.78142196,-1.1609803,-.40186355,1,2022,Missouri,Matched (3),race-ethnicity,0
29,15670,Columbia,"White, Non-Hispanic",-.38189477,-.76552957,.001740011,1,2022,Missouri,Matched (3),race-ethnicity,0
29,15670,Columbia,Not Economically Disadvantaged,-.74974227,-1.1337031,-.36578146,1,2022,Missouri,Matched (3),income,0
29,15670,Columbia,Hispanic,-.45573854,-.92473972,.013262601,1,2022,Missouri,Matched (3),race-ethnicity,0
29,35000,Independence,All,-.78473294,-1.1622742,-.40719154,1,2022,Missouri,Matched (3),,0
29,35000,Independence,"White, Non-Hispanic",-.68838787,-1.0817742,-.29500154,1,2022,Missouri,Matched (3),race-ethnicity,0
29,35000,Independence,Not Economically Disadvantaged,-1.215349,-1.6260124,-.80468547,1,2022,Missouri,Matched (3),income,0
29,35000,Independence,"Black, Non-Hispanic",-.85529816,-1.2429956,-.46760079,1,2022,Missouri,Matched (3),race-ethnicity,0
29,35000,Independence,Hispanic,-.82239687,-1.2269773,-.41781643,1,2022,Missouri,Matched (3),race-ethnicity,0
29,35000,Independence,Economically Disadvantaged,-.90727639,-1.29819,-.51636279,1,2022,Missouri,Matched (3),income,0
29,38000,Kansas City,All,-.5357613,-.91438413,-.15713845,1,2022,Missouri,Matched (3),,0
29,38000,Kansas City,Hispanic,-.61486411,-1.0293232,-.20040496,1,2022,Missouri,Matched (3),race-ethnicity,0
29,38000,Kansas City,Not Economically Disadvantaged,-.79255646,-1.1734151,-.41169783,1,2022,Missouri,Matched (3),income,0
29,38000,Kansas City,Economically Disadvantaged,-.63822705,-1.0310806,-.24537353,1,2022,Missouri,Matched (3),income,0
29,38000,Kansas City,"White, Non-Hispanic",-.36810464,-.75179821,.015588902,1,2022,Missouri,Matched (3),race-ethnicity,0
29,38000,Kansas City,"Black, Non-Hispanic",-.59242404,-.95941335,-.22543475,1,2022,Missouri,Matched (3),race-ethnicity,0
29,41348,Lees Summit,Not Economically Disadvantaged,,,,,2022,Missouri,Using only (2),income,1
29,41348,Lees Summit,All,,,,,2022,Missouri,Using only (2),,1
29,41348,Lees Summit,Economically Disadvantaged,,,,,2022,Missouri,Using only (2),income,1
29,41348,Lees Summit,"Black, Non-Hispanic",,,,,2022,Missouri,Using only (2),race-ethnicity,1
29,41348,Lees Summit,"White, Non-Hispanic",,,,,2022,Missouri,Using only (2),race-ethnicity,1
29,41348,Lees Summit,Hispanic,,,,,2022,Missouri,Using only (2),race-ethnicity,1
29,54074,Ofallon,All,,,,,2022,Missouri,Using only (2),,1
29,54074,Ofallon,Hispanic,,,,,2022,Missouri,Using only (2),race-ethnicity,1
29,54074,Ofallon,Not Economically Disadvantaged,,,,,2022,Missouri,Using only (2),income,1
29,54074,Ofallon,"Black, Non-Hispanic",,,,,2022,Missouri,Using only (2),race-ethnicity,1
29,54074,Ofallon,Economically Disadvantaged,,,,,2022,Missouri,Using only (2),income,1
29,54074,Ofallon,"White, Non-Hispanic",,,,,2022,Missouri,Using only (2),race-ethnicity,1
29,65000,St. Louis,All,-.53693318,-.91954088,-.15432552,1,2022,Missouri,Matched (3),,0
29,65000,St. Louis,"White, Non-Hispanic",-.51719344,-.90754944,-.12683743,1,2022,Missouri,Matched (3),race-ethnicity,0
29,65000,St. Louis,"Black, Non-Hispanic",,,,,2022,Missouri,Matched (3),race-ethnicity,1
29,65000,St. Louis,Not Economically Disadvantaged,-.72752047,-1.1180841,-.33695689,1,2022,Missouri,Matched (3),income,0
29,65000,St. Louis,Economically Disadvantaged,,,,,2022,Missouri,Matched (3),income,1
29,65000,St. Louis,Hispanic,,,,,2022,Missouri,Matched (3),race-ethnicity,1
29,70000,Springfield,"Black, Non-Hispanic",-.40950841,-.80205411,-.01696266,1,2022,Missouri,Matched (3),race-ethnicity,0
29,70000,Springfield,All,-.49070162,-.85960275,-.12180047,1,2022,Missouri,Matched (3),,0
29,70000,Springfield,Economically Disadvantaged,-.63156933,-1.0107145,-.25242406,1,2022,Missouri,Matched (3),income,0
29,70000,Springfield,Not Economically Disadvantaged,-.70333648,-1.0826751,-.32399783,1,2022,Missouri,Matched (3),income,0
29,70000,Springfield,Hispanic,-.66478038,-1.1026075,-.22695327,1,2022,Missouri,Matched (3),race-ethnicity,0
29,70000,Springfield,"White, Non-Hispanic",-.42246541,-.79857075,-.046360072,1,2022,Missouri,Matched (3),race-ethnicity,0
30,06550,Billings,"Black, Non-Hispanic",,,,,2022,Montana,Using only (2),race-ethnicity,1
30,06550,Billings,Hispanic,,,,,2022,Montana,Using only (2),race-ethnicity,1
30,06550,Billings,Not Economically Disadvantaged,,,,,2022,Montana,Using only (2),income,1
30,06550,Billings,"White, Non-Hispanic",,,,,2022,Montana,Using only (2),race-ethnicity,1
30,06550,Billings,Economically Disadvantaged,,,,,2022,Montana,Using only (2),income,1
30,06550,Billings,All,,,,,2022,Montana,Using only (2),,1
31,28000,Lincoln,"White, Non-Hispanic",-.3689805,-.66210067,-.075860307,1,2022,Nebraska,Matched (3),race-ethnicity,0
31,28000,Lincoln,Hispanic,-.64264959,-.78340465,-.50189447,1,2022,Nebraska,Matched (3),race-ethnicity,0
31,28000,Lincoln,"Black, Non-Hispanic",-.51593232,-.5417878,-.49007687,1,2022,Nebraska,Matched (3),race-ethnicity,0
31,28000,Lincoln,Not Economically Disadvantaged,,,,,2022,Nebraska,Matched (3),income,1
31,28000,Lincoln,Economically Disadvantaged,-.63820744,-.88487577,-.39153913,1,2022,Nebraska,Matched (3),income,0
31,28000,Lincoln,All,-.47933063,-.78452557,-.17413571,1,2022,Nebraska,Matched (3),,0
31,37000,Omaha,"White, Non-Hispanic",-.366752,-.67126542,-.0622386,1,2022,Nebraska,Matched (3),race-ethnicity,0
31,37000,Omaha,"Black, Non-Hispanic",-.57569349,-.60016453,-.55122238,1,2022,Nebraska,Matched (3),race-ethnicity,0
31,37000,Omaha,Hispanic,-.79072297,-.92838573,-.6530602,1,2022,Nebraska,Matched (3),race-ethnicity,0
31,37000,Omaha,All,-.58599979,-.90088314,-.27111638,1,2022,Nebraska,Matched (3),,0
31,37000,Omaha,Not Economically Disadvantaged,,,,,2022,Nebraska,Matched (3),income,1
31,37000,Omaha,Economically Disadvantaged,-.84379286,-1.1089151,-.5786705,1,2022,Nebraska,Matched (3),income,0
32,31900,Henderson,All,,,,,2022,Nevada,Using only (2),,1
32,31900,Henderson,Economically Disadvantaged,,,,,2022,Nevada,Using only (2),income,1
32,31900,Henderson,Hispanic,,,,,2022,Nevada,Using only (2),race-ethnicity,1
32,31900,Henderson,Not Economically Disadvantaged,,,,,2022,Nevada,Using only (2),income,1
32,31900,Henderson,"White, Non-Hispanic",,,,,2022,Nevada,Using only (2),race-ethnicity,1
32,31900,Henderson,"Black, Non-Hispanic",,,,,2022,Nevada,Using only (2),race-ethnicity,1
32,40000,Las Vegas,All,-.4098106,-.62787879,-.19174241,1,2022,Nevada,Matched (3),,0
32,40000,Las Vegas,Hispanic,,,,,2022,Nevada,Matched (3),race-ethnicity,1
32,40000,Las Vegas,Not Economically Disadvantaged,,,,,2022,Nevada,Matched (3),income,1
32,40000,Las Vegas,Economically Disadvantaged,,,,,2022,Nevada,Matched (3),income,1
32,40000,Las Vegas,"Black, Non-Hispanic",,,,,2022,Nevada,Matched (3),race-ethnicity,1
32,40000,Las Vegas,"White, Non-Hispanic",,,,,2022,Nevada,Matched (3),race-ethnicity,1
32,51800,North Las Vegas,Not Economically Disadvantaged,,,,,2022,Nevada,Using only (2),income,1
32,51800,North Las Vegas,"Black, Non-Hispanic",,,,,2022,Nevada,Using only (2),race-ethnicity,1
32,51800,North Las Vegas,All,,,,,2022,Nevada,Using only (2),,1
32,51800,North Las Vegas,Economically Disadvantaged,,,,,2022,Nevada,Using only (2),income,1
32,51800,North Las Vegas,"White, Non-Hispanic",,,,,2022,Nevada,Using only (2),race-ethnicity,1
32,51800,North Las Vegas,Hispanic,,,,,2022,Nevada,Using only (2),race-ethnicity,1
32,60600,Reno,Not Economically Disadvantaged,,,,,2022,Nevada,Matched (3),income,1
32,60600,Reno,Hispanic,,,,,2022,Nevada,Matched (3),race-ethnicity,1
32,60600,Reno,Economically Disadvantaged,,,,,2022,Nevada,Matched (3),income,1
32,60600,Reno,"White, Non-Hispanic",,,,,2022,Nevada,Matched (3),race-ethnicity,1
32,60600,Reno,All,-.22571227,-.44705188,-.0043726414,1,2022,Nevada,Matched (3),,0
32,60600,Reno,"Black, Non-Hispanic",,,,,2022,Nevada,Matched (3),race-ethnicity,1
32,68400,Sparks,All,,,,,2022,Nevada,Using only (2),,1
32,68400,Sparks,Hispanic,,,,,2022,Nevada,Using only (2),race-ethnicity,1
32,68400,Sparks,Not Economically Disadvantaged,,,,,2022,Nevada,Using only (2),income,1
32,68400,Sparks,Economically Disadvantaged,,,,,2022,Nevada,Using only (2),income,1
32,68400,Sparks,"White, Non-Hispanic",,,,,2022,Nevada,Using only (2),race-ethnicity,1
32,68400,Sparks,"Black, Non-Hispanic",,,,,2022,Nevada,Using only (2),race-ethnicity,1
33,45140,Manchester,Economically Disadvantaged,,,,,2022,New Hampshire,Using only (2),income,1
33,45140,Manchester,Not Economically Disadvantaged,,,,,2022,New Hampshire,Using only (2),income,1
33,45140,Manchester,All,,,,,2022,New Hampshire,Using only (2),,1
33,45140,Manchester,Hispanic,,,,,2022,New Hampshire,Using only (2),race-ethnicity,1
33,45140,Manchester,"White, Non-Hispanic",,,,,2022,New Hampshire,Using only (2),race-ethnicity,1
33,45140,Manchester,"Black, Non-Hispanic",,,,,2022,New Hampshire,Using only (2),race-ethnicity,1
33,50260,Nashua,Hispanic,-.59779775,-.80341429,-.39218119,3,2022,New Hampshire,Matched (3),race-ethnicity,0
33,50260,Nashua,"Black, Non-Hispanic",,,,,2022,New Hampshire,Matched (3),race-ethnicity,1
33,50260,Nashua,Not Economically Disadvantaged,,,,,2022,New Hampshire,Matched (3),income,1
33,50260,Nashua,All,-.40517369,-.88291949,.072572112,3,2022,New Hampshire,Matched (3),,0
33,50260,Nashua,Economically Disadvantaged,,,,,2022,New Hampshire,Matched (3),income,1
33,50260,Nashua,"White, Non-Hispanic",,,,,2022,New Hampshire,Matched (3),race-ethnicity,1
34,13690,Clifton,"White, Non-Hispanic",-.24640433,-.58058161,.087772928,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,13690,Clifton,Not Economically Disadvantaged,-.47718945,-.87714761,-.077231288,1,2022,New Jersey,Matched (3),income,0
34,13690,Clifton,"Black, Non-Hispanic",,,,,2022,New Jersey,Matched (3),race-ethnicity,1
34,13690,Clifton,All,-.2937372,-.68606293,.098588511,1,2022,New Jersey,Matched (3),,0
34,13690,Clifton,Hispanic,-.24957187,-.63034797,.13120423,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,13690,Clifton,Economically Disadvantaged,-.24058816,-.63826293,.15708663,1,2022,New Jersey,Matched (3),income,0
34,21000,Elizabeth,Economically Disadvantaged,-.42156199,-.80716914,-.035954807,1,2022,New Jersey,Matched (3),income,0
34,21000,Elizabeth,All,-.46490175,-.85493141,-.074872062,1,2022,New Jersey,Matched (3),,0
34,21000,Elizabeth,Hispanic,-.49747753,-.8725366,-.12241841,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,21000,Elizabeth,"Black, Non-Hispanic",-.44361135,-.82150781,-.065714881,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,21000,Elizabeth,Not Economically Disadvantaged,-.73768407,-1.1397847,-.33558345,1,2022,New Jersey,Matched (3),income,0
34,21000,Elizabeth,"White, Non-Hispanic",-.27246222,-.61925906,.074334614,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,36000,Jersey City,All,-.32189959,-.71278989,.068990707,1,2022,New Jersey,Matched (3),,0
34,36000,Jersey City,"White, Non-Hispanic",-.15750444,-.49607649,.18106763,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,36000,Jersey City,"Black, Non-Hispanic",-.52640164,-.89870918,-.15409411,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,36000,Jersey City,Hispanic,-.39360392,-.773772,-.013435855,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,36000,Jersey City,Economically Disadvantaged,-.43905732,-.82830662,-.049808078,1,2022,New Jersey,Matched (3),income,0
34,36000,Jersey City,Not Economically Disadvantaged,-.17998117,-.58044547,.22048314,1,2022,New Jersey,Matched (3),income,0
34,51000,Newark,Economically Disadvantaged,-.48992521,-.87398887,-.10586151,1,2022,New Jersey,Matched (3),income,0
34,51000,Newark,Not Economically Disadvantaged,-.43711746,-.85059929,-.02363565,1,2022,New Jersey,Matched (3),income,0
34,51000,Newark,All,-.48718885,-.87708813,-.097289547,1,2022,New Jersey,Matched (3),,0
34,51000,Newark,"White, Non-Hispanic",-.60834038,-.94799209,-.26868865,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,51000,Newark,"Black, Non-Hispanic",-.37239784,-.73528862,-.0095070824,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,51000,Newark,Hispanic,-.51450104,-.89024037,-.13876167,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,57000,Paterson,Not Economically Disadvantaged,-.48420236,-.88608885,-.08231584,1,2022,New Jersey,Matched (3),income,0
34,57000,Paterson,"Black, Non-Hispanic",-.49564368,-.87120754,-.12007979,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,57000,Paterson,Hispanic,-.49352437,-.8708632,-.11618557,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,57000,Paterson,Economically Disadvantaged,-.48425812,-.87224042,-.096275814,1,2022,New Jersey,Matched (3),income,0
34,57000,Paterson,"White, Non-Hispanic",-.22389676,-.57026875,.12247525,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,57000,Paterson,All,-.44972527,-.84090507,-.058545455,1,2022,New Jersey,Matched (3),,0
34,74000,Trenton,Not Economically Disadvantaged,-1.0151868,-1.4425004,-.58787334,3,2022,New Jersey,Matched (3),income,0
34,74000,Trenton,All,-.72089857,-1.1165891,-.32520807,1,2022,New Jersey,Matched (3),,0
34,74000,Trenton,Hispanic,-.92516452,-1.3219227,-.52840644,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,74000,Trenton,Economically Disadvantaged,-.62653214,-1.0222872,-.23077701,1,2022,New Jersey,Matched (3),income,0
34,74000,Trenton,"Black, Non-Hispanic",-.431375,-.80682957,-.055920385,1,2022,New Jersey,Matched (3),race-ethnicity,0
34,74000,Trenton,"White, Non-Hispanic",,,,,2022,New Jersey,Matched (3),race-ethnicity,1
35,02000,Albuquerque,"Black, Non-Hispanic",,,,,2022,New Mexico,Using only (2),race-ethnicity,1
35,02000,Albuquerque,"White, Non-Hispanic",,,,,2022,New Mexico,Using only (2),race-ethnicity,1
