year,state,county,race_ind,environmental_quality,quality_flag
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,127,"Predominantly White, Non-Hispanic",76.625,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,129,"Predominantly White, Non-Hispanic",90,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,131,"Predominantly White, Non-Hispanic",67.4,1
2014,29,133,No Predominant Racial Group,58,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,133,"Predominantly White, Non-Hispanic",64,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,135,"Predominantly White, Non-Hispanic",76.75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,137,"Predominantly White, Non-Hispanic",84,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,139,"Predominantly White, Non-Hispanic",77.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,141,"Predominantly White, Non-Hispanic",69.8,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,143,"Predominantly White, Non-Hispanic",62.333333333333336,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,145,"Predominantly White, Non-Hispanic",62.833333333333336,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,147,"Predominantly White, Non-Hispanic",87.6,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,149,"Predominantly White, Non-Hispanic",56.666666666666664,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,151,"Predominantly White, Non-Hispanic",74,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,153,"Predominantly White, Non-Hispanic",57.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,29,155,Predominantly People of Color,51,1
2014,29,155,"Predominantly White, Non-Hispanic",60.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,157,"Predominantly White, Non-Hispanic",53.4,1
2014,29,159,No Predominant Racial Group,70,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,159,"Predominantly White, Non-Hispanic",72.6,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,161,"Predominantly White, Non-Hispanic",63.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,163,"Predominantly White, Non-Hispanic",80.6,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,165,"Predominantly White, Non-Hispanic",59.1578947368421,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,167,"Predominantly White, Non-Hispanic",67.75,1
2014,29,169,No Predominant Racial Group,63.333333333333336,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,169,"Predominantly White, Non-Hispanic",65.83333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,171,"Predominantly White, Non-Hispanic",90.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,173,"Predominantly White, Non-Hispanic",81,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,175,"Predominantly White, Non-Hispanic",80.16666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,177,"Predominantly White, Non-Hispanic",81,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,179,"Predominantly White, Non-Hispanic",69,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,181,"Predominantly White, Non-Hispanic",62,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,183,"Predominantly White, Non-Hispanic",38.88461538461539,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,185,"Predominantly White, Non-Hispanic",72.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,186,"Predominantly White, Non-Hispanic",64.75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,187,"Predominantly White, Non-Hispanic",63.54545454545455,1
2014,29,189,No Predominant Racial Group,25.266666666666666,1
2014,29,189,Predominantly People of Color,27.545454545454547,1
2014,29,189,"Predominantly White, Non-Hispanic",31.242857142857144,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,195,"Predominantly White, Non-Hispanic",76.75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,197,"Predominantly White, Non-Hispanic",90,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,199,"Predominantly White, Non-Hispanic",89.5,1
2014,29,201,No Predominant Racial Group,49,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,201,"Predominantly White, Non-Hispanic",51.888888888888886,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,203,"Predominantly White, Non-Hispanic",60.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,205,"Predominantly White, Non-Hispanic",87,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,207,"Predominantly White, Non-Hispanic",54.125,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,209,"Predominantly White, Non-Hispanic",61.666666666666664,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,211,"Predominantly White, Non-Hispanic",89.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,213,"Predominantly White, Non-Hispanic",53.7,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,215,"Predominantly White, Non-Hispanic",71.25,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,217,"Predominantly White, Non-Hispanic",68.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,219,"Predominantly White, Non-Hispanic",64.8,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,221,"Predominantly White, Non-Hispanic",68.8,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,223,"Predominantly White, Non-Hispanic",65.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,225,"Predominantly White, Non-Hispanic",70.125,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,227,"Predominantly White, Non-Hispanic",91,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,29,229,"Predominantly White, Non-Hispanic",69,1
2014,29,510,No Predominant Racial Group,19,1
2014,29,510,Predominantly People of Color,21.537037037037038,1
2014,29,510,"Predominantly White, Non-Hispanic",19.083333333333332,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,001,"Predominantly White, Non-Hispanic",99,1
2014,30,003,No Predominant Racial Group,92,1
2014,30,003,Predominantly People of Color,97.25,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,30,005,Predominantly People of Color,98.5,1
2014,30,005,"Predominantly White, Non-Hispanic",98.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,007,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,009,"Predominantly White, Non-Hispanic",98.6,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,011,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,013,"Predominantly White, Non-Hispanic",92.54545454545455,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,015,"Predominantly White, Non-Hispanic",98.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,017,"Predominantly White, Non-Hispanic",95.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,019,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,021,"Predominantly White, Non-Hispanic",97.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,023,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,025,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,027,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,029,"Predominantly White, Non-Hispanic",78.15789473684211,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,031,"Predominantly White, Non-Hispanic",96.68181818181819,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,033,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,30,035,Predominantly People of Color,99,1
2014,30,035,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,037,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,039,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,30,041,Predominantly People of Color,99,1
2014,30,041,"Predominantly White, Non-Hispanic",98.2,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,043,"Predominantly White, Non-Hispanic",97.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,045,"Predominantly White, Non-Hispanic",99,1
2014,30,047,No Predominant Racial Group,92.66666666666667,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,047,"Predominantly White, Non-Hispanic",91.6,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,049,"Predominantly White, Non-Hispanic",94.92857142857143,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,051,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,053,"Predominantly White, Non-Hispanic",85.8,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,055,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,057,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,059,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,061,"Predominantly White, Non-Hispanic",89,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,063,"Predominantly White, Non-Hispanic",80.15,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,065,"Predominantly White, Non-Hispanic",98.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,067,"Predominantly White, Non-Hispanic",98.83333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,069,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,071,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,073,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,075,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,077,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,079,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,081,"Predominantly White, Non-Hispanic",94,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,083,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,30,085,Predominantly People of Color,98.5,1
2014,30,085,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,30,087,Predominantly People of Color,95,1
2014,30,087,"Predominantly White, Non-Hispanic",96.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,089,"Predominantly White, Non-Hispanic",87.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,091,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,093,"Predominantly White, Non-Hispanic",98.125,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,095,"Predominantly White, Non-Hispanic",97,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,097,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,099,"Predominantly White, Non-Hispanic",98.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,101,"Predominantly White, Non-Hispanic",98.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,103,"Predominantly White, Non-Hispanic",97,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,105,"Predominantly White, Non-Hispanic",98.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,107,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,109,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,30,111,"Predominantly White, Non-Hispanic",81.6875,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,001,"Predominantly White, Non-Hispanic",62.77777777777778,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,003,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,005,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,007,"Predominantly White, Non-Hispanic",99,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,009,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,011,"Predominantly White, Non-Hispanic",97.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,013,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,015,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,017,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,019,"Predominantly White, Non-Hispanic",93.36363636363636,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,021,"Predominantly White, Non-Hispanic",93.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,023,"Predominantly White, Non-Hispanic",94.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,025,"Predominantly White, Non-Hispanic",87.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,31,027,"Predominantly White, Non-Hispanic",97,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
