year,state,county,state_name,county_name,ratio_population_pc_physician,ratio_population_pc_physician_quality,low_pop_flag
2018,21,199,Kentucky,Pulaski County,1292,1,0
2018,21,201,Kentucky,Robertson County,0,NA,0
2018,21,203,Kentucky,Rockcastle County,2393,1,0
2018,21,205,Kentucky,Rowan County,1294,1,0
2018,21,207,Kentucky,Russell County,2970,1,0
2018,21,209,Kentucky,Scott County,1751,1,0
2018,21,211,Kentucky,Shelby County,2854,1,0
2018,21,213,Kentucky,Simpson County,2647,1,0
2018,21,215,Kentucky,Spencer County,2349,1,0
2018,21,217,Kentucky,Taylor County,1419,1,0
2018,21,219,Kentucky,Todd County,4104,2,0
2018,21,221,Kentucky,Trigg County,7322,2,0
2018,21,223,Kentucky,Trimble County,4258,2,0
2018,21,225,Kentucky,Union County,4835,2,0
2018,21,227,Kentucky,Warren County,1492,1,0
2018,21,229,Kentucky,Washington County,3021,1,0
2018,21,231,Kentucky,Wayne County,1861,1,0
2018,21,233,Kentucky,Webster County,4370,2,0
2018,21,235,Kentucky,Whitley County,1394,1,0
2018,21,237,Kentucky,Wolfe County,7177,3,0
2018,21,239,Kentucky,Woodford County,1658,1,0
2018,22,001,Louisiana,Acadia Parish,2704,1,0
2018,22,003,Louisiana,Allen Parish,8535,2,0
2018,22,005,Louisiana,Ascension Parish,2445,1,0
2018,22,007,Louisiana,Assumption Parish,7433,2,0
2018,22,009,Louisiana,Avoyelles Parish,3678,1,0
2018,22,011,Louisiana,Beauregard Parish,2484,1,0
2018,22,013,Louisiana,Bienville Parish,6654,2,0
2018,22,015,Louisiana,Bossier Parish,2271,1,0
2018,22,017,Louisiana,Caddo Parish,861,1,0
2018,22,019,Louisiana,Calcasieu Parish,1286,1,0
2018,22,021,Louisiana,Caldwell Parish,3320,2,0
2018,22,023,Louisiana,Cameron Parish,3484,2,0
2018,22,025,Louisiana,Catahoula Parish,9608,3,0
2018,22,027,Louisiana,Claiborne Parish,2657,1,0
2018,22,029,Louisiana,Concordia Parish,3914,1,0
2018,22,031,Louisiana,De Soto Parish,5487,1,0
2018,22,033,Louisiana,East Baton Rouge Parish,1089,1,0
2018,22,035,Louisiana,East Carroll Parish,2346,2,0
2018,22,037,Louisiana,East Feliciana Parish,3218,1,0
2018,22,039,Louisiana,Evangeline Parish,1593,1,0
2018,22,041,Louisiana,Franklin Parish,2240,1,0
2018,22,043,Louisiana,Grant Parish,11241,2,0
2018,22,045,Louisiana,Iberia Parish,2086,1,0
2018,22,047,Louisiana,Iberville Parish,2975,1,0
2018,22,049,Louisiana,Jackson Parish,5301,2,0
2018,22,051,Louisiana,Jefferson Parish,1066,1,0
2018,22,053,Louisiana,Jefferson Davis Parish,2105,1,0
2018,22,055,Louisiana,Lafayette Parish,899,1,0
2018,22,057,Louisiana,Lafourche Parish,2180,1,0
2018,22,059,Louisiana,LaSalle Parish,1657,1,0
2018,22,061,Louisiana,Lincoln Parish,1522,1,0
2018,22,063,Louisiana,Livingston Parish,5815,1,0
2018,22,065,Louisiana,Madison Parish,2790,1,0
2018,22,067,Louisiana,Morehouse Parish,3175,1,0
2018,22,069,Louisiana,Natchitoches Parish,1757,1,0
2018,22,071,Louisiana,Orleans Parish,975,1,0
2018,22,073,Louisiana,Ouachita Parish,1153,1,0
2018,22,075,Louisiana,Plaquemines Parish,5852,1,0
2018,22,077,Louisiana,Pointe Coupee Parish,3657,1,0
2018,22,079,Louisiana,Rapides Parish,1145,1,0
2018,22,081,Louisiana,Red River Parish,4238,2,0
2018,22,083,Louisiana,Richland Parish,1553,1,0
2018,22,085,Louisiana,Sabine Parish,8011,2,0
2018,22,087,Louisiana,St. Bernard Parish,4247,1,0
2018,22,089,Louisiana,St. Charles Parish,2783,1,0
2018,22,091,Louisiana,St. Helena Parish,5131,2,0
2018,22,093,Louisiana,St. James Parish,4207,1,0
2018,22,095,Louisiana,St. John the Baptist Parish,3599,1,0
2018,22,097,Louisiana,St. Landry Parish,1452,1,0
2018,22,099,Louisiana,St. Martin Parish,5958,1,0
2018,22,101,Louisiana,St. Mary Parish,1843,1,0
2018,22,103,Louisiana,St. Tammany Parish,1235,1,0
2018,22,105,Louisiana,Tangipahoa Parish,2524,1,0
2018,22,107,Louisiana,Tensas Parish,0,NA,0
2018,22,109,Louisiana,Terrebonne Parish,2523,1,0
2018,22,111,Louisiana,Union Parish,11165,2,0
2018,22,113,Louisiana,Vermilion Parish,2992,1,0
2018,22,115,Louisiana,Vernon Parish,2714,1,0
2018,22,117,Louisiana,Washington Parish,5176,1,0
2018,22,119,Louisiana,Webster Parish,1552,1,0
2018,22,121,Louisiana,West Baton Rouge Parish,6607,2,0
2018,22,123,Louisiana,West Carroll Parish,5491,2,0
2018,22,125,Louisiana,West Feliciana Parish,1405,1,0
2018,22,127,Louisiana,Winn Parish,1767,1,0
2018,23,001,Maine,Androscoggin County,1146,1,0
2018,23,003,Maine,Aroostook County,907,1,0
2018,23,005,Maine,Cumberland County,597,1,0
2018,23,007,Maine,Franklin County,934,1,0
2018,23,009,Maine,Hancock County,703,1,0
2018,23,011,Maine,Kennebec County,830,1,0
2018,23,013,Maine,Knox County,994,1,0
2018,23,015,Maine,Lincoln County,881,1,0
2018,23,017,Maine,Oxford County,1646,1,0
2018,23,019,Maine,Penobscot County,771,1,0
2018,23,021,Maine,Piscataquis County,1680,1,0
2018,23,023,Maine,Sagadahoc County,1620,1,0
2018,23,025,Maine,Somerset County,1807,1,0
2018,23,027,Maine,Waldo County,1369,1,0
2018,23,029,Maine,Washington County,1749,1,0
2018,23,031,Maine,York County,1339,1,0
2018,24,001,Maryland,Allegany County,1651,1,0
2018,24,003,Maryland,Anne Arundel County,1473,1,0
2018,24,005,Maryland,Baltimore County,999,1,0
2018,24,009,Maryland,Calvert County,1958,1,0
2018,24,011,Maryland,Caroline County,3028,1,0
2018,24,013,Maryland,Carroll County,2246,1,0
2018,24,015,Maryland,Cecil County,2391,1,0
2018,24,017,Maryland,Charles County,2564,1,0
2018,24,019,Maryland,Dorchester County,2133,1,0
2018,24,021,Maryland,Frederick County,1588,1,0
2018,24,023,Maryland,Garrett County,1823,1,0
2018,24,025,Maryland,Harford County,1814,1,0
2018,24,027,Maryland,Howard County,521,1,0
2018,24,029,Maryland,Kent County,1140,1,0
2018,24,031,Maryland,Montgomery County,723,1,0
2018,24,033,Maryland,Prince George's County,1826,1,0
2018,24,035,Maryland,Queen Anne's County,2792,1,0
2018,24,037,Maryland,St. Mary's County,2682,1,0
2018,24,039,Maryland,Somerset County,2853,1,0
2018,24,041,Maryland,Talbot County,999,1,0
2018,24,043,Maryland,Washington County,1776,1,0
2018,24,045,Maryland,Wicomico County,1612,1,0
2018,24,047,Maryland,Worcester County,1178,1,0
2018,24,510,Maryland,Baltimore city,958,1,0
2018,25,001,Massachusetts,Barnstable County,1067,1,0
2018,25,003,Massachusetts,Berkshire County,848,1,0
2018,25,005,Massachusetts,Bristol County,1893,1,0
2018,25,007,Massachusetts,Dukes County,1928,1,0
2018,25,009,Massachusetts,Essex County,1354,1,0
2018,25,011,Massachusetts,Franklin County,1478,1,0
2018,25,013,Massachusetts,Hampden County,1489,1,0
2018,25,015,Massachusetts,Hampshire County,724,1,0
2018,25,017,Massachusetts,Middlesex County,793,1,0
2018,25,019,Massachusetts,Nantucket County,1618,1,0
2018,25,021,Massachusetts,Norfolk County,787,1,0
2018,25,023,Massachusetts,Plymouth County,1589,1,0
2018,25,025,Massachusetts,Suffolk County,671,1,0
2018,25,027,Massachusetts,Worcester County,993,1,0
2018,26,001,Michigan,Alcona County,1727,1,0
2018,26,003,Michigan,Alger County,1300,1,0
2018,26,005,Michigan,Allegan County,4513,1,0
2018,26,007,Michigan,Alpena County,1493,1,0
2018,26,009,Michigan,Antrim County,1558,1,0
2018,26,011,Michigan,Arenac County,3008,1,0
2018,26,013,Michigan,Baraga County,1040,1,0
2018,26,015,Michigan,Barry County,2912,1,0
2018,26,017,Michigan,Bay County,2598,1,0
2018,26,019,Michigan,Benzie County,1614,1,0
2018,26,021,Michigan,Berrien County,1243,1,0
2018,26,023,Michigan,Branch County,2296,1,0
2018,26,025,Michigan,Calhoun County,1724,1,0
2018,26,027,Michigan,Cass County,4696,1,0
2018,26,029,Michigan,Charlevoix County,1193,1,0
2018,26,031,Michigan,Cheboygan County,1694,1,0
2018,26,033,Michigan,Chippewa County,1563,1,0
2018,26,035,Michigan,Clare County,3076,1,0
2018,26,037,Michigan,Clinton County,3173,1,0
2018,26,039,Michigan,Crawford County,1158,1,0
2018,26,041,Michigan,Delta County,1328,1,0
2018,26,043,Michigan,Dickinson County,1154,1,0
2018,26,045,Michigan,Eaton County,2615,1,0
2018,26,047,Michigan,Emmet County,724,1,0
2018,26,049,Michigan,Genesee County,1163,1,0
2018,26,051,Michigan,Gladwin County,5067,1,0
2018,26,053,Michigan,Gogebic County,1258,1,0
2018,26,055,Michigan,Grand Traverse County,753,1,0
2018,26,057,Michigan,Gratiot County,2256,1,0
2018,26,059,Michigan,Hillsdale County,3812,1,0
2018,26,061,Michigan,Houghton County,1509,1,0
2018,26,063,Michigan,Huron County,2078,1,0
2018,26,065,Michigan,Ingham County,960,1,0
2018,26,067,Michigan,Ionia County,4013,1,0
2018,26,069,Michigan,Iosco County,2090,1,0
2018,26,071,Michigan,Iron County,1588,1,0
2018,26,073,Michigan,Isabella County,2138,1,0
2018,26,075,Michigan,Jackson County,2269,1,0
2018,26,077,Michigan,Kalamazoo County,1027,1,0
2018,26,079,Michigan,Kalkaska County,3565,1,0
2018,26,081,Michigan,Kent County,1095,1,0
2018,26,083,Michigan,Keweenaw County,0,NA,0
2018,26,085,Michigan,Lake County,11881,3,0
2018,26,087,Michigan,Lapeer County,2934,1,0
2018,26,089,Michigan,Leelanau County,2720,1,0
2018,26,091,Michigan,Lenawee County,4679,1,0
2018,26,093,Michigan,Livingston County,1971,1,0
2018,26,095,Michigan,Luce County,898,1,0
2018,26,097,Michigan,Mackinac County,1348,1,0
2018,26,099,Michigan,Macomb County,1869,1,0
2018,26,101,Michigan,Manistee County,1887,1,0
2018,26,103,Michigan,Marquette County,924,1,0
2018,26,105,Michigan,Mason County,1386,1,0
2018,26,107,Michigan,Mecosta County,1742,1,0
2018,26,109,Michigan,Menominee County,3283,1,0
2018,26,111,Michigan,Midland County,1015,1,0
2018,26,113,Michigan,Missaukee County,7556,2,0
2018,26,115,Michigan,Monroe County,3009,1,0
2018,26,117,Michigan,Montcalm County,2369,1,0
2018,26,119,Michigan,Montmorency County,1324,1,0
2018,26,121,Michigan,Muskegon County,1685,1,0
2018,26,123,Michigan,Newaygo County,2573,1,0
2018,26,125,Michigan,Oakland County,708,1,0
2018,26,127,Michigan,Oceana County,1902,1,0
2018,26,129,Michigan,Ogemaw County,3492,1,0
2018,26,131,Michigan,Ontonagon County,5795,3,0
2018,26,133,Michigan,Osceola County,3890,1,0
2018,26,135,Michigan,Oscoda County,4138,2,0
2018,26,137,Michigan,Otsego County,1298,1,0
2018,26,139,Michigan,Ottawa County,1482,1,0
2018,26,141,Michigan,Presque Isle County,4246,2,0
2018,26,143,Michigan,Roscommon County,2388,1,0
2018,26,145,Michigan,Saginaw County,1171,1,0
2018,26,147,Michigan,St. Clair County,2183,1,0
2018,26,149,Michigan,St. Joseph County,3591,1,0
2018,26,151,Michigan,Sanilac County,3744,1,0
2018,26,153,Michigan,Schoolcraft County,1153,1,0
2018,26,155,Michigan,Shiawassee County,2273,1,0
2018,26,157,Michigan,Tuscola County,3282,1,0
2018,26,159,Michigan,Van Buren County,2286,1,0
2018,26,161,Michigan,Washtenaw County,574,1,0
2018,26,163,Michigan,Wayne County,1381,1,0
2018,26,165,Michigan,Wexford County,1195,1,0
2018,27,001,Minnesota,Aitkin County,1223,1,0
2018,27,003,Minnesota,Anoka County,1977,1,0
2018,27,005,Minnesota,Becker County,1375,1,0
2018,27,007,Minnesota,Beltrami County,1089,1,0
2018,27,009,Minnesota,Benton County,4054,1,0
2018,27,011,Minnesota,Big Stone County,713,1,0
2018,27,013,Minnesota,Blue Earth County,1124,1,0
2018,27,015,Minnesota,Brown County,897,1,0
2018,27,017,Minnesota,Carlton County,1378,1,0
2018,27,019,Minnesota,Carver County,1138,1,0
2018,27,021,Minnesota,Cass County,2460,1,0
2018,27,023,Minnesota,Chippewa County,1084,1,0
2018,27,025,Minnesota,Chisago County,2237,1,0
2018,27,027,Minnesota,Clay County,4568,1,0
2018,27,029,Minnesota,Clearwater County,2202,1,0
2018,27,031,Minnesota,Cook County,674,1,0
2018,27,033,Minnesota,Cottonwood County,1410,1,0
2018,27,035,Minnesota,Crow Wing County,927,1,0
2018,27,037,Minnesota,Dakota County,1530,1,0
2018,27,039,Minnesota,Dodge County,2082,1,0
2018,27,041,Minnesota,Douglas County,904,1,0
2018,27,043,Minnesota,Faribault County,1720,1,0
2018,27,045,Minnesota,Fillmore County,3008,1,0
2018,27,047,Minnesota,Freeborn County,1791,1,0
2018,27,049,Minnesota,Goodhue County,1326,1,0
2018,27,051,Minnesota,Grant County,3010,2,0
2018,27,053,Minnesota,Hennepin County,843,1,0
2018,27,055,Minnesota,Houston County,1689,1,0
2018,27,057,Minnesota,Hubbard County,1641,1,0
2018,27,059,Minnesota,Isanti County,1378,1,0
2018,27,061,Minnesota,Itasca County,1100,1,0
2018,27,063,Minnesota,Jackson County,0,NA,0
2018,27,065,Minnesota,Kanabec County,1080,1,0
2018,27,067,Minnesota,Kandiyohi County,1045,1,0
2018,27,069,Minnesota,Kittson County,0,NA,0
2018,27,071,Minnesota,Koochiching County,3110,2,0
2018,27,073,Minnesota,Lac qui Parle County,951,1,0
2018,27,075,Minnesota,Lake County,1184,1,0
2018,27,077,Minnesota,Lake of the Woods County,1879,2,0
2018,27,079,Minnesota,Le Sueur County,7124,2,0
2018,27,081,Minnesota,Lincoln County,1891,2,0
2018,27,083,Minnesota,Lyon County,1281,1,0
2018,27,085,Minnesota,McLeod County,1055,1,0
2018,27,087,Minnesota,Mahnomen County,5519,3,0
2018,27,089,Minnesota,Marshall County,9390,3,0
2018,27,091,Minnesota,Martin County,1237,1,0
2018,27,093,Minnesota,Meeker County,1653,1,0
2018,27,095,Minnesota,Mille Lacs County,1452,1,0
2018,27,097,Minnesota,Morrison County,1843,1,0
2018,27,099,Minnesota,Mower County,2501,1,0
2018,27,101,Minnesota,Murray County,8276,3,0
2018,27,103,Minnesota,Nicollet County,1141,1,0
2018,27,105,Minnesota,Nobles County,1566,1,0
2018,27,107,Minnesota,Norman County,0,NA,0
2018,27,109,Minnesota,Olmsted County,425,1,0
2018,27,111,Minnesota,Otter Tail County,1782,1,0
2018,27,113,Minnesota,Pennington County,1575,1,0
2018,27,115,Minnesota,Pine County,4914,1,0
2018,27,117,Minnesota,Pipestone County,1809,1,0
2018,27,119,Minnesota,Polk County,1971,1,0
2018,27,121,Minnesota,Pope County,793,1,0
2018,27,123,Minnesota,Ramsey County,919,1,0
2018,27,125,Minnesota,Red Lake County,3999,3,0
2018,27,127,Minnesota,Redwood County,2542,1,0
2018,27,129,Minnesota,Renville County,3653,1,0
2018,27,131,Minnesota,Rice County,1073,1,0
2018,27,133,Minnesota,Rock County,1046,1,0
2018,27,135,Minnesota,Roseau County,1683,1,0
2018,27,137,Minnesota,St. Louis County,777,1,0
2018,27,139,Minnesota,Scott County,1866,1,0
2018,27,141,Minnesota,Sherburne County,2596,1,0
2018,27,143,Minnesota,Sibley County,7514,2,0
2018,27,145,Minnesota,Stearns County,1002,1,0
2018,27,147,Minnesota,Steele County,1472,1,0
2018,27,149,Minnesota,Stevens County,1219,1,0
2018,27,151,Minnesota,Swift County,2336,1,0
2018,27,153,Minnesota,Todd County,1171,1,0
2018,27,155,Minnesota,Traverse County,3308,3,0
2018,27,157,Minnesota,Wabasha County,1273,1,0
2018,27,159,Minnesota,Wadena County,1722,1,0
2018,27,161,Minnesota,Waseca County,3115,1,0
2018,27,163,Minnesota,Washington County,932,1,0
2018,27,165,Minnesota,Watonwan County,3660,2,0
2018,27,167,Minnesota,Wilkin County,0,NA,0
2018,27,169,Minnesota,Winona County,2541,1,0
2018,27,171,Minnesota,Wright County,2272,1,0
2018,27,173,Minnesota,Yellow Medicine County,1399,1,0
2018,28,001,Mississippi,Adams County,1114,1,0
2018,28,003,Mississippi,Alcorn County,2638,1,0
2018,28,005,Mississippi,Amite County,6163,2,0
2018,28,007,Mississippi,Attala County,2041,1,0
2018,28,009,Mississippi,Benton County,8271,3,0
2018,28,011,Mississippi,Bolivar County,1958,1,0
2018,28,013,Mississippi,Calhoun County,7218,2,0
2018,28,015,Mississippi,Carroll County,4956,2,0
2018,28,017,Mississippi,Chickasaw County,1908,1,0
2018,28,019,Mississippi,Choctaw County,2759,2,0
2018,28,021,Mississippi,Claiborne County,2250,1,0
2018,28,023,Mississippi,Clarke County,3121,1,0
2018,28,025,Mississippi,Clay County,2154,1,0
2018,28,027,Mississippi,Coahoma County,1886,1,0
2018,28,029,Mississippi,Copiah County,3171,1,0
2018,28,031,Mississippi,Covington County,2357,1,0
2018,28,033,Mississippi,DeSoto County,3085,1,0
2018,28,035,Mississippi,Forrest County,1294,1,0
2018,28,037,Mississippi,Franklin County,3894,2,0
2018,28,039,Mississippi,George County,2694,1,0
2018,28,041,Mississippi,Greene County,0,NA,0
2018,28,043,Mississippi,Grenada County,2339,1,0
2018,28,045,Mississippi,Hancock County,2958,1,0
2018,28,047,Mississippi,Harrison County,1694,1,0
2018,28,049,Mississippi,Hinds County,1228,1,0
2018,28,051,Mississippi,Holmes County,1958,1,0
2018,28,053,Mississippi,Humphreys County,2752,2,0
2018,28,055,Mississippi,Issaquena County,0,NA,1
2018,28,057,Mississippi,Itawamba County,5879,1,0
2018,28,059,Mississippi,Jackson County,2171,1,0
2018,28,061,Mississippi,Jasper County,5476,2,0
2018,28,063,Mississippi,Jefferson County,1776,1,0
2018,28,065,Mississippi,Jefferson Davis County,5617,2,0
2018,28,067,Mississippi,Jones County,2208,1,0
2018,28,069,Mississippi,Kemper County,10027,3,0
2018,28,071,Mississippi,Lafayette County,1612,1,0
2018,28,073,Mississippi,Lamar County,781,1,0
2018,28,075,Mississippi,Lauderdale County,1046,1,0
2018,28,077,Mississippi,Lawrence County,4152,2,0
2018,28,079,Mississippi,Leake County,4553,1,0
2018,28,081,Mississippi,Lee County,991,1,0
2018,28,083,Mississippi,Leflore County,1257,1,0
2018,28,085,Mississippi,Lincoln County,2280,1,0
2018,28,087,Mississippi,Lowndes County,2105,1,0
2018,28,089,Mississippi,Madison County,754,1,0
2018,28,091,Mississippi,Marion County,2746,1,0
2018,28,093,Mississippi,Marshall County,8863,2,0
2018,28,095,Mississippi,Monroe County,2092,1,0
2018,28,097,Mississippi,Montgomery County,1670,1,0
2018,28,099,Mississippi,Neshoba County,1713,1,0
2018,28,101,Mississippi,Newton County,5361,2,0
2018,28,103,Mississippi,Noxubee County,0,NA,0
2018,28,105,Mississippi,Oktibbeha County,2480,1,0
2018,28,107,Mississippi,Panola County,4883,1,0
2018,28,109,Mississippi,Pearl River County,3692,1,0
2018,28,111,Mississippi,Perry County,5966,2,0
2018,28,113,Mississippi,Pike County,2327,1,0
2018,28,115,Mississippi,Pontotoc County,5306,1,0
2018,28,117,Mississippi,Prentiss County,2532,1,0
2018,28,119,Mississippi,Quitman County,7051,3,0
2018,28,121,Mississippi,Rankin County,1637,1,0
2018,28,123,Mississippi,Scott County,7072,2,0
2018,28,125,Mississippi,Sharkey County,4377,3,0
2018,28,127,Mississippi,Simpson County,2433,1,0
2018,28,129,Mississippi,Smith County,16002,3,0
2018,28,131,Mississippi,Stone County,3743,1,0
2018,28,133,Mississippi,Sunflower County,3217,1,0
2018,28,135,Mississippi,Tallahatchie County,4662,2,0
2018,28,137,Mississippi,Tate County,4793,1,0
2018,28,139,Mississippi,Tippah County,7332,2,0
2018,28,141,Mississippi,Tishomingo County,3242,1,0
2018,28,143,Mississippi,Tunica County,0,NA,0
2018,28,145,Mississippi,Union County,2043,1,0
2018,28,147,Mississippi,Walthall County,2411,1,0
2018,28,149,Mississippi,Warren County,1776,1,0
2018,28,151,Mississippi,Washington County,2253,1,0
2018,28,153,Mississippi,Wayne County,2900,1,0
2018,28,155,Mississippi,Webster County,3263,2,0
2018,28,157,Mississippi,Wilkinson County,2931,2,0
2018,28,159,Mississippi,Winston County,3028,1,0
2018,28,161,Mississippi,Yalobusha County,12392,3,0
2018,28,163,Mississippi,Yazoo County,4035,1,0
2018,29,001,Missouri,Adair County,1102,1,0
2018,29,003,Missouri,Andrew County,8804,2,0
2018,29,005,Missouri,Atchison County,2586,2,0
2018,29,007,Missouri,Audrain County,1959,1,0
2018,29,009,Missouri,Barry County,1560,1,0
2018,29,011,Missouri,Barton County,2950,2,0
2018,29,013,Missouri,Bates County,5440,2,0
2018,29,015,Missouri,Benton County,3856,1,0
2018,29,017,Missouri,Bollinger County,12169,3,0
2018,29,019,Missouri,Boone County,865,1,0
2018,29,021,Missouri,Buchanan County,1640,1,0
2018,29,023,Missouri,Butler County,992,1,0
2018,29,025,Missouri,Caldwell County,9108,3,0
2018,29,027,Missouri,Callaway County,2494,1,0
2018,29,029,Missouri,Camden County,1273,1,0
2018,29,031,Missouri,Cape Girardeau County,1125,1,0
2018,29,033,Missouri,Carroll County,2914,2,0
2018,29,035,Missouri,Carter County,6054,3,0
2018,29,037,Missouri,Cass County,4373,1,0
2018,29,039,Missouri,Cedar County,3541,1,0
2018,29,041,Missouri,Chariton County,7451,3,0
2018,29,043,Missouri,Christian County,2351,1,0
2018,29,045,Missouri,Clark County,3421,2,0
2018,29,047,Missouri,Clay County,1502,1,0
2018,29,049,Missouri,Clinton County,1861,1,0
2018,29,051,Missouri,Cole County,1506,1,0
2018,29,053,Missouri,Cooper County,2515,1,0
2018,29,055,Missouri,Crawford County,0,NA,0
2018,29,057,Missouri,Dade County,1262,1,0
2018,29,059,Missouri,Dallas County,16762,3,0
2018,29,061,Missouri,Daviess County,8313,3,0
2018,29,063,Missouri,DeKalb County,4210,2,0
2018,29,065,Missouri,Dent County,3860,1,0
2018,29,067,Missouri,Douglas County,6686,2,0
2018,29,069,Missouri,Dunklin County,2675,1,0
2018,29,071,Missouri,Franklin County,1547,1,0
2018,29,073,Missouri,Gasconade County,2451,1,0
2018,29,075,Missouri,Gentry County,3314,2,0
2018,29,077,Missouri,Greene County,1039,1,0
2018,29,079,Missouri,Grundy County,4957,2,0
2018,29,081,Missouri,Harrison County,2805,2,0
2018,29,083,Missouri,Henry County,1282,1,0
2018,29,085,Missouri,Hickory County,9509,3,0
2018,29,087,Missouri,Holt County,4404,3,0
2018,29,089,Missouri,Howard County,2027,1,0
2018,29,091,Missouri,Howell County,1055,1,0
2018,29,093,Missouri,Iron County,10177,3,0
2018,29,095,Missouri,Jackson County,1207,1,0
2018,29,097,Missouri,Jasper County,1160,1,0
2018,29,099,Missouri,Jefferson County,4314,1,0
2018,29,101,Missouri,Johnson County,2555,1,0
2018,29,103,Missouri,Knox County,3947,3,0
2018,29,105,Missouri,Laclede County,1786,1,0
2018,29,107,Missouri,Lafayette County,3622,1,0
2018,29,109,Missouri,Lawrence County,1827,1,0
2018,29,111,Missouri,Lewis County,4928,2,0
2018,29,113,Missouri,Lincoln County,9614,1,0
2018,29,115,Missouri,Linn County,3009,1,0
2018,29,117,Missouri,Livingston County,1262,1,0
2018,29,119,Missouri,McDonald County,7693,2,0
2018,29,121,Missouri,Macon County,3031,1,0
2018,29,123,Missouri,Madison County,4063,2,0
2018,29,125,Missouri,Maries County,0,NA,0
2018,29,127,Missouri,Marion County,1100,1,0
2018,29,129,Missouri,Mercer County,3641,3,0
2018,29,131,Missouri,Miller County,3619,1,0
2018,29,133,Missouri,Mississippi County,6668,2,0
